"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034"
"4am";"7.6388889";"6.6878981";"6.2678063";"4.9932524";"4.8602673";"3.7305699";"5.9578368";"3.7825059";"1.5625000";"4.2979943";"4.4917258";"6.6084788";"4.9009385";"0.0000000";"2.7431421";"1.5283843";"2.5000000";"0.7984032";"0.5830904";"2.0576132";"0.0000000";"2.3498695";"1.1661808";"0.4926108";"0.6976744";"0.0000000";"2.3529412";"0.0000000";"6.2500000"
"5am";"7.2131148";"6.6246057";"6.2322946";"5.0477490";"4.8780488";"3.7735849";"6.0185185";"3.8277512";"1.5841584";"4.2979943";"4.5454545";"6.6084788";"4.9421661";"0.0000000";"2.5125628";"1.5837104";"2.5641026";"0.8130081";"0.5917160";"1.6666667";"0.0000000";"2.1220159";"1.1560694";"0.5050505";"0.7075472";"0.0000000";"2.3904382";"0.0000000";"1.6949153"
"6am";"6.2663185";"6.4220183";"6.3400576";"4.7748977";"5.1032807";"3.4736842";"6.2620424";"4.0284360";"1.6949153";"4.7197640";"4.6511628";"6.8511199";"5.0605061";"0.0000000";"1.5981735";"1.7031630";"2.7088036";"0.8849558";"0.3278689";"1.7937220";"0.0000000";"2.9490617";"0.6172840";"0.5714286";"0.7915567";"0.0000000";"2.5210084";"0.0000000";"1.2820513"
"7am";"7.2829132";"6.8410463";"5.7636888";"5.8041112";"5.9893048";"1.8963338";"5.6866953";"5.2083333";"1.4084507";"3.7931034";"2.0905923";"8.2962963";"2.6992288";"0.0000000";"0.4464286";"2.2292994";"1.2500000";"0.2994012";"0.0000000";"1.1494253";"0.3546099";"4.2216359";"0.0000000";"0.7352941";"0.7017544";"0.0000000";"2.9268293";"0.0000000";"0.5033557"
"8am";"7.7227723";"6.4952639";"4.2296073";"6.4755839";"6.4446831";"1.3574661";"3.5995501";"9.3065693";"1.0752688";"3.5019455";"1.9685039";"9.4066570";"1.5363128";"0.0000000";"0.7009346";"0.8097166";"0.7843137";"0.0000000";"0.0000000";"1.3888889";"0.4255319";"3.5623410";"0.4081633";"0.8403361";"0.0000000";"0.5681818";"2.1505376";"0.0000000";"0.7972665"
"9am";"7.1895425";"5.7544757";"4.3613707";"6.3788027";"6.6528067";"1.3223140";"3.4285714";"9.1743119";"0.8333333";"3.1372549";"2.7777778";"8.9552239";"1.5109890";"0.3344482";"0.7194245";"0.8810573";"0.3921569";"0.4329004";"0.6060606";"1.4925373";"0.4366812";"3.9370079";"0.4464286";"0.9009009";"0.0000000";"0.5847953";"2.3391813";"1.4705882";"0.8163265"
"10am";"7.5937786";"5.5214724";"3.9513678";"6.6046512";"6.6310160";"1.1925043";"3.2181168";"8.9253188";"1.4150943";"3.7878788";"2.7343750";"8.9828269";"1.5691869";"0.3460208";"0.4739336";"0.9569378";"0.4366812";"0.9389671";"0.0000000";"0.7874016";"0.4975124";"4.2666667";"0.4672897";"0.0000000";"0.0000000";"0.6369427";"2.4844720";"1.6666667";"1.1352886"
"11am";"8.0000000";"6.1635220";"4.5307443";"6.1971831";"6.3091483";"1.3136289";"3.4813926";"8.8560886";"1.2658228";"4.6511628";"1.8518519";"8.9960887";"1.0000000";"0.3389831";"0.4694836";"0.4545455";"0.8583691";"0.9049774";"0.0000000";"0.7936508";"0.4926108";"4.7244094";"0.4464286";"0.0000000";"0.0000000";"0.6211180";"2.3952096";"1.5748031";"1.1310085"
