"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565";"99.0881458966565"
"4am";" 7.2124756";" 5.6155508";" 7.9831933";" 1.9642857";"14.3209877";" 2.6515152";" 5.2123552";" 1.0714286";" 2.4436090";" 7.6252723";" 7.9766537";" 3.3203125";" 2.0134228";" 1.5306122";" 2.0109689";" 2.3722628";" 0.5037783";" 5.7090239";" 3.0674847";" 2.7397260";" 2.3148148"
"5am";" 7.1290944";" 5.5674518";" 7.9664570";" 1.9642857";"14.4607843";" 2.6217228";" 5.3677932";" 1.0791367";" 2.4344569";" 7.6754386";" 8.1027668";" 3.3530572";" 1.7605634";" 1.4705882";" 2.0522388";" 2.5688073";" 0.5277045";" 5.5762082";" 3.4836066";" 2.8282828";" 2.4154589"
"6am";" 6.7256637";" 5.1440329";" 7.7079108";" 1.9784173";"13.7850467";" 2.5454545";" 5.6603774";" 1.0563380";" 2.4761905";" 8.0178174";" 8.7866109";" 3.4408602";" 1.9685039";" 1.3274336";" 2.4691358";" 2.8282828";" 0.6060606";" 6.0491493";" 3.4707158";" 3.0444965";" 2.4324324"
"7am";" 4.7835991";" 5.2401747";" 7.5203252";" 2.3965142";"10.7017544";" 3.2727273";" 5.5155875";" 1.0141988";" 3.2367973";" 6.1440678";" 8.1589958";" 3.6827195";" 2.5252525";" 1.2642225";" 2.9177719";" 3.3816425";" 0.4065041";" 6.2500000";" 4.5000000";" 3.5714286";" 3.2727273"
"8am";"4.7711782";"4.5544554";"5.9964727";"2.1327014";"9.0909091";"3.1716418";"5.5851064";"1.3888889";"3.7037037";"5.4655870";"7.1705426";"3.4722222";"2.9411765";"1.3767209";"3.4782609";"3.6939314";"0.4608295";"5.8189655";"5.5096419";"3.6809816";"4.0322581"
"9am";"4.4985942";"3.9316239";"5.7947020";"2.2443890";"9.0778098";"3.2945736";"5.9829060";"1.3888889";"3.7202381";"5.6842105";"6.5934066";"4.3478261";"3.9735099";"1.5681544";"4.4025157";"3.5422343";"0.5291005";"5.5066079";"7.1005917";"4.9019608";"4.0000000"
"10am";"4.3761639";"3.9123631";"6.2602965";"1.9607843";"8.7336245";"3.6734694";"6.0000000";"1.4184397";"5.1750381";"5.4054054";"6.4456722";"4.2307692";"3.5714286";"1.4051522";"3.5830619";"4.2492918";"0.5714286";"5.9360731";"6.6666667";"4.8109966";"2.9556650"
"11am";"4.0634291";"4.1221374";"6.1588331";"1.9002375";"9.0490798";"3.6000000";"6.4971751";"1.7429194";"5.2877138";"4.7930283";"6.1594203";"4.6511628";"3.4722222";"1.5421115";"3.3536585";"4.3103448";"0.5847953";"6.0538117";"6.7415730";"4.8701299";"2.7906977"
"12am";"4.7188755";"4.0435459";"6.4236111";"1.6166282";"9.2675635";"3.2193159";"7.0844687";"1.5283843";"4.4303797";"4.4303797";"6.9767442";"5.2845528";"2.8571429";"1.0139417";"3.4782609";"4.0229885";"0.5434783";"6.0000000";"7.3033708";"5.3291536";"2.3809524"
"1pm";" 4.752852";" 3.976436";" 7.084020";" 1.237624";"10.119048";" 3.281853";" 6.896552";" 1.388889";" 4.197901";" 4.068522";" 7.374101";" 4.115226";" 2.816901";" 1.047730";" 3.703704";" 4.093567";" 0.591716";" 5.630631";" 5.937500";" 4.854369";" 2.463054"
"2pm";" 4.5105566";" 4.3209877";" 7.8991597";" 1.2254902";"10.4294479";" 3.0476190";" 7.0381232";" 1.3856813";" 4.3413174";" 4.1407867";" 7.3584906";" 3.5856574";" 3.0864198";" 0.7017544";" 3.5820896";" 3.8123167";" 0.5714286";" 5.4421769";" 5.2023121";" 4.9382716";" 2.3041475"
"3pm";"4.6535677";"5.2816901";"7.8571429";"2.4774775";"9.9056604";"3.2319392";"6.1855670";"1.5909091";"4.5454545";"4.1580042";"6.9364162";"3.4364261";"2.6315789";"0.7444169";"3.0054645";"3.2828283";"0.4926108";"5.3763441";"5.2054795";"3.7681159";"2.1186441"
