"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62";"6810.62"
"4am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"633.78"
"5am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"633.78"
"6am";"  0.00";"  0.00";"  0.00";"  0.00";"130.78";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"653.90"
"7am";" 583.48";"   0.00";"   0.00";" 301.80";"1287.68";"   0.00";" 221.32";" 352.10";" 120.72";" 875.22";" 191.14";"   0.00";" 331.98";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 814.86"
"8am";"1448.64";"   0.00";"   0.00";" 855.10";"3390.22";" 231.38";" 311.86";" 794.74";" 261.56";"3852.98";" 422.52";"   0.00";" 814.86";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 140.84";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 301.80";"   0.00";"1066.36"
"9am";"1569.36";"   0.00";"   0.00";" 915.46";"3712.14";" 271.62";" 331.98";" 885.28";" 271.62";"4607.48";" 472.82";"   0.00";" 915.46";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 140.84";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 281.68";"   0.00";"1096.54"
"10am";"1609.60";"   0.00";"   0.00";" 905.40";"3863.04";" 261.56";" 342.04";" 935.58";" 261.56";"4818.74";" 503.00";"   0.00";" 935.58";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 130.78";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 291.74";"   0.00";"1096.54"
"11am";"1569.36";"   0.00";"   0.00";" 905.40";"3812.74";" 251.50";" 372.22";" 885.28";" 261.56";"4647.72";" 543.24";"   0.00";" 905.40";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 130.78";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 291.74";"   0.00";"1066.36"
"12am";"1519.06";" 120.72";"   0.00";" 875.22";"3692.02";" 251.50";" 352.10";" 905.40";" 261.56";"4798.62";" 663.96";" 120.72";" 945.64";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 130.78";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 321.92";"   0.00";"1086.48"
"1pm";"1569.36";" 120.72";"   0.00";" 824.92";"3762.44";" 281.68";" 412.46";" 895.34";" 291.74";"4949.52";" 734.38";"   0.00";"1006.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 140.84";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 331.98";"   0.00";"1096.54"
"2pm";"1488.88";"   0.00";"   0.00";" 855.10";"3611.54";" 301.80";" 342.04";" 875.22";" 291.74";"4738.26";" 724.32";"   0.00";" 975.82";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 130.78";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 321.92";"   0.00";"1126.72"
