"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78";"130.78"
"max";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62";"8822.62"
"4am";"2001.94";"2504.94";"2575.36";"3762.44";"2233.32";"2323.86";"4255.38";"3430.46";"2836.92";"2756.44";"3178.96";"4325.80";"4044.12";"3993.82";"4104.48";"4828.80";"3661.84";"3531.06";"4305.68";"4084.36";"3480.76";"4144.72";"3581.36";"3561.24";"3390.22";"3762.44";"6478.64";"3782.56";"1468.76"
"5am";"2042.18";"2545.18";"2555.24";"3732.26";"2193.08";"2243.38";"4285.56";"3430.46";"2716.20";"2776.56";"3319.80";"4315.74";"4034.06";"3943.52";"4013.94";"4788.56";"3581.36";"3490.82";"4174.90";"4024.00";"3450.58";"4013.94";"3410.34";"3450.58";"3349.98";"3661.84";"6398.16";"3702.08";"1619.66"
"6am";"2223.26";"2424.46";"2515.00";"4013.94";"2122.66";"2001.94";"4416.34";"3430.46";"2565.30";"3038.12";"3500.88";"4597.42";"3893.22";"3611.54";"3641.72";"4506.88";"3360.04";"3209.14";"3893.22";"3671.90";"3108.54";"3651.78";"3028.06";"3058.24";"3168.90";"3410.34";"6367.98";"3490.82";"2655.84"
"7am";"2997.88";"2535.12";"2454.64";"4235.26";"2243.38";"1851.04";"4939.46";"3279.56";"2122.66";"3863.04";"4366.04";"4637.66";"4084.36";"2977.76";"2746.38";"3561.24";"2565.30";"2525.06";"3158.84";"3078.36";"3138.72";"3018.00";"2706.14";"2625.66";"2927.46";"2887.22";"6528.94";"2997.88";"3973.70"
"8am";"4386.16";"2565.30";"2313.80";"4718.14";"2565.30";"1780.62";"5643.66";"3229.26";"1981.82";"5110.48";"5372.04";"4104.48";"4476.70";"2132.72";"2213.20";"3138.72";"2142.78";"2082.42";"2535.12";"2655.84";"3209.14";"2696.08";"2575.36";"2474.76";"2625.66";"2424.46";"6770.38";"2464.70";"4969.64"
"9am";"4537.06";"2434.52";"2263.50";"4788.56";"2686.02";"1770.56";"5794.56";"3209.14";"1840.98";"5351.92";"5935.40";"4245.32";"4677.90";"2012.00";"1991.88";"3038.12";"2142.78";"2052.24";"2494.88";"2545.18";"3168.90";"2494.88";"2484.82";"2424.46";"2525.06";"2233.32";"6921.28";"2364.10";"5533.00"
"10am";"4527.00";"2484.82";"2263.50";"4778.50";"2665.90";"1800.74";"5683.90";"3138.72";"1750.44";"5341.86";"6307.62";"4376.10";"4869.04";"2022.06";"1891.28";"3018.00";"2052.24";"1951.64";"2494.88";"2484.82";"3098.48";"2354.04";"2484.82";"2293.68";"2515.00";"2354.04";"6870.98";"2293.68";"5683.90"
"11am";"4527.00";"2494.88";"2243.38";"4798.62";"2575.36";"1851.04";"5563.18";"3249.38";"1770.56";"5341.86";"6267.38";"4426.40";"4798.62";"2072.36";"1861.10";"3038.12";"2102.54";"1981.82";"2434.52";"2494.88";"3138.72";"2434.52";"2555.24";"2283.62";"2605.54";"2293.68";"6860.92";"2273.56";"5754.32"
"12am";"4366.04";"2575.36";"2343.98";"4738.26";"2535.12";"1810.80";"5643.66";"3279.56";"1820.86";"5231.20";"6207.02";"4325.80";"4838.86";"2102.54";"1981.82";"3088.42";"2082.42";"1981.82";"2444.58";"2454.64";"3148.78";"2464.70";"2464.70";"2354.04";"2545.18";"2303.74";"6740.20";"2323.86";"5744.26"
"1pm";"4587.36";"2625.66";"2343.98";"4879.10";"2535.12";"1690.08";"5693.96";"3209.14";"1881.22";"5251.32";"6297.56";"4376.10";"4949.52";"2032.12";"1951.64";"2987.82";"1991.88";"1961.70";"2384.22";"2515.00";"3098.48";"2474.76";"2414.40";"2444.58";"2525.06";"2283.62";"6659.72";"2203.14";"5704.02"
"2pm";"4557.18";"2645.78";"2364.10";"4929.40";"2535.12";"1690.08";"5543.06";"3199.08";"1871.16";"5231.20";"6176.84";"4446.52";"4768.44";"2072.36";"1951.64";"3128.66";"2012.00";"1961.70";"2484.82";"2484.82";"3088.42";"2535.12";"2454.64";"2504.94";"2635.72";"2343.98";"6770.38";"2193.08";"5442.46"
"3pm";"4355.98";"2736.32";"2414.40";"4818.74";"2454.64";"1861.10";"5372.04";"3148.78";"1981.82";"4999.82";"5764.38";"4084.36";"4537.06";"2263.50";"2293.68";"3309.74";"2313.80";"2102.54";"2655.84";"2696.08";"3259.44";"2726.26";"2635.72";"2645.78";"2595.48";"2484.82";"6840.80";"2354.04";"4466.64"
"4pm";"3209.14";"2605.54";"2283.62";"4215.14";"2384.22";"1991.88";"4667.84";"3098.48";"2102.54";"4044.12";"5140.66";"4154.78";"3772.50";"2857.04";"2877.16";"4195.02";"2746.38";"2595.48";"3309.74";"3058.24";"3360.04";"3259.44";"2796.68";"2816.80";"2927.46";"2816.80";"6639.60";"2846.98";"2907.34"
"5pm";"2545.18";"2434.52";"2364.10";"3933.46";"2404.34";"2253.44";"4567.24";"3108.54";"2474.76";"3108.54";"4446.52";"4134.66";"3973.70";"3410.34";"3410.34";"4607.48";"3269.50";"2877.16";"3913.34";"3480.76";"3410.34";"3541.12";"2997.88";"3007.94";"3088.42";"3249.38";"6307.62";"3309.74";"1830.92"
"6pm";"2756.44";"2434.52";"2494.88";"3923.40";"2726.26";"2273.56";"4265.44";"3239.32";"2635.72";"3189.02";"4255.38";"4195.02";"3782.56";"3400.28";"3390.22";"4869.04";"3289.62";"2997.88";"3953.58";"3641.72";"3410.34";"3641.72";"3098.48";"3058.24";"3048.18";"3370.10";"6367.98";"3500.88";"1710.20"
"7pm";"2675.96";"2404.34";"2525.06";"3873.10";"2625.66";"2263.50";"4325.80";"3390.22";"2726.26";"3088.42";"4154.78";"4154.78";"3802.68";"3420.40";"3470.70";"4848.92";"3430.46";"3199.08";"3983.76";"3782.56";"3430.46";"3641.72";"3128.66";"3138.72";"3048.18";"3410.34";"6347.86";"3510.94";"1599.54"
"8pm";"2635.72";"2404.34";"2555.24";"3832.86";"2605.54";"2253.44";"4275.50";"3319.80";"2716.20";"3038.12";"3601.48";"4325.80";"3812.74";"3551.18";"3742.32";"4869.04";"3410.34";"3269.50";"4114.54";"3873.10";"3440.52";"3752.38";"3279.56";"3219.20";"3098.48";"3510.94";"6367.98";"3591.42";"1388.28"
"9pm";"2253.44";"2374.16";"2504.94";"3863.04";"2414.40";"2273.56";"4325.80";"3380.16";"2816.80";"2947.58";"3289.62";"4225.20";"3913.34";"3692.02";"3963.64";"4778.50";"3551.18";"3380.16";"4205.08";"3993.82";"3420.40";"3943.52";"3360.04";"3370.10";"3279.56";"3631.66";"6307.62";"3661.84";"1126.72"
"10pm";"2012.00";"2394.28";"2484.82";"3792.62";"2223.26";"2323.86";"4386.16";"3319.80";"2806.74";"2746.38";"3148.78";"4315.74";"3953.58";"3903.28";"4074.30";"4768.44";"3621.60";"3490.82";"4305.68";"4044.12";"3370.10";"4084.36";"3460.64";"3440.52";"3349.98";"3651.78";"6277.44";"3752.38";" 995.94"
