"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835"
"4am";" 854.3687";"1069.0688";" 844.5864";" 615.2406";" 472.7043";" 797.9129";" 492.9028";" 423.7683";" 596.8588";" 570.2077";" 634.9978";" 778.6903";" 369.3706";" 598.8057";" 246.9417";" 445.9767";" 294.1783";" 376.2795";" 105.5796";" 403.8532";" 554.6610";"1222.6851";" 395.6232";" 851.0195";" 840.9083";" 446.8768";" 862.7775";" 514.2542";" 531.7730";" 952.0745";" 549.6899"
"5am";" 854.3687";"1069.0688";" 844.5864";" 615.2406";" 472.7043";" 797.9129";" 492.9028";" 423.7683";" 596.8588";" 570.2077";" 634.9978";" 803.8458";" 344.2151";" 598.8057";" 246.9417";" 445.9767";" 294.1783";" 376.2795";" 105.5796";" 403.8532";" 554.6610";"1222.6851";" 395.6232";" 851.0195";" 840.9083";" 446.8768";" 862.7775";" 514.2542";" 531.7730";" 952.0745";" 549.6899"
"6am";" 823.8385";"1069.0688";" 779.0215";" 671.0271";" 472.7043";" 838.2372";" 492.9028";" 423.7683";" 503.1610";" 570.2077";" 634.9978";" 803.8458";" 329.8835";" 636.7171";" 227.1860";" 411.0801";" 294.1783";" 376.2795";" 105.5796";" 403.8532";" 554.6610";"1222.6851";" 395.6232";" 714.6529";" 616.8380";" 411.6019";" 783.8594";" 514.2542";" 531.7730";" 839.9371";" 498.4204"
"7am";" 556.96152";"1348.22627";"2028.60754";" 734.44709";" 990.64126";" 319.27272";" 338.73743";" 234.67897";" 867.28521";" 358.76682";" 671.41135";" 410.79896";"  95.36109";"1594.06023";"  44.41341";" 203.25135";" 232.02345";" 203.72747";" 300.87272";" 500.84129";" 332.97784";"1104.81871";" 271.54200";" 607.66861";" 190.51906";" 302.89698";" 554.77720";" 387.52226";" 577.40194";" 562.73462";" 223.57542"
"8am";" 343.64358";"1900.99092";"2750.94876";" 776.37673";" 799.06510";" 243.84649";" 258.82677";" 229.55980";" 960.91583";" 341.92391";" 592.50432";" 247.47395";"  45.05003";"1953.50765";"  29.87827";" 247.38763";" 134.92956";" 203.72747";" 461.07905";" 954.40459";" 268.80598";"1367.12440";" 271.54200";" 456.39302";" 246.90001";" 195.79507";" 492.67436";" 546.02494";" 193.60206";" 459.66950";"  51.26952"
"9am";" 310.10125";"2145.52837";"2870.45287";" 801.96074";" 723.80894";" 255.92635";" 297.87284";" 229.55980";"1144.76715";" 368.38425";" 585.51862";" 129.01824";"  25.15553";"1945.82838";"  29.87827";" 247.38763";" 106.23685";" 203.72747";" 437.81216";" 967.22311";" 268.80598";"1367.12440";" 147.46080";" 456.39302";" 246.90001";" 195.79507";" 444.85869";" 546.02494";" 193.60206";" 347.53210";"   0.00000"
"10am";" 399.02097";"2305.87905";"2776.06722";" 782.44958";" 723.80894";" 179.70871";" 317.84442";" 266.00927";"1091.84647";" 368.38425";" 611.97896";" 129.01824";"  25.15553";"1767.50725";"  29.87827";" 192.20091";" 106.23685";" 151.52070";" 401.36269";"1064.38376";" 198.33584";"1437.59454";" 147.46080";" 456.39302";" 246.90001";" 195.79507";" 508.19165";" 608.12778";" 193.60206";" 347.53210";"   0.00000"
"11am";" 445.03169";"2413.44218";"2752.54527";" 753.10543";" 692.15493";" 198.05666";" 292.55676";" 266.00927";"1045.56057";" 384.32014";" 564.98107";" 158.58009";"  25.15553";"1792.09529";"  29.87827";" 217.48857";" 106.23685";" 151.52070";" 401.36269";"1159.47965";" 198.33584";"1437.59454";" 147.46080";" 456.39302";" 246.90001";" 195.79507";" 397.87484";" 490.21257";" 283.08591";" 347.53210";"   0.00000"
"12am";" 825.50138";"2211.33724";"2486.57721";" 679.94502";" 661.18747";" 259.62740";" 258.50685";" 279.07425";" 800.11622";" 363.63690";" 681.04720";" 353.35243";" 208.96311";"1649.94812";"  14.53514";" 217.48857";" 106.23685";" 151.52070";" 292.70540";"1101.78207";" 198.33584";"1287.35014";" 147.46080";" 456.39302";" 246.90001";" 160.52020";" 428.97725";" 490.21257";" 347.22345";" 459.66950";"   0.00000"
