"hour";"001";"050";"100";"120";"140";"180";"200";"240";"260";"300";"350";"360";"400";"425";"450";"500";"560";"600";"625";"650";"700";"750";"800";"820";"840";"845"
"min";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397";"2485.8149397"
"max";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447";"35120.8155447"
"4am";" 4707.772";"27455.062";"15484.266";"10443.200";"21927.943";"14734.356";"21900.168";"14762.130";"21247.468";"31412.924";" 5957.624";" 6846.407";" 5249.375";"18039.517";" 8249.017";"26941.235";" 7235.249";" 3110.740";"14345.513";" 4638.336";"11929.134";" 7221.362";"16859.102";"13262.309";" 9193.349";" 6471.451"
"5am";" 5193.826";"27468.949";"15192.634";"10248.779";"22191.800";"14692.694";"21941.830";"14901.002";"21094.709";"30579.690";" 5721.541";" 6638.098";" 5291.036";"17664.562";" 8082.370";"26580.166";" 7040.828";" 3152.402";"14428.836";" 4610.562";"11637.502";" 6957.504";"16386.936";"12845.692";" 8901.717";" 5971.511"
"6am";" 7762.964";"27468.949";"15150.973";" 9915.485";"23275.005";"14359.400";"22094.590";"15470.379";"20594.768";"27191.205";" 4943.855";" 5818.751";" 5068.841";"16025.868";" 7443.558";"25122.007";" 6471.451";" 3555.132";"14289.964";" 4332.817";"10554.298";" 6263.143";"15067.649";"11290.321";" 7860.175";" 5457.683"
"7am";"12970.677";"28093.875";"14706.581";" 9957.147";"23969.366";"13359.519";"22219.575";"15456.492";"20219.813";"23399.990";" 4291.155";" 4818.870";" 4193.945";"13178.985";" 6318.692";"22788.951";" 5679.879";" 4832.758";"13831.685";" 3346.823";" 9040.590";" 5527.119";"13817.798";"10221.004";" 7096.377";" 4902.194"
"8am";"17914.532";"28607.703";"14373.288";"10707.058";"24108.239";"12317.977";"22733.403";"15595.364";"19692.098";"21372.454";" 4055.072";" 4568.900";" 3624.568";"11304.209";" 6096.496";"21830.732";" 5179.938";" 6040.947";"13790.024";" 2846.883";" 8582.311";" 5193.826";"13165.098";" 9721.064";" 6749.196";" 4777.209"
"9am";"19678.211";"29121.530";"14123.317";"10984.802";"24594.292";"12498.511";"23413.877";"15539.815";"19469.902";"20691.979";" 3874.538";" 4541.126";" 3555.132";"10734.832";" 5846.526";"21733.522";" 5096.615";" 6415.902";"13984.445";" 2638.575";" 8165.694";" 5138.277";"13290.083";" 9526.643";" 6485.338";" 4721.660"
"10am";"20553.107";"29621.471";"14109.430";"10748.719";"25038.683";"12220.766";"24122.126";"15359.281";"19289.368";"20664.205";" 3846.764";" 4499.464";" 3346.823";"10554.298";" 5777.089";"21691.860";" 4902.194";" 6374.241";"14359.400";" 2527.477";" 8040.709";" 4971.630";"13331.745";" 9318.334";" 6221.481";" 4763.321"
"11am";"20914.175";"30385.269";"14539.934";"10859.817";"25260.879";"12220.766";"24524.856";"15178.747";"19539.339";"20608.656";" 3763.440";" 4485.577";" 3332.936";"10582.073";" 5818.751";"21858.507";" 4888.306";" 6527.000";"14567.709";" 2499.702";" 8124.032";" 4916.081";"13331.745";" 9429.432";" 6304.804";" 4791.096"
