"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408"
"4am";"21.439444";"12.251258";" 9.236848";"12.823900";" 5.850666";"10.037964";"10.948698";" 9.971871";" 8.258431";"10.855582";"11.032802";"12.082095";"13.680815";"14.913197";" 6.977899";"10.744937";" 6.832787";" 7.963317";" 3.005874";" 8.739177";" 7.362911";"11.580757";" 6.289321";" 9.580018";" 8.828250";" 6.320113";" 9.431931";" 7.996798";" 5.583121";" 8.951256";" 5.697848"
"5am";"21.517527";"12.523871";" 9.231729";"12.939501";" 5.972781";"10.037964";"10.748875";"10.159021";" 8.476266";"10.879550";"11.350898";"12.804240";"13.057971";"13.181652";" 6.906909";"10.888776";" 6.779972";" 8.196679";" 2.741653";" 8.041020";" 7.606713";"11.587937";" 6.373077";" 9.508080";" 9.033786";" 6.545301";" 9.510192";" 8.186887";" 5.656050";" 9.095598";" 5.697848"
"6am";"20.673187";"13.088631";" 8.515357";"14.436202";" 6.120051";"10.657485";"10.457972";"10.111644";" 7.359750";"11.259371";"11.511337";"13.308327";"12.933928";"12.972435";" 6.775434";"10.556387";" 6.737931";" 8.628091";" 2.722551";" 7.863644";" 8.555046";"11.793672";" 6.574397";" 8.103878";" 6.976996";" 6.329216";" 8.914447";" 8.182001";" 5.760066";" 8.234328";" 5.280645"
"7am";"14.515309";"16.469436";"18.499475";"15.080489";"12.056285";" 5.390629";" 8.054406";" 5.822250";"12.028918";" 6.913586";"12.222152";" 7.057119";" 3.991337";"21.672576";" 1.515765";" 6.482646";" 6.113866";" 6.006787";" 7.151971";" 7.675481";" 6.214740";"12.165078";" 4.987010";" 7.749833";" 2.607786";" 5.808854";" 7.860752";" 6.307237";" 7.268462";" 5.850658";" 2.620554"
"8am";" 6.8653179";"22.4674751";"22.1014239";"15.5712805";"11.3141596";" 5.0314839";" 5.7476810";" 5.2951026";"14.8858180";" 6.5794032";"11.8090840";" 4.5564614";" 1.8952744";"18.7047834";" 1.0735870";" 9.4143804";" 4.7480237";" 6.3936951";" 9.2407901";" 9.6734072";" 5.4586097";"16.1613545";" 5.5827220";" 6.1952932";" 3.5833438";" 4.1578746";" 8.6180503";" 8.8535116";" 2.9140545";" 5.4280734";" 0.6198367"
"9am";" 5.374033";"24.029624";"21.248631";"15.605107";"10.925783";" 5.894234";" 6.939736";" 5.465695";"16.919584";" 7.129643";"11.868866";" 2.558875";" 1.164784";"17.577318";" 1.049968";" 9.743513";" 4.105347";" 7.178243";" 8.883889";" 7.402767";" 5.779553";"17.846465";" 3.407363";" 6.720219";" 3.920923";" 4.780670";" 9.315612";" 8.769556";" 3.289181";" 4.029647";" 0.000000"
"10am";" 5.997019";"25.949500";"21.048190";"15.076356";"11.141279";" 4.070510";" 7.259990";" 6.315057";"17.751767";" 7.779780";"12.138493";" 2.475952";" 1.125080";"16.452678";" 1.079304";" 7.725956";" 4.168388";" 5.369641";" 8.112163";" 7.657327";" 4.489659";"18.093961";" 3.535378";" 6.983127";" 4.274823";" 4.469847";"10.271281";"10.115622";" 3.103579";" 4.231571";" 0.000000"
"11am";" 7.509107";"26.549015";"21.709442";"14.969152";"10.900616";" 4.368166";" 6.833023";" 6.712656";"15.387257";" 8.038288";"10.992755";" 2.870676";" 1.059949";"17.241949";" 1.318736";" 8.494342";" 3.775023";" 4.574300";" 8.823429";" 8.911624";" 4.136512";"17.601330";" 3.620192";" 6.762947";" 3.995604";" 4.643149";" 7.788691";" 7.864172";" 4.419151";" 4.165727";" 0.000000"
