"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214";"6106.0214"
"4am";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"5am";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0"
"6am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 862.3039";"1219.6848";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1852.5033";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1032.0983";"   0.0000";"   0.0000";"1326.0534";"   0.0000";"1545.1216";"1370.9673";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1935.7458";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1134.5939";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1930.7440";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1091.0486";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"   0.0000";" 803.4970";"   0.0000";"   0.0000";"   0.0000";" 984.4379";"2207.1771";"   0.0000";"1291.8695";"1393.9340";"1345.0313";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1602.0318";"1119.0673";"2396.3047";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1560.8459";"   0.0000";" 969.5737";"2089.4279";"   0.0000";"2465.3613";"3481.2783";"1765.1218";"1283.3758";"   0.0000";"   0.0000";"2821.9446";"1593.1708";"   0.0000";"   0.0000";"1077.0866";"   0.0000";"   0.0000";"1946.2287";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"3456.1995";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2156.6725";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"   0.0000";"1083.5925";"   0.0000";"   0.0000";"   0.0000";" 984.4379";"2593.9911";"   0.0000";"1217.6364";"1885.0645";"1796.8625";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2004.3316";"1021.0181";"2739.6206";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2283.7641";"   0.0000";"1273.8530";"2076.7091";"   0.0000";"2643.3302";"4009.3986";"2632.4979";"1451.5266";"   0.0000";" 765.3206";"3151.3751";"2544.0699";"   0.0000";"   0.0000";"1423.2689";"   0.0000";"   0.0000";"2222.6506";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"3529.9565";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2034.0725";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";"   0.000";"1083.592";"   0.000";"   0.000";"   0.000";"1030.948";"2541.124";"   0.000";"1145.103";"1556.334";"1775.415";"1254.238";"   0.000";"   0.000";"   0.000";"   0.000";"1947.298";"1318.569";"2762.810";"1015.314";"   0.000";"   0.000";"   0.000";"   0.000";"2314.487";"   0.000";"1337.137";"2224.565";"   0.000";"2137.531";"4073.727";"2940.768";"1570.936";"   0.000";"   0.000";"3245.137";"2682.059";"   0.000";"   0.000";"1354.210";"   0.000";"   0.000";"2091.540";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"3857.184";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2000.696";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
