"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652";"90.3171934433652"
"4am";"34.05716";"52.59789";"43.80174";"53.12211";"60.26926";"57.84155";"63.02950";"63.06057";"72.82739";"59.95816";"74.51501";"85.46159";"70.29164";"82.78967";"72.70051";"64.12151";"81.34472";"80.50652";"74.71794";"89.39178";"87.11849";"80.78407";"82.75707";"80.27974";"78.52750";"85.70429";"89.54213";"83.88727"
"5am";"33.74216";"52.87242";"43.56207";"52.96583";"60.70777";"58.33089";"62.43303";"62.92030";"72.92295";"60.45493";"74.37972";"85.26819";"70.21721";"83.07258";"73.80147";"65.01059";"81.33395";"80.13077";"74.56164";"88.99569";"87.02522";"80.64413";"82.45703";"79.96532";"78.36292";"85.70429";"89.45572";"83.87677"
"6am";"33.16025";"50.96479";"44.20107";"51.52322";"61.16200";"61.48929";"65.14150";"60.12098";"73.80632";"59.21689";"73.83251";"85.61134";"70.31572";"84.08132";"74.52553";"66.85705";"81.51069";"80.11753";"74.07289";"87.50814";"86.79962";"79.59509";"81.88532";"78.66598";"79.07108";"85.63390";"89.44616";"85.78741"
"7am";"31.56384";"53.23845";"46.23683";"49.32157";"59.12629";"60.63684";"64.44654";"58.54263";"74.28081";"61.38534";"76.01235";"84.00274";"71.47001";"88.92889";"77.46331";"70.17811";"80.13881";"82.16294";"76.89694";"89.58220";"84.75203";"75.40320";"83.10657";"75.91751";"77.35473";"86.25204";"87.39875";"81.61111"
"8am";"32.75580";"55.49560";"48.71943";"51.81929";"62.24170";"58.00907";"60.57606";"62.03641";"73.77719";"61.87198";"80.42793";"84.41040";"73.43438";"87.68610";"77.67670";"73.17027";"79.84553";"75.33174";"81.17430";"87.43998";"80.31180";"65.59120";"74.45127";"75.16552";"72.16793";"83.96884";"83.12877";"77.47914"
"9am";"36.19385";"51.32547";"48.80202";"51.74985";"59.80688";"60.30789";"62.90904";"60.60443";"70.35983";"66.51825";"82.23259";"84.55142";"74.07929";"88.46053";"77.22275";"73.86344";"80.83017";"74.07689";"76.66435";"88.22376";"76.44469";"64.93862";"69.97450";"72.73895";"72.63349";"82.35359";"82.68752";"76.09678"
"10am";"37.06220";"51.73005";"46.20890";"50.50691";"57.15402";"62.74802";"59.95448";"60.46280";"70.02842";"66.92207";"79.07261";"84.97481";"72.33040";"88.55833";"76.22695";"70.51816";"79.60435";"71.77571";"76.89134";"85.79201";"75.39839";"60.70718";"70.09149";"72.48375";"72.55891";"81.89023";"81.21657";"75.35241"
"11am";"35.89722";"54.20369";"45.80478";"45.67313";"56.23851";"62.32480";"58.25823";"62.11602";"71.93886";"67.65445";"76.28271";"85.57246";"69.49365";"86.73786";"74.89294";"70.35652";"76.21904";"69.06265";"77.62767";"86.32684";"77.94438";"62.91170";"69.75531";"77.28350";"66.13022";"82.92408";"79.01208";"77.37677"
"12am";"32.53105";"47.73062";"42.05618";"40.75501";"52.22171";"64.63845";"59.51197";"62.03203";"75.28344";"63.45691";"78.02797";"84.10558";"69.79484";"84.35753";"70.62596";"68.51321";"77.41911";"68.65395";"80.42708";"88.71198";"80.59883";"71.18278";"76.49326";"80.74984";"67.98792";"83.30071";"79.55792";"74.96718"
"1pm";"27.17580";"50.28438";"43.59782";"44.57305";"55.68631";"62.91988";"61.26308";"62.51294";"70.31428";"64.33697";"74.69693";"84.59461";"66.88773";"83.88611";"74.30219";"73.13195";"76.03609";"72.36677";"77.15001";"88.08372";"77.88133";"65.67901";"74.38913";"78.02246";"67.72723";"82.83183";"80.41211";"69.73896"
"2pm";"24.55967";"48.27703";"45.47649";"43.33816";"55.76033";"63.04117";"64.53928";"67.02249";"68.64336";"68.06546";"75.95201";"85.31428";"69.12102";"80.29596";"76.64935";"72.59841";"77.94015";"67.47974";"80.75502";"87.12551";"79.57870";"67.45799";"74.35952";"78.01384";"66.04152";"86.34234";"78.87025";"73.36738"
"3pm";"28.63117";"52.75870";"41.89568";"41.97134";"56.07158";"60.09185";"61.83434";"68.15280";"70.46729";"64.18432";"76.16891";"85.36255";"68.49450";"79.03319";"75.49038";"78.05127";"75.45573";"69.89162";"82.39189";"86.07111";"81.61566";"68.19485";"75.24773";"80.02563";"66.34703";"87.95117";"78.46627";"74.44319"
