"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077"
"4am";"2928.2885";"3226.4080";"3326.3715";"4031.9043";"1244.9776";"2998.3586";"1289.1919";"1962.9923";"1931.6676";" 855.2684";"2400.3031";"4059.4425";"3092.0439";"2231.9581";"1665.4162";"1377.6470";"1656.6762";"2695.2882";"3660.5945";"3041.7327";"1097.9067";" 555.1811";" 435.2123";" 926.6543";" 990.1831";" 382.3433";" 638.9472";" 981.1395"
"5am";"2860.4077";"3226.4080";"3326.3715";"4031.9043";"1244.9776";"2998.3586";"1289.1919";"1962.9923";"1882.6822";"1047.0495";"2400.3031";"4059.4425";"3127.9927";"2231.9581";"1629.4675";"1426.1121";"1656.6762";"2564.2376";"3660.5945";"3041.7327";"1097.9067";" 555.1811";" 435.2123";" 891.8743";" 957.2376";" 382.3433";" 638.9472";" 981.1395"
"6am";"2604.5210";"3226.4080";"3346.4723";"3738.6269";"1049.0993";"3097.2828";"1232.9643";"1803.5814";"1797.6633";"1199.2239";"2400.3031";"4095.3027";"2941.1780";"2302.4584";"1662.1996";"1450.0643";"1656.6762";"2388.0581";"3660.5945";"2974.6515";"1024.8577";" 555.1811";" 422.7989";" 810.1179";" 991.3285";" 443.7995";" 543.4002";" 951.6613"
"7am";"2843.4353";"3175.7494";"3509.1007";"3543.3754";"1157.3056";"3275.0913";"1156.7334";"1696.8022";"1512.2087";"1670.6956";"2107.1774";"3679.0597";"2681.5357";"1965.3308";"1759.1965";"1131.8497";"1674.6587";"1866.5298";"3252.2840";"2192.3223";" 964.4494";" 436.9796";" 302.4898";" 740.5578";" 923.0637";" 286.9083";" 417.7761";" 879.8566"
"8am";"3335.8926";"3207.7287";"4103.4613";"3856.2069";"1743.8828";"3127.3138";"1105.8964";"1556.7261";"1074.1570";"2134.7033";"1383.2872";"4026.4576";"2118.0716";"2004.7100";"2385.9848";"1021.6107";"1801.0256";"1546.9022";"2863.5516";"1890.0955";" 681.4832";" 384.9472";" 215.5633";" 664.5954";" 904.7581";" 322.8081";" 548.7570";" 828.4851"
"9am";"3984.6111";"2840.3150";"4346.1696";"3521.2429";"1928.1935";"3448.2521";" 914.1742";"1659.7575";" 985.6896";"2177.0446";"1132.4282";"3637.4619";"1931.8806";"1672.2046";"2346.7229";"1411.3596";"1689.2124";"1576.1510";"2512.0228";"1824.6597";" 705.1627";" 377.8541";" 215.5633";" 620.9726";" 898.0536";" 307.7318";" 569.2586";" 743.4336"
"10am";"3907.6190";"2776.3005";"3950.0120";"3673.7636";"1634.0012";"3685.9670";" 980.5709";"1600.5441";"1034.1621";"2120.6452";"1581.0700";"3832.6299";"1917.0277";"1559.2099";"2414.0254";"1322.2065";"1633.3021";"1434.4003";"2534.8533";"1730.6726";" 731.4578";" 347.0689";" 197.6668";" 620.9726";" 887.9857";" 322.8081";" 586.8459";" 664.7564"
"11am";"4110.6159";"3124.0663";"3769.5215";"3388.8929";"1738.3706";"3173.2479";"1081.3067";"1487.2269";"1399.3807";"2309.1705";"1399.7121";"3700.1049";"1942.6353";"1779.0432";"2290.9591";"1413.9604";"1502.6989";"1625.7817";"2633.0116";"1548.2408";" 708.3831";" 343.8227";" 215.5633";" 620.9726";" 860.0483";" 322.8081";" 548.7570";" 748.0821"
