"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554";"5298.554"
"4am";"1285.202";" 617.731";"1436.145";" 491.387";" 426.586";" 879.901";" 470.620";" 589.105";" 452.448";" 395.278";" 669.071";" 472.801";" 427.851";" 312.418";" 207.176"
"5am";"1285.202";" 617.731";"1436.145";" 491.387";" 426.586";" 879.901";" 470.620";" 589.105";" 452.448";" 395.278";" 669.071";" 472.801";" 427.851";" 312.418";" 207.176"
"6am";"1285.202";" 587.602";"1409.062";" 491.387";" 426.586";" 879.901";" 470.620";" 524.665";" 431.238";" 395.278";" 669.071";" 472.801";" 404.801";" 312.418";" 207.176"
"7am";"2283.693";" 631.520";"1864.124";" 726.020";" 209.480";" 795.854";" 259.045";" 405.056";" 184.732";"  65.356";" 516.124";" 334.497";" 166.616";"  65.032";" 130.950"
"8am";"2588.346";" 631.159";"1566.308";" 664.862";" 109.788";" 881.162";" 259.045";" 405.864";" 533.873";"  65.356";"  49.562";" 177.397";" 145.951";"  65.032";"  81.471"
"9am";"2651.543";" 511.390";"1565.047";" 625.681";" 109.788";" 902.372";" 192.797";" 413.616";" 512.663";" 125.706";"  88.329";" 177.397";" 122.901";"  45.261";"  99.756"
"10am";"2350.948";" 708.980";"1319.000";" 625.681";"   0.000";" 902.372";" 423.560";" 413.616";" 512.663";" 125.706";"  88.329";" 132.617";" 111.854";" 380.038";"  48.883"
"11am";"2286.844";" 726.291";"1553.014";" 625.681";"   0.000";" 902.372";" 423.560";" 454.211";" 512.663";" 125.706";"  88.329";" 132.617";" 143.959";"  45.261";"  48.883"
"12am";"2636.827";" 798.980";"1362.544";" 438.201";" 111.095";" 737.559";" 244.603";" 445.656";" 572.917";"  65.356";" 423.106";" 272.211";" 113.438";"  98.417";"  76.385"
"1pm";"2450.214";" 704.168";"1470.916";" 350.089";"  11.403";"1015.157";" 192.797";" 644.104";" 634.009";"  65.356";" 392.928";" 144.721";" 143.959";" 112.499";"  26.906"
"2pm";"2429.000";" 714.779";"1129.791";" 453.642";"   9.170";" 954.779";" 334.375";" 311.681";" 551.880";" 125.706";" 114.145";" 189.921";" 143.959";" 423.190";"  26.906"
"3pm";"2066.896";" 676.177";"1122.929";" 419.189";" 108.862";" 962.434";" 396.423";" 348.981";" 530.741";" 224.204";" 119.093";" 144.721";" 227.999";" 300.562";"  78.712"
"4pm";"1976.475";" 704.651";" 968.330";" 485.956";" 246.567";"1039.361";" 424.645";" 467.239";" 591.731";" 232.756";" 141.567";" 181.740";" 155.962";" 360.940";"  81.471"
"5pm";"1424.893";" 799.545";" 821.802";" 444.405";" 453.196";" 826.713";" 510.732";" 378.593";" 336.154";" 248.123";" 305.472";" 271.300";" 280.743";" 533.995";" 237.354"
"6pm";" 765.770";" 632.710";"1104.762";" 537.415";" 415.183";" 763.912";" 887.094";" 459.318";" 357.364";" 790.405";" 305.472";" 432.382";" 367.576";" 553.766";" 259.331"
"7pm";" 766.348";" 563.555";"1736.229";" 329.453";" 415.183";" 813.328";" 656.331";" 677.616";" 340.877";" 762.175";" 244.530";" 428.021";" 335.471";" 731.392";" 237.354"
"8pm";" 704.842";" 601.091";"1834.373";" 329.453";" 437.948";" 892.833";" 656.331";" 513.457";" 380.094";" 770.474";" 247.828";" 437.563";" 335.471";" 731.392";" 229.153"
"9pm";"1005.437";" 703.401";"1734.412";" 329.453";" 415.183";" 903.795";" 425.568";" 513.457";" 380.094";" 770.474";" 247.828";" 482.343";" 367.576";" 594.129";" 229.153"
"10pm";"1175.120";" 673.180";"1603.507";" 430.229";" 426.586";" 903.795";" 425.568";" 573.807";" 380.094";" 730.055";" 247.828";" 522.762";" 367.576";" 357.679";" 229.153"
"11pm";"1146.298";" 673.180";"1573.431";" 496.996";" 426.586";" 903.795";" 470.620";" 528.755";" 431.309";" 730.055";" 276.650";" 501.623";" 367.576";" 357.679";" 229.153"
"12pm";"1117.476";" 673.180";"1573.431";" 496.996";" 426.586";" 879.901";" 470.620";" 528.755";" 431.309";" 730.055";" 305.472";" 501.623";" 391.470";" 357.679";" 229.153"
"1am";"1306.341";" 673.180";"1384.566";" 496.996";" 426.586";" 879.901";" 470.620";" 528.755";" 431.309";" 730.055";" 305.472";" 501.623";" 391.470";" 357.679";" 229.153"
"2am";"1306.341";" 673.180";"1384.566";" 496.996";" 426.586";" 879.901";" 470.620";" 528.755";" 431.309";" 730.055";" 305.472";" 501.623";" 391.470";" 357.679";" 229.153"
"3am";"1306.341";" 673.180";"1719.343";" 496.996";" 426.586";" 879.901";" 470.620";" 528.755";" 431.309";" 395.278";" 305.472";" 501.623";" 391.470";" 357.679";" 229.153"
