"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214";"1.97194367734214"
"max";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883";"70.5996622919883"
"4am";"47.30124";"51.86278";"51.64729";"63.40591";"38.33281";"59.02755";"61.94665";"56.00680";"34.77813";"52.18108";"61.86324";"49.96665";"54.60262";"58.29483";"56.78021";"41.99538";"36.42018";"52.36415";"44.56373";"58.40384";"54.54994";"47.30271";"50.03456";"56.68853";"61.09009";"53.23989";"49.24668";"55.27077";"61.35137";"45.24482";"47.50228";"54.18300";"55.52428";"52.52469";"54.92472";"50.50073";"46.51496";"58.83204";"56.60340";"48.74108";"53.11569";"45.69890";"53.88210";"42.96812";"56.34312";"56.70278";"52.21678";"59.58941";"55.97100";"56.15579";"43.13725";"52.32055"
"5am";"48.16789";"51.79637";"52.35841";"63.61633";"38.42563";"58.75883";"60.80646";"56.69816";"34.98189";"51.72988";"61.47228";"49.40909";"54.30490";"59.06188";"56.92849";"40.85485";"37.84711";"49.93239";"44.73466";"58.01428";"55.35043";"45.89909";"49.56729";"58.18801";"61.61739";"52.69446";"47.67122";"54.86665";"58.90513";"44.38673";"46.28254";"56.02878";"55.11003";"52.69825";"54.92472";"49.83937";"46.51496";"59.21383";"56.24989";"47.42341";"53.27805";"45.22502";"54.03351";"44.06027";"56.61915";"57.27796";"52.99578";"59.54584";"56.24831";"56.90059";"42.72087";"50.91378"
"6am";"47.01741";"52.82095";"50.37764";"62.68372";"37.71438";"59.74417";"60.76474";"57.17174";"36.06830";"54.47755";"63.98666";"51.66669";"55.52405";"60.79329";"57.06645";"42.02459";"38.05232";"49.67406";"43.87789";"56.58058";"52.28374";"47.42796";"57.18989";"58.98448";"61.27930";"50.37885";"48.73146";"57.52487";"59.10072";"45.68492";"46.30455";"54.05918";"56.99934";"51.06052";"55.87428";"49.79335";"46.38930";"61.02899";"55.84754";"49.40027";"54.01363";"45.98860";"55.53450";"44.55890";"56.88858";"56.14140";"54.34792";"59.56378";"56.72493";"57.72519";"44.29524";"49.57163"
"7am";"47.89429";"52.10022";"50.27878";"63.35786";"37.12738";"58.19931";"58.33438";"57.92906";"33.99550";"54.12311";"65.36602";"54.16908";"52.09506";"64.37721";"55.61645";"42.72229";"40.54001";"50.79930";"46.40887";"56.51524";"55.08805";"48.74515";"60.87592";"57.96322";"63.60225";"55.11241";"49.74340";"55.42480";"59.18721";"48.95531";"43.31736";"53.70264";"57.29312";"50.91982";"61.45796";"49.71192";"45.14574";"63.20794";"54.33590";"50.21216";"57.52782";"51.02990";"55.89250";"46.14230";"58.30726";"60.35179";"57.36436";"57.46044";"61.27653";"54.50333";"45.79807";"53.23724"
"8am";"47.95171";"55.55082";"49.19106";"60.29894";"36.51421";"50.62218";"51.15577";"50.19683";"35.32850";"57.94849";"60.48664";"51.26730";"53.14703";"65.53281";"54.39930";"47.80310";"42.57159";"52.95148";"47.77963";"61.42899";"55.07160";"45.62242";"58.96727";"58.01196";"62.65254";"61.10431";"52.87916";"57.49173";"60.65754";"50.29813";"42.31820";"56.73249";"64.32334";"51.19305";"56.13707";"52.17543";"44.67860";"61.84791";"49.74090";"50.79616";"57.78654";"52.83095";"55.48455";"52.95972";"58.62964";"63.39913";"59.17512";"55.89147";"61.52521";"59.07299";"51.79688";"55.10784"
"9am";"48.30988";"55.81518";"46.16665";"61.72909";"37.63225";"50.02169";"52.12983";"48.62323";"36.02317";"55.38760";"62.00802";"51.98010";"53.81986";"66.37401";"54.43056";"49.04217";"44.27162";"51.41437";"45.71993";"60.96811";"54.48376";"46.37080";"63.54109";"57.81466";"58.31281";"64.36052";"60.07779";"58.25687";"60.19839";"49.41643";"39.56696";"56.12277";"68.59799";"52.89169";"56.48725";"45.47502";"44.87425";"62.05651";"49.87048";"54.54469";"57.27282";"54.35470";"55.74970";"51.62323";"61.87828";"62.98976";"57.33903";"55.75254";"62.16779";"61.02350";"48.78432";"57.35509"
"10am";"48.90970";"53.88071";"48.71619";"58.11817";"38.20289";"49.73191";"51.85857";"48.44310";"39.65286";"56.89654";"59.41658";"50.19064";"54.22494";"68.14505";"56.23612";"45.14800";"43.17707";"51.77137";"47.36563";"63.12837";"56.87430";"45.63146";"65.70939";"57.47581";"59.03258";"67.08291";"60.00216";"59.13313";"61.11601";"48.21082";"43.24670";"54.60217";"62.78989";"50.88013";"54.90303";"44.44725";"43.79582";"63.84782";"52.15837";"53.12177";"56.51567";"54.21037";"58.11706";"50.97783";"62.79763";"61.07495";"57.54480";"56.31617";"58.82077";"57.97427";"50.66902";"57.75947"
"11am";"48.21710";"55.00468";"48.07342";"63.94201";"35.36974";"50.64895";"52.89436";"53.89791";"38.35050";"56.60336";"60.74541";"52.11669";"53.79891";"66.94597";"56.52119";"46.22482";"42.12827";"48.81650";"51.15954";"59.78901";"57.05658";"46.17716";"62.85089";"56.86124";"60.33056";"67.65255";"57.07675";"58.56434";"59.37787";"47.82389";"47.47441";"56.00209";"63.11777";"51.22726";"53.45399";"45.95154";"43.98384";"61.60502";"52.13589";"52.28224";"60.57709";"50.95540";"58.72232";"53.61494";"62.37952";"60.96521";"54.08142";"55.46037";"58.97601";"58.86443";"50.44662";"55.91931"
