"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277";"99.4957983193277"
"4am";"0.00000000";"0.87527352";"0.00000000";"0.00000000";"0.18198362";"0.07911392";"0.06557377";"0.00000000";"0.15360983";"0.00000000";"0.00000000";"0.00000000";"0.16155089";"0.00000000";"0.00000000";"0.15898251";"0.15174507";"0.15015015";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"1.29870130"
"5am";"0.00000000";"0.86956522";"0.00000000";"0.00000000";"0.18264840";"0.07980846";"0.06605020";"0.17152659";"0.15527950";"0.00000000";"0.00000000";"0.00000000";"0.16260163";"0.00000000";"0.00000000";"0.16339869";"0.15479876";"0.15220700";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.84745763"
"6am";"0.00000000";"1.06609808";"0.00000000";"0.00000000";"0.45620438";"0.16012810";"0.06802721";"0.34071550";"0.16420361";"0.00000000";"0.00000000";"0.09407338";"0.25273799";"0.00000000";"0.00000000";"0.17211704";"0.16155089";"0.16233766";"0.00000000";"0.00000000";"0.00000000";"0.54644809";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"2.40549828"
"7am";" 4.26035503";"12.51956182";" 1.37254902";" 3.15599639";" 8.07660283";" 0.09225092";" 0.22075055";" 4.83619345";" 0.20408163";" 0.00000000";" 0.00000000";" 1.43737166";" 0.28598665";" 0.00000000";" 0.15797788";" 0.20833333";" 0.00000000";" 0.00000000";" 0.00000000";" 0.00000000";" 0.00000000";" 1.62162162";" 0.00000000";" 0.25641026";" 0.00000000";" 0.23584906";" 0.24449878";" 0.00000000";" 4.46153846"
"8am";" 6.4204046";"24.1733181";" 2.4340771";" 6.1425061";"12.2053872";" 0.3167899";" 0.8377761";"12.3579545";" 0.2439024";" 0.0000000";" 0.2666667";" 4.5638945";" 0.4073320";" 0.4048583";" 0.1647446";" 0.2439024";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 2.2847100";" 0.2247191";" 0.0000000";" 0.0000000";" 0.2577320";" 1.0282776";" 0.0000000";" 5.0701187"
"9am";" 6.2761506";"24.7826087";" 2.4896266";" 5.9367772";"13.8638228";" 0.3382187";" 1.0785824";"12.4285714";" 0.0000000";" 0.0000000";" 0.2680965";" 4.6783626";" 0.4028197";" 0.4106776";" 0.1680672";" 0.2564103";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 2.5225225";" 0.2364066";" 0.2747253";" 0.0000000";" 0.2617801";" 1.0695187";" 0.0000000";" 5.0781250"
"10am";" 6.2500000";"25.6033578";" 2.6530612";" 6.0740741";"15.1006711";" 0.2306805";" 0.9531374";"12.7840909";" 0.0000000";" 0.0000000";" 0.2680965";" 4.6979866";" 0.4158004";" 0.4192872";" 0.1666667";" 0.2695418";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 2.9357798";" 0.2427184";" 0.0000000";" 0.0000000";" 0.2717391";" 1.0989011";" 0.0000000";" 4.7272727"
"11am";" 6.2604341";"26.4737406";" 2.7659574";" 5.9701493";"14.2502071";" 0.2249719";" 1.1182109";"12.4820660";" 0.0000000";" 0.0000000";" 0.2583979";" 4.7483381";" 0.4175365";" 0.2079002";" 0.1655629";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 2.5408348";" 0.0000000";" 0.0000000";" 0.0000000";" 0.2688172";" 1.6216216";" 0.0000000";" 4.7144152"
"12am";" 6.3903282";"27.1241830";" 2.7083333";" 6.4684015";"15.2485257";" 0.2222222";" 1.0500808";"12.0234604";" 0.0000000";" 0.0000000";" 0.2557545";" 4.7303690";" 0.2100840";" 0.2096436";" 0.1661130";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 2.3722628";" 0.0000000";" 0.0000000";" 0.0000000";" 0.2695418";" 1.0958904";" 0.0000000";" 4.6804680"
"1pm";" 6.0260586";"27.0700637";" 2.5157233";" 6.1711080";"16.5638767";" 0.2366864";" 1.2944984";"12.5186289";" 0.0000000";" 0.0000000";" 0.2475248";" 4.9571020";" 0.3128259";" 0.2109705";" 0.1686341";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 2.2222222";" 0.0000000";" 0.0000000";" 0.0000000";" 0.2785515";" 1.1204482";" 0.0000000";" 4.1916168"
"2pm";" 6.2602965";"26.2702703";" 2.5917927";" 6.1737258";"15.3641208";" 0.2386635";" 1.3798701";"11.7985612";" 0.0000000";" 0.0000000";" 0.2237136";" 4.7801147";" 0.2143623";" 0.2079002";" 0.1697793";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 2.3550725";" 0.0000000";" 0.0000000";" 0.0000000";" 0.2754821";" 1.1331445";" 0.0000000";" 4.1228070"
"3pm";" 3.0358786";"21.5568862";" 0.8298755";" 3.2006245";"12.3201439";" 0.1062699";" 0.8744038";" 4.8854962";" 0.0000000";" 0.0000000";" 0.2277904";" 2.8942116";" 0.1998002";" 0.2049180";" 0.1686341";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 1.8181818";" 0.0000000";" 0.0000000";" 0.0000000";" 0.2710027";" 0.8042895";" 0.0000000";" 3.4196891"
"4pm";" 1.8844221";"15.5647383";" 0.0000000";" 1.6891892";" 8.3177570";" 0.0000000";" 0.3095975";" 1.6691958";" 0.0000000";" 0.2267574";" 0.0000000";" 0.1939864";" 0.1748252";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.3780718";" 0.0000000";" 0.0000000";" 0.0000000";" 0.2469136";" 0.0000000";" 0.0000000";" 2.9010239"
"5pm";" 1.5597920";"12.0000000";" 0.0000000";" 1.3477089";" 4.4995409";" 0.0000000";" 0.1455604";" 0.9554140";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.3703704";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 3.7837838"
"6pm";"0.6756757";"9.3805310";"0.1988072";"1.4388489";"1.4506770";"0.0000000";"0.1407460";"1.1128776";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1848429";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"2.8248588"
"7pm";"0.6791171";"9.2391304";"0.1945525";"1.2773723";"1.2298959";"0.0000000";"0.1408451";"1.0785824";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"2.7272727"
"8pm";"0.5576208";"7.5471698";"0.0000000";"1.1417697";"0.8458647";"0.0000000";"0.0000000";"0.7874016";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"3.0075188"
"9pm";"0.2028398";"5.9880240";"0.0000000";"0.4965243";"0.7400555";"0.0000000";"0.0000000";"0.3378378";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.2450980";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"3.0303030"
"10pm";"0.22421525";"1.27388535";"0.00000000";"0.00000000";"0.64161320";"0.00000000";"0.00000000";"0.34188034";"0.00000000";"0.00000000";"0.00000000";"0.09276438";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"2.83687943"
"11pm";"0.2304147";"0.4366812";"0.0000000";"0.0000000";"0.5489478";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"2.4590164"
"12pm";"0.2331002";"0.2217295";"0.0000000";"0.0000000";"0.5529954";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"2.9126214"
"1am";"0.2341920";"0.2222222";"0.0000000";"0.0000000";"0.5514706";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"3.1250000"
"2am";"0.2375297";"0.2227171";"0.0000000";"0.0000000";"0.5519779";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"3.1914894"
"3am";"0.2386635";"0.2237136";"0.0000000";"0.0000000";"0.5514706";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"3.1914894"
