"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137"
"min";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497";"28.8905368678497"
"max";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503";"71.1094631321503"
"4am";"49.25255";"54.04721";"50.67570";"57.09506";"53.26281";"56.63932";"55.85202";"52.05121";"51.08908";"63.45012";"56.13971";"57.19980";"50.25099";"51.89313";"55.47000";"54.69883";"55.87107";"59.71055";"53.55201";"53.52508";"58.56401";"55.99008";"54.16759";"55.23760";"58.52611";"52.97322";"57.41628";"57.83177";"54.63588";"54.76928";"52.62576";"57.83703";"56.99231";"58.46184";"59.16764";"54.36941";"47.78180";"52.52233";"58.48676";"54.84103";"54.50125";"47.09421";"50.75039";"65.48122";"53.94566";"55.52322";"53.02046";"57.04900";"53.16677";"58.39761";"52.24824";"48.47607";"53.49734";"52.39679";"51.01882";"51.25114";"51.10200";"51.54024";"53.14122";"53.56854";"52.98467";"55.85626";"47.85991";"54.29302";"49.46771";"47.55467";"47.73042";"54.03785";"48.40914";"57.41133";"54.86217";"53.76004";"48.87811";"56.09127";"55.52683";"55.93785";"48.28131";"49.86123";"53.87530";"51.27670";"52.52602";"51.23322";"47.37403";"56.82775";"49.97333";"62.54802";"52.15099";"60.82941";"51.01303";"62.24847";"52.99245";"53.56833";"49.38588";"57.68391";"54.53154";"52.39415";"52.33070";"52.02950";"48.46488";"53.98907";"52.78803";"51.09944";"54.31376";"51.42477";"48.79187";"48.63146";"52.28088";"55.44296";"51.37547";"55.36578";"54.85893";"54.39617";"56.08929";"54.27010";"53.06744";"44.07538";"55.41054";"50.36479";"57.56955";"53.74658";"56.13773";"53.82527";"49.35939";"57.40567";"53.65035";"49.46321";"54.26173";"47.30888";"50.24130";"55.44528";"53.22416";"60.99947";"52.02004";"60.29192";"47.44872";"57.11434";"56.47934"
"5am";"47.46304";"54.50327";"51.48485";"55.61018";"52.53343";"56.99059";"57.15999";"52.02422";"50.55326";"62.97888";"56.25178";"56.33549";"49.57382";"52.30626";"56.26778";"54.82972";"56.45708";"59.18931";"54.01210";"51.33709";"59.56156";"55.26002";"54.78460";"56.34679";"58.57434";"54.44291";"57.76246";"59.40222";"54.06733";"55.54004";"50.55917";"57.04812";"58.76082";"58.82500";"59.80007";"54.56856";"49.58806";"53.75631";"58.38388";"54.93714";"54.34687";"48.84127";"51.53440";"66.85246";"54.43757";"56.09484";"53.36580";"57.04900";"53.63483";"60.10753";"50.18016";"48.02574";"53.48442";"52.09641";"51.41780";"50.59822";"51.31673";"49.78061";"52.34180";"52.99260";"53.34509";"55.85626";"46.78808";"54.29302";"49.02858";"49.30074";"48.62432";"54.94660";"49.87166";"58.39710";"55.56783";"52.26421";"47.48668";"55.31019";"56.01670";"56.93721";"46.97270";"49.80980";"52.94005";"51.96560";"53.07091";"50.82050";"47.64309";"55.84171";"49.71378";"62.29350";"52.36993";"60.21724";"50.53254";"62.56243";"52.22565";"55.58978";"51.43680";"57.18554";"55.22232";"51.41997";"52.64382";"52.51883";"49.05844";"53.73914";"53.77119";"50.38392";"53.86367";"51.34230";"49.90313";"47.54616";"52.73442";"55.22817";"51.44649";"55.73745";"55.26459";"55.37629";"56.66303";"53.30676";"53.72122";"44.28628";"55.62917";"49.84583";"57.67943";"53.57841";"57.41710";"54.06646";"49.54560";"57.77105";"53.41083";"49.33409";"54.26173";"47.30888";"49.88139";"55.14471";"53.85343";"61.74498";"51.46724";"58.93034";"47.98594";"58.09914";"56.47934"
"6am";"50.32280";"56.16366";"50.54855";"54.31616";"53.28755";"55.71989";"56.11514";"54.28676";"51.99080";"63.22940";"57.15253";"54.77719";"49.69428";"53.21809";"56.93694";"53.02716";"56.69034";"58.06915";"56.08677";"52.28618";"61.49231";"53.00941";"57.18911";"56.88845";"62.18304";"53.85817";"59.63879";"57.39939";"56.37987";"56.06264";"51.28116";"55.74715";"55.59079";"59.01568";"60.95594";"56.07997";"51.20635";"51.85534";"57.41679";"54.78154";"54.68631";"48.11533";"53.88571";"65.18310";"51.75207";"56.37799";"56.83074";"56.89806";"53.30626";"64.04259";"48.79606";"49.88626";"52.32587";"53.95680";"52.11828";"52.90654";"53.94899";"51.27850";"52.49911";"53.58327";"53.50392";"57.23680";"47.55568";"54.18205";"51.18244";"49.00806";"50.72852";"53.31678";"50.69675";"60.11048";"54.69387";"53.35892";"46.22957";"58.11361";"55.52778";"59.74705";"43.61443";"51.38302";"53.86497";"54.84522";"55.45447";"50.94769";"46.04836";"57.08281";"50.02272";"62.62373";"54.53641";"60.15215";"54.12546";"62.17179";"53.99413";"55.65055";"46.99821";"56.45758";"57.06458";"52.73473";"51.85394";"55.14387";"49.17777";"54.44752";"52.64191";"54.18187";"53.64503";"51.11835";"50.14396";"55.97744";"53.34503";"56.45919";"52.37750";"55.71280";"57.76496";"55.55580";"57.25644";"56.58949";"52.85287";"43.25730";"58.03890";"52.67523";"56.16366";"54.83635";"59.40162";"55.03883";"50.52874";"58.49319";"55.64544";"46.69933";"55.52676";"50.62343";"50.71338";"56.55456";"55.08962";"62.65361";"52.20526";"58.10346";"49.01735";"61.40014";"57.77227"
"7am";"48.13249";"56.60327";"57.76040";"55.76936";"51.33651";"54.37912";"58.31531";"54.80039";"48.76325";"63.02224";"57.69486";"57.04489";"51.43289";"55.23581";"56.55619";"48.33394";"52.14163";"61.03565";"57.16124";"50.63585";"63.87778";"51.24817";"54.67054";"57.40000";"60.39491";"48.56737";"59.39276";"54.14805";"60.34894";"58.34953";"44.84076";"53.81862";"51.59901";"55.74071";"62.58333";"60.86672";"51.61865";"47.52253";"54.34261";"58.07429";"53.24001";"50.45846";"55.68830";"62.98138";"58.58932";"57.44079";"59.42670";"57.05722";"55.81093";"62.99788";"46.25805";"49.97830";"57.17400";"52.59115";"56.14203";"50.37475";"58.63155";"47.77137";"56.21012";"51.95473";"53.24064";"54.39643";"52.14968";"58.10763";"52.41695";"51.51731";"52.30107";"51.17480";"50.92608";"55.99977";"57.54956";"50.31660";"46.39424";"59.71571";"56.44191";"58.95716";"36.18090";"51.30420";"55.10481";"58.84060";"55.42951";"52.92111";"44.28188";"55.28782";"47.74726";"63.76516";"52.43543";"60.28666";"54.86078";"65.31160";"61.42218";"55.36698";"42.95906";"62.21803";"56.87601";"51.32430";"50.73709";"60.85863";"49.04399";"51.31124";"52.18388";"59.44334";"50.05733";"50.91107";"52.88428";"52.63193";"54.94954";"53.94222";"50.40157";"57.99882";"60.84010";"54.52213";"56.13093";"58.99231";"52.83862";"39.67208";"58.20062";"53.61948";"54.58896";"52.68032";"61.58083";"48.68823";"49.92423";"62.86096";"59.39437";"39.82036";"57.66703";"53.10002";"57.40720";"58.80041";"55.76864";"67.19698";"54.24985";"55.57342";"50.27191";"64.34287";"56.76789"
"8am";"51.84435";"59.36223";"55.45079";"53.14829";"53.64797";"55.05125";"63.78294";"58.07639";"52.49463";"63.19119";"56.89582";"59.26211";"51.50096";"55.40296";"58.23187";"50.40686";"47.11294";"61.97387";"59.71415";"53.19368";"60.77368";"51.93484";"55.50909";"57.12967";"60.37316";"48.77407";"55.62004";"55.41387";"65.09939";"52.39818";"46.07653";"53.71576";"45.38643";"56.14861";"62.17016";"63.69493";"45.45109";"45.04809";"55.02090";"57.32728";"50.93202";"50.43578";"58.18566";"63.25181";"58.16646";"57.66604";"64.21783";"55.89086";"52.40674";"63.05430";"48.70094";"54.47711";"55.40212";"57.70179";"57.63219";"52.07099";"54.28837";"52.63161";"56.24830";"53.41337";"52.30299";"55.47955";"54.52993";"58.26832";"57.83703";"52.39694";"53.76847";"49.05145";"49.02923";"53.36066";"56.68130";"49.01627";"42.44771";"60.73791";"56.58209";"59.75385";"37.06007";"48.88768";"58.42285";"58.02594";"53.16464";"49.03652";"40.77753";"54.61166";"50.47059";"65.54168";"61.19778";"61.65082";"60.48987";"65.98805";"59.10724";"57.59740";"41.60306";"61.80788";"58.73536";"47.29690";"53.33903";"62.67281";"47.93526";"56.99809";"51.06478";"62.96560";"48.17044";"49.87083";"49.98122";"51.48232";"56.18931";"50.77096";"52.66160";"54.44773";"58.18004";"52.10106";"55.51493";"61.81393";"50.31573";"38.77790";"56.95854";"53.61589";"55.21008";"52.78668";"58.93081";"55.54831";"46.92003";"61.65557";"59.45858";"38.83554";"57.13220";"54.12179";"56.61993";"58.37813";"56.51393";"65.53057";"51.52313";"59.32480";"50.86520";"62.98579";"57.20958"
"9am";"52.90548";"57.77641";"58.96203";"54.00075";"51.95122";"58.29960";"64.59525";"59.31750";"55.47639";"61.50121";"57.70559";"62.87694";"53.31107";"56.01286";"56.08436";"48.44268";"50.70881";"61.40767";"57.94713";"53.84610";"59.96008";"50.13560";"54.59987";"59.14044";"59.80999";"55.15097";"55.75544";"54.54927";"70.58096";"52.76734";"46.79117";"53.79180";"47.19554";"56.39934";"60.75498";"64.52420";"47.34420";"46.51589";"55.89210";"58.56978";"50.45923";"49.78704";"58.70338";"56.87057";"58.78279";"58.55328";"60.93619";"53.99483";"51.70782";"61.47177";"47.34707";"55.82539";"55.16161";"50.85552";"57.06804";"51.77887";"49.89543";"52.66628";"58.55329";"51.76123";"54.11349";"58.18175";"49.61686";"59.42586";"59.71507";"50.13165";"54.80551";"49.16864";"46.14322";"55.36393";"58.19413";"49.69418";"42.87426";"57.03369";"57.14786";"57.91389";"37.19476";"51.40518";"60.12124";"57.85452";"54.05716";"49.54329";"40.35214";"56.35661";"54.03323";"64.17795";"59.85340";"61.05403";"62.40454";"61.75015";"58.89221";"58.76189";"41.81720";"60.99631";"58.07392";"49.06867";"49.85585";"62.08708";"48.53947";"57.50789";"50.70331";"61.38330";"47.29236";"52.40251";"50.96867";"51.07564";"56.49179";"54.61259";"57.12044";"52.02144";"60.17080";"49.75426";"56.21657";"62.08534";"48.57575";"38.42913";"53.39374";"53.12548";"57.59980";"48.21975";"63.37405";"48.10521";"45.62350";"60.44462";"61.58129";"39.43019";"56.13762";"54.91861";"56.58406";"60.01556";"59.32587";"65.38561";"51.96617";"59.55080";"47.50070";"61.40803";"58.59885"
"10am";"51.50549";"62.00021";"54.40061";"52.68505";"53.26547";"58.26982";"59.15798";"58.23703";"55.27056";"59.64766";"57.56100";"63.93756";"51.28524";"55.55647";"57.07749";"50.16402";"46.60166";"63.33442";"61.21418";"56.12162";"62.38920";"52.64530";"55.01214";"61.07276";"60.27734";"54.67830";"56.34304";"55.13779";"66.51534";"49.12709";"45.87711";"53.75715";"47.95887";"56.07425";"61.10546";"60.91298";"48.50017";"50.26105";"56.45386";"59.49179";"48.85142";"51.41049";"62.77618";"60.11023";"53.91786";"56.17773";"60.29238";"50.92811";"50.07202";"61.53946";"48.45325";"53.98281";"56.17647";"52.24860";"56.81983";"57.29903";"53.17590";"55.57123";"60.20312";"50.99497";"55.08464";"54.75344";"52.72050";"58.51837";"58.36818";"49.63854";"54.10256";"47.69882";"44.58833";"56.26981";"57.83724";"51.04691";"42.18933";"60.33139";"52.67483";"60.04884";"38.18379";"50.32088";"61.09137";"55.28954";"56.52628";"47.42813";"39.21132";"56.95918";"55.38265";"62.67294";"61.53568";"62.94726";"60.10001";"61.39094";"53.76865";"57.97125";"43.67045";"60.78982";"57.58467";"51.58282";"50.11850";"60.42623";"47.01874";"55.68348";"51.42842";"60.64937";"47.95684";"52.28246";"51.58328";"56.36388";"56.48506";"52.61506";"57.65428";"53.83416";"60.01950";"57.04861";"56.49160";"58.37211";"50.52094";"34.45966";"53.82296";"51.66487";"57.94440";"50.18275";"59.05789";"50.88872";"43.91182";"63.21052";"61.34904";"39.41773";"55.24143";"53.47648";"56.88298";"60.77325";"58.03520";"66.68687";"51.71438";"61.28979";"47.49810";"64.16444";"59.90124"
"11am";"53.91318";"62.71094";"55.33011";"54.38288";"54.84100";"55.62026";"60.90801";"58.29444";"55.16876";"59.62972";"57.14538";"62.93998";"54.72845";"54.28594";"53.46090";"51.00592";"52.42816";"59.29526";"60.54984";"55.34483";"64.87135";"53.28092";"54.87118";"57.43820";"62.16821";"52.83039";"57.15132";"54.59146";"60.93444";"49.68461";"47.03989";"54.26805";"46.10261";"53.05814";"62.53638";"62.05474";"47.26221";"50.02664";"58.03049";"57.25995";"52.48706";"47.60787";"59.51844";"63.07787";"58.70315";"56.16198";"59.53285";"48.54096";"51.71387";"60.54644";"47.86580";"53.16446";"57.94869";"52.81358";"55.46102";"54.99824";"54.60895";"57.24493";"58.46007";"52.75573";"55.23736";"56.18297";"50.78921";"59.46003";"56.95010";"49.85210";"50.68587";"46.56676";"43.88084";"55.72261";"52.80684";"49.50117";"43.23711";"56.71871";"55.59435";"58.31301";"36.88711";"46.33390";"61.68903";"55.57684";"61.06722";"45.77903";"41.54430";"56.18934";"55.14896";"63.85082";"59.25936";"59.38772";"60.53617";"59.05312";"54.75134";"60.99245";"44.33900";"64.85885";"59.18326";"50.95258";"51.13390";"62.77275";"45.73627";"56.57430";"50.59223";"60.09634";"46.93747";"51.33164";"51.17394";"58.59204";"53.52853";"47.56403";"54.26460";"52.14932";"59.21506";"48.26570";"57.89449";"59.51357";"50.36230";"37.54124";"57.00595";"52.93865";"58.01104";"51.51773";"57.58810";"51.07168";"45.57802";"63.46081";"61.74307";"38.34232";"58.42263";"54.15652";"57.96769";"58.85965";"57.71741";"64.09120";"50.74565";"60.07420";"47.41068";"66.86403";"59.18325"
