"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857";"3853.95857"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"7am";"  0.0000";"  0.0000";"775.8040";"  0.0000";"  0.0000";"921.3849";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"8am";"1741.667";"1153.126";"2053.620";"1139.393";" 973.560";"1751.629";"   0.000";"   0.000";"   0.000";"1462.849";"   0.000";"1651.640";"   0.000";" 971.736";"1231.274";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"2422.6460";"1322.4330";"2151.5842";"1181.6589";"1258.3473";"2072.5670";"   0.0000";"   0.0000";"   0.0000";"1610.4164";"   0.0000";"1693.6001";"   0.0000";" 792.1920";"1339.3817";"   0.0000";" 752.8833";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";"2464.8869";"1318.8548";"2011.2895";"1270.3884";"1311.4302";"2506.8127";"   0.0000";"   0.0000";"   0.0000";"1614.2975";"   0.0000";"1755.3339";"   0.0000";" 839.2295";"1456.7378";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";"2447.3042";"1291.3290";"2029.8375";"1173.2587";"1164.5389";"2062.1790";"   0.0000";"   0.0000";"   0.0000";"1742.5423";"   0.0000";"1666.6712";"   0.0000";" 821.8798";"1191.7164";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
