"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"  0.7403375";"  0.0000000";"  1.4100948";"  0.0000000";"  0.0000000";"  0.0000000";"  0.8250986";"  0.0000000";"  0.0000000";"  0.4985125";"  0.0000000";" 96.8631268";" 97.4333357";"  0.0000000";" 92.1617785";" 97.9063217";"100.0000000";"  0.0000000";"  0.4194219";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.0000000";"  0.0000000"
"5am";"  0.7401566";"  0.0000000";"  1.4150682";"  0.5592745";"  0.0000000";"  0.0000000";"  0.8367803";"  0.0000000";"  0.0000000";"  0.4927843";"  0.0000000";" 96.4926750";" 98.0250622";"  0.0000000";" 89.4836713";" 96.8338426";" 99.4538176";"  0.0000000";"  0.4215747";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.0000000";"  0.0000000"
"6am";" 0.7500333";" 0.0000000";" 2.2938301";" 0.5715215";" 0.0000000";" 0.1377974";" 2.4084824";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";"93.3373974";"97.9870545";" 1.2821897";"87.2545944";"95.6591297";"99.0544019";" 0.0000000";" 0.4282773";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";"96.6915354";" 0.0000000";" 0.0000000"
"7am";" 4.2225561";" 6.9271098";" 7.0759823";" 3.8936455";" 5.5140422";" 8.5962552";" 3.3537227";" 1.4978782";" 3.6889338";" 4.0830509";" 1.9387070";"76.5249211";"89.3213855";" 6.0562224";"70.2314152";"83.5493671";"91.3417134";" 1.5900898";" 1.4584603";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 2.2500065";" 0.9441456";"91.0515739";" 0.0000000";" 0.0000000"
"8am";"11.204935";"14.537726";"12.549226";" 7.666627";"10.106351";"13.333368";" 6.369627";" 2.158624";" 6.236690";" 9.083166";" 9.554869";"59.294577";"77.376673";" 9.593267";"56.291503";"73.128833";"84.757235";" 5.187062";" 4.693249";" 0.000000";" 0.000000";" 0.000000";" 0.000000";" 2.698708";" 1.170623";"86.209231";" 6.640717";" 0.000000"
"9am";"13.871613";"16.921040";"13.042278";" 8.394475";"11.557509";"16.932162";" 7.073107";" 2.638235";" 7.276663";"10.109833";" 7.903921";"55.007382";"72.967403";"11.089537";"52.611172";"67.262499";"80.953977";" 5.772693";" 5.683156";" 0.000000";" 0.000000";" 0.000000";" 0.000000";" 2.930954";" 2.814104";"86.177852";" 6.781265";" 1.542368"
"10am";"14.6542988";"17.9544335";"12.7301373";" 9.8111699";"12.3705584";"17.5878626";" 6.7490762";" 3.6265517";" 9.9001935";" 9.7783435";"12.1894048";"56.5281134";"70.0437430";"11.8342114";"50.6624384";"65.3092548";"82.2215484";" 3.7290989";" 5.6910597";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 5.6937271";" 2.6974620";"85.0512289";" 7.6054876";" 0.5271268"
"11am";"13.704233";"17.500382";"12.464627";" 9.676552";"12.196986";"14.864163";" 7.726980";" 4.697319";" 8.212480";"10.085414";"12.021020";"55.435283";"75.283351";" 9.804079";"53.464900";"67.061799";"84.663093";" 3.505438";" 5.674721";" 0.000000";" 0.000000";" 0.000000";" 0.000000";" 2.670255";" 1.277863";"86.981046";" 7.306509";" 0.000000"
