"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529";"1.17647058823529"
"max";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705";"70.5294705294705"
"4am";"44.44444";"36.29032";"43.77953";"45.29086";"41.93548";"52.27920";"47.85714";"47.79116";"52.19124";"39.48563";"46.50499";"48.82759";"46.82081";"58.27068";"50.69252";"51.17241";"55.13595";"44.70899";"46.55689";"51.63399";"47.92285"
"5am";"44.77401";"36.69872";"43.71069";"45.42936";"41.89189";"52.69122";"46.71533";"47.43935";"52.18543";"39.20973";"46.03175";"48.53964";"45.34653";"59.48905";"50.14085";"51.10803";"54.03727";"44.20772";"46.39640";"50.40107";"46.41221"
"6am";"46.61355";"37.79160";"44.32515";"45.74616";"43.62745";"53.69596";"44.66463";"48.14324";"51.74263";"38.55607";"43.75940";"46.00592";"42.73684";"62.82486";"47.04097";"47.91045";"50.84175";"43.91892";"44.20063";"46.60767";"43.09211"
"7am";"48.96226";"36.60131";"38.69969";"44.82201";"52.72969";"55.97750";"40.50420";"43.53640";"50.87065";"41.28167";"44.27711";"37.88151";"39.32854";"69.01408";"40.73394";"43.73928";"45.38310";"42.29651";"39.72125";"43.53519";"37.30469"
"8am";"48.08333";"38.60182";"39.63839";"45.42314";"55.98086";"57.69784";"37.74955";"42.59868";"49.24506";"43.91304";"46.20887";"36.34497";"39.07455";"70.52947";"39.45312";"40.73394";"45.00000";"43.43284";"38.61940";"43.15789";"36.64596"
"9am";"47.45352";"39.43089";"40.34392";"47.03770";"56.84695";"58.16024";"37.52381";"42.71523";"49.32127";"44.54410";"46.36488";"35.39823";"40.54054";"69.38776";"37.31959";"41.05461";"44.91150";"43.68341";"38.89980";"43.97810";"36.38344"
"10am";"46.89766";"38.05310";"40.15852";"47.06927";"56.44599";"59.41358";"37.81190";"42.01681";"49.02186";"46.14243";"47.44828";"33.55120";"40.78212";"68.66097";"38.60759";"42.35977";"43.83562";"44.37500";"39.29961";"43.98496";"35.46911"
"11am";"48.93617";"38.78563";"40.41721";"47.65217";"57.50605";"58.05471";"37.59542";"42.69841";"49.94152";"46.62577";"46.24829";"34.94505";"40.33149";"68.49711";"38.86640";"42.77344";"43.18707";"43.89490";"41.03053";"43.61314";"35.63474"
"12am";"48.36489";"39.24528";"42.42424";"45.56314";"55.10689";"57.86260";"39.10615";"42.92528";"49.94069";"45.72714";"48.37838";"34.38914";"39.38547";"68.80081";"38.55186";"43.16406";"45.39326";"43.16436";"40.45802";"44.72272";"34.90991"
"1pm";"49.26108";"36.22142";"40.02642";"45.96050";"55.68720";"57.84024";"40.86242";"41.86047";"49.77221";"45.90909";"47.69022";"36.38444";"38.88889";"68.78558";"37.75510";"45.84980";"45.22145";"44.40994";"42.50513";"45.53734";"35.46911"
"2pm";"49.41957";"37.87500";"40.00000";"47.23708";"56.43204";"57.24744";"40.27505";"41.36213";"49.48805";"46.15385";"49.08322";"36.56885";"38.94737";"68.00000";"39.20000";"44.95050";"45.74713";"44.14977";"40.74074";"45.90747";"36.30290"
"3pm";"49.16004";"41.64345";"42.25352";"45.39363";"55.44554";"57.54026";"39.74820";"41.77632";"51.54994";"44.65875";"50.21521";"36.23188";"38.48039";"67.66767";"41.13208";"44.46429";"47.08423";"43.07229";"41.05461";"45.45455";"36.90987"
"4pm";"42.36902";"42.35624";"49.04271";"46.24809";"48.98844";"53.33333";"44.59235";"45.21193";"51.24378";"40.28892";"49.08836";"40.84507";"43.41253";"62.96703";"47.23618";"47.88494";"51.58287";"43.65782";"43.35060";"48.09524";"42.27941"
"5pm";"43.45088";"41.37931";"47.65507";"44.93392";"43.96285";"54.63768";"46.04430";"45.77039";"51.88679";"39.19753";"48.64865";"46.30225";"45.70231";"58.71212";"49.84472";"50.15385";"53.29768";"42.22539";"47.24919";"51.63205";"45.89615"
"6pm";"44.44444";"41.35447";"47.03196";"44.27935";"44.79638";"54.23242";"47.07692";"45.38690";"52.45684";"40.00000";"47.83784";"46.52666";"45.31915";"58.06045";"49.24471";"50.45872";"54.13005";"43.26241";"48.10726";"51.83016";"46.89542"
"7pm";"44.94238";"41.71429";"46.54378";"44.26471";"45.08929";"52.64706";"46.94836";"46.56716";"51.67959";"41.17647";"46.62252";"47.22662";"45.89474";"58.62944";"48.94578";"50.00000";"54.25170";"42.67425";"48.43750";"52.11679";"47.29064"
"8pm";"44.97354";"40.21572";"45.10109";"44.23358";"43.63354";"53.64807";"47.23926";"47.55747";"51.95460";"39.81623";"46.82861";"49.01065";"46.25000";"57.19794";"50.14663";"49.92526";"55.12605";"43.60056";"48.24427";"52.44253";"47.55700"
"9pm";"44.17952";"37.56019";"43.96135";"45.16129";"42.85714";"53.60231";"47.87879";"47.86325";"52.72727";"40.12158";"46.35488";"49.18999";"46.68008";"57.34536";"50.57471";"50.87464";"55.28053";"44.45983";"48.12030";"52.11268";"48.60248"
"10pm";"44.20601";"37.01299";"44.33657";"45.28833";"42.35294";"53.09353";"47.73414";"47.81997";"53.14136";"39.54545";"46.70407";"48.84393";"46.61355";"57.76081";"50.77793";"51.34752";"55.21173";"44.87535";"47.82609";"51.60391";"48.55403"
"11pm";"44.46043";"36.46865";"44.14125";"45.16129";"42.47039";"52.73775";"47.50000";"47.84423";"52.75591";"40.06163";"46.57143";"48.92396";"46.13861";"57.84062";"51.04312";"51.63585";"55.37721";"45.04132";"47.82609";"51.64835";"48.33837"
"12pm";"44.49275";"36.60131";"43.91026";"45.17483";"42.32082";"52.51799";"47.57709";"47.85021";"52.64550";"40.06163";"46.70487";"49.07010";"46.45669";"57.82051";"51.32128";"51.42450";"55.50239";"45.25447";"47.51131";"51.71468";"48.33837"
"1am";"44.62209";"36.60131";"43.91026";"45.17483";"42.34694";"52.38095";"47.57709";"47.92244";"52.58964";"40.06163";"46.85714";"49.00000";"46.56189";"57.76637";"51.25348";"51.42450";"55.57325";"45.26749";"47.51131";"51.84679";"48.33837"
"2am";"44.75219";"36.39344";"44.08946";"45.25140";"42.27504";"52.38095";"47.57709";"48.05556";"52.58964";"40.06163";"46.93295";"49.00000";"46.56189";"57.71208";"51.11421";"51.56695";"55.57325";"45.28044";"47.43202";"51.78082";"48.33837"
"3am";"44.88304";"36.39344";"44.01914";"45.17483";"42.44482";"52.30548";"47.57709";"48.05556";"52.46338";"40.24578";"46.92418";"48.92704";"46.56189";"57.65766";"51.11421";"51.56695";"55.57325";"45.20548";"47.43202";"51.84175";"48.33837"
