"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"1pm";" 2.506594";" 4.323905";" 2.728194";" 7.272685";" 8.389054";"10.506346";" 6.608138";" 6.148313";" 8.835278";"13.809115";"10.883242";"22.782738";" 9.351447";" 7.769048";"12.578948"
"2pm";" 1.624264";" 3.704552";" 2.940244";" 9.083008";" 7.932497";" 7.862284";" 6.783411";" 7.810892";"10.222467";"16.313639";"11.091029";"20.356439";" 9.780986";" 6.754099";"14.329127"
"3pm";" 2.861254";" 2.061461";" 3.114036";" 8.064470";" 7.555683";" 7.859713";" 8.726105";" 7.520010";" 8.914704";"24.375313";"10.289217";"19.895819";" 9.298560";" 5.369285";" 8.944666"
"4pm";" 2.236393";" 2.293517";" 3.528725";" 7.713847";" 6.431736";" 6.891554";"10.974364";" 6.270677";" 8.805260";"19.806463";"11.187281";"20.160305";" 6.709911";" 5.980517";" 8.861298"
"5pm";" 1.367671";" 2.689029";" 1.914080";" 7.224330";" 4.994874";" 9.256314";" 8.721314";" 7.218867";"10.683962";"23.370681";"10.638352";"18.445241";" 8.109432";" 6.073202";" 7.315168"
"6pm";" 1.316988";" 2.920528";" 1.772303";" 6.403147";" 5.180540";" 7.932304";" 8.228042";" 7.038222";" 8.349183";"16.728066";"12.515191";"21.325471";" 6.609891";" 5.528461";" 7.601456"
"7pm";" 1.273866";" 2.920191";" 1.675800";" 8.787979";" 5.317362";" 7.563884";" 7.323232";" 6.776659";" 7.732994";"14.199848";"10.825311";"20.203674";" 9.130106";" 6.306574";" 6.898628"
"8pm";" 1.342254";" 2.832515";" 1.583296";" 8.019773";" 5.677697";" 7.766355";" 8.020151";" 6.654277";" 7.626805";"16.681888";"11.536701";"18.035724";" 9.374337";" 6.099925";" 6.967918"
"9pm";" 1.285690";" 2.786884";" 1.621273";" 7.910324";" 5.614910";" 7.667917";" 8.790036";" 7.354750";" 7.357557";"16.673077";"11.323109";"17.282843";" 9.220082";" 6.179908";" 6.882491"
"10pm";" 1.100839";" 3.224024";" 1.648507";" 7.604477";" 5.343161";" 7.865933";" 7.680926";" 7.436013";" 7.280718";"15.817256";"12.226290";"17.790001";" 8.840414";" 6.235386";" 6.671825"
"11pm";" 1.140616";" 2.939639";" 1.651532";" 7.392854";" 5.253021";" 7.855860";" 7.621267";" 7.296794";" 7.143409";"15.515943";"11.803697";"17.647995";" 8.899748";" 6.318022";" 6.413817"
"12pm";" 1.164147";" 2.939639";" 1.662065";" 5.475604";" 5.253021";" 7.868628";" 7.592781";" 7.262336";" 6.958162";"15.583469";"11.467786";"17.647995";" 8.753058";" 6.318022";" 6.374472"
"1am";" 1.119563";" 3.078239";" 1.703789";" 5.407044";" 5.253021";" 7.835258";" 7.297184";" 7.262336";" 6.913281";"15.583469";"11.467786";"17.647995";" 8.753058";" 6.302849";" 6.374472"
"2am";" 1.116186";" 3.078239";" 1.703789";" 5.407044";" 5.253021";" 7.835258";" 7.270880";" 7.226599";" 6.913281";"15.583469";"11.467786";"17.647995";" 8.753058";" 6.302849";" 6.374472"
"3am";" 1.116186";" 3.078239";" 1.639243";" 5.407044";" 5.253021";" 7.835258";" 7.270880";" 7.072120";" 6.913281";"16.929122";"11.467786";"17.647995";" 8.753058";" 6.302849";" 6.374472"
