"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251";"69.4288133496251"
"4am";"38.35943";"52.67909";"43.05381";"47.75036";"48.32135";"48.98865";"43.01625";"47.70638";"57.82732";"50.33791";"60.29072";"57.71431";"50.41644";"53.11360";"56.92544";"55.25731";"55.56996";"64.11965";"60.85275";"64.01310";"64.54872";"66.16381";"60.64670";"57.86217";"54.06614";"59.10664";"61.04193";"64.74474"
"5am";"38.37481";"52.39995";"42.85118";"48.04485";"47.96640";"48.62405";"42.83189";"47.52901";"57.96428";"50.92343";"60.06829";"57.21505";"50.29890";"53.79740";"58.51056";"55.80421";"55.54582";"63.48758";"60.64986";"62.81111";"64.31951";"65.95373";"60.00554";"57.25283";"53.75111";"59.10664";"60.75992";"64.72418"
"6am";"36.51919";"52.73044";"42.71616";"48.01823";"46.19961";"50.53156";"43.21184";"44.77831";"57.84273";"50.77695";"59.33894";"58.35370";"49.33141";"57.06703";"59.55939";"55.85142";"54.85336";"61.33143";"60.01800";"60.98665";"63.76653";"66.06397";"58.44760";"53.74669";"53.18722";"60.16556";"57.62048";"64.03261"
"7am";"34.88227";"55.80159";"42.83199";"45.01622";"39.39786";"52.54464";"41.91124";"42.72234";"54.54138";"50.82730";"57.70974";"58.13132";"51.76896";"58.29351";"64.92106";"53.86294";"50.63911";"53.93300";"58.21277";"51.67581";"58.29304";"58.93185";"53.47696";"45.84582";"47.02793";"55.23936";"55.39067";"58.51453"
"8am";"48.69930";"51.50670";"48.60986";"49.43920";"38.20475";"48.30489";"37.73014";"42.32352";"46.38186";"51.75815";"56.11349";"65.36763";"49.34347";"60.79470";"69.10581";"56.58502";"45.27219";"43.50288";"52.73349";"50.59835";"48.60428";"49.48750";"34.36641";"43.17304";"40.50028";"48.58428";"45.18215";"54.76339"
"9am";"48.62108";"51.21553";"47.42619";"51.54168";"36.11752";"48.00408";"38.68060";"43.91202";"44.96338";"52.16855";"62.12218";"66.01027";"54.47693";"60.28007";"68.76731";"60.95733";"44.27368";"49.73929";"52.74340";"52.64893";"45.69030";"49.09398";"31.19936";"45.00948";"38.54988";"48.40061";"47.87494";"54.66711"
"10am";"52.80396";"49.76064";"46.94308";"50.51542";"34.01425";"51.41738";"39.05511";"41.80477";"47.66896";"54.38500";"51.78423";"65.39577";"51.85129";"61.46886";"67.76790";"58.34655";"46.35507";"46.66740";"53.21524";"50.83562";"45.66693";"48.35768";"32.21193";"38.13096";"43.29892";"45.06698";"45.74099";"55.28568"
"11am";"52.09745";"47.55277";"48.09798";"49.42201";"35.02601";"50.71477";"39.39881";"45.73495";"50.80732";"54.36094";"60.35498";"63.34931";"50.15867";"61.33976";"68.63069";"57.89422";"45.45538";"47.69519";"53.35414";"50.80227";"44.56395";"51.46981";"31.30223";"38.02759";"41.31711";"41.64677";"44.74853";"54.17985"
"12am";"47.44561";"44.50090";"48.49568";"47.56006";"34.41152";"57.01723";"39.04774";"47.95850";"51.83589";"56.54807";"63.15775";"61.04910";"47.52184";"62.69923";"65.65441";"53.48291";"50.22441";"50.64915";"53.85431";"53.60545";"44.68529";"57.04498";"38.64918";"46.98168";"40.91045";"40.36959";"45.62231";"54.86148"
"1pm";"48.13871";"50.83856";"46.59374";"49.77331";"33.51304";"55.68595";"34.41327";"44.69279";"48.58482";"56.31567";"59.87270";"62.73953";"41.68908";"62.63392";"69.42881";"56.46574";"47.01349";"52.46098";"54.28479";"55.33759";"46.43646";"48.93422";"31.21234";"42.28169";"37.69109";"38.00224";"48.42534";"53.57904"
"2pm";"47.62550";"52.36516";"46.83084";"50.07016";"40.09118";"53.63997";"38.59814";"44.25314";"50.28788";"56.22267";"58.43265";"61.71282";"40.55159";"62.24126";"68.14176";"58.10305";"47.89998";"46.10820";"51.99006";"59.02518";"46.66215";"50.32676";"30.30798";"44.26282";"39.83901";"44.70306";"50.49870";"55.50135"
"3pm";"45.72149";"54.41655";"48.12411";"49.84831";"36.99774";"52.08151";"40.63784";"44.22296";"56.08639";"56.78300";"64.28476";"65.79278";"40.50858";"64.17719";"67.03421";"55.67283";"51.12230";"46.66502";"56.53368";"58.65811";"43.56225";"48.47480";"32.80107";"42.46933";"41.22716";"44.96079";"48.49660";"54.31347"
"4pm";"48.62895";"52.52348";"44.58737";"54.63070";"40.70262";"48.26951";"38.17232";"43.17423";"52.88718";"54.50073";"67.44948";"59.54971";"38.30097";"64.49702";"61.77311";"60.56279";"50.26151";"53.75942";"53.76796";"57.44441";"47.56215";"49.19584";"36.98555";"49.23734";"36.98728";"48.31579";"52.51393";"57.84109"
"5pm";"44.65765";"52.49571";"36.56132";"48.29275";"46.58611";"49.30009";"40.78562";"47.80536";"55.46687";"53.02832";"60.67609";"55.36556";"46.84976";"59.53195";"58.11846";"52.41892";"55.46945";"57.85848";"56.11933";"58.68758";"56.51150";"53.55809";"54.06243";"48.15628";"39.31899";"48.04799";"61.49116";"60.46840"
"6pm";"43.74762";"47.58648";"40.24546";"47.92024";"43.47983";"47.62058";"42.71461";"52.51608";"56.86198";"54.49530";"63.14936";"59.01352";"46.63090";"56.93431";"57.06751";"53.92611";"53.31733";"60.36900";"58.53964";"60.93426";"62.06407";"60.30760";"60.08197";"54.04103";"49.11164";"52.59693";"55.04328";"61.22799"
"7pm";"41.67575";"49.28021";"42.60161";"47.96980";"46.75887";"47.27743";"44.11370";"49.81637";"56.25395";"52.54224";"61.38342";"57.65113";"50.93338";"56.63652";"55.21639";"55.69462";"54.71553";"64.68592";"61.25781";"61.30269";"63.27593";"62.55405";"57.84828";"60.09439";"53.15911";"59.03873";"59.07623";"62.20166"
"8pm";"40.76077";"50.42527";"42.19314";"48.05786";"48.70219";"48.20553";"43.19501";"45.40811";"59.72592";"50.27362";"60.11304";"58.55905";"51.02681";"56.38993";"54.50089";"52.90125";"56.66557";"64.88205";"58.99310";"63.78881";"63.40869";"63.79573";"57.59409";"60.61919";"54.67552";"58.76732";"59.68380";"62.70493"
"9pm";"40.06629";"50.40326";"40.47390";"47.78295";"49.75183";"50.58439";"44.38274";"46.23651";"60.19285";"51.37574";"59.66398";"57.12176";"50.19393";"54.88811";"52.43128";"53.25556";"56.61017";"64.62065";"59.27674";"63.67281";"63.72935";"65.26805";"59.64057";"61.33011";"55.85281";"59.07878";"59.68380";"64.44775"
"10pm";"40.94181";"48.65574";"42.17556";"48.34332";"49.11709";"49.05408";"44.48636";"46.25545";"59.32885";"50.29851";"63.36868";"56.80034";"50.79799";"54.63577";"52.58855";"55.32075";"55.45031";"64.93902";"58.67837";"64.55875";"64.52117";"65.97036";"59.34417";"59.31961";"55.98680";"58.98913";"60.04460";"64.44509"
"11pm";"39.15473";"49.80184";"42.52036";"49.05568";"49.91990";"49.78100";"44.51981";"46.81903";"58.22399";"50.00050";"63.41166";"56.44502";"48.58325";"53.84401";"53.64080";"55.00488";"54.74030";"64.63631";"60.52959";"64.25855";"65.06061";"66.30875";"59.01904";"59.31961";"56.27530";"58.52036";"59.73384";"64.97453"
"12pm";"38.63234";"51.52365";"42.84976";"48.85995";"48.60392";"50.65994";"44.51981";"45.99781";"57.49111";"49.81756";"62.21965";"57.67133";"48.45929";"55.20145";"53.27051";"55.72409";"55.08582";"64.63631";"61.33497";"63.99027";"65.06061";"65.97839";"59.01904";"59.31961";"55.00199";"58.52036";"60.13374";"64.83631"
"1am";"38.05683";"51.59303";"43.73255";"48.85995";"48.60392";"50.86798";"43.74579";"45.78694";"57.51753";"49.81756";"60.29072";"57.01744";"48.45929";"55.42176";"53.27051";"56.02397";"55.53942";"64.45881";"61.33497";"64.24545";"65.06061";"65.68350";"59.01904";"59.26617";"55.00199";"59.05594";"60.13374";"64.83631"
"2am";"37.72143";"52.47870";"44.02312";"47.90648";"48.95213";"50.88161";"43.74579";"46.04076";"57.77219";"49.81756";"60.29072";"57.01744";"48.45929";"55.42176";"53.27051";"55.75044";"55.81909";"64.45881";"61.33497";"64.24545";"65.06061";"65.68350";"59.01904";"59.26617";"55.00199";"59.05594";"60.13374";"64.83631"
"3am";"37.75957";"51.86581";"44.02312";"48.38375";"48.95213";"50.58911";"43.74579";"46.04076";"57.77219";"49.81756";"60.52411";"57.58040";"48.81226";"55.42176";"53.27051";"55.65944";"55.81909";"64.45881";"61.33497";"64.24545";"65.06061";"65.68350";"59.01904";"59.26617";"55.00199";"59.05594";"60.13374";"64.83631"
