"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5am";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.8426880";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.4831677";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"6am";"0.0000000";"0.4367611";"0.0000000";"0.0000000";"0.0000000";"0.4069915";"0.0000000";"0.1742220";"0.0000000";"0.0000000";"0.5815026";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.5604770";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"7am";"0.0000000";"0.3541010";"0.0000000";"0.0000000";"0.7450051";"0.0000000";"0.0000000";"0.0000000";"0.5817961";"0.0000000";"0.0000000";"0.8065066";"0.0000000";"0.0000000";"0.4056665";"0.0000000";"0.0000000";"0.4755164";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.5679388";"0.0000000";"0.4448012";"0.0000000";"0.9439820";"0.0000000";"0.0000000";"0.9983606";"0.0000000";"0.7014150";"0.0000000";"0.3345005";"0.0000000";"0.0000000";"0.0000000";"0.7576672";"0.4966911";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.6024682";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.6135115"
"8am";"2.7414969";"3.4548471";"0.0000000";"0.0000000";"1.5862058";"1.3498650";"1.3336044";"1.5811779";"0.0000000";"0.7811329";"1.5760348";"0.0000000";"1.8747981";"3.8342480";"2.4319972";"2.6907470";"2.9517543";"3.5956854";"1.7834728";"3.9314345";"0.7799825";"4.7764900";"0.0000000";"2.4375578";"4.8399948";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1930537";"1.6562599";"1.7360189";"3.7038756";"0.8522301";"1.7784298";"0.0000000";"0.6919501";"1.6119741";"1.7323491";"0.8548306";"8.4175624";"0.4154876";"0.8539672";"1.6914816";"1.0201901";"1.7078322";"1.2231207";"0.6580191";"4.5124935";"2.2490868";"0.0000000";"1.4484731"
"9am";" 8.7538231";" 8.5498951";" 0.4097687";" 1.4796992";" 3.9014027";" 0.7961361";" 4.6898129";" 1.5200288";" 1.1011051";" 2.0553533";" 0.9488567";" 2.2782456";" 5.2771244";" 8.0754344";" 8.0303232";" 4.2465672";"10.3360807";" 2.3227192";" 0.7509134";" 6.3780818";" 0.5448756";" 4.7905036";" 1.7292275";" 4.6256278";"10.8000859";" 0.0000000";" 3.2685160";" 2.3374669";" 0.0000000";" 1.9854268";" 0.0000000";" 4.2629080";" 2.3354125";" 3.7542939";" 1.0114524";" 0.0000000";" 0.0000000";" 2.8945016";" 2.9960202";" 1.7769791";" 1.4936711";" 1.7315990";" 5.2261882";" 0.6391476";" 4.2373632";" 2.8232841";" 1.5107378";" 3.4716192";" 4.5677428";" 5.3855135";" 0.0000000";" 0.8025242"
"10am";" 6.8195944";"11.6252065";" 0.4266839";" 0.0000000";" 4.3790544";" 2.9987501";" 5.1731368";" 4.0259771";" 1.4332830";" 5.3604814";" 0.5526407";" 3.9107960";" 3.2161439";" 2.3717616";" 9.1235047";" 2.2923886";"11.2428895";" 1.2052650";" 3.0335912";" 7.3473177";" 1.7872930";" 7.4747776";" 2.1250764";" 6.1059000";" 8.9756797";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 2.5799022";" 0.7618564";" 4.5453508";" 8.1531904";" 3.9923455";" 1.1664145";" 0.0000000";" 0.0000000";" 4.8417092";" 6.7702078";" 0.0000000";" 4.3819305";" 0.8753062";" 3.6975756";" 0.6645668";" 1.1811672";" 4.5017262";" 1.9105150";" 1.7885399";" 4.3528714";" 6.9746930";" 2.2620294";" 0.0000000"
"11am";"2.4165940";"5.0054237";"0.3984383";"0.0000000";"2.2893045";"1.3528562";"1.8764345";"0.4634509";"0.0000000";"0.6957585";"0.0000000";"1.1492531";"0.0000000";"0.5312453";"5.7774805";"1.4661648";"6.2002284";"1.4888714";"1.0498355";"1.9253887";"0.0000000";"2.5399481";"0.0000000";"2.2703881";"2.1391110";"0.0000000";"0.0000000";"0.7193669";"0.0000000";"0.6556695";"0.0000000";"0.1865269";"1.3377880";"1.8311801";"0.0000000";"0.6598460";"0.0000000";"0.8101258";"0.8488052";"1.0975683";"0.0000000";"4.8459416";"1.0470608";"0.0000000";"2.4619351";"2.8529775";"0.8072507";"2.0422005";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
