"district","hour","rev1","rev2","rev3","rev4"
"9311","8am",45902.15,31782.31,9371.288,3234.357
"9312","8am",57896.455,61339.268,27962.34,17317.396
"9402","8am",26273.28,42172.784,14917.421,5647.799
"9403","8am",31633.774,40357.372,29683.913,8417.639
"9404","8am",18397.433,23444.868,10901.315,6140.869
"9405","8am",12943.404,23804.652,13983.652,8695.328
"9406","8am",21559.976,33216.968,14362.765,7375.32
"9407","8am",18567.057,25021.56,24665.148,11155.587
"9408","8am",4996.019,24094.525,17587.776,10676.334
"9409","8am",20944.494,37024.334,35117.62,18715.291
"9410","8am",4152.072,14113.053,7127.347,4951.315
"9411","8am",15419.732,17912.59,4466.846,2524.077
"9412","8am",5583.77,8778.078,2989.415,1517.323
"9413","8am",17336.454,15595.804,7221.556,356.416
"9414","8am",2388.002,6977.021,7163.902,2881.688
"9501","8am",18920.804,20574.452,16174.451,5295.495
"9502","8am",17301.082,22262.62,13601.522,3584.747
"9503","8am",7698.655,17414.052,7391.438,4906.656
"9504","8am",7630.882,9164.097,10308.285,3414.408
"9505","8am",11338.239,21111.324,14794.371,3077.943
"9506","8am",12886.479,19415.761,6142.357,3090.202
"9507","8am",22032.386,30129.149,3339.214,2198.16
"9508","8am",21037.904,33061.482,11877.685,6767.798
"9509","8am",8281.9,11902.654,6129.91,7451.45
"9510","8am",12125.778,14266.621,16101.767,7529.012
"9511","8am",7888.8,22872.669,17022.439,6827.263
"9512","8am",11479.973,16793.393,11311.508,6095.877
"9513","8am",4906.606,11885.572,9202.535,3091.065
"7501","9am",21216.959,50248.635,54510.895,48422.0916
"7502","9am",31065.085,56429.357,50825.245,68446.7701
"7503","9am",35051.991,60191.849,63647.082,72213.2633
"7504","9am",25563.327,40211.936,26673.597,18472.1623
"7505","9am",19741.549,35915.655,33823.819,20554.5816
"7506","9am",23011.663,49342.732,36707.161,24207.7936
"7507","9am",35147.375,48182.563,39482.672,36336.4338
"7508","9am",13558.1,30285.927,29430.937,22057.0974
"7509","9am",26846.047,59180.692,43679.457,54230.6642
"7510","9am",21087.251,34171.866,30854.984,46191.9753
"7511","9am",22317.491,35783.806,36737.507,31639.5104
"7512","9am",42036.08,39497.785,27520.739,15499.3292
"7513","9am",41793.189,30527.417,30298.026,18447.3701
"7514","9am",39129.271,35216.174,24998.142,20369.8714
"7701","9am",20006.897,46485.991,24488.813,8145.4549
"7702","9am",17232.718,45881.241,35846.282,16796.116
"7703","9am",13585.52,25526.531,20974.008,9931.0212
"7704","9am",19282.724,25217.749,12414.834,4286.5183
"7705","9am",5062.031,14221.229,7591.227,1592.8282
"7706","9am",7691.177,17296.442,7161.492,1908.8415
"7707","9am",7089.571,22796.501,9002.149,2278.7102
"7708","9am",10296.292,18234.131,14776.494,2152.4634
"7709","9am",5767.684,20530.317,9289.05,1224.9115
"7710","9am",5426.995,24274.549,7965.877,4302.789
"7711","9am",18403.759,22267.775,11577.392,3980.8767
"7712","9am",15272.727,15066.844,11888.623,5251.7759
"7713","9am",8182.307,6554.115,3516.557,1636.8915
"7714","9am",13138.051,15974.812,14743.886,3981.8473
"7715","9am",8361.44,10853.665,4334.912,1215.0533
"7716","9am",12794.404,28872.241,13519.375,4858.3087
"7801","9am",5239.206,15707.223,10346.278,10086.498
"7802","9am",7469.445,10913.61,11295.829,17630.9176
"7803","9am",8162.806,16869.531,25586.894,18133.0852
"7804","9am",5809.897,11373.051,9306.08,6707.5647
"7805","9am",9712.467,27269.928,17302.806,13874.8889
"7806","9am",13897.383,29157.914,18863.681,6734.0808
"7807","9am",18774.575,12856.381,9807.146,1491.4115
"7808","9am",11654.759,11603.429,6203.152,5867.7325
"7809","9am",8123.52,12834.614,14935.901,6884.6723
"7810","9am",1809.864,5341.624,4485.904,3618.0318
"7811","9am",7218.026,12164.131,17547.317,16502.872
"7812","9am",12211.903,44800.073,44088.702,48898.3831
"7813","9am",4120.263,8048.78,7533.172,7018.5443
"7814","9am",1685.805,6072.173,4076.081,2929.5027
"7815","9am",3542.873,10575.851,5971.658,4719.9181
"7816","9am",14599.026,34802.945,33582.357,26484.587
"9101","9am",22021.613,27149.775,16891.944,12200.6744
"9102","9am",5049.241,12616.109,10874.418,6157.3362
"9103","9am",13126.596,15014.395,10437.685,4278.7217
"9104","9am",6901.396,10606.037,8000.073,4081.2051
"9105","9am",8144.608,26250.532,16713.439,9353.7806
"9106","9am",18767.769,16526.861,15751.48,8905.5494
"9107","9am",13092.513,17346.542,17828.022,4361.1043
"9108","9am",8376.874,15162.657,11303.972,4389.6381
"9109","9am",11795.043,20401.163,12684.572,10792.5354
"9110","9am",17047.086,13800.673,7681.108,5946.6281
"9111","9am",9293.095,24463.657,17769.943,10273.6208
"9112","9am",5366.44,13217.764,8871.829,5158.695
"9113","9am",11047.223,22896.925,28347.288,16919.9322
"9114","9am",3074.934,6439.496,15477.174,7473.2239
"9201","9am",25482.314,32834.609,18858.046,9972.2193
"9202","9am",17129.631,20629.583,13507.844,19393.6074
"9203","9am",30200.033,40527.631,42390.063,35645.2889
"9204","9am",22356.354,41338.33,41612.801,23103.3723
"9205","9am",20962.266,34551.864,49606.567,65456.4423
"9206","9am",15028.202,24136.255,30049.952,23013.7564
"9207","9am",7107.799,17579.7,20065.688,25666.0004
"9208","9am",12242.475,22884.14,21713.422,22827.4141
"9209","9am",12777.441,40278.727,34480.878,29161.6013
"9210","9am",15803.314,27952.092,36206.849,22960.7681
"9211","9am",12097.549,26733.859,11724.85,9092.5082
"9212","9am",9263.468,16879.11,13935.127,13693.4987
"9302","9am",6858.547,10977.011,7026.963,2179.1881
"9303","9am",38600.102,32421.75,19403.356,5515.8518
"9304","9am",33634.117,41225.702,28349.565,11801.1001
"9305","9am",23927.043,18281.96,6915.045,4419.6498
"9306","9am",15891.367,37671.898,13975.492,4082.8626
"9307","9am",21942.528,17273.468,9537.93,6973.5271
"9308","9am",18154.094,20395.344,9254.945,2063.7349
"9309","9am",34108.535,33359.478,16023.48,9874.9778
"9310","9am",26456.825,30676.532,13208.68,3113.7094
"9311","9am",47064.162,32846.134,10912.817,2788.3286
"9312","9am",60919.441,63478.415,36920.1,26043.298
"9402","9am",26717.889,41740.846,15789.655,8096.4305
"9403","9am",30113.023,41488.267,29145.676,9114.9285
"9404","9am",18298.76,23782.045,10777.026,5965.9029
"9405","9am",12397.391,23308.365,13401.411,10497.6002
"9406","9am",22492.073,35282.989,16218.827,9864.3985
"9407","9am",18765.606,26471.012,27429.622,11452.4712
"9408","9am",4940.658,24962.517,18550.843,11291.1996
"9409","9am",21924.559,37692.9,31902.947,19087.2564
"9410","9am",3795.979,14635.265,7122.862,5607.4866
"9411","9am",14190.696,17912.59,4441.225,2449.1258
"9412","9am",5462.924,10110.657,2879.926,1970.3561
"9413","9am",15205.959,13277.81,6686.85,492.2807
"9414","9am",2867.276,6345.295,6107.561,3374.8247
"9501","9am",18570.187,19976.884,17746.001,5489.7366
"9502","9am",17859.706,23509.464,16330.753,5031.4027
"9503","9am",8843.693,15850.179,8310.528,4471.1056
"9504","9am",8237.542,9740.002,9624.978,3265.5611
"9505","9am",11376.231,22204.889,14288.683,2976.9801
"9506","9am",11643.871,19431.194,6944.22,2371.3977
"9507","9am",24060.706,28338.885,4417.045,2198.1598
"9508","9am",20875.793,32437.929,14157.179,8227.7961
"9509","9am",8921.129,12065.881,5436.114,6396.8515
"9510","9am",10905.609,16991.797,14959.679,7046.5045
"9511","9am",8796.086,24155.948,16575.884,4974.7357
"9512","9am",11765.053,15752.128,11060.462,5658.7013
"9513","9am",4627.845,12907.236,8963.037,2731.203
"7501","10am",24032.028,56445.904,60304.239,55473.6513
"7502","10am",33686.667,64367.122,53931.446,71816.4554
"7503","10am",36275.649,61903.334,70006.68,75155.5305
"7504","10am",25121.356,38546.23,26345.736,20648.8308
"7505","10am",19598.829,36883.222,35065.22,22157.2951
"7506","10am",23824.473,47348.556,33830.047,24148.1117
"7507","10am",36702.738,49493.074,42116.213,34153.8334
"7508","10am",14793.645,29570.679,27847.192,22664.8305
"7509","10am",29977.218,60093.109,48019.625,57905.692
"7510","10am",19774.803,33390.447,33834.002,41450.5334
"7511","10am",23335.076,37112.812,38116.609,32104.3621
"7512","10am",42134.207,42053.926,28241.388,16908.4235
"7513","10am",40003.434,32840.458,27726.395,19869.2774
"7514","10am",34214.018,37301.237,25851.407,19872.9417
"7701","10am",19150.203,47155.569,25481.347,8378.0989
"7702","10am",16938.742,43940.617,37066.126,16888.5281
"7703","10am",15122.646,25907.259,23282.729,9436.4727
"7704","10am",18638.654,26745.638,11876.533,3855.4792
"7705","10am",5258.446,13265.62,8287.446,1410.0499
"7706","10am",7325.566,17156.436,7110.283,1908.8415
"7707","10am",7045.212,23475.618,7986.12,2062.8219
"7708","10am",9415.67,18090.174,14807.697,857.6917
"7709","10am",5938.209,20771.58,9622.373,1199.0573
"7710","10am",4811.161,24183.722,8231.016,4932.1295
"7711","10am",17203.064,23291.152,10680.001,3618.6843
"7712","10am",14840.961,15066.844,12595.379,4933.7578
"7713","10am",8676.807,7272.037,3171.202,1852.7798
"7714","10am",13038.138,15624.365,15284.717,3519.3021
"7715","10am",8086.402,10967.732,4120.394,1651.2247
"7716","10am",13086.094,27183.678,14051.171,4888.5671
"7801","10am",5241.594,15434.483,10346.278,9712.4217
"7802","10am",6979.127,8586.888,9961.542,15710.383
"7803","10am",8851.335,16769.654,25260.534,18310.5815
"7804","10am",5260.543,11466.382,9306.08,7069.4987
"7805","10am",9043.247,24788.032,16888.864,13200.371
"7806","10am",14957.283,29032.217,18212.157,6379.4668
"7807","10am",18331.192,14128.078,9687.472,1311.4269
"7808","10am",11445.289,10301.902,6436.406,6047.7171
"7809","10am",7869.045,14426.403,15685.744,5799.079
"7810","10am",1809.864,5289.617,4506.502,3196.113
"7811","10am",6384.451,12237.309,16850.484,16827.6606
"7812","10am",13466.258,44275.563,48507.762,48778.2723
"7813","10am",4859.678,7577.539,7807.475,7820.9335
"7814","10am",1825.632,5421.194,3403.629,2343.2721
"7815","10am",3063.582,9562.881,6732.279,3806.9252
"7816","10am",14012.395,35073.202,33655.086,26695.9285
"9101","10am",21972.851,26187.316,16835.372,13799.3123
"9102","10am",4781.222,12814.34,9322.381,6070.6537
"9103","10am",12884.681,17365.745,10192.309,4407.5495
"9104","10am",7044.233,10187.994,7594.419,3946.6847
"9105","10am",8385.413,25468.004,16185.929,9344.579
"9106","10am",19707.667,16644.409,16490.017,7433.9325
"9107","10am",13922.753,17010.461,17587.402,4081.7
"9108","10am",8128.8,14126.563,10273.368,5245.7433
"9109","10am",11947.323,20930.563,13014.287,10096.9235
"9110","10am",16092.046,13558.36,7524.433,5594.1813
"9111","10am",8274.29,24476.028,19220.155,10767.6232
"9112","10am",6303.079,12969.576,9142.83,4959.3568
"9113","10am",11145.793,22754.37,28565.783,14989.9051
"9114","10am",3641.921,6893.163,15386.027,7523.5597
"9201","10am",27053.215,34811.358,20946.469,9720.0482
"9202","10am",15441.99,21394.631,14741.435,19376.102
"9203","10am",30171.131,39947.155,41077.081,33684.7846
"9204","10am",23328.033,43418.365,40691.685,24499.4961
"9205","10am",22271.352,37843.626,53929.074,72013.4812
"9206","10am",15459.927,22650.175,32757.148,24909.0323
"9207","10am",7924.663,15905.408,17604.681,24495.4517
"9208","10am",13195.015,23088.456,21141.776,24566.8735
"9209","10am",13686.63,40484.58,34531.561,28870.1868
"9210","10am",16337.966,26823.023,36436.388,23229.9356
"9211","10am",11113.982,27403.893,11873.633,9202.5349
"9212","10am",9394.545,17252.543,13635.772,14257.8997
"9302","10am",6591.317,10687.703,7567.308,1973.8889
"9303","10am",34368.733,30740.403,18596.137,5315.5155
"9304","10am",38282.043,43209.919,27295.828,10255.637
"9305","10am",24621.34,16099.494,6818.005,4419.6498
"9306","10am",15929.568,34966.229,14470.046,4082.8626
"9307","10am",21443.519,18143.929,10051.583,3728.5729
"9308","10am",17135.794,19705.066,10602.537,2063.7349
"9309","10am",33875.347,30507.93,12783.178,9889.8071
"9310","10am",28574.623,32302.107,14659.656,2184.1842
"9311","10am",44827.425,33738.779,10037.673,3816.4794
"9312","10am",61777.542,65118.059,37006.805,27210.3855
"9402","10am",26011.834,40959.516,16727.293,7942.8231
"9403","10am",29294.317,38271.581,26941.988,10771.1955
"9404","10am",19280.397,26264.076,10645.429,4860.3295
"9405","10am",12183.29,24848.423,13238.284,10501.1071
"9406","10am",22468.978,35229.434,16484.504,9612.906
"9407","10am",18089.964,26641.891,27339.978,12681.9234
"9408","10am",4809.132,24105.782,17576.741,11886.3029
"9409","10am",19831.844,36335.615,30713.775,16995.8644
"9410","10am",4158.365,14315.659,6449.797,5243.6887
"9411","10am",13878.931,17935.458,5162.166,2191.7001
"9412","10am",5102.761,9554.451,3001.663,1506.2156
"9413","10am",15515.622,13662.287,7137.168,315.9078
"9414","10am",3606.438,6667.772,6306.07,3180.9097
"9501","10am",18365.643,19123.788,17260.987,6550.4616
"9502","10am",18319.349,22309.782,16085.66,4921.6046
"9503","10am",8790.266,15185.352,8490.974,4668.6649
"9504","10am",8384.712,9539.36,9323.308,4147.066
"9505","10am",13221.356,22604.313,15177.608,5084.7145
"9506","10am",13163.456,18920.172,6984.679,3759.9747
"9507","10am",21397.981,30917.174,3508.044,2480.858
"9508","10am",23233.84,32665.789,13757.583,8254.615
"9509","10am",7834.688,12115.806,7002.155,6803.8151
"9510","10am",10605.878,16772.601,13775.16,6702.7808
"9511","10am",9410.271,22422.66,16714.599,5426.3021
"9512","10am",11447.121,16216.104,11266.515,5173.8181
"9513","10am",3923.682,13700.145,8577.086,3257.3441
"7501","11am",26421.189,54617.684,61930.973,59877.41
"7502","11am",34480.261,62702.591,57316.474,72765.9493
"7503","11am",36424.215,63747.136,67680.873,70981.091
"7504","11am",24986.829,38147.813,26668.86,20793.5537
"7505","11am",21068.689,37191.772,34066.34,19917.8088
"7506","11am",25703.521,48518.541,33580.64,25067.315
"7507","11am",36199.014,47683.364,40457.759,34431.9466
"7508","11am",13235.179,31452.114,29401.902,22588.4465
"7509","11am",30025.544,62399.43,50300.656,56975.4023
"7510","11am",22584.666,33157.888,33991.484,40192.453
"7511","11am",20791.811,37710.039,36823.93,30826.0956
"7512","11am",45144.706,41060.402,27059.287,13921.509
"7513","11am",38998.328,33958.349,26931.385,18462.0306
"7514","11am",31780.942,31736.563,27164.993,19527.3554
"7701","11am",20086.712,47317.703,26558.898,8339.7013
"7702","11am",18142.341,43651.208,34609.055,17825.1597
"7703","11am",15039.6,23616.159,20843.833,9050.0769
"7704","11am",19590.487,25286.986,11411.518,3474.8885
"7705","11am",4891.989,13319.608,8287.705,1410.0499
"7706","11am",7756.341,16899.22,6849.445,1908.8415
"7707","11am",7893.577,23093.602,7213.906,2278.7102
"7708","11am",7049.976,20403.618,12433.24,857.6917
"7709","11am",6446.697,19921.441,9363.179,1441.8123
"7710","11am",4989.357,25544.239,8729.927,4576.8244
"7711","11am",19510.853,23802.19,10993.412,4139.4582
"7712","11am",13022.37,15066.844,11247.269,4945.1926
"7713","11am",8359.358,6472.086,3136.012,1354.1878
"7714","11am",13163.419,15941.768,14280.047,4467.3729
"7715","11am",8469.199,12000.538,4435.02,640.7105
"7716","11am",13312.55,27305.038,15365.254,4477.4592
"7801","11am",4579.956,14940.304,10346.278,11068.3587
"7802","11am",6979.127,7681.073,10145.453,16372.3126
"7803","11am",8851.335,16763.273,25314.512,16774.5844
"7804","11am",6021.191,10757.772,9135.114,5457.6446
"7805","11am",8378.236,24767.208,16771.328,14453.4
"7806","11am",13063.768,28705.273,18212.157,6030.6942
"7807","11am",17949.954,12705.605,10377.43,1430.5505
"7808","11am",11432.777,11494.101,5654.682,5547.6577
"7809","11am",7481.773,14110.208,16177.698,5799.079
"7810","11am",1809.864,5077.413,3988.296,3002.0841
"7811","11am",5476.961,12418.034,16446.07,15009.1914
"7812","11am",14785.267,43813.807,49603.717,50588.9503
"7813","11am",4214.57,7781.502,8263.465,8319.1104
"7814","11am",1869.154,5151.044,3087.148,2318.5844
"7815","11am",3715.212,10628.203,6254.228,4036.623
"7816","11am",14438.02,36168.452,33390.069,25649.1355
"9101","11am",21556.549,26800.589,17009.691,12549.1959
"9102","11am",4941.2,12450.68,9505.018,6183.6219
"9103","11am",12681.195,17785.56,10403.313,5205.7521
"9104","11am",7499.538,10186.1,7877.082,3333.4439
"9105","11am",8012.88,24698.726,15580.969,8195.213
"9106","11am",19862.992,15106.483,15074.87,9380.1534
"9107","11am",14154.805,17952.965,17088.659,4035.5876
"9108","11am",8777.176,14946.667,9780.126,5827.4736
"9109","11am",12282.9,21332.8,11107.168,10408.2129
"9110","11am",15291.845,13211.071,7434.025,5927.1662
"9111","11am",8744.392,23122.5,19433.35,11198.6508
"9112","11am",5654.928,13036.783,9327.653,6076.2735
"9113","11am",11225.571,23323.556,27200.424,15132.1428
"9114","11am",3641.921,6375.65,16698.24,6970.0448
"9201","11am",29946.43,33926.422,20408.423,8817.846
"9202","11am",13283.42,21779.465,15017.683,19005.9568
"9203","11am",31628.359,41624.326,42216.86,34214.2798
"9204","11am",24125.877,41248.688,38561.926,23828.5592
"9205","11am",23408.818,36413.517,52297.45,71079.0825
"9206","11am",14062.344,27025.174,33028.331,21837.4227
"9207","11am",7893.152,15539.402,15824.234,26438.9739
"9208","11am",12809.821,24333.875,21430.607,22976.7525
"9209","11am",12704.107,39428.756,34763.388,30604.8139
"9210","11am",16923.389,25793.95,36112.476,23870.4918
"9211","11am",11541.119,25535.776,11746.351,10136.8083
"9212","11am",9973.007,18050.647,13493.053,13928.3092
"9302","11am",7602.175,10134.951,6495.782,2129.5214
"9303","11am",30227.893,33806.652,18757.808,5947.1862
"9304","11am",37431.052,43377.233,25273.838,10307.5154
"9305","11am",23875.847,18097.771,5385.802,3344.034
"9306","11am",16274.149,35119.903,17603.588,4964.354
"9307","11am",20399.476,18380.653,9074.388,3896.9318
"9308","11am",17122.605,20110.389,10141.869,2063.7349
"9309","11am",34844.78,29981.913,14810.566,10522.4902
"9310","11am",28546.675,32038.98,12280.051,3113.7094
"9311","11am",48599.305,31907.78,10244.634,3945.702
"9312","11am",57518.3,65494.259,35380.276,27086.064
"9402","11am",25688.409,41158.885,16896.896,6653.9185
"9403","11am",29381.69,37625.207,28406.25,10581.4608
"9404","11am",18656.468,25883.958,10757.37,5537.8542
"9405","11am",12416.473,22662.675,14983.434,10232.2789
"9406","11am",21864.652,35675.828,16764.873,9520.3582
"9407","11am",18654.664,27831.476,26320.289,13306.5687
"9408","11am",5363.208,23832.406,18816.034,10893.4262
"9409","11am",15049.378,38741.086,30520.314,16203.5959
"9410","11am",4456.905,14827.345,6015.521,5317.5589
"9411","11am",14183.393,16459.466,5923.095,2564.6853
"9412","11am",4643.88,8536.431,3303.255,1819.2015
"9413","11am",16262.22,14741.197,7029.15,135.8647
"9414","11am",2664.252,6260.642,6226.274,3380.7938
"9501","11am",18551.329,19908.332,16171.645,5571.714
"9502","11am",18604.307,22544.988,16541.28,4843.7238
"9503","11am",8767.879,15400.555,7938.66,4195.3179
"9504","11am",8483.294,10672.669,9331.804,4269.5719
"9505","11am",12916.84,22384.772,15053.49,5336.9941
"9506","11am",13545.44,17910.395,6426.48,3701.7206
"9507","11am",18828.067,32303.949,3480.747,2198.1598
"9508","11am",23018.536,31729.271,12905.122,7925.8548
"9509","11am",8049.991,11945.647,7351.593,6558.4203
"9510","11am",12359.529,15973.414,14261.865,7624.0129
"9511","11am",10492.49,22088.798,16619.349,4193.17
"9512","11am",10787.802,15967.783,11414.663,5023.7358
"9513","11am",3528.804,13997.727,8777.189,3598.791
"7501","12am",23341.46,56935.969,66598.712,63062.1234
"7502","12am",36440.298,66366.804,56919.422,73736.0474
"7503","12am",35589.354,62151.548,66907.162,72417.3515
"7504","12am",25466.471,40974.248,27460.243,22121.7779
"7505","12am",22631.328,38815.335,34392.051,21735.564
"7506","12am",26518.021,45339.562,34158.934,26641.4913
"7507","12am",35733.291,44635.634,42285.291,35247.1188
"7508","12am",14852.518,30960.133,29986.347,22748.7426
"7509","12am",25065.653,61197.117,50825.428,56217.6729
"7510","12am",23810.787,35506.78,34072.432,42445.2817
"7511","12am",19211.752,36867.006,37273.206,34726.8709
"7512","12am",48296.833,40090.053,26917.853,13828.001
"7513","12am",36413.24,33789.938,25856.465,18526.8502
"7514","12am",35345.107,30071.737,26293.365,17881.5795
"7701","12am",19561.711,48458.602,28276.002,5898.8136
"7702","12am",16661.526,44059.067,33290.796,18023.5961
"7703","12am",14125.655,25711.668,20095.892,7714.1143
"7704","12am",18647.373,25427.36,11156.281,4231.281
"7705","12am",4324.978,15005.657,8094.114,1427.1652
"7706","12am",7250.764,16526.228,6995.657,1677.7629
"7707","12am",7893.577,25180.991,7245.575,2166.8527
"7708","12am",7182.452,19529.148,11035.496,3699.7705
"7709","12am",7619.7,18878.37,7963.396,1441.8123
"7710","12am",4989.357,24117.269,9342.531,4456.7172
"7711","12am",18790.573,25008.662,11596.017,3181.99
"7712","12am",13082.866,14980.925,11924.368,5056.7883
"7713","12am",7608.658,6260.98,3427.508,1439.2874
"7714","12am",12593.012,16302.786,13996.258,4432.5246
"7715","12am",8469.199,12357.89,4852.012,640.7105
"7716","12am",13204.138,25567.207,13438.86,4925.8134
"7801","12am",4217.386,14681.598,11251.689,14272.8079
"7802","12am",7469.445,10414.309,10414.964,16644.737
"7803","12am",9811.757,17699.184,23946.212,17797.5528
"7804","12am",5222.326,10690.047,9129.893,4288.634
"7805","12am",10031.436,26100.272,17235.671,13438.4251
"7806","12am",13302.333,26952.657,16579.334,6238.1521
"7807","12am",16917.936,10974.693,10796.469,758.2833
"7808","12am",11763.313,13351.521,5554.757,5104.3188
"7809","12am",7632.287,13029.047,15978.464,4990.8046
"7810","12am",1597.827,5258.617,3531.913,2998.8303
"7811","12am",5719.193,13244.659,16759.309,16303.643
"7812","12am",14654.99,45122.401,44906.099,47823.7767
"7813","12am",3845.522,7550.178,8592.594,8540.0466
"7814","12am",1869.154,4831.756,3402.885,2324.5541
"7815","12am",3880.381,11588.596,6580.755,4272.2536
"7816","12am",14442.706,35140.374,31754.297,23919.2052
"9101","12am",21401.403,26451.577,16368.503,10722.4595
"9102","12am",4695.217,12487.242,9949.666,6588.4632
"9103","12am",13763.049,17238.398,9990.707,4800.3782
"9104","12am",7848.053,11531.203,7570.305,4406.7539
"9105","12am",8338.806,23653.309,15490.639,8360.828
"9106","12am",19678.2,14468.96,16281.076,10236.7848
"9107","12am",13659.257,17398.89,16723.075,5173.7842
"9108","12am",8333.839,16312.452,9098.214,5695.8245
"9109","12am",10951.241,20195.239,10468.189,8792.093
"9110","12am",15540.72,13649.964,7800.607,5997.0979
"9111","12am",8154.365,23384.06,20966.757,12293.6897
"9112","12am",6461.717,14799.173,8000.48,4917.7721
"9113","12am",10725.17,23086.685,27688.195,15465.183
"9114","12am",3641.921,6745.345,16395.927,6907.3342
"9201","12am",29706.241,35773.91,20744.438,8088.7364
"9202","12am",14065.099,21116.827,14127.784,18853.5535
"9203","12am",32585.898,38905.503,43122.503,34361.9159
"9204","12am",24518.792,38544.719,36486.444,22485.0772
"9205","12am",21893.191,37946.037,55535.086,72533.7876
"9206","12am",12591.119,26635.482,33568.114,25129.7652
"9207","12am",7560.272,15384.436,17919.089,26550.9922
"9208","12am",12045.094,26526.122,21817.866,23598.9146
"9209","12am",11639.092,38537.401,34723.67,29244.3929
"9210","12am",17297.689,27765.603,34717.337,19757.3738
"9211","12am",12671.633,24595.908,12352.368,10466.3988
"9212","12am",8381.784,18589.165,14365.859,12782.059
"9302","12am",6736.449,11017.09,7745.397,2337.3073
"9303","12am",31069.389,33585.157,17031.663,6540.0583
"9304","12am",36074.954,40665.038,23766.28,10935.9503
"9305","12am",27206.037,17264.38,7848.23,4419.6498
"9306","12am",14939.939,33608.118,16445.363,5003.5171
"9307","12am",19867.702,16698.89,9715.686,3548.4265
"9308","12am",17389.679,18408.964,11054.205,2560.7835
"9309","12am",35001.522,32063.36,16132.748,9462.8325
"9310","12am",28884.495,32671.23,16228.102,3988.1153
"9311","12am",47926.392,31383.917,10346.485,2812.9155
"9312","12am",53284.222,65283.818,36296.254,26335.1977
"9402","12am",26087.63,40832.206,14838.041,7089.1311
"9403","12am",30234.849,40369.086,26702.047,9730.2422
"9404","12am",18336.787,27236.105,12247.767,4309.1765
"9405","12am",12399.687,22106.957,14399.497,10435.5796
"9406","12am",21253.571,36040.954,16842.157,9525.7915
"9407","12am",18502.964,26294.952,28143.094,12917.214
"9408","12am",5304.842,23087.36,15596.79,10113.1271
"9409","12am",17346.783,37379.777,33247.016,17504.2963
"9410","12am",4253.93,14780.859,5395.755,6178.7986
"9411","12am",13581.89,16197.473,5897.183,2978.1801
"9412","12am",4759.267,8012.665,3310.347,1355.061
"9413","12am",17632.814,14936.55,7028.342,135.8647
"9414","12am",2322.479,6883.972,6103.45,3807.0142
"9501","12am",17230.343,21631.27,17347.989,5154.84
"9502","12am",18124.824,21484.704,14298.288,4817.2691
"9503","12am",9725.107,14583.036,8089.812,4569.8607
"9504","12am",9448.527,9202.67,9649.515,4419.2001
"9505","12am",12889.149,21784.739,14765.045,4208.4152
"9506","12am",13836.249,17596.932,6017.71,2779.8567
"9507","12am",19870.621,31786.343,4367.706,2198.1598
"9508","12am",23146.802,32931.839,13908.104,7165.8748
"9509","12am",8297.531,12947.415,7621.402,7843.1798
"9510","12am",11565.313,16019.038,13604.86,8727.2434
"9511","12am",9560.472,21681.328,17811.973,4828.6222
"9512","12am",10682.334,16269.136,11079.386,4840.6072
"9513","12am",3719.571,14257.083,8434.54,3705.1258
"7501","1pm",28708.234,56624.878,67280.148,66448.9932
"7502","1pm",40351.421,66008.233,55166.496,77605.1681
"7503","1pm",32758.441,59334.858,70121.859,70758.7553
"7504","1pm",25904.694,41844.321,25863.386,17759.6603
"7505","1pm",24247.411,40195.911,33387.555,21713.9741
"7506","1pm",26411.054,41934.125,32845.925,26889.5665
"7507","1pm",36219.522,44381.714,41279.113,31925.6253
"7508","1pm",14662.31,30397.872,31686.317,22071.9665
"7509","1pm",24883.64,59691.888,49016.745,58181.6254
"7510","1pm",20276.333,40357.359,33141.585,44249.1296
"7511","1pm",18658.843,38796.687,37154.521,31555.1596
"7512","1pm",47732.922,39490.785,24605.965,14470.0517
"7513","1pm",34320.497,32993.266,26478.559,18243.6772
"7514","1pm",33587.896,35700.545,22550.201,14624.4394
"7701","1pm",20922.902,47086.213,26808.079,6507.9752
"7702","1pm",16301.206,40309.001,31123.308,15543.6795
"7703","1pm",13728.239,25519.489,21496.371,7501.7397
"7704","1pm",15689.686,26184.272,10773.703,5179.6415
"7705","1pm",5061.185,14027.603,7686.93,781.3215
"7706","1pm",7337.98,16859.667,6896.103,1474.8527
"7707","1pm",7577.344,25398.843,6866.127,2369.763
"7708","1pm",8054.361,21260.968,11061.74,4078.0295
"7709","1pm",5687.825,19538.119,8180.92,1318.5103
"7710","1pm",5034.153,23202.156,8451.933,4464.4436
"7711","1pm",17904.539,24023.535,9462.457,3140.9517
"7712","1pm",12389.788,12994.385,12583.332,4996.5218
"7713","1pm",7819.09,6662.04,3275.924,1582.18
"7714","1pm",13102.255,15697.605,14847.161,4432.5246
"7715","1pm",8335.338,12733.387,4341.6,640.7105
"7716","1pm",12453.044,27586.097,14136.633,5801.9842
"7801","1pm",4638.327,16770.228,10760.672,13473.8197
"7802","1pm",7868.489,8431.057,9420.708,17185.0655
"7803","1pm",8812.142,20126.431,24331.079,18457.0542
"7804","1pm",5222.326,12683.918,7502.551,4694.5397
"7805","1pm",10684.446,22330.248,16211.893,13953.4182
"7806","1pm",13979.828,27025.247,18411.149,5927.5814
"7807","1pm",17947.852,10403.32,10214.533,1497.2901
