"district","hour","dep1","dep2","dep3","dep4","dep5"
"9207","8am",3972.3525,287.3537,2020.27629,53335.5996,5775.967
"9208","8am",5998.5088,1033.6236,734.21479,65880.0369,4862.244
"9209","8am",8586.3867,943.6683,5854.8955,85567.1307,15212.981
"9210","8am",5564.5322,918.6919,3199.13014,78650.2793,12709.425
"9211","8am",5187.336,3787.8958,3228.22937,51388.4634,2183.701
"9212","8am",2876.0546,1036.6481,1030.39685,51560.4843,7187.856
"9302","8am",0,27968.7733,892.76617,988.0599,3405.041
"9303","8am",4945.9851,85238.1582,2398.58042,3819.8558,5490.658
"9304","8am",7988.8084,92462.9968,4843.95729,2429.7538,7630.362
"9305","8am",0,56214.6643,0,1274.9256,2010.348
"9306","8am",1700.8792,69211.6999,1078.9876,0,2941.654
"9307","8am",3472.0165,53357.1801,293.84538,0,2564.401
"9308","8am",1159.047,43452.5312,0,1108.7456,3901.14
"9309","8am",4536.9498,74355.3081,1466.6792,798.0558,11780.407
"9310","8am",1494.3242,78244.4451,1148.32965,786.4015,3001.052
"9311","8am",3151.88,85318.6789,690.49114,1970.5922,7261.345
"9312","8am",15310.3839,130527.9712,3728.23512,6622.4243,22058.881
"9402","8am",2986.496,1627.2288,79444.61168,5821.874,6627.811
"9403","8am",7611.3768,4746.2109,91270.99849,6352.6114,7834.623
"9404","8am",507.7627,380.4293,54394.50101,1274.5878,7214.816
"9405","8am",3586.3934,1369.5897,46127.8016,3757.5773,11611.998
"9406","8am",4580.8064,1105.5717,65981.31156,2560.922,6011.182
"9407","8am",2315.7759,2957.4294,68929.71585,1380.9886,5054.705
"9408","8am",1776.0662,1547.7225,57368.52711,0,2088.631
"9409","8am",7407.6145,7788.0555,100260.50965,1917.5731,5714.959
"9410","8am",1608.9045,844.2012,30209.41884,359.8335,2063.856
"9411","8am",0,467.1979,35055.21479,0,7126.986
"9412","8am",1340.8544,0,21059.08581,0,1447.567
"9413","8am",327.7541,2415.1109,37305.04007,0,2940.367
"9414","8am",0,370.1132,20202.18679,0,1640.934
"9501","8am",301.8877,1090.762,149.98183,1677.3825,60710.03
"9502","8am",0,453.7377,204.32063,183.4141,60050.803
"9503","8am",0,368.6919,378.29466,0,39569.516
"9504","8am",433.7782,493.5623,0,0,31744.821
"9505","8am",2340.0071,4788.4558,1405.7871,303.947,43487.331
"9506","8am",225.0729,1567.0957,359.13158,0,44203.423
"9507","8am",1163.673,1212.2463,289.92386,1456.7883,54830.727
"9508","8am",1036.7586,636.3816,238.74118,1883.1578,70950.969
"9509","8am",0,0,0,604.6725,37501.775
"9510","8am",0,446.1203,0,333.079,54635.813
"9511","8am",1583.9373,404.085,396.06582,194.7039,54850.611
"9512","8am",966.2732,609.8977,0,626.0234,48152.38
"9513","8am",413.921,775.4201,0,0,30599.94
"7501","9am",101796.1831,16370.7424,14653.11666,18375.9426,39004.66
"7502","9am",126798.5536,15780.4021,15875.08617,22958.6911,38119.717
"7503","9am",118097.4206,15736.7163,21051.02815,36384.6168,61705.585
"7504","9am",71297.2001,12686.8683,5803.86444,5508.443,19862.118
"7505","9am",93432.6379,3983.2997,6281.24871,5304.8012,9077.097
"7506","9am",85140.0726,9447.4826,15666.90579,6663.9423,23034.647
"7507","9am",109411.4279,7269.5812,16621.47369,11283.5006,26986.123
"7508","9am",73176.3559,4069.3246,6872.31566,8888.4904,12153.821
"7509","9am",129765.1782,7955.3526,11119.0464,27165.8017,25738.578
"7510","9am",99217.3036,6510.4709,9856.86661,15881.4699,21723.212
"7511","9am",89800.192,11741.5614,4810.84799,10628.8422,26919.97
"7512","9am",102955.4758,9244.9347,3928.65484,6080.3472,7911.915
"7513","9am",95949.322,9197.7525,2270.81493,6947.6563,16328.515
"7514","9am",104161.3918,6984.7852,5594.98514,1886.9896,7832.489
"7701","9am",2746.5885,8752.4565,6137.30895,642.8209,89269.799
"7702","9am",8183.2504,33632.9776,35607.54619,1660.5873,42587.847
"7703","9am",2200.4122,9474.9893,596.16594,271.0714,64437.5
"7704","9am",485.4187,1384.3649,359.13158,0,63808.219
"7705","9am",477.3443,148.9833,0,881.5296,31148.639
"7706","9am",0,0,0,231.0786,35421.584
"7707","9am",523.438,0,247.78681,0,44226.833
"7708","9am",0,2675.0463,0,0,45412.833
"7709","9am",0,485.4596,2648.74628,0,41097.881
"7710","9am",588.6944,0,1534.01749,0,46816.28
"7711","9am",1845.182,102.1197,1855.45703,0,63894.329
"7712","9am",460.5436,0,633.35746,0,50891.243
"7713","9am",0,0,0,337.354,24636.564
"7714","9am",864.1185,0,0,0,56543.505
"7715","9am",0,0,0,0,27287.372
"7716","9am",1559.9489,111.5886,2685.53018,0,63869.405
"7801","9am",373.3561,0,0,333.8589,42039.651
"7802","9am",570.1847,653.997,255.3811,3233.0138,45250.011
"7803","9am",1426.9929,696.1867,378.16895,2232.0287,67179.956
"7804","9am",406.9637,1004.5809,0,0,32340.568
"7805","9am",853.4804,0,117.97894,2603.2184,67517.485
"7806","9am",641.0553,917.1648,1075.63412,511.0705,69984.433
"7807","9am",0,191.6878,247.33771,617.4784,42684.435
"7808","9am",714.1212,0,0,296.4036,37887.099
"7809","9am",630.1947,0,155.65405,693.8831,46959.935
"7810","9am",0,0,0,0,16739.896
"7811","9am",1960.7534,275.6952,316.71924,790.6282,50961.366
"7812","9am",7043.1162,1666.1678,1115.70824,12674.4992,136761.797
"7813","9am",0,0,74.70248,890.522,26618.05
"7814","9am",0,0,0,409.5327,15272.066
"7815","9am",526.7219,0,2329.98453,0,23789.871
"7816","9am",6035.5262,888.2048,390.82989,9002.232,101008.408
"9101","9am",4282.6625,274.0747,3647.80128,0,73639.495
"9102","9am",758.4377,0,647.28083,0,37317.418
"9103","9am",0,0,534.8185,243.2046,45589.146
"9104","9am",380.4334,0,0,583.4585,31309.522
"9105","9am",1683.4629,943.4351,897.81783,850.0461,61740.481
"9106","9am",3190.1096,0,633.5405,734.5333,63244.212
"9107","9am",0,154.4518,2783.31435,993.0246,52089.173
"9108","9am",0,1954.2206,843.37774,0,40370.599
"9109","9am",1418.8961,238.0516,1933.76937,1093.2196,53383.847
"9110","9am",0,166.4846,645.93002,0,46404.533
"9111","9am",4684.9234,1535.1602,1528.41922,2935.1816,53590.832
"9112","9am",1450.9269,328.8116,666.43253,563.6652,34239.641
"9113","9am",4184.243,230.4909,2468.42017,10425.4321,67535.727
"9114","9am",2264.2807,0,1345.30069,640.2915,33441.042
"9201","9am",3433.4221,9170.3142,1161.95092,62946.6781,15726.322
"9202","9am",4438.235,3272.4365,785.80686,54983.1455,9462.607
"9203","9am",20162.4558,8557.2186,6641.42569,109931.6415,20674.422
"9204","9am",12789.2128,4834.8717,6105.80364,79119.3546,31477.971
"9205","9am",39318.4814,9084.9238,6496.5308,86348.7356,43288.289
"9206","9am",7505.42,2920.1714,1612.09886,65285.178,16691.653
"9207","9am",7929.7362,830.246,2781.34271,53368.8202,8326.197
"9208","9am",10021.8926,2878.7936,1713.66267,62343.7077,4995.039
"9209","9am",14591.3014,2193.4034,7237.72825,81393.8553,20481.427
"9210","9am",9460.0853,551.282,4511.09496,79060.0802,18177.365
"9211","9am",6652.0649,3966.7767,4585.28053,45564.1935,3125.111
"9212","9am",4248.7415,1166.9244,1216.81833,44343.4743,8895.426
"9302","9am",482.5615,25139.5106,1489.90478,988.0599,2952.607
"9303","9am",7474.3173,78944.5649,4085.54531,3658.5745,6564.23
"9304","9am",11757.1987,90324.0043,8721.81357,4029.4553,12404.348
"9305","9am",930.9561,51088.5297,0,1274.9256,3655.166
"9306","9am",1700.8792,71377.6091,841.58345,292.8898,3567.084
"9307","9am",3472.0165,53016.6761,293.84538,0,2357.515
"9308","9am",1529.312,44596.8752,0,1108.7456,3605.223
"9309","9am",4770.1742,72515.0584,1607.43494,1034.0463,16223.486
"9310","9am",1494.3242,69949.9048,1148.32965,786.4015,3706.1
"9311","9am",5531.0772,83339.4212,958.84184,3404.6683,9261.778
"9312","9am",25785.584,125772.1674,7128.45516,12938.1111,30909.911
"9402","9am",4776.6906,2229.237,79286.79633,5992.9383,6730.214
"9403","9am",12435.6504,4840.0329,81783.85909,7678.9268,10412.643
"9404","9am",959.3474,701.1005,53336.63682,1793.7769,6833.913
"9405","9am",3586.3934,1015.3412,44058.2685,4493.6444,13258.906
"9406","9am",6216.1347,1713.882,67751.13741,2798.9932,9629.197
"9407","9am",3777.3093,3369.0041,68192.52029,2396.6389,8163.402
"9408","9am",1776.0662,3723.5008,55720.91575,0,3168.17
"9409","9am",9923.5701,9289.6721,92090.5298,2799.6585,7590.239
"9410","9am",1608.9045,844.2012,28786.22956,573.2856,3281.631
"9411","9am",315.5803,467.1979,32568.82946,0,7968.183
"9412","9am",1340.8544,0,21795.21254,0,1447.567
"9413","9am",327.7541,2415.1109,32855.02386,0,2871.208
"9414","9am",0,370.1132,19774.72841,0,2244.205
"9501","9am",627.0945,1090.762,538.63373,2040.8204,60978.288
"9502","9am",0,453.7377,595.20745,2856.4845,62260.978
"9503","9am",569.8479,599.1828,378.29466,0,38397.202
"9504","9am",433.7782,493.5623,0,0,32195.615
"9505","9am",2340.0071,6303.4709,1405.7871,489.3267,42497.222
"9506","9am",452.1351,1567.0957,807.74482,617.3117,41495.724
"9507","9am",1746.0549,2177.7546,289.92386,2129.3528,54168.54
"9508","9am",2084.1028,1124.611,444.1001,2786.3501,71260.671
"9509","9am",0,0,0,604.6725,36407.817
"9510","9am",0,1346.7683,0,494.2498,53724.603
"9511","9am",2210.5168,404.085,396.06582,474.0571,53593.778
"9512","9am",966.2732,1353.6232,0,853.4675,45905.21
"9513","9am",1006.0958,775.4201,0,0,29977.186
"7501","10am",109372.3557,19588.77578,16699.17169,22520.0389,43741.004
"7502","10am",132099.1808,18241.54102,18038.24575,27050.9556,42367.043
"7503","10am",117145.6785,17617.20731,22425.53429,40365.1322,67877.961
"7504","10am",68323.0286,14978.57315,6656.94215,6222.8807,20443.185
"7505","10am",95292.29,4368.87396,6281.24871,5714.2249,10078.845
"7506","10am",78937.1447,10177.16514,18414.38742,7081.5659,24692.851
"7507","10am",108713.6889,8517.64836,18535.4722,10995.7777,29195.23
"7508","10am",70065.6578,5296.35302,7458.32079,11710.5126,11238.351
"7509","10am",134774.2967,9525.89471,12479.43067,27356.9869,29656.232
"7510","10am",91102.9809,8574.45318,10697.90706,15028.3539,23745.427
"7511","10am",90990.9039,12463.8622,5288.14405,11708.0418,28099.539
"7512","10am",100733.6941,11249.02152,3928.65484,6505.8337,11783.413
"7513","10am",97627.0601,7415.33485,2270.81493,6817.0751,16434.058
"7514","10am",100464.8109,8460.65171,5483.59193,2251.3757,7633.471
"7701","10am",2746.5885,8985.10049,6137.30895,642.8209,90075.218
"7702","10am",8620.2948,35094.86966,34413.61957,1999.519,40602.836
"7703","10am",3714.8129,13327.26264,1111.93036,271.0714,62576.236
"7704","10am",485.4187,1384.36495,359.13158,361.6176,63596.732
"7705","10am",477.3443,148.9833,0,881.5296,30666.078
"7706","10am",0,0,0,231.0786,34864.757
"7707","10am",523.438,0,247.78681,0,43419.807
"7708","10am",0,4518.80983,105.97496,0,41174.947
"7709","10am",0,791.49133,2649.76282,0,42846.155
"7710","10am",588.6944,0,1804.58386,0,46917.917
"7711","10am",1845.182,102.11974,1251.30711,0,61795.286
"7712","10am",460.5436,0,633.35746,0,50746.762
"7713","10am",394.4757,0,0,337.354,25722.76
"7714","10am",1286.1006,0,0,0,55172.008
"7715","10am",0,0,0,0,27649.576
"7716","10am",1559.9489,111.58864,2501.60374,0,63530.125
"7801","10am",373.3561,0,0,0,41729.082
"7802","10am",570.1847,287.27022,255.3811,3233.0138,39544.875
"7803","10am",2015.5977,696.18667,378.16895,2421.2072,67044.803
"7804","10am",0,1004.58092,0,0,32460.607
"7805","10am",853.4804,191.23141,117.97894,2122.2639,63499.192
"7806","10am",641.0553,917.16484,1075.63412,511.0705,69765.748
"7807","10am",761.9716,191.68779,247.33771,617.4784,42451.119
"7808","10am",714.1212,0,0,296.4036,36592.132
"7809","10am",630.1947,0,155.65405,693.8831,48099.588
"7810","10am",0,0,0,0,15991.453
"7811","10am",1960.7534,275.69525,233.85945,1370.6947,49331.718
"7812","10am",7729.6467,1880.22868,1115.70824,15339.6067,138877.706
"7813","10am",0,0,74.70248,890.522,28041.018
"7814","10am",0,0,0,0,13747.696
"7815","10am",526.7219,0,2329.98453,0,22145.238
"7816","10am",6326.9031,888.20485,390.82989,9235.4021,100518.159
"9101","10am",4282.6625,274.07465,3647.80128,543.1106,73708.449
"9102","10am",758.4377,620.51795,647.28083,0,35177.464
"9103","10am",0,0,2073.43415,243.2046,46101.836
"9104","10am",607.4956,0,0,583.4585,30179.115
"9105","10am",2394.4593,943.43515,897.81783,1025.8774,59447.092
"9106","10am",3190.1096,609.52505,945.2282,734.5333,62012.687
"9107","10am",0,154.45177,3053.83739,993.0246,51270.246
"9108","10am",0,1954.22064,1026.88167,0,38965.722
"9109","10am",1744.1029,238.05163,2120.86106,1093.2196,52761.179
"9110","10am",0,166.48462,645.93002,0,45207.696
"9111","10am",4684.9234,1348.33132,1528.41922,2935.1816,54825.258
"9112","10am",1450.9269,674.80158,1439.10488,563.6652,33934.284
"9113","10am",4184.243,230.49091,2468.42017,9909.4708,64770.749
"9114","10am",2264.2807,0,1205.91865,1080.9638,34102.281
"9201","10am",4233.9305,9744.86235,1161.95092,66147.433,17064.594
"9202","10am",4438.235,3622.00638,785.80686,53710.7806,10678.895
"9203","10am",21288.1664,8667.75247,7423.43612,100890.0326,21773.273
"9204","10am",13111.923,6206.72741,5999.93125,80120.0262,32415.329
"9205","10am",42536.9575,9623.65238,8747.55866,92365.9224,48083.962
"9206","10am",9311.9025,2920.17143,1612.09886,64809.1105,18909.356
"9207","10am",7929.7362,1159.1796,2781.34271,48146.3289,8730.77
"9208","10am",11226.9009,2878.7936,1713.66267,62782.9664,6215.849
"9209","10am",17554.6408,2585.87647,8792.03846,75877.2759,21898.997
"9210","10am",11164.0461,918.6919,4351.18279,74929.8423,19948.687
"9211","10am",7108.0374,3966.77673,3744.51544,45199.4628,3596.873
"9212","10am",4258.9948,1166.92444,1423.83318,45264.4387,8895.426
"9302","10am",482.5615,24918.01763,1489.90478,988.0599,2952.607
"9303","10am",7560.597,71781.46453,4650.93668,3815.4481,6332.732
"9304","10am",15162.16,90177.76435,8166.9668,4029.4553,12432.33
"9305","10am",448.5394,49286.54083,891.89282,1274.9256,3462.469
"9306","10am",2856.1224,67763.86807,1127.16715,292.8898,3567.084
"9307","10am",227.0622,53435.35855,293.84538,0,2517.906
"9308","10am",1685.9467,43302.31116,0,1401.6355,4089.276
"9309","10am",5007.4961,65513.72974,1853.82014,1034.0463,16534.941
"9310","10am",1494.3242,74156.54174,1148.32965,786.4015,3757.885
"9311","10am",5361.6214,79604.66436,1205.48204,3404.6683,11371.719
"9312","10am",25421.5713,124110.91513,7303.50967,17336.8666,32534.367
"9402","10am",5845.6539,3201.4174,76645.98934,5992.9383,6780.573
"9403","10am",13030.472,4840.03295,76052.47046,8601.9625,10526.338
"9404","10am",959.3474,1336.55997,54966.55875,1384.9607,7395.379
"9405","10am",3586.3934,1369.58971,44915.39005,4920.5526,12786.964
"9406","10am",4166.5367,2011.60216,68967.52971,2798.9932,9610.729
"9407","10am",4849.0158,3369.00412,67526.73594,2396.6389,8612.642
"9408","10am",1629.6282,3723.5008,54500.09508,0,3463.55
"9409","10am",10098.6216,8725.66745,85237.43028,2799.6585,8101.728
"9410","10am",1608.9045,704.58596,28814.64161,573.2856,2766.057
"9411","10am",315.5803,467.19793,31838.80058,0,8652.714
"9412","10am",1340.8544,89.51429,19968.22762,0,1614.878
"9413","10am",327.7541,2415.1109,32505.73969,0,4002.815
"9414","10am",0,370.11316,19674.5433,0,2890.199
"9501","10am",627.0945,1090.76202,538.63373,2040.8204,59781.573
"9502","10am",0,453.73768,595.20745,2856.4845,60995.221
"9503","10am",569.8479,599.18284,378.29466,0,38056.952
"9504","10am",433.7782,493.56232,0,881.5049,32024.175
"9505","10am",2340.0071,6477.28875,2534.08981,932.2481,45993.389
"9506","10am",452.1351,3063.85158,807.74482,617.3117,42252.866
"9507","10am",1746.0549,1764.0878,289.92386,2129.3528,53871.468
"9508","10am",2084.1028,1124.61102,444.1001,5120.2439,71059.893
"9509","10am",406.9637,0,0,604.6725,36935.325
"9510","10am",291.0841,1346.76834,0,494.2498,51226.4
"9511","10am",1919.4326,404.08505,823.10759,810.9674,52592.09
"9512","10am",966.2732,1818.68097,0,853.4675,45307.367
"9513","10am",1448.1527,775.42009,0,0,29596.277
"7501","11am",112145.8088,21920.97736,17717.09594,21494.9341,44970.168
"7502","11am",135424.4554,17330.95086,19211.57507,25096.9531,44069.582
"7503","11am",118546.6788,18876.15861,22140.65591,39070.3705,63576.062
"7504","11am",69569.9053,14042.54717,7874.15517,6222.8807,20941.182
"7505","11am",92384.2969,4368.87396,6754.78209,5511.5754,11255.998
"7506","11am",81180.9698,11437.85825,20450.56433,6787.9491,24097.736
"7507","11am",107380.2726,7958.30246,16964.62596,11094.7994,28590.332
"7508","11am",68658.8174,6880.38175,10013.95839,11358,10835.952
"7509","11am",129015.2767,11255.05302,12537.78407,30282.5579,33932.882
"7510","11am",90678.7734,8586.93952,10159.63008,13566.2819,26244.187
"7511","11am",85864.2439,10427.02407,5913.47086,11319.2238,28996.789
"7512","11am",96069.4362,15183.81491,5252.23637,5462.3435,10540.998
"7513","11am",92541.5989,8411.86651,2802.8497,6990.4632,18409.092
"7514","11am",90792.9327,9391.82335,5476.06939,2251.3757,8651.639
"7701","11am",3444.3464,8483.98473,6094.74085,642.8209,92241.236
"7702","11am",9556.9264,34699.57678,33585.47635,1999.519,40283.39
"7703","11am",2960.3223,9166.76502,1111.93036,271.0714,62291.785
"7704","11am",485.4187,1384.36495,359.13158,361.6176,62906.561
"7705","11am",184.8668,148.9833,0,881.5296,29632.973
"7706","11am",0,281.64586,0,231.0786,34495.832
"7707","11am",523.438,0,121.84289,0,43455.775
"7708","11am",0,4422.37858,0,0,39932.283
"7709","11am",0,485.45964,2485.64544,0,42562.413
"7710","11am",588.6944,283.19271,1474.21198,0,47852.93
"7711","11am",1845.182,102.11974,1581.69211,0,65383.611
"7712","11am",0,0,50.40954,0,48288.287
"7713","11am",394.4757,0,0,337.354,24131.196
"7714","11am",1286.1006,0,0,0,55482.048
"7715","11am",0,0,0,0,28369.291
"7716","11am",1283.1929,111.58864,2682.92801,0,64316.757
"7801","11am",373.3561,0,0,0,42585.971
"7802","11am",570.1847,653.99703,255.3811,2927.4567,39423.731
"7803","11am",2015.5977,696.18667,911.13374,2664.7827,64458.964
"7804","11am",406.9637,1004.58092,0,0,30322.861
"7805","11am",853.4804,191.23141,117.97894,2122.2639,63776.656
"7806","11am",641.0553,917.16484,1075.63412,511.0705,67196.516
"7807","11am",761.9716,0,247.33771,617.4784,41648.177
"7808","11am",714.1212,0,170.25748,296.4036,37140.83
"7809","11am",630.1947,0,155.65405,693.8831,46634.465
"7810","11am",0,0,0,0,15822.21
"7811","11am",1734.6941,275.69525,233.85945,574.9434,47403.88
"7812","11am",7729.6467,1880.22868,1361.60479,16075.1282,141415.779
"7813","11am",0,0,74.70248,818.4952,28626.067
"7814","11am",0,0,0,0,13265.866
"7815","11am",526.7219,0,2329.98453,258.1411,23166.699
"7816","11am",5941.7396,888.20485,1029.86312,10009.1141,99699.642
"9101","11am",4993.6589,106.23789,3647.80128,0,73040.198
"9102","11am",758.4377,620.51795,647.28083,0,34678.336
"9103","11am",0,0,1934.05211,243.2046,47466.754
"9104","11am",821.2688,212.75883,139.38204,583.4585,29421.942
"9105","11am",1683.4629,943.43515,897.81783,1025.8774,57542.02
"9106","11am",3155.823,609.52505,549.7781,734.5333,61151.653
"9107","11am",0,154.45177,1692.36091,993.0246,52615.494
"9108","11am",0,1954.22064,1797.47129,323.3225,38973.905
"9109","11am",1744.1029,238.05163,1933.76937,1093.2196,52090.255
"9110","11am",0,166.48462,645.93002,0,44584.589
"9111","11am",4684.9234,1348.33132,1727.34815,2935.1816,54455.424
"9112","11am",1450.9269,674.80158,1439.10488,563.6652,34655.08
"9113","11am",5567.5549,230.49091,1069.18656,9617.4792,65354.539
"9114","11am",2264.2807,0,2605.15226,1080.9638,32003.528
"9201","11am",3602.8779,10000.20992,1347.88104,67495.851,16473.981
"9202","11am",4788.0895,3463.46315,785.80686,51697.7472,10632.984
"9203","11am",20276.0503,8981.81143,7886.05734,103845.4499,24332.321
"9204","11am",12451.8755,5891.67319,6394.18302,77457.1535,31486.523
"9205","11am",42139.0343,10013.15949,8747.55866,89488.2289,48111.406
"9206","11am",8764.6788,3955.75552,1925.05002,64912.6867,18350.046
"9207","11am",8255.8935,1127.66934,2781.34271,47219.1224,9128.889
"9208","11am",10465.9633,3750.2093,2149.89881,61783.6496,6451.635
"9209","11am",17873.9408,2989.92968,8259.07366,75146.6291,21574.356
"9210","11am",11160.1426,918.6919,4562.72384,75195.8241,19348.061
"9211","11am",7678.6755,3734.21418,3483.05294,45118.0854,3190.686
"9212","11am",4258.9948,961.12065,1423.83318,45667.5495,8909.02
"9302","11am",482.5615,23418.08351,2173.84346,988.0599,3310.815
"9303","11am",7530.8035,71386.78981,4322.55518,4088.8333,6530.948
"9304","11am",16177.6554,85865.2672,8637.70563,4743.597,11890.663
"9305","11am",448.5394,47851.46312,1071.93593,1274.9256,3462.469
"9306","11am",4004.4996,70474.82468,1127.16715,946.8438,3567.084
"9307","11am",227.0622,51997.48329,293.84538,0,2517.906
"9308","11am",1685.9467,43666.24014,0,667.5161,4390.932
"9309","11am",5007.4961,69263.54582,1731.97725,892.354,16152.147
"9310","11am",1494.3242,72273.69429,1148.32965,928.0938,3757.885
"9311","11am",5210.4201,80169.1007,1205.48204,4847.8873,10485.757
"9312","11am",24832.4989,118914.8747,7489.43979,15198.4896,33658.454
"9402","11am",5440.3029,3201.4174,75278.81653,5992.9383,7529.856
"9403","11am",13030.472,4840.03295,78429.75193,7120.5345,10580.798
"9404","11am",1518.048,1640.86413,53185.28595,2173.1122,6896.318
"9405","11am",4684.5606,1369.58971,44798.69001,3929.6422,12016.594
"9406","11am",4166.5367,3101.20492,67614.23563,2798.9932,10060.671
"9407","11am",4849.0158,3369.00412,67808.82095,2920.4721,8945.848
"9408","11am",2585.549,4036.17938,53310.06883,0,3912.092
"9409","11am",10504.3906,7187.32377,81992.77436,2799.6585,9083.064
"9410","11am",1608.9045,704.58596,28955.2722,573.2856,2909.349
"9411","11am",0,467.19793,32116.21075,0,8764.782
"9412","11am",1340.8544,89.51429,19000.06535,0,1614.878
"9413","11am",327.7541,2415.1109,34462.33177,0,3593.318
"9414","11am",0,370.11316,18788.66641,0,2647.602
"9501","11am",854.1567,1090.76202,538.63373,2040.8204,58456.651
"9502","11am",0,453.73768,390.88681,2505.5242,62619.232
"9503","11am",949.3427,368.69193,378.29466,0,37222.484
"9504","11am",433.7782,1252.55079,499.33604,881.5049,32628.08
"9505","11am",2340.0071,6413.71986,1843.01664,1184.5277,46099.855
"9506","11am",452.1351,2569.3854,807.74482,617.3117,41503.086
"9507","11am",1746.0549,1108.57566,289.92386,1730.1735,53433.025
"9508","11am",2084.1028,1124.61102,444.1001,5431.196,68111.801
"9509","11am",0,287.35374,0,604.6725,37204.121
"9510","11am",291.0841,957.34306,0,769.2668,53022.21
"9511","11am",1919.4326,1088.11382,823.10759,810.9674,50968.569
"9512","11am",966.2732,439.53897,0,853.4675,46136.401
"9513","11am",1448.1527,775.42009,204.32063,0,30003.999
"7501","12am",116860.9374,22028.22629,19875.74165,22559.3334,44988.579
"7502","12am",142402.9347,16368.84765,21107.2258,27953.2833,41979.439
"7503","12am",116566.5521,18314.75382,20949.18758,38851.8159,64796.57
"7504","12am",74251.8917,14947.80299,7874.15517,5570.0451,20609.253
"7505","12am",93441.9851,5903.3017,8674.16089,5365.9265,10894.507
"7506","12am",80367.7587,9378.8258,19920.64683,6422.3656,25344.724
"7507","12am",104847.4264,9149.81258,16976.74388,11329.2753,25729.674
"7508","12am",68572.5372,5442.35638,11530.46834,11394.489,14248.49
"7509","12am",121602.1557,10628.4189,13058.15756,28922.9358,34350.676
"7510","12am",99110.4176,8912.22452,9380.73291,14708.7008,25946.792
"7511","12am",84597.9727,11496.9706,6347.30405,12431.7409,30044.71
"7512","12am",93914.5272,14842.85883,5534.77849,6307.706,13749.437
"7513","12am",90868.4592,6243.35434,2371.1213,6717.0781,18743.25
"7514","12am",91525.6404,8877.133,5405.7583,2387.331,8068.521
"7701","12am",2711.4519,9195.63985,6922.2738,642.8209,91475.186
"7702","12am",8482.03,33403.1318,32761.02695,1791.733,42021.479
"7703","12am",2016.0625,8572.32831,1111.93036,575.6947,62623.519
"7704","12am",485.4187,1384.36495,359.13158,592.6961,61739.277
"7705","12am",184.8668,148.9833,0,881.5296,31621.853
"7706","12am",0,0,0,0,34045.12
"7707","12am",523.438,0,121.84289,0,45607.228
"7708","12am",0,4263.62114,0,0,40599.111
"7709","12am",0,485.45964,2474.59207,0,41705.794
"7710","12am",159.3696,283.19271,1351.59762,0,46166.75
"7711","12am",1418.2338,102.11974,1251.30711,0,67011.928
"7712","12am",618.814,0,50.40954,507.1071,47185.985
"7713","12am",394.4757,0,0,337.354,22980.594
"7714","12am",1286.1006,0,0,0,55298.538
"7715","12am",0,0,0,0,29143.635
"7716","12am",1283.1929,111.58864,2869.81531,0,60144.256
"7801","12am",373.3561,0,0,2318.0685,43756.488
"7802","12am",570.1847,653.99703,255.3811,3632.1808,42484.497
"7803","12am",1695.2148,696.18667,911.13374,1292.8232,68152.031
"7804","12am",406.9637,1004.58092,0,205.0034,27714.353
"7805","12am",853.4804,191.23141,117.97894,2461.2394,65873.313
"7806","12am",641.0553,917.16484,1075.63412,511.0705,64429.294
"7807","12am",761.9716,0,247.33771,0,39249.497
"7808","12am",714.1212,0,0,296.4036,38955.781
"7809","12am",630.1947,0,155.65405,693.8831,45233.28
"7810","12am",0,0,264.14936,0,15205.681
"7811","12am",2115.7025,275.69525,233.85945,923.7978,49350.565
"7812","12am",10093.0262,1124.83163,1341.71722,17002.0878,133599.349
"7813","12am",0,0,74.70248,1054.3793,28627.366
"7814","12am",0,0,0,0,13471.126
"7815","12am",526.7219,0,2329.98453,258.1411,24879.398
"7816","12am",5269.3543,888.20485,765.71377,8421.6237,97324.531
"9101","12am",4282.6625,106.23789,3265.99788,0,70645.919
"9102","12am",1049.3767,620.51795,647.28083,0,34907.288
"9103","12am",0,0,1934.05211,243.2046,47183.466
"9104","12am",821.2688,212.75883,0,583.4585,32039.907
"9105","12am",1683.4629,943.43515,897.81783,850.0461,57272.072
"9106","12am",3155.823,609.52505,1166.74292,734.5333,62197.178
"9107","12am",0,154.45177,1710.07408,993.0246,52371.284
"9108","12am",468.8469,1954.22064,1489.28047,323.3225,38971.669
"9109","12am",1744.1029,238.05163,1197.78209,1093.2196,48141.168
"9110","12am",0,166.48462,1034.84833,0,45038.147
"9111","12am",5127.568,1348.33132,1360.47987,2286.9067,56531.752
"9112","12am",944.2758,345.98996,1655.17283,563.6652,35725.507
"9113","12am",4930.5724,230.49091,773.8657,8174.2946,67144.893
"9114","12am",1757.4906,0,2605.15226,1080.9638,33332.933
"9201","12am",3602.8779,8765.04357,1252.07299,69778.5522,16206.279
"9202","12am",3687.5323,3463.46315,785.80686,50083.4456,12566.273
"9203","12am",19835.0453,9864.43035,8077.30629,102839.6205,24393.753
"9204","12am",10271.2613,4829.76155,5921.59472,77446.2395,30528.945
"9205","12am",42372.1707,11315.44941,9088.62175,91640.009,48857.925
"9206","12am",8599.8675,4072.02779,1830.65865,65788.8917,19587.981
"9207","12am",8071.0266,1127.66934,2781.34271,46645.0767,10692.411
