"district","hour","resarea1","resarea2","resarea3"
"7501","4am",124.7578,380.5481,82997.7607
"7502","4am",437.7508,2725.6399,131019.7719
"7503","4am",459.7527,768.3436,79742.4908
"7504","4am",947.7539,1528.8014,80005.1557
"7505","4am",0,665.6097,122102.4763
"7506","4am",419.9651,1020.0847,116195.8272
"7507","4am",682.8817,3798.043,142358.4809
"7508","4am",1280.4671,1929.8517,107645.8829
"7509","4am",478.5791,2761.8907,182973.4902
"7510","4am",210.5574,585.38,130911.3331
"7511","4am",0,1676.8974,134324.9472
"7512","4am",178.048,824.2632,155478.4051
"7513","4am",500.8005,533.6576,143059.6604
"7514","4am",0,1134.3508,151435.9139
"7701","4am",1078.7425,101144.7965,0
"7702","4am",0,115520.3788,680.4207
"7703","4am",77714.327,2802.5011,475.7266
"7704","4am",72009.0252,0,0
"7705","4am",48786.7056,475.3253,0
"7706","4am",47141.5665,0,0
"7707","4am",52480.065,0,0
"7708","4am",279.4543,73115.0188,0
"7709","4am",50974.9479,1058.984,0
"7710","4am",1791.7841,65756.5941,0
"7711","4am",78829.6452,384.4006,0
"7712","4am",55906.5955,0,460.5436
"7713","4am",29221.6876,337.354,0
"7714","4am",67300.8279,0,0
"7715","4am",34670.1002,0,0
"7716","4am",1590.6762,75345.5032,0
"7801","4am",0,79121.3127,0
"7802","4am",0,65168.7776,0
"7803","4am",166.9698,91644.8151,602.6179
"7804","4am",0,47772.3108,406.9637
"7805","4am",0,82111.26,0
"7806","4am",83643.9717,519.315,0
"7807","4am",0,48663.374,0
"7808","4am",57174.7218,169.9296,0
"7809","4am",62127.0603,268.0451,1451.6365
"7810","4am",23945.2854,0,0
"7811","4am",0,76636.9047,829.003
"7812","4am",1041.0083,128362.9759,0
"7813","4am",38062.3221,411.8512,0
"7814","4am",22918.3007,0,0
"7815","4am",34872.9027,2040.2489,0
"7816","4am",0,106233.1157,0
"9101","4am",0,59144.5577,0
"9102","4am",46817.7177,283.3545,387.5187
"9103","4am",62866.1856,358.4299,0
"9104","4am",125.5432,50551.7136,0
"9105","4am",0,77266.9031,0
"9106","4am",0,83061.9576,0
"9107","4am",0,85825.4193,370.9189
"9108","4am",198.2999,56620.0894,0
"9109","4am",307.4093,65166.498,861.347
"9110","4am",0,60954.6073,0
"9111","4am",0,59261.2794,498.6135
"9112","4am",0,48401.5843,0
"9113","4am",15680.1068,62218.4858,0
"9114","4am",43003.6,0,0
"9201","4am",0,112787.7797,0
"9202","4am",330.6006,81795.304,0
"9203","4am",313.8806,140093.9189,401.8448
"9204","4am",517.1335,85657.5961,0
"9205","4am",0,101171.1545,413.921
"9206","4am",475.4521,93134.9678,0
"9207","4am",0,83930.4416,0
"9208","4am",155.9623,88536.9627,0
"9209","4am",191.3354,129825.1314,0
"9210","4am",0,117621.4036,558.7732
"9211","4am",0,73403.298,1018.6342
"9212","4am",0,75533.686,0
"9302","4am",0,46541.7229,0
"9303","4am",0,102747.2553,392.6082
"9304","4am",0,119067.9032,0
"9305","4am",0,83255.7045,0
"9306","4am",320.2541,95909.0958,0
"9307","4am",335.931,76651.9106,3630.1177
"9308","4am",0,58490.9518,806.7955
"9309","4am",1178.238,87548.0367,1187.6512
"9310","4am",419.5995,104079.0831,677.0055
"9311","4am",466.8547,120125.1219,0
"9312","4am",753.1938,162501.2682,322.7102
"9402","4am",0,106774.5115,367.6974
"9403","4am",485.9869,113044.1647,0
"9404","4am",230.8526,67433.0742,0
"9405","4am",2464.3865,60650.9174,1396.2729
"9406","4am",0,76115.6579,482.036
"9407","4am",0,107735.7333,0
"9408","4am",0,74713.41,0
"9409","4am",0,142658.7335,0
"9410","4am",0,46052.5964,0
"9411","4am",0,49157.4987,0
"9412","4am",0,34506.3597,643.6066
"9413","4am",0,56903.8231,0
"9414","4am",0,30906.2506,0
"9501","4am",0,74348.5796,460.5436
"9502","4am",450.4708,60471.8389,0
"9503","4am",49774.8046,378.2947,0
"9504","4am",51333.1196,0,0
"9505","4am",57496.9247,733.5703,455.3593
"9506","4am",0,54054.163,225.0729
"9507","4am",129.8069,70303.106,0
"9508","4am",355.8509,93368.6076,0
"9509","4am",0,64601.3023,0
"9510","4am",0,75925.6848,0
"9511","4am",0,78880.9639,0
"9512","4am",0,73475.0581,0
"9513","4am",51882.3882,356.8772,413.921
"7501","5am",617.04425,2324.3923,82672.7627
"7502","5am",437.75079,3287.4808,131019.7719
"7503","5am",198.01486,3288.5725,79742.4908
"7504","5am",1277.6037,1392.2934,78410.9434
"7505","5am",0,665.6097,122695.4628
"7506","5am",918.19167,1308.6338,115318.1532
"7507","5am",682.88175,4930.0151,140114.4734
"7508","5am",1457.36727,1929.8517,107645.8829
"7509","5am",601.58524,3209.3032,182520.4832
"7510","5am",516.84367,2313.5476,130911.3331
"7511","5am",200.80269,2676.5098,135276.2448
"7512","5am",178.04798,1392.1865,154827.3648
"7513","5am",500.80046,2265.8061,141921.5297
"7514","5am",0,1790.835,147907.3734
"7701","5am",1747.02539,97209.4583,0
"7702","5am",123.3287,113759.4371,680.4207
"7703","5am",76485.18054,4658.1015,475.7266
"7704","5am",70503.22999,0,0
"7705","5am",46000.97331,475.3253,0
"7706","5am",45449.84064,0,0
"7707","5am",51279.75538,0,0
"7708","5am",279.45431,68935.8878,0
"7709","5am",51418.57336,1058.984,0
"7710","5am",1791.78406,65815.0839,0
"7711","5am",77566.89361,550.124,1122.1816
"7712","5am",54793.88084,0,460.5436
"7713","5am",28419.43668,337.354,0
"7714","5am",66000.14071,0,0
"7715","5am",33896.84113,0,0
"7716","5am",1590.6762,73106.7146,0
"7801","5am",0,77180.3311,0
"7802","5am",0,64676.5016,0
"7803","5am",166.96981,91578.3871,602.6179
"7804","5am",0,47906.0573,406.9637
"7805","5am",91.52141,80973.7436,0
"7806","5am",81825.97087,1356.5614,0
"7807","5am",128.58026,46889.6208,0
"7808","5am",54854.74581,466.3332,0
"7809","5am",60390.13172,268.0451,1451.6365
"7810","5am",23648.21401,0,0
"7811","5am",0,76905.4322,829.003
"7812","5am",1041.00829,128076.7668,0
"7813","5am",38068.71164,574.9486,0
"7814","5am",22424.1384,0,0
"7815","5am",33988.04855,2341.6415,0
"7816","5am",451.87867,102428.7119,0
"9101","5am",0,59779.1138,0
"9102","5am",45796.20202,283.3545,387.5187
"9103","5am",61576.52712,358.4299,0
"9104","5am",125.54315,50121.5881,0
"9105","5am",263.99589,76097.6339,0
"9106","5am",0,81357.5689,0
"9107","5am",0,83533.9098,370.9189
"9108","5am",198.29987,55494.1888,0
"9109","5am",307.40927,64027.1414,861.347
"9110","5am",0,59145.3261,0
"9111","5am",156.63232,59902.3428,947.1529
"9112","5am",0,48015.6659,0
"9113","5am",15174.01334,61764.8745,0
"9114","5am",43003.60004,0,0
"9201","5am",153.65813,112426.3566,0
"9202","5am",0,81351.4281,0
"9203","5am",313.88064,138729.5281,726.8428
"9204","5am",517.13354,85183.3601,0
"9205","5am",0,100898.9386,413.921
"9206","5am",475.45211,93937.3022,0
"9207","5am",143.94813,83495.2491,0
"9208","5am",155.96226,87987.6434,632.863
"9209","5am",191.33535,129600.8467,0
"9210","5am",0,117200.7218,837.9572
"9211","5am",0,73063.047,1018.6342
"9212","5am",0,75142.2828,0
"9302","5am",0,44482.7235,0
"9303","5am",0,102366.6444,392.6082
"9304","5am",0,117754.1307,0
"9305","5am",39.21132,80425.1398,0
"9306","5am",320.25413,94838.5015,0
"9307","5am",335.93097,74310.2102,3630.1177
"9308","5am",0,57241.4478,806.7955
"9309","5am",1428.84842,86034.552,1869.7426
"9310","5am",419.59953,101465.532,677.0055
"9311","5am",466.85466,115159.3735,0
"9312","5am",753.19378,157290.5992,840.2296
"9402","5am",0,102975.2494,837.0364
"9403","5am",485.98695,112501.7813,0
"9404","5am",230.85257,67554.3942,0
"9405","5am",2464.38653,61842.8199,1396.2729
"9406","5am",0,73388.0775,482.036
"9407","5am",0,107484.4781,0
"9408","5am",0,73318.2569,0
"9409","5am",0,142567.0313,0
"9410","5am",0,45603.1067,0
"9411","5am",0,48678.7253,0
"9412","5am",0,33271.1693,1340.8544
"9413","5am",0,56168.3647,0
"9414","5am",0,30521.902,0
"9501","5am",0,70887.4899,460.5436
"9502","5am",450.47085,60207.6955,0
"9503","5am",47845.25344,378.2947,0
"9504","5am",49904.54703,0,0
"9505","5am",57231.13514,2415.0217,737.8414
"9506","5am",168.87113,53029.3467,225.0729
"9507","5am",319.50624,69458.9441,0
"9508","5am",355.85087,89990.8371,0
"9509","5am",0,63248.7264,0
"9510","5am",0,76209.2472,0
"9511","5am",182.5433,78544.1624,0
"9512","5am",0,71580.4986,0
"9513","5am",51931.15135,356.8772,413.921
"7501","6am",813.2719,3264.84025,83597.7695
"7502","6am",1131.9918,9810.06247,127668.0455
"7503","6am",1788.134,7401.45877,82677.992
"7504","6am",1780.1762,6815.52393,76146.638
"7505","6am",0,1810.96064,118618.3112
"7506","6am",2171.0006,7667.38331,116385.4733
"7507","6am",888.6148,10377.04544,138418.4782
"7508","6am",1457.3673,3429.55238,108570.8624
"7509","6am",1005.0821,5913.15266,177986.1315
"7510","6am",1064.5912,4868.23684,128056.2626
"7511","6am",643.5016,4249.41571,132531.7288
"7512","6am",459.425,3220.50003,151504.8385
"7513","6am",898.3176,3567.63529,131656.7719
"7514","6am",0,6095.48803,144072.4689
"7701","6am",2492.2726,95213.59447,0
"7702","6am",335.8101,112249.14841,1075.9546
"7703","6am",70737.2022,4556.0274,738.5571
"7704","6am",65590.7717,0,0
"7705","6am",42889.7681,475.32527,0
"7706","6am",42061.2366,0,0
"7707","6am",47302.9098,0,0
"7708","6am",638.9097,62017.94114,0
"7709","6am",47014.5408,1261.01667,0
"7710","6am",2587.9862,61404.57495,0
"7711","6am",74984.3398,953.05884,1122.1816
"7712","6am",51867.2233,50.40954,460.5436
"7713","6am",26179.769,337.354,0
"7714","6am",63235.0954,257.03315,0
"7715","6am",31198.6738,0,0
"7716","6am",2170.6938,67191.36887,0
"7801","6am",0,74259.04847,0
"7802","6am",315.3911,60454.3037,0
"7803","6am",594.7584,85971.24153,602.6179
"7804","6am",0,44799.11911,406.9637
"7805","6am",1042.3506,77937.02,0
"7806","6am",76391.517,2492.79066,0
"7807","6am",365.859,42304.05976,0
"7808","6am",49803.6681,608.8876,0
"7809","6am",55297.6654,585.73219,1451.6365
"7810","6am",21401.5471,0,0
"7811","6am",0,74800.09714,829.003
"7812","6am",1478.8661,123464.63783,0
"7813","6am",36464.0874,649.65107,0
"7814","6am",21449.9205,0,0
"7815","6am",30967.2962,2699.70458,0
"7816","6am",3001.1123,97445.07915,0
"9101","6am",360.1995,58356.08988,0
"9102","6am",44293.0395,1188.26488,387.5187
"9103","6am",56595.9669,507.27895,0
"9104","6am",125.5432,47663.75983,0
"9105","6am",681.415,74162.95207,0
"9106","6am",745.4766,73164.07896,0
"9107","6am",139.8791,77130.00432,370.9189
"9108","6am",198.2999,52401.16889,0
"9109","6am",538.237,61785.72645,861.347
"9110","6am",0,55909.27204,0
"9111","6am",1175.3273,58297.43364,947.1529
"9112","6am",226.0277,44342.10122,0
"9113","6am",14360.7943,59909.98646,0
"9114","6am",40498.9199,0,0
