"district","hour","occ1","occ2","occ3","occ4","occ5"
"7501","4am",52135.24,8785.718,6269.2876,14901.23,1411.586
"7502","4am",70409.26,19340.56,6249.7738,28918.371,8619.664
"7503","4am",47839.39,9577.053,4841.5585,12914.442,5798.14
"7504","4am",51170.35,7124.157,8822.3402,10466.181,4898.679
"7505","4am",72249.68,12036.343,10439.7218,18717.193,9325.145
"7506","4am",70518.32,10388.091,7445.2183,23336.086,5628.301
"7507","4am",82114.76,20016.101,9818.8633,26118.077,8003.924
"7508","4am",60422.49,13844.611,5945.8048,23171.07,6062.492
"7509","4am",104714.42,20931.159,7528.0792,38648.081,14392.217
"7510","4am",64790.83,13961.73,6207.4454,30910.502,15836.765
"7511","4am",76531.28,14408.908,9193.1271,25294.562,10573.97
"7512","4am",91272.51,13652.17,12840.1782,25519.373,13196.482
"7513","4am",75063.67,15880.125,13905.4696,25703.984,13181.058
"7514","4am",83279.64,13494.3,14333.323,28535.46,12505.215
"7701","4am",66521.45,10595.963,6049.5264,12925.853,6130.742
"7702","4am",70000.14,10974.837,7577.6663,17897.614,9750.542
"7703","4am",51611.93,6714.8,4352.1741,13932.716,4380.93
"7704","4am",38377.55,4972.057,4027.8843,15110.131,8974.308
"7705","4am",31146.04,4227.088,3225.3704,8932.868,1730.66
"7706","4am",26065.01,2288.42,3524.4131,11868.622,3395.102
"7707","4am",27934.25,2410.267,3664.3658,12825.369,5645.816
"7708","4am",44727.46,5201.456,3907.0631,15659.017,3899.473
"7709","4am",32339.32,3974.832,1842.5047,11314.38,2562.894
"7710","4am",39815.06,5463.256,4428.6756,13251.438,4589.943
"7711","4am",46049.11,7884.174,4551.6502,15319.373,5409.742
"7712","4am",29202.6,5034.368,3707.4341,12748.595,5674.142
"7713","4am",13577.76,1793.973,2141.2742,8317.495,3728.538
"7714","4am",35773.32,6263.726,3280.6341,17262.345,4596.742
"7715","4am",18668.17,1514.004,2037.2901,9085.381,3309.43
"7716","4am",50912.07,7326.147,4477.5662,9617.941,4602.456
"7801","4am",50171.54,6443.669,2516.2775,15719.966,3170.988
"7802","4am",32441.3,7075.345,3318.1216,15090.967,7243.042
"7803","4am",52181.81,10814.664,4777.8861,18429.868,6210.175
"7804","4am",24378.77,4426.506,3040.2089,12561.2,3772.585
"7805","4am",47228.58,5869.605,5082.286,14799.549,9131.242
"7806","4am",45785.42,7074.562,4861.7492,19034.515,7407.039
"7807","4am",20790.93,5226.186,4890.0778,12294.109,5462.067
"7808","4am",34860.68,5059.877,2982.6056,9298.202,5143.282
"7809","4am",39385.53,4756.462,3657.8538,12255.951,3790.94
"7810","4am",12258.11,1570.424,1323.904,6025.143,2767.701
"7811","4am",44685.51,4068.824,2550.2621,20786.385,5374.93
"7812","4am",69486.03,14585.508,5479.6885,30075.145,9777.609
"7813","4am",20659.78,4133.343,2395.1966,7307.107,3816.352
"7814","4am",13495.92,1530.352,905.3433,5360.325,1626.361
"7815","4am",20339.84,2203.124,1382.8836,8483.791,4503.511
"7816","4am",71780.67,9720.653,5005.8643,13233.82,6492.111
"9101","4am",34254.94,6805.976,5086.9284,8039.239,4957.47
"9102","4am",28415.22,2572.018,1940.9893,11337.079,3223.287
"9103","4am",37360.61,3211.456,3545.0156,15135.235,3972.301
"9104","4am",29962.57,2937.269,1726.4978,11726.878,4090.597
"9105","4am",47421.07,6977.796,4178.4734,13492.202,5043.004
"9106","4am",46107.54,7146.982,5497.6947,17265.822,6896.613
"9107","4am",49313.25,6207.434,4790.7421,20568.931,5315.982
"9108","4am",31529.38,4922.236,3209.8286,12563.404,4383.102
"9109","4am",39935.42,3436.531,3655.1651,16170.361,3137.773
"9110","4am",34069.8,4592.979,4697.102,11374.553,6220.171
"9111","4am",35324.04,6089.116,3298.1345,10819.568,4229.037
"9112","4am",28581.61,3514.198,2893.5466,10977.491,2434.738
"9113","4am",45878.9,6978.803,3700.5949,17732.871,3607.424
"9114","4am",22658.25,5026.482,1874.9395,10242.347,3201.58
"9201","4am",63668.7,10434.731,9237.332,20160.014,9286.999
"9202","4am",47575.61,7165.28,6558.8638,15456.108,5370.04
"9203","4am",80935.76,10295.493,9811.3166,27526.284,12240.794
"9204","4am",50443.45,8259.697,6805.4994,13819.671,6846.414
"9205","4am",65111.6,8937.955,6383.5773,15707.793,5444.155
"9206","4am",57886.47,6747.321,4951.4474,17288.936,6736.251
"9207","4am",48683.56,7724.9,3766.1547,18005.378,5750.446
"9208","4am",51489.39,7780.924,5110.8879,18033.481,6278.24
"9209","4am",81915.67,10908.679,7554.9897,24202.128,5434.996
"9210","4am",67406.65,10171.755,5727.9577,26212.577,8064.717
"9211","4am",42337.5,7001.712,4744.453,15390.717,4373.921
"9212","4am",43186.02,6825.181,2819.8593,16753.302,4973.555
"9302","4am",26150.72,3504.442,2209.7895,11339.312,3337.455
"9303","4am",53350.59,8671.998,10005.179,18101.828,12657.838
"9304","4am",65265.74,9085.737,12698.0332,20500.061,11050.796
"9305","4am",41720.72,9046.865,8151.8608,14992.345,9343.918
"9306","4am",54420.7,8599.862,6080.2178,21688.521,5013.857
"9307","4am",37743.28,7260.283,6204.0157,14417.103,14993.281
"9308","4am",30852.1,4749.984,5365.5796,11537.648,6792.441
"9309","4am",48469.63,8330.009,8304.9862,13886.471,10922.826
"9310","4am",54938.91,9475.002,9543.4078,18583.499,12634.869
"9311","4am",57896.13,13407.251,13242.5182,20527.131,15518.948
"9312","4am",82269.24,15073.05,19696.143,23563.172,22975.571
"9402","4am",55742.5,11247.397,9232.0799,20297.319,10068.44
"9403","4am",61236.13,14939.762,8042.6419,19268.186,7914.871
"9404","4am",37700.93,6227.18,5104.7825,12301.244,6329.792
"9405","4am",39709.45,4430.371,3500.2162,13112.18,3759.356
"9406","4am",42522.1,8033.338,6378.0881,13875.282,5788.887
"9407","4am",62829.73,7437,6925.2406,22247.571,7116.844
"9408","4am",41818.1,5443.657,4757.3102,18449.779,4244.567
"9409","4am",86687.54,11065.336,8298.4984,29046.829,7560.533
"9410","4am",27053.27,5029.366,2241.6578,8822.869,2905.432
"9411","4am",27486.04,3217.182,4022.4348,9411.863,5019.977
"9412","4am",21565.65,3073.815,2444.5296,5291.801,2187.981
"9413","4am",30865.8,5034.083,4829.6713,10654.333,5519.935
"9414","4am",17652.39,3160.57,1173.5032,6332,2587.787
"9501","4am",44181.5,10998.63,5366.5441,9082.92,5179.527
"9502","4am",35664.9,5544.126,4182.5245,10256.202,5274.554
"9503","4am",30767.33,2109.701,3903.2176,10471.273,2589.196
"9504","4am",31472.77,4043.367,1655.3983,10893.6,3267.986
"9505","4am",33110.32,6193.152,1636.6214,11620.236,6125.525
"9506","4am",27504.66,6744.28,6542.3551,8101.134,5386.808
"9507","4am",32648.58,7213.364,8403.663,10985.606,11181.701
"9508","4am",51190.7,7258.079,8339.8769,16183.017,10752.79
"9509","4am",38941.6,5296.603,3731.6889,11931.722,4404.295
"9510","4am",44781.34,4891.306,4376.7179,15091.119,6310.074
"9511","4am",45967.23,4647.492,4321.8944,19297.214,4647.135
"9512","4am",41069.76,7407.294,4172.3973,14480.561,6071.39
"9513","4am",30929.46,3388.901,2243.9312,11274.806,4710.215
"7501","5am",54571.37,8460.72,6269.2876,14901.23,1411.586
"7502","5am",70971.1,19340.56,6249.7738,28918.371,8619.664
"7503","5am",50097.88,9577.053,4841.5585,12914.442,5798.14
"7504","5am",50027.72,6865.921,8822.3402,10466.181,4898.679
"7505","5am",72842.67,12036.343,10439.7218,18717.193,9325.145
"7506","5am",70726.81,10088.707,7445.2183,23336.086,5628.301
"7507","5am",81002.73,20016.101,9818.8633,26118.077,8003.924
"7508","5am",60599.39,13844.611,5945.8048,23171.07,6062.492
"7509","5am",104732.43,21030.562,7528.0792,38648.081,14392.217
"7510","5am",66825.28,13961.73,6207.4454,30910.502,15836.765
"7511","5am",78682.99,14408.908,9193.1271,25294.562,10573.97
"7512","5am",91189.4,13652.17,12840.1782,25519.373,13196.482
"7513","5am",75657.69,15880.125,13905.4696,25703.984,13181.058
"7514","5am",80407.58,13494.3,14333.323,28535.46,12505.215
"7701","5am",63254.4,10595.963,6049.5264,12925.853,6130.742
"7702","5am",68362.53,10974.837,7577.6663,17897.614,9750.542
"7703","5am",52494.33,6458.859,4352.1741,13932.716,4380.93
"7704","5am",36871.75,4972.057,4027.8843,15110.131,8974.308
"7705","5am",28503.1,4084.3,3225.3704,8932.868,1730.66
"7706","5am",24373.28,2288.42,3524.4131,11868.622,3395.102
"7707","5am",26733.94,2410.267,3664.3658,12825.369,5645.816
"7708","5am",40548.33,5201.456,3907.0631,15659.017,3899.473
"7709","5am",32782.95,3974.832,1842.5047,11314.38,2562.894
"7710","5am",39801.45,5535.364,4428.6756,13251.438,4589.943
"7711","5am",46074.26,7884.174,4551.6502,15319.373,5409.742
"7712","5am",28089.89,5034.368,3707.4341,12748.595,5674.142
"7713","5am",12775.51,1793.973,2141.2742,8317.495,3728.538
