"district","hour","rev1","rev2","rev3","rev4"
"9513","10am",0,0,0,0
"7501","11am",22606.072,45887.03,50120.785,47180.562
"7502","11am",19692.632,49104.796,47749.416,44715.645
"7503","11am",27208.064,55415.59,58762.496,61181.374
"7504","11am",14935.433,28306.731,16379.832,14523.645
"7505","11am",7453.17,14881.704,16214.878,11353.388
"7506","11am",14442.938,31739.703,21135.878,16502.939
"7507","11am",12971.105,25768.008,27950.077,19755.539
"7508","11am",6023.886,18453.964,16982.413,14319.321
"7509","11am",13758.537,30266.022,33896.605,32792.438
"7510","11am",9091.956,22351.308,21339.331,18530.516
"7511","11am",8693.05,21208.496,26312.945,15375.925
"7512","11am",14849.369,17782.825,10681.74,0
"7513","11am",11420.839,14787.24,14476.072,9868.322
"7514","11am",4756.564,12520.283,13653.201,7961.138
"7701","11am",9399.133,18789.793,11653.011,0
"7702","11am",7008.06,12401.52,16673.205,10315.418
"7703","11am",5440.511,8761.514,9059.097,0
"7704","11am",0,4664.907,0,0
"7705","11am",0,0,0,0
"7706","11am",0,0,0,0
"7707","11am",0,0,0,0
"7708","11am",0,6458.205,0,0
"7709","11am",0,6137.663,2899.538,0
"7710","11am",0,0,0,0
"7711","11am",5629.685,7112.476,7532.706,0
"7712","11am",0,0,0,0
"7713","11am",0,0,0,0
"7714","11am",2137.239,2540.729,2572.136,0
"7715","11am",0,0,0,0
"7716","11am",0,12361.122,7260.285,0
"7801","11am",0,0,0,0
"7802","11am",0,0,0,0
"7803","11am",3436.482,8712.02,14433.506,0
"7804","11am",0,0,0,0
"7805","11am",0,6090.689,6275.286,0
"7806","11am",0,6431.279,6523.328,0
"7807","11am",0,4787.212,0,0
"7808","11am",0,0,0,0
"7809","11am",0,4326.144,5278.031,0
"7810","11am",0,0,0,0
"7811","11am",0,0,4812.878,0
"7812","11am",6329.107,20795.486,30906.162,22450.779
"7813","11am",0,2603.756,2676.945,0
"7814","11am",0,0,0,0
"7815","11am",0,3955.892,1565.206,0
"7816","11am",3045.146,15116.337,20425.1,15702.455
"9101","11am",5011.684,15023.061,10899.022,8445.89
"9102","11am",0,2736.01,0,0
"9103","11am",0,5142.074,0,0
"9104","11am",0,0,0,0
"9105","11am",0,8896.288,5525.733,0
"9106","11am",0,4922.012,5330.613,0
"9107","11am",0,3392.688,0,0
"9108","11am",0,5067.534,0,0
"9109","11am",0,6041.586,4933.902,5609.526
"9110","11am",0,2743.928,3290.128,0
"9111","11am",3016.794,11875.547,9798.132,6512.383
"9112","11am",0,5765.454,4143.516,0
"9113","11am",8002.163,11677.101,18859.163,9372.181
"9114","11am",0,0,8133.827,0
"9201","11am",10831.574,14317.509,8624.231,7167.19
"9202","11am",0,6333.297,5452.387,12108.078
"9203","11am",15598.336,23417.925,22102.379,20692.836
"9204","11am",10548.213,20834.461,30868.174,18580.332
"9205","11am",9870.497,27131.087,39542.88,57360.499
"9206","11am",4417.741,16519.226,20620.438,12284.107
"9207","11am",0,8811.515,7407.544,12324.328
"9208","11am",6696.059,10223.69,10600.259,8680.234
"9209","11am",5493.918,16536.68,21714.429,20983.225
"9210","11am",7606.422,11259.977,15103.321,8342.575
"9211","11am",0,8652.517,6357.86,6725.876
"9212","11am",0,8583.233,7353.172,6862.238
"9302","11am",0,0,0,0
"9303","11am",10917.627,12558.872,12737.1,0
"9304","11am",11350.141,18662.337,15775.361,7928.103
"9305","11am",0,6803.103,0,0
"9306","11am",5970.998,9865.09,8823.395,0
"9307","11am",0,0,0,0
"9308","11am",0,6149.528,0,0
"9309","11am",7138.295,13409.823,7477.361,6710.084
"9310","11am",3715.071,7711.619,0,0
"9311","11am",11538.435,9775.744,6345.074,0
"9312","11am",14736.632,29181.176,27302.006,23482.089
"9402","11am",6120.589,15897.583,7467.702,4238.655
"9403","11am",7484.249,16088.434,13161.973,8568.945
"9404","11am",3935.161,11388.849,3773.533,0
"9405","11am",5655.689,7599.31,9258.366,8291.024
"9406","11am",6129.193,13818.548,9697.483,7852.316
"9407","11am",3714.517,10416.989,9571.464,6283.407
"9408","11am",0,9660.914,5817.259,0
"9409","11am",4216.366,15113.129,11940.467,6370.554
"9410","11am",0,5977.317,2598.195,0
"9411","11am",0,7842.881,3397.569,0
"9412","11am",0,4752.227,0,0
"9413","11am",3217.428,0,0,0
"9414","11am",0,0,0,0
"9501","11am",4534.599,5415.006,7253.449,4075.111
"9502","11am",5317.858,9766.975,8484.263,3895.64
"9503","11am",0,5236.897,0,0
"9504","11am",0,0,0,0
"9505","11am",4582.887,6802.654,5702.361,0
"9506","11am",0,6438.782,3442.927,0
"9507","11am",0,7200.33,0,0
"9508","11am",4527.633,8173.002,4780.452,4424.755
"9509","11am",0,3949.755,0,0
"9510","11am",0,0,4000.642,0
"9511","11am",4112.215,6512.224,3117.823,0
"9512","11am",0,0,2851.917,0
"9513","11am",0,0,0,0
"7501","12am",20627.091,47273.663,54854.24,50057.075
"7502","12am",20153.421,51722.603,47869.152,45307.643
"7503","12am",26877.785,55424.415,59275.962,62458.273
"7504","12am",14910.612,30869.957,15468.387,14995.403
"7505","12am",8596.617,16333.302,18228.587,13727.807
"7506","12am",15184.211,30510.296,20461.95,17576.42
"7507","12am",11793.792,24166.803,29916.796,20540.502
"7508","12am",6454.573,18114.874,17237.181,13136.227
"7509","12am",12466.618,29488.25,31943.508,33780.907
"7510","12am",9291.281,24059.183,21363.733,17797.941
"7511","12am",8216.656,20317.683,27683.977,19017.305
"7512","12am",18024.484,18132.317,11995.855,4945.107
"7513","12am",9386.925,13430.225,12516.644,9445.096
"7514","12am",4070.939,11001.493,12399.093,5832.945
"7701","12am",9138.962,19261.745,13277.741,0
"7702","12am",5962.267,12325.581,16308.513,10513.855
"7703","12am",4526.566,8806.387,7900.385,0
"7704","12am",0,4368.914,0,0
"7705","12am",0,0,0,0
"7706","12am",0,0,0,0
"7707","12am",0,0,0,0
"7708","12am",0,5603.265,0,0
"7709","12am",0,4929.166,2313.023,0
"7710","12am",0,0,0,0
"7711","12am",5189.675,6122.966,8135.31,0
"7712","12am",0,0,3271.871,0
"7713","12am",0,0,0,0
"7714","12am",0,2514.284,2060.152,0
"7715","12am",0,0,0,0
"7716","12am",0,10003.949,5642.939,0
"7801","12am",0,0,0,0
"7802","12am",0,0,0,0
"7803","12am",3156.56,9317.029,12054.446,0
"7804","12am",0,0,0,0
"7805","12am",0,6200.566,5895.44,0
"7806","12am",0,5429.553,5050.793,0
"7807","12am",0,0,3540.377,0
"7808","12am",0,0,0,0
"7809","12am",0,0,4969.563,0
"7810","12am",0,0,0,0
"7811","12am",0,0,3787.574,0
"7812","12am",7099.69,21514.005,26527.544,19685.605
"7813","12am",0,2561.675,0,0
"7814","12am",0,0,0,0
"7815","12am",0,4360.54,1503.815,1455.748
"7816","12am",2680.784,13753.13,18627.728,13337.703
"9101","12am",4512.992,15293.706,11203.386,6619.154
"9102","12am",0,0,0,0
"9103","12am",0,4594.912,0,0
"9104","12am",0,4299.522,0,0
"9105","12am",0,7706.455,5017.46,0
"9106","12am",0,4181.033,6681.467,0
"9107","12am",0,0,0,0
"9108","12am",0,4796.689,0,0
"9109","12am",0,4618.667,3424.546,0
"9110","12am",0,3695.844,3432.59,0
"9111","12am",0,11904.692,9967.625,6846.091
"9112","12am",0,6877.689,0,0
"9113","12am",6847.619,11175.411,19295.741,8728.894
"9114","12am",0,0,8204.358,0
"9201","12am",10464.927,14921.343,7271.45,6438.08
"9202","12am",3477.867,6507.702,5067.874,11370.924
"9203","12am",16272.108,21883.342,23636.79,20381.561
"9204","12am",10079.063,18014.27,27586.802,17318.982
"9205","12am",9626.325,28284.352,40979.267,57768.335
"9206","12am",0,16129.534,20203.134,14603.711
"9207","12am",0,9470.072,8421.374,12244.878
"9208","12am",5624.006,13143.504,10530.429,9061.23
"9209","12am",4574.582,15417.172,21238.336,20130.642
"9210","12am",6707.371,10433.67,14472.793,6323.603
"9211","12am",0,7853.347,6794.952,6725.876
"9212","12am",0,8256.203,6939.352,6607.42
"9302","12am",0,0,0,0
"9303","12am",7280.61,13256.656,10849.751,0
"9304","12am",8872.387,17582.405,14267.803,8556.538
"9305","12am",0,6935.694,0,0
"9306","12am",4636.787,9826.612,6659.807,0
"9307","12am",0,0,0,0
"9308","12am",0,4874.734,4662.047,0
"9309","12am",7196.238,13680.163,7148.604,5116.882
"9310","12am",0,8360.041,4875.91,0
"9311","12am",10692.532,9486.337,6446.925,0
"9312","12am",12870.463,29371.414,27257.611,22493.307
"9402","12am",5856.853,16864.176,6004.266,4673.868
"9403","12am",8160.258,17046.314,13598.929,7717.727
"9404","12am",0,11821.744,5263.93,0
"9405","12am",5716.022,7619.597,7893.373,8494.325
"9406","12am",5518.112,13645.468,9244.496,7480.563
"9407","12am",0,9490.963,10015.2,6437.166
"9408","12am",0,9337.826,4482.34,0
"9409","12am",5829.832,14317.212,12383.326,7671.254
"9410","12am",0,5767.427,2541.296,0
"9411","12am",0,7855.338,3183.076,0
"9412","12am",0,4080.724,0,0
"9413","12am",3636.478,3331.465,0,0
"9414","12am",0,0,0,0
"9501","12am",3460.192,5811.955,7846.874,3658.237
"9502","12am",4567.208,8900.889,5676.641,3633.297
"9503","12am",0,4400.772,0,0
"9504","12am",0,0,0,0
"9505","12am",0,5557.704,5161.998,0
"9506","12am",0,4863.756,0,0
"9507","12am",0,5908.695,0,0
"9508","12am",4004.348,8279.527,5226.783,3051.882
"9509","12am",0,4255.456,0,0
"9510","12am",0,0,0,4971.866
"9511","12am",0,6626.338,0,0
"9512","12am",0,0,0,0
"9513","12am",0,0,0,0
"7501","1pm",25477.001,46670.754,55776.065,53256.862
"7502","1pm",23734.225,53371.845,46213.893,46963.041
"7503","1pm",24551.454,51933.705,62577.476,61027.145
"7504","1pm",15600.809,30927.582,15363.388,11358.713
"7505","1pm",11568.984,18263.775,17765.76,13842.369
"7506","1pm",16129.913,28801.163,22326.224,17896.335
"7507","1pm",12674.373,25291.727,27846.107,19747.876
"7508","1pm",6691.46,18338.391,17958.237,11913.079
"7509","1pm",15038.066,31936.734,34662.51,34608.496
"7510","1pm",9884.183,27266.494,19518.992,20534.516
"7511","1pm",7749.772,21383.535,27671.379,16837.749
"7512","1pm",15729.796,19512.629,11440.213,4790.137
"7513","1pm",9706.899,13210.526,13746.937,10617.732
"7514","1pm",3614.008,13423.829,9980.453,5511.764
"7701","1pm",10500.153,18201.286,13679.066,0
"7702","1pm",5601.947,13500.165,16839.488,11925.564
"7703","1pm",4767.849,9310.389,9967.138,0
"7704","1pm",0,5546.499,0,3428.951
"7705","1pm",0,0,0,0
"7706","1pm",0,0,0,0
"7707","1pm",0,0,0,0
"7708","1pm",0,7101.366,0,0
"7709","1pm",0,4941.338,2502.232,0
"7710","1pm",0,0,2788.452,0
"7711","1pm",6392.627,6039.203,6311.806,0
"7712","1pm",0,0,3629.911,0
"7713","1pm",0,0,0,0
"7714","1pm",1800.812,2598.249,2255.784,0
"7715","1pm",0,0,0,0
"7716","1pm",0,12126.501,6281.835,4688.381
"7801","1pm",0,3987.977,0,0
"7802","1pm",0,0,0,0
"7803","1pm",0,11549.915,13044.777,0
"7804","1pm",0,0,0,0
"7805","1pm",0,6228.281,5161.745,0
"7806","1pm",0,5028.509,7168.478,0
"7807","1pm",0,0,3179.031,0
"7808","1pm",0,0,0,0
"7809","1pm",0,0,5072.801,0
"7810","1pm",0,0,0,0
"7811","1pm",0,0,4023.156,0
"7812","1pm",8635.211,24280.097,26089.421,22727.895
"7813","1pm",0,2676.938,0,0
"7814","1pm",0,0,0,0
"7815","1pm",0,2162.722,1577.828,0
"7816","1pm",2730.344,15628.525,19981.906,13449.294
"9101","1pm",4077.438,15308.715,11002.639,7593.993
"9102","1pm",0,0,0,0
"9103","1pm",0,3583.313,0,0
"9104","1pm",0,4717.689,0,0
"9105","1pm",0,8573.26,4450.537,3041.724
"9106","1pm",0,5568.651,6162.953,0
"9107","1pm",0,0,0,0
"9108","1pm",0,5394.051,4706.279,0
"9109","1pm",0,4586.705,5031.139,0
"9110","1pm",0,3728.467,3195.205,0
"9111","1pm",2481.415,11982.155,9660.952,6723.661
"9112","1pm",0,5782.892,0,0
"9113","1pm",5981.513,10809.243,19652.263,7744.098
"9114","1pm",0,0,7010.863,0
"9201","1pm",8562.622,13620.509,8063.318,7382.102
"9202","1pm",3477.867,6729.299,6605.545,11657.481
"9203","1pm",12905.459,24487.271,22081.647,20237.385
"9204","1pm",9938.064,20075.203,30396.456,18549.684
"9205","1pm",14422.705,29106.476,42344.714,54275.684
"9206","1pm",0,15292.418,19678.587,15997.462
"9207","1pm",0,12283.205,7606.76,11561.358
"9208","1pm",6001.846,13779.276,9893.884,8355.817
"9209","1pm",6157.221,14458.893,22824.439,19216.681
"9210","1pm",6374.161,10847.714,14133.306,6242.115
"9211","1pm",0,8061.109,5894.2,6997.011
"9212","1pm",0,10068.251,7721.74,6633.665
"9302","1pm",0,0,0,0
"9303","1pm",9596.978,11314.714,12741.668,4352.861
"9304","1pm",8190.992,16523.841,18444.639,8050.173
"9305","1pm",0,7491.175,0,0
"9306","1pm",5701.09,11478.826,4627.084,0
"9307","1pm",0,0,0,0
"9308","1pm",3994.485,5802.549,5229.893,0
"9309","1pm",6818.861,13359.239,7921.95,5630.481
"9310","1pm",4496.017,9017.772,3330.035,0
"9311","1pm",8705.762,10119.179,6541.339,0
"9312","1pm",13730.522,30763.566,28054.45,25906.4
"9402","1pm",5856.853,15950.1,6085.977,4644.99
"9403","1pm",10054.654,17047.498,14993.234,7993.633
"9404","1pm",0,11196.887,5441.607,0
"9405","1pm",7302.533,8745.689,8058.975,9314.034
"9406","1pm",6226.448,14738.888,9836.254,7711.237
"9407","1pm",0,11098.967,10792.853,6314.379
"9408","1pm",0,8278.985,4482.34,0
"9409","1pm",6267.437,14941.327,10686.641,9668.423
"9410","1pm",0,6308.676,2491.239,0
"9411","1pm",0,8011.63,0,0
"9412","1pm",0,3511.82,0,0
"9413","1pm",3582.135,6199.078,0,0
"9414","1pm",0,0,0,0
"9501","1pm",3786.368,6344.625,7960.526,3920.019
"9502","1pm",5979.971,9484.941,5613.328,3442.599
"9503","1pm",0,5382.708,0,0
"9504","1pm",0,0,0,0
"9505","1pm",0,4951.047,6310.791,0
"9506","1pm",3248.499,4425.503,0,0
"9507","1pm",0,5263.444,3288.01,0
"9508","1pm",4246.34,9374.359,5587.458,4021.51
"9509","1pm",0,0,0,0
"9510","1pm",0,0,4251.962,5001.851
"9511","1pm",0,6793.809,3320.228,0
"9512","1pm",0,0,3312.023,0
"9513","1pm",0,0,0,0
"7501","2pm",25101.423,49687.164,59020.621,50585.401
"7502","2pm",23498.154,55929.981,51075.928,54050.672
"7503","2pm",24764.99,55457.255,67161.842,62801.031
"7504","2pm",14834.964,31029.332,19196.889,10523.984
"7505","2pm",11603.131,18628.326,15703.455,13557.516
"7506","2pm",10664.097,30027.915,20468.046,18405.682
"7507","2pm",13189.436,28806.873,28426.974,21738.459
"7508","2pm",7529.461,18680.55,18296.5,14529.082
"7509","2pm",12484.518,30063.776,35016.394,37833.837
"7510","2pm",9973.868,26400.057,19704.794,21344.523
"7511","2pm",9588.355,21310.023,24637.247,15911.971
"7512","2pm",16357.89,21959.329,11522.954,4697.511
"7513","2pm",9996.627,16106.075,12421.688,8317.718
"7514","2pm",0,15619.031,11396.977,4856.018
"7701","2pm",8897.687,19076.329,14903.972,0
"7702","2pm",8055.973,16086.631,16276.346,12480.926
"7703","2pm",5857.69,9804.488,8765.353,0
"7704","2pm",0,6228.87,3561.691,0
"7705","2pm",0,0,0,0
"7706","2pm",0,0,0,0
"7707","2pm",0,0,0,0
"7708","2pm",0,6562.505,0,0
"7709","2pm",0,7130.561,2502.232,0
"7710","2pm",0,0,0,0
"7711","2pm",7160.94,6729.646,7174.626,0
"7712","2pm",0,3734.103,2896.061,0
"7713","2pm",0,0,0,0
"7714","2pm",0,4086.247,3031.935,0
"7715","2pm",0,0,0,0
"7716","2pm",0,13686.98,6149.208,4301.108
"7801","2pm",0,0,0,0
"7802","2pm",0,0,0,0
"7803","2pm",0,11726.921,13228.348,4765.937
"7804","2pm",0,0,0,0
"7805","2pm",0,6881.995,6647.941,0
"7806","2pm",0,6098.552,4984.813,0
"7807","2pm",0,0,3901.376,0
"7808","2pm",0,0,0,0
"7809","2pm",0,0,4485.478,4736.351
"7810","2pm",0,0,0,0
"7811","2pm",0,0,3031.92,0
"7812","2pm",7916.412,26088.889,25539.381,25334.071
"7813","2pm",0,2644.031,0,0
"7814","2pm",0,0,0,0
"7815","2pm",0,2326.505,1721.826,0
"7816","2pm",2971.614,14982.549,19861.326,14079.736
"9101","2pm",4857.89,13608.739,11436.506,8405.869
"9102","2pm",0,4282.126,3617.142,0
"9103","2pm",0,3209.137,0,0
"9104","2pm",0,4309.557,0,0
"9105","2pm",0,7534.664,4512.002,4282.361
"9106","2pm",0,5774.257,5825.33,0
"9107","2pm",0,2418.848,0,0
"9108","2pm",0,4897.95,4935.912,0
"9109","2pm",0,4649.004,6010.09,4650.219
"9110","2pm",0,3487.883,3072.417,0
"9111","2pm",2731.598,11633.685,8714.633,7175.252
"9112","2pm",0,5326.315,3112.61,2731.029
"9113","2pm",5674.693,11697.671,18980.232,8287.074
"9114","2pm",0,2946.862,7600.015,3247.776
"9201","2pm",8410.031,13341.634,7797.209,7822.942
"9202","2pm",3990.438,6729.634,5350.991,11549.49
"9203","2pm",12316.191,23917.885,22144.812,21928.344
"9204","2pm",8119.62,20693.724,30000.843,19049.351
"9205","2pm",12516.445,27405.999,42021.597,54639.761
"9206","2pm",3629.588,15907.157,18875.778,13576.541
"9207","2pm",0,11373.94,7870.257,11315.592
"9208","2pm",7117.294,13576.733,12167.032,9049.81
"9209","2pm",5708.782,15079.125,22088.076,19511.552
"9210","2pm",8321.72,10775.622,12818.339,6407.091
"9211","2pm",4128.964,8075.32,6125.608,5534.655
"9212","2pm",0,9143.117,7478.225,7228.385
"9302","2pm",0,0,0,0
"9303","2pm",9762.591,11024.185,13023.9,4352.861
"9304","2pm",7498.295,17587.464,18389.924,9283.811
"9305","2pm",0,6881.643,0,0
"9306","2pm",4658.398,12104.547,5695.231,0
"9307","2pm",0,0,0,0
"9308","2pm",0,6024.7,5475.007,0
"9309","2pm",6878.494,14188.63,6682.439,6472.488
"9310","2pm",0,7984.434,4106.319,0
"9311","2pm",7997.363,10528.201,7245.5,0
"9312","2pm",13819.155,33608.584,28880.215,25713.556
"9402","2pm",6593.327,16706.05,7425.117,3950.992
"9403","2pm",7807.551,16841.29,15325.759,7433.553
"9404","2pm",4441.94,11118.187,6027.199,5291.671
"9405","2pm",6949.705,8355.536,7250.376,8990.876
"9406","2pm",5724.82,16062.107,10045.397,7958.228
"9407","2pm",5199.556,10602.05,10931.595,5733.167
"9408","2pm",0,8309.661,6254.942,6532.355
"9409","2pm",5698.336,15067.655,12742.708,8812.494
"9410","2pm",0,5258.396,2768.732,0
"9411","2pm",0,8080.23,3603.565,0
"9412","2pm",0,3665.968,0,0
"9413","2pm",3346.919,3509.475,0,0
"9414","2pm",0,0,0,0
"9501","2pm",4089.562,6052.409,8289.061,3585.267
"9502","2pm",6442.079,10450.65,8062.298,0
"9503","2pm",0,5405.595,0,0
"9504","2pm",0,0,0,0
"9505","2pm",0,5063.15,6008.821,0
"9506","2pm",0,3651.082,0,0
"9507","2pm",0,4955.235,4612.692,0
"9508","2pm",5807.224,8694.591,5250.548,5350.92
"9509","2pm",0,4250.578,0,0
"9510","2pm",0,6309.212,0,3789.039
"9511","2pm",3890.739,6724.932,3644.774,0
"9512","2pm",0,0,3312.023,0
"9513","2pm",0,0,0,0
"7501","3pm",22998.104,53307.518,61275.597,46955.753
"7502","3pm",19699.371,53609.121,53826.165,51365.077
"7503","3pm",21601.234,50979.602,61968.218,69711.1
"7504","3pm",15518.169,29189.63,18249.652,12265.13
"7505","3pm",12419.702,15552.792,15496.978,10231.299
"7506","3pm",12748.152,32783.27,19664.156,18360.413
"7507","3pm",12549.335,27967.182,27749.361,21029.388
"7508","3pm",6114.074,17316.788,15165.092,13618.474
"7509","3pm",11465.429,30143.776,29292.533,36264.31
"7510","3pm",6932.321,18365.262,20743.122,17736.655
"7511","3pm",7113.961,17930.382,21122.287,15087.167
"7512","3pm",11526.231,18233.204,10884.103,4591.228
"7513","3pm",8658.901,16705.34,11812.25,8660.998
"7514","3pm",0,14591.092,10423.142,3690.138
"7701","3pm",9515.843,19080.866,12764.225,5532.27
"7702","3pm",7068.689,13679.829,17938.103,9668.956
"7703","3pm",5704.954,7745.029,7997.533,0
"7704","3pm",0,6068.303,3634.332,0
"7705","3pm",0,0,0,0
"7706","3pm",0,0,0,0
"7707","3pm",0,0,0,0
"7708","3pm",0,6515.785,0,0
"7709","3pm",0,6922.713,2501.433,0
"7710","3pm",0,0,2162.822,0
"7711","3pm",5882.522,5787.633,8871.017,0
"7712","3pm",0,3640.233,2635.716,0
"7713","3pm",0,0,0,0
"7714","3pm",0,3834.031,3539.513,0
"7715","3pm",0,0,0,0
"7716","3pm",0,13122.78,6193.885,5441.817
"7801","3pm",0,0,0,0
"7802","3pm",0,0,0,0
"7803","3pm",5578.937,10440.547,13268.288,0
"7804","3pm",0,0,0,0
"7805","3pm",0,5852.594,6023.922,0
"7806","3pm",0,4774.982,4727.72,0
"7807","3pm",0,4909.031,3517.623,0
"7808","3pm",0,0,0,0
"7809","3pm",0,0,4313.457,5461.714
"7810","3pm",0,0,0,0
"7811","3pm",0,0,4026.999,0
"7812","3pm",6191.829,23381.289,25217.51,22965.734
"7813","3pm",0,0,0,0
"7814","3pm",0,0,0,0
"7815","3pm",0,0,1557.832,0
"7816","3pm",3481.954,13388.651,18682.573,14357.301
"9101","3pm",4402.37,12019.179,10962.206,7177.812
"9102","3pm",0,4449.542,0,0
"9103","3pm",0,3837.854,0,0
"9104","3pm",4256.467,5093.79,0,0
"9105","3pm",0,7471.943,4572.521,3723.467
"9106","3pm",0,5332.718,5820.409,0
"9107","3pm",0,2245.131,0,0
"9108","3pm",0,4706.603,4957.62,0
"9109","3pm",0,3955.443,5721.927,4347.454
"9110","3pm",0,4179.392,0,0
"9111","3pm",0,11020.884,8343.497,6657.232
"9112","3pm",0,4584.134,3337.44,0
"9113","3pm",5327.268,11893.819,17105.583,8182.126
"9114","3pm",0,2716.392,7098.952,0
"9201","3pm",7116.575,13427.092,8986.642,7935.048
"9202","3pm",0,5580.932,4801.545,11822.702
"9203","3pm",12084.182,22897.095,22966.838,21582.54
"9204","3pm",8202.038,19249.66,31039.319,18056.397
"9205","3pm",12076.95,24135.853,43026.419,54641.655
"9206","3pm",3418.055,13842.94,18381.529,12723.178
"9207","3pm",4013.965,10802.23,8218.819,10486.918
"9208","3pm",6543.276,10600.577,11083.481,7185.173
"9209","3pm",4829.067,13893.425,21478.343,18155.894
"9210","3pm",7435.394,13747.677,12389.385,6078.531
"9211","3pm",0,6321.639,6928.617,5675.032
"9212","3pm",0,9178.837,7482.144,7764.126
"9302","3pm",0,0,0,0
"9303","3pm",9978.632,11655.875,14112.747,4542.211
"9304","3pm",6026.02,14260.403,18314.677,8161.053
"9305","3pm",0,6023.531,0,0
"9306","3pm",4726.302,7623.631,5604.419,0
"9307","3pm",0,0,0,0
"9308","3pm",0,4843.907,5142.727,0
"9309","3pm",5936.594,12181.353,6725.779,6472.488
"9310","3pm",0,7405.085,4097.512,0
"9311","3pm",6021.471,13693.078,6632.816,0
"9312","3pm",14075.956,31388.881,28503.435,24659.561
"9402","3pm",7346.002,16786.205,7074.048,3804.016
"9403","3pm",6726.306,16511.593,15646.294,7330.112
"9404","3pm",4128.715,10376.788,4386.967,4792.167
"9405","3pm",4719.723,8348.488,6542.163,8692.167
"9406","3pm",5475.624,13713.481,8555.892,9030.766
"9407","3pm",0,11262.946,10909.688,6059.177
"9408","3pm",0,7953.446,6441.741,0
"9409","3pm",5443.333,15464.962,12173.432,6677.885
"9410","3pm",0,5078.053,2381.322,0
"9411","3pm",0,6907.614,2821.07,0
"9412","3pm",0,3019.171,0,0
"9413","3pm",2979.636,0,0,0
"9414","3pm",0,0,0,0
"9501","3pm",0,5532.434,6983.543,5631.611
"9502","3pm",5193.943,13044.343,7479.287,4940.491
"9503","3pm",0,5730.241,0,0
"9504","3pm",0,4250.884,0,0
"9505","3pm",0,4222.554,5791.119,0
"9506","3pm",0,3746.219,0,0
"9507","3pm",4258.902,4406.101,4050.412,0
"9508","3pm",4428.795,7586.471,6021.56,5039.968
"9509","3pm",0,5013.21,0,0
"9510","3pm",0,5793.804,0,0
"9511","3pm",0,6472.498,3799.155,0
"9512","3pm",0,4036.95,3975.785,0
"9513","3pm",0,0,0,0
"7501","4pm",22788.972,46743.132,52442.807,43934.842
"7502","4pm",14261.156,46513.638,42763.059,47376.134
"7503","4pm",18640.4,46209.93,57505.949,67389.687
"7504","4pm",14409.582,27850.505,14832.901,12587.207
"7505","4pm",10262.919,12100.42,15650.017,7374.696
"7506","4pm",13047.973,25344.145,18663.733,14711.828
"7507","4pm",11290.18,22168.196,22708.821,18367.972
"7508","4pm",0,13357.085,13920.583,9772.789
"7509","4pm",7311.013,24176.524,25565,33867.418
"7510","4pm",5209.121,16577.939,19014.423,15731.162
"7511","4pm",5276.548,13666.64,17641.121,16004.045
"7512","4pm",9254.295,13365.443,10163.428,0
"7513","4pm",5121.577,12438.328,9220.547,8999.802
"7514","4pm",0,12466.343,9089.769,4022.691
"7701","4pm",7884.4,13913.231,10220.656,0
"7702","4pm",5104.658,11574.946,14573.383,8234.866
"7703","4pm",5423.362,6434.152,7318.35,0
"7704","4pm",0,3127.113,0,0
"7705","4pm",0,0,0,0
"7706","4pm",0,0,0,0
"7707","4pm",0,0,0,0
"7708","4pm",0,0,0,0
"7709","4pm",0,5385.001,0,0
"7710","4pm",0,0,0,0
"7711","4pm",4286.323,4898.235,5806.981,0
"7712","4pm",0,3640.233,0,0
"7713","4pm",0,0,0,0
"7714","4pm",0,0,0,0
"7715","4pm",0,0,0,0
"7716","4pm",0,9250.951,4712.409,5096.098
"7801","4pm",0,0,0,0
"7802","4pm",0,0,0,0
"7803","4pm",0,8802.212,8240.275,0
"7804","4pm",0,0,0,0
"7805","4pm",0,4962.275,4043.935,0
"7806","4pm",0,0,4389.913,0
"7807","4pm",0,0,0,0
"7808","4pm",0,0,0,0
"7809","4pm",0,0,4452.539,0
"7810","4pm",0,0,0,0
"7811","4pm",0,0,4566.992,0
"7812","4pm",4535.535,18608.476,17553.142,20801.883
"7813","4pm",0,0,0,0
"7814","4pm",0,0,0,0
"7815","4pm",0,0,926.081,0
"7816","4pm",4268.847,12736.75,17169.936,13471.475
"9101","4pm",5099.545,9077.339,9578.574,7067.712
"9102","4pm",0,3964.403,0,0
"9103","4pm",0,3286.829,0,0
"9104","4pm",0,0,0,0
"9105","4pm",0,5493.029,4809.431,0
"9106","4pm",0,4374.052,3357.875,0
"9107","4pm",0,0,0,0
"9108","4pm",0,3995.213,0,0
"9109","4pm",0,0,5724.243,0
"9110","4pm",0,3621.133,2890.773,0
"9111","4pm",0,9646.28,6228.27,6996.955
"9112","4pm",0,0,2575.584,0
"9113","4pm",4792.104,10208.507,16343.68,8722.453
"9114","4pm",0,2553.737,7225.401,0
"9201","4pm",7568.384,10423.788,7193.342,8456.207
"9202","4pm",0,4611.025,0,10011.77
"9203","4pm",10160.463,19038.438,19843.22,18107.546
"9204","4pm",9369.579,14249.845,23312.695,17865.012
"9205","4pm",11509.271,20036.309,37735.153,51702.585
"9206","4pm",4028.021,10149.622,17856.719,12252.976
"9207","4pm",4013.965,9253.067,5254.489,9567.294
"9208","4pm",0,9001.964,10915.633,7049.684
"9209","4pm",5330.116,12890.559,20528.441,19634.847
