"district","hour","dep1","dep2","dep3","dep4","dep5"
"9101","10am",0,0,3647.801,0,33580.224
"9102","10am",0,0,0,0,8053.269
"9103","10am",0,0,0,0,6356.163
"9104","10am",0,0,0,0,6799.282
"9105","10am",0,0,0,0,16070.631
"9106","10am",0,0,0,0,15498.01
"9107","10am",0,0,0,0,6437.546
"9108","10am",0,0,0,0,8237.713
"9109","10am",0,0,0,0,15490.255
"9110","10am",0,0,0,0,8611.996
"9111","10am",0,0,0,0,23161.314
"9112","10am",0,0,0,0,11765.119
"9113","10am",0,0,0,9909.471,34006.138
"9114","10am",0,0,0,0,7846.656
"9201","10am",0,9744.862,0,11063.269,17064.594
"9202","10am",0,0,0,8591.316,10678.895
"9203","10am",21288.166,8667.752,7423.436,25454.398,21773.273
"9204","10am",13111.923,6206.727,5999.931,28324.67,32415.329
"9205","10am",42536.958,9623.652,8747.559,35357.629,48083.962
"9206","10am",9311.903,2920.171,0,20863.169,18909.356
"9207","10am",7929.736,0,0,11672.382,8730.77
"9208","10am",11226.901,0,0,13275.217,6215.849
"9209","10am",17554.641,0,8792.038,13646.492,21898.997
"9210","10am",11164.046,0,4351.183,10251.688,19948.687
"9211","10am",7108.037,3966.777,0,7066.172,3596.873
"9212","10am",0,0,0,9875.144,8895.426
"9302","10am",0,0,0,0,0
"9303","10am",7560.597,19384.472,4650.937,0,6332.732
"9304","10am",15162.16,14190.819,8166.967,0,12432.33
"9305","10am",0,7398.542,0,0,0
"9306","10am",0,16211.546,0,0,0
"9307","10am",0,8650.624,0,0,0
"9308","10am",0,7429.348,0,0,0
"9309","10am",0,13571.849,0,0,16534.941
"9310","10am",0,9256.647,0,0,3757.885
"9311","10am",5361.621,9492.796,0,0,11371.719
"9312","10am",25421.571,19849.253,7303.51,17336.867,32534.367
"9402","10am",5845.654,0,14921.069,5992.938,6780.573
"9403","10am",13030.472,4840.033,13121.041,8601.963,10526.338
"9404","10am",0,0,12484.942,0,7395.379
"9405","10am",0,0,10883.247,0,12786.964
"9406","10am",0,0,20324.762,0,9610.729
"9407","10am",0,0,12208.643,0,8612.642
"9408","10am",0,0,13896.897,0,0
"9409","10am",10098.622,8725.667,10430.337,0,8101.728
"9410","10am",0,0,7109.114,0,0
"9411","10am",0,0,4871.639,0,8652.714
"9412","10am",0,0,4751.112,0,0
"9413","10am",0,0,5004.995,0,0
"9414","10am",0,0,5884.685,0,0
"9501","10am",0,0,0,0,20296.528
"9502","10am",0,0,0,0,25320.126
"9503","10am",0,0,0,0,9152.322
"9504","10am",0,0,0,0,7562.591
"9505","10am",0,6477.289,0,0,9832.04
"9506","10am",0,0,0,0,10385.066
"9507","10am",0,0,0,0,8866.356
"9508","10am",0,0,0,5120.244,15113.101
"9509","10am",0,0,0,0,8122.809
"9510","10am",0,0,0,0,12534.898
"9511","10am",0,0,0,0,10560.718
"9512","10am",0,0,0,0,6244.195
"9513","10am",0,0,0,0,4443.552
"7501","11am",71217.139,21920.977,17717.096,21494.934,44970.168
"7502","11am",62109.304,17330.951,19211.575,25096.953,44069.582
"7503","11am",75531.137,18876.159,22140.656,39070.371,63576.062
"7504","11am",31422.269,14042.547,7874.155,6222.881,20941.182
"7505","11am",25841.501,4368.874,6754.782,5511.575,11255.998
"7506","11am",26799.017,11437.858,20450.564,6787.949,24097.736
"7507","11am",29448.789,7958.302,16964.626,11094.799,28590.332
"7508","11am",21416.979,6880.382,10013.958,11358,10835.952
"7509","11am",32462.867,11255.053,12537.784,30282.558,33932.882
"7510","11am",18164.436,8586.94,10159.63,13566.282,26244.187
"7511","11am",21172.152,10427.024,5913.471,11319.224,28996.789
"7512","11am",13558.354,15183.815,5252.236,5462.343,10540.998
"7513","11am",18705.43,8411.867,2802.85,6990.463,18409.092
"7514","11am",16133.535,9391.823,0,0,8651.639
"7701","11am",0,8483.985,6094.741,0,31192.446
"7702","11am",9556.926,6112.99,10817.538,0,20381.055
"7703","11am",0,9166.765,0,0,15511.487
"7704","11am",0,0,0,0,10333.71
"7705","11am",0,0,0,0,3148.177
"7706","11am",0,0,0,0,0
"7707","11am",0,0,0,0,4058.67
"7708","11am",0,4422.379,0,0,6089.306
"7709","11am",0,0,0,0,11911.361
"7710","11am",0,0,0,0,7704.73
"7711","11am",0,0,0,0,19930.438
"7712","11am",0,0,0,0,8279.737
"7713","11am",0,0,0,0,3273.799
"7714","11am",0,0,0,0,9625.104
"7715","11am",0,0,0,0,2765.59
"7716","11am",0,0,0,0,22752.767
"7801","11am",0,0,0,0,6565.272
"7802","11am",0,0,0,0,5942.594
"7803","11am",0,0,0,0,23689.099
"7804","11am",0,0,0,0,5214.32
"7805","11am",0,0,0,0,15186.578
"7806","11am",0,0,0,0,13804.193
"7807","11am",0,0,0,0,8316.681
"7808","11am",0,0,0,0,5330.508
"7809","11am",0,0,0,0,11083.737
"7810","11am",0,0,0,0,0
"7811","11am",0,0,0,0,9183.9
"7812","11am",7729.647,0,0,16075.128,58312.532
"7813","11am",0,0,0,0,8236.607
"7814","11am",0,0,0,0,2504.913
"7815","11am",0,0,0,0,4699.902
"7816","11am",5941.74,0,0,10009.114,40010.712
"9101","11am",0,0,3647.801,0,32725.023
"9102","11am",0,0,0,0,7035.403
"9103","11am",0,0,0,0,6512.267
"9104","11am",0,0,0,0,7034.195
"9105","11am",0,0,0,0,14610.952
"9106","11am",0,0,0,0,13360.057
"9107","11am",0,0,0,0,6268.936
"9108","11am",0,0,0,0,8723.216
"9109","11am",0,0,0,0,16149.853
"9110","11am",0,0,0,0,9298.589
"9111","11am",0,0,0,0,22254.937
"9112","11am",0,0,0,0,11861.426
"9113","11am",0,0,0,9617.479,33602.64
"9114","11am",0,0,0,0,7102.199
"9201","11am",0,10000.21,0,12859.828,16473.981
"9202","11am",0,0,0,8090.383,10632.984
"9203","11am",20276.05,8981.811,7886.057,26951.713,24332.321
"9204","11am",12451.875,5891.673,6394.183,26809.272,31486.523
"9205","11am",42139.034,10013.159,8747.559,34931.388,48111.406
"9206","11am",8764.679,3955.756,0,21397.599,18350.046
"9207","11am",8255.893,0,0,11342.682,9128.889
"9208","11am",10465.963,0,0,14373.545,6451.635
"9209","11am",17873.941,0,8259.074,14945.861,21574.356
"9210","11am",11160.143,0,4562.724,11278.376,19348.061
"9211","11am",7678.675,3734.214,0,7230.339,3190.686
"9212","11am",0,0,0,10518.821,8909.02
"9302","11am",0,0,0,0,0
"9303","11am",7530.804,21816.593,4322.555,0,6530.948
"9304","11am",16177.655,14400.383,8637.706,0,11890.663
"9305","11am",0,7968.586,0,0,0
"9306","11am",0,18227.87,0,0,0
"9307","11am",0,7018.372,0,0,0
"9308","11am",0,8075.056,0,0,4390.932
"9309","11am",0,13524.177,0,0,16152.147
"9310","11am",0,10947.032,0,0,3757.885
"9311","11am",0,8744.532,0,0,10485.757
"9312","11am",24832.499,19527.478,7489.44,15198.49,33658.454
"9402","11am",5440.303,0,13120.842,5992.938,7529.856
"9403","11am",13030.472,4840.033,13646.051,7120.535,10580.798
"9404","11am",0,0,11100.136,0,6896.318
"9405","11am",0,0,11144.499,0,12016.594
"9406","11am",0,0,19341.058,0,10060.671
"9407","11am",0,0,11357.779,0,8945.848
"9408","11am",0,0,13170.129,0,0
"9409","11am",10504.391,7187.324,10904.643,0,9083.064
"9410","11am",0,0,6920.383,0,0
"9411","11am",0,0,5548.636,0,8764.782
"9412","11am",0,0,3165.005,0,0
"9413","11am",0,0,5012.153,0,0
"9414","11am",0,0,4864.22,0,0
"9501","11am",0,0,0,0,18539.688
"9502","11am",0,0,0,0,25778.128
"9503","11am",0,0,0,0,8792.528
"9504","11am",0,0,0,0,7499.327
"9505","11am",0,6413.72,0,0,10168.841
"9506","11am",0,0,0,0,10815.069
"9507","11am",0,0,0,0,8562.592
"9508","11am",0,0,0,5431.196,13101.527
"9509","11am",0,0,0,0,7755.389
"9510","11am",0,0,0,0,12941.552
"9511","11am",0,0,0,0,10374.304
"9512","11am",0,0,0,0,7134.012
"9513","11am",0,0,0,0,4097.757
"7501","12am",74808.223,22028.226,19875.742,22559.333,44988.579
"7502","12am",67011.496,16368.848,21107.226,27953.283,41979.439
"7503","12am",78569.63,18314.754,20949.188,38851.816,64796.57
"7504","12am",32777.292,14947.803,7874.155,5570.045,20609.253
"7505","12am",29185.548,5903.302,8674.161,5365.926,10894.507
"7506","12am",26484.282,9378.826,19920.647,6422.366,25344.724
"7507","12am",30013.148,9149.813,16976.744,11329.275,25729.674
"7508","12am",17984.524,5442.356,11530.468,11394.489,14248.49
"7509","12am",28828.095,10628.419,13058.158,28922.936,34350.676
"7510","12am",19872.809,8912.225,9380.733,14708.701,25946.792
"7511","12am",22498.909,11496.971,6347.304,12431.741,30044.71
"7512","12am",14982.441,14842.859,5534.778,6307.706,13749.437
"7513","12am",15022.307,6243.354,0,6717.078,18743.25
"7514","12am",11897.592,8877.133,5405.758,0,8068.521
"7701","12am",0,9195.64,6922.274,0,29929.907
"7702","12am",8482.03,5721.336,9993.089,0,22119.144
"7703","12am",0,8572.328,0,0,13187.849
"7704","12am",0,0,0,0,8683.666
"7705","12am",0,0,0,0,2932.248
"7706","12am",0,0,0,0,0
"7707","12am",0,0,0,0,3846.844
"7708","12am",0,4263.621,0,0,5457.86
"7709","12am",0,0,0,0,10458.226
"7710","12am",0,0,0,0,6435.443
"7711","12am",0,0,0,0,18839.122
"7712","12am",0,0,0,0,7024.623
"7713","12am",0,0,0,0,0
"7714","12am",0,0,0,0,8471.258
"7715","12am",0,0,0,0,2440.591
"7716","12am",0,0,0,0,18279.748
"7801","12am",0,0,0,0,6875.135
"7802","12am",0,0,0,0,6392.618
"7803","12am",0,0,0,0,21699.478
"7804","12am",0,0,0,0,0
"7805","12am",0,0,0,0,14414.307
"7806","12am",0,0,0,0,11301.352
"7807","12am",0,0,0,0,6378.913
"7808","12am",0,0,0,0,4722.759
"7809","12am",0,0,0,0,9856.344
"7810","12am",0,0,0,0,0
"7811","12am",0,0,0,0,7488.56
"7812","12am",10093.026,0,0,17002.088,50235.96
"7813","12am",0,0,0,0,6853.599
"7814","12am",0,0,0,0,2272.864
"7815","12am",0,0,0,0,5181.523
"7816","12am",5269.354,0,0,8421.624,36135.003
"9101","12am",0,0,3265.998,0,31552.408
"9102","12am",0,0,0,0,5907.459
"9103","12am",0,0,0,0,5388.471
"9104","12am",0,0,0,0,8893.305
"9105","12am",0,0,0,0,13393.088
"9106","12am",0,0,0,0,14183.835
"9107","12am",0,0,0,0,4827.394
"9108","12am",0,0,0,0,7290.188
"9109","12am",0,0,0,0,11588.116
"9110","12am",0,0,0,0,8375.234
"9111","12am",5127.568,0,0,0,21857.845
"9112","12am",0,0,0,0,9527.128
"9113","12am",0,0,0,8174.295,33516.721
"9114","12am",0,0,0,0,8983.841
"9201","12am",0,8765.044,0,12083.619,16206.279
"9202","12am",0,0,0,6694.69,12566.273
"9203","12am",19835.045,9864.43,8077.306,26463.782,24393.753
"9204","12am",10271.261,4829.762,5921.595,24696.314,30528.945
"9205","12am",42372.171,11315.449,9088.622,34835.671,48857.925
"9206","12am",8599.867,4072.028,0,20343.98,19587.981
"9207","12am",8071.027,0,0,11556.963,10692.411
"9208","12am",11461.049,0,0,14536.834,6953.957
"9209","12am",17670.007,0,8412.666,11699.667,21374.742
"9210","12am",11160.143,0,3193.788,10069.502,16968.135
"9211","12am",7678.675,3734.214,0,6724.32,3334.627
"9212","12am",0,0,0,8036.504,9802.642
"9302","12am",0,0,0,0,0
"9303","12am",7256.128,16871.352,4447.972,0,6712.585
"9304","12am",13422.9,15335.141,6407.466,0,11396.667
"9305","12am",0,7314.909,0,0,5114.736
"9306","12am",0,13984.787,0,0,4273.891
"9307","12am",0,4488.166,0,0,0
"9308","12am",0,6447.885,0,0,5576.303
"9309","12am",0,12339.965,0,0,15192.045
"9310","12am",0,11570.726,0,0,3918.233
"9311","12am",0,8551.764,0,0,9400.354
"9312","12am",25565.352,17450.341,7787.768,15538.026,32520.852
"9402","12am",7116.681,3841.195,12362.007,0,6792.373
"9403","12am",14845.043,4840.033,14211.857,7367.632,9172.95
"9404","12am",0,0,11985.34,0,7179.301
"9405","12am",0,0,11123.688,0,11289.088
"9406","12am",0,0,18517.435,0,9562.181
"9407","12am",5919.532,0,10146.127,0,10053.543
"9408","12am",0,0,12346.002,0,0
"9409","12am",8925.113,10623.444,9893.178,0,9990.93
"9410","12am",0,0,7073.423,0,0
"9411","12am",0,0,4817.995,0,8895.74
"9412","12am",0,0,2699.284,0,0
"9413","12am",0,0,4420.68,0,0
"9414","12am",0,0,0,0,0
"9501","12am",0,0,0,0,16851.027
"9502","12am",0,0,0,0,23196.118
"9503","12am",0,0,0,0,7791.557
"9504","12am",0,0,0,0,5543.6
"9505","12am",0,5108.209,0,0,8849.276
"9506","12am",0,0,0,0,7894.268
"9507","12am",0,0,0,0,7735.689
"9508","12am",0,0,0,4809.837,11983.386
"9509","12am",0,0,0,0,7012.23
"9510","12am",0,0,0,0,13046.802
"9511","12am",0,0,0,0,9465.16
"9512","12am",0,0,0,0,6122.799
"9513","12am",0,0,0,0,3616.605
"7501","1pm",80685.071,21639.31,22195.557,24383.498,45503.358
"7502","1pm",75085.132,17135.102,19670.986,28722.184,40791.128
"7503","1pm",79151.181,17857.919,19082.785,39225.455,62801.225
"7504","1pm",28362.044,16228.292,8554.736,5132.175,19337.295
"7505","1pm",29758.652,8433.494,9289.393,6806.79,10164.76
"7506","1pm",28970.09,9311.064,19423.259,5816.632,25069.389
"7507","1pm",29851.328,8550.31,16187.244,11370.669,26398.218
"7508","1pm",18229.997,4161.377,13144.562,11693.544,12117.225
"7509","1pm",34102.169,10540.088,12797.874,31393.386,34258.157
"7510","1pm",25582.341,8221.42,9076.656,17313.478,23872.149
"7511","1pm",20807.342,11488.918,6347.304,13488.729,28907.13
"7512","1pm",15253.437,13510.702,4176.55,6513.843,14286.088
"7513","1pm",16746.811,8287.913,0,6024.7,17368.094
"7514","1pm",11284.532,8082.331,5669.275,0,8585.212
"7701","1pm",0,7501.573,7620.407,0,31688.437
"7702","1pm",9953.01,5053.975,11348.945,0,22904.096
"7703","1pm",0,10489.504,0,0,13507.767
"7704","1pm",0,0,0,0,10309.445
"7705","1pm",0,0,0,0,4085.981
"7706","1pm",0,0,0,0,0
"7707","1pm",0,0,0,0,4292.55
"7708","1pm",0,4635.711,0,0,7505.56
"7709","1pm",0,0,2617.019,0,8585.349
"7710","1pm",0,0,2399.96,0,5854.853
"7711","1pm",0,0,0,0,19397.366
"7712","1pm",0,0,0,0,8527.731
"7713","1pm",0,0,0,0,0
"7714","1pm",0,0,0,0,8943.127
"7715","1pm",0,0,0,0,2403.068
"7716","1pm",0,0,0,0,21889.233
"7801","1pm",0,0,0,0,6904.294
"7802","1pm",0,0,0,3707.645,6960.722
"7803","1pm",0,0,0,0,24085.053
"7804","1pm",0,0,0,0,4890.793
"7805","1pm",0,0,0,0,14144.647
"7806","1pm",0,0,0,0,11350.101
"7807","1pm",0,0,0,0,6148.802
"7808","1pm",0,0,0,0,5394.832
"7809","1pm",0,0,0,0,9191.008
"7810","1pm",0,0,0,0,0
"7811","1pm",0,0,0,0,9127.762
"7812","1pm",10093.026,0,0,16008.422,58466.313
"7813","1pm",0,0,0,0,6844.061
"7814","1pm",0,0,0,0,2562.417
"7815","1pm",0,0,0,0,4982.938
"7816","1pm",5357.885,0,0,8246.303,37943.324
"9101","1pm",0,0,4000.584,0,31171.369
"9102","1pm",0,0,0,0,6220.012
"9103","1pm",0,0,0,0,6479.518
"9104","1pm",0,0,0,0,8621.455
"9105","1pm",0,0,0,0,14111.356
"9106","1pm",0,0,0,0,16252.136
"9107","1pm",0,0,0,0,6197.474
"9108","1pm",0,0,0,0,8380.96
"9109","1pm",0,0,0,0,12443.587
"9110","1pm",0,0,0,0,9157.246
"9111","1pm",0,0,0,0,20749.501
"9112","1pm",0,0,0,0,8850.014
"9113","1pm",0,0,0,7119.919,33328.144
"9114","1pm",0,0,0,0,8351.553
"9201","1pm",4260.017,8881.11,0,11772.523,15044.807
"9202","1pm",0,0,0,6804.526,13179.43
"9203","1pm",21999.082,8517.936,6602.534,24458.329,26557.769
"9204","1pm",10283.624,6480.752,6158.816,26626.096,32744.56
"9205","1pm",44390.935,9934.911,9107.645,36849.752,50844.07
"9206","1pm",8788.269,3752.8,0,21130.811,19552.743
"9207","1pm",9536.353,0,0,12125.775,8827.858
"9208","1pm",12060.647,0,0,12744.011,7683.8
"9209","1pm",20331.852,3615.836,9148.409,10815.971,20292.929
"9210","1pm",10904.858,0,4109.894,10471.921,16258.358
"9211","1pm",7678.675,3941.976,0,6931.075,3574.678
"9212","1pm",0,0,0,9179.06,10937.837
"9302","1pm",0,0,0,0,0
"9303","1pm",6802.846,19555.255,4447.972,0,7189.055
"9304","1pm",13929.43,13965.64,8578.818,0,12341.387
"9305","1pm",0,7298.83,0,0,4183.986
"9306","1pm",0,14803.109,0,0,4388.507
"9307","1pm",0,5883.858,0,0,0
"9308","1pm",0,7510.494,0,0,7166.902
"9309","1pm",6762.703,12104.757,0,0,14781.618
"9310","1pm",0,11120.014,0,0,3654.361
"9311","1pm",0,7692.75,0,0,7672.552
"9312","1pm",26500.489,21104.068,8136.154,15265.988,34673.82
"9402","1pm",6869.91,0,12638.723,0,6998.868
"9403","1pm",15921.82,4840.033,14115.87,8586.643,9579.494
"9404","1pm",0,0,12542.23,0,7725.197
"9405","1pm",0,0,12332.555,0,12302.198
"9406","1pm",0,0,22517.997,0,8612.96
"9407","1pm",7283.825,0,10376.26,0,10282.771
"9408","1pm",0,0,13211.543,0,0
"9409","1pm",10567.804,9528.045,10246.722,0,9357.208
"9410","1pm",0,0,7270.909,0,0
"9411","1pm",0,0,4830.752,0,8265.162
"9412","1pm",0,0,4055.411,0,0
"9413","1pm",0,0,4720.6,0,0
"9414","1pm",0,0,4453.62,0,0
"9501","1pm",0,0,0,0,17777.264
"9502","1pm",0,0,0,0,24046.643
"9503","1pm",0,0,0,0,8094.829
"9504","1pm",0,0,0,0,5604.852
"9505","1pm",0,5719.254,0,0,10346.015
"9506","1pm",0,0,0,0,8060.005
"9507","1pm",0,0,0,0,9268.871
"9508","1pm",0,0,0,5962.487,14292.946
"9509","1pm",0,0,0,0,5372.064
"9510","1pm",0,0,0,0,14673.498
"9511","1pm",0,0,0,0,10586.531
"9512","1pm",0,0,0,0,7419.119
"9513","1pm",0,0,0,0,3712.281
"7501","2pm",82154.756,22723.353,22042.639,23936.477,47012.61
"7502","2pm",87554.278,19303.249,19206.668,28142.481,41828.954
"7503","2pm",84119.132,19535.248,20459.445,41667.473,61143.144
"7504","2pm",30862.908,14591.092,9133.564,6155.97,19284.056
"7505","2pm",29887.13,6307.871,9410.912,6586.56,10312.155
"7506","2pm",29934.682,8856.479,15393.248,5424.033,24444.723
"7507","2pm",33324.667,7481.288,18404.732,11259.518,28178.845
"7508","2pm",19505.692,4132.957,12149.765,12556.817,14949.525
"7509","2pm",36558.756,9947.716,12589.302,32362.193,32110.222
"7510","2pm",29857.288,7938.229,7508.374,16223.521,23634.576
"7511","2pm",21536.985,10430.189,7575.775,12814.751,26843.492
"7512","2pm",18170.995,12977.957,0,6751.139,15220.869
"7513","2pm",16620.403,6439.912,3341.035,5365.665,17311.637
"7514","2pm",12881.4,9740.985,0,0,8771.41
"7701","2pm",0,8251.351,8007.092,0,31831.403
"7702","2pm",10781.335,4637.705,13456.051,0,25417.648
"7703","2pm",0,10512.037,0,0,15618.167
"7704","2pm",0,0,0,0,10745.563
"7705","2pm",0,0,0,0,3651.26
"7706","2pm",0,0,0,0,0
"7707","2pm",0,0,0,0,3854.21
"7708","2pm",0,0,0,0,7541.05
"7709","2pm",0,0,2717.326,0,10774.572
"7710","2pm",0,0,2278.758,0,5495.174
"7711","2pm",0,0,0,0,20822.191
"7712","2pm",0,0,0,0,8799.583
"7713","2pm",0,0,0,0,2794.471
"7714","2pm",0,0,0,0,11164.319
"7715","2pm",0,0,0,0,2121.674
"7716","2pm",0,0,3142.252,0,22998.681
"7801","2pm",0,0,0,0,6862.663
"7802","2pm",0,0,0,0,6904.261
"7803","2pm",0,0,0,0,26434.856
"7804","2pm",0,0,0,0,3744.947
"7805","2pm",0,0,0,0,16349.438
"7806","2pm",0,0,0,0,11374.085
"7807","2pm",0,0,0,0,7970.775
"7808","2pm",0,0,0,0,5633.779
"7809","2pm",0,0,0,0,14031.748
"7810","2pm",0,0,0,0,0
"7811","2pm",0,0,0,0,9117.469
"7812","2pm",10065.045,0,0,16577.54,61121.111
"7813","2pm",0,0,0,0,6504.929
"7814","2pm",0,0,0,0,2505.398
"7815","2pm",0,0,0,0,5019.266
"7816","2pm",5357.885,0,0,8342.136,38867.382
"9101","2pm",0,0,3359.371,0,32138.802
"9102","2pm",0,0,0,0,8004.443
"9103","2pm",0,0,0,0,6618.768
"9104","2pm",0,0,0,0,8349.52
"9105","2pm",0,0,0,0,16309.017
"9106","2pm",0,0,0,0,15006.406
"9107","2pm",0,0,0,0,3890.957
"9108","2pm",0,0,0,0,8046.913
"9109","2pm",0,0,0,0,13486.452
"9110","2pm",0,0,0,0,8237.417
"9111","2pm",0,0,0,0,21536.635
"9112","2pm",0,0,0,0,11759.011
"9113","2pm",0,0,0,8067.088,31067.982
"9114","2pm",0,0,0,0,8836.148
"9201","2pm",4342.289,9203.106,0,11951.386,13606.786
"9202","2pm",0,0,0,7530.089,12339.53
"9203","2pm",20868.53,8262.855,6677.301,28318.29,25165.513
"9204","2pm",10937.557,6769.137,5370.534,24841.842,32726.144
"9205","2pm",42171.622,9585.243,8702.311,36038.023,50605.254
"9206","2pm",8898.516,3830.116,0,20168.006,17718.993
"9207","2pm",8385.568,0,0,11248.267,9406.48
"9208","2pm",12966.656,0,0,15816.805,8193.67
"9209","2pm",19426.694,0,8393.978,11864.997,21415.545
"9210","2pm",9537.6,0,5491.128,9258.442,17986.917
"9211","2pm",6651.997,4211.287,0,7428.012,0
"9212","2pm",0,0,0,9540.265,9816.615
"9302","2pm",0,0,0,0,0
"9303","2pm",7251.74,19696.979,4097.264,0,7403.324
"9304","2pm",14540.741,13875.528,8592.904,0,12832.669
"9305","2pm",0,6973.005,0,0,3897.038
"9306","2pm",0,16868.297,0,0,4155.954
"9307","2pm",0,5707.331,0,0,0
"9308","2pm",0,6917.933,0,0,7910.723
"9309","2pm",0,12058.846,0,0,17084.98
"9310","2pm",0,9508.825,0,0,3370.797
"9311","2pm",0,8836.592,0,0,9166.851
"9312","2pm",26222.37,22454.222,9234.449,16479.065,35109.677
"9402","2pm",7114.154,4159.612,13194.204,6295.703,6292.121
"9403","2pm",18080.384,0,11873.446,6769.389,9465.238
"9404","2pm",0,0,13765.852,0,11117.792
"9405","2pm",0,0,11810.213,0,12195.771
"9406","2pm",0,0,23538.447,0,8922.789
"9407","2pm",5737.737,0,13423.878,0,9411.757
"9408","2pm",0,0,14011.731,0,0
"9409","2pm",9602.218,10829.396,10440.072,0,9407.888
"9410","2pm",0,0,6144.962,0,0
"9411","2pm",0,0,5467.878,0,9394.919
"9412","2pm",0,0,3576.406,0,0
"9413","2pm",0,0,4819.457,0,0
"9414","2pm",0,0,3927.984,0,0
"9501","2pm",0,0,0,0,18378.047
"9502","2pm",0,0,0,0,28393.567
"9503","2pm",0,0,0,0,8260.565
"9504","2pm",0,0,0,0,7098.858
"9505","2pm",0,5867.608,0,0,9965.499
"9506","2pm",0,0,0,0,8048.349
"9507","2pm",0,0,0,0,8486.38
"9508","2pm",0,0,0,5944.321,14464.042
"9509","2pm",0,0,0,0,8328.716
"9510","2pm",0,0,0,0,13844.346
"9511","2pm",0,0,0,0,10644.759
"9512","2pm",0,0,0,0,7777.427
"9513","2pm",0,0,0,0,4264.096
"7501","3pm",81944.111,20107.389,26030.03,24484.306,44268.756
"7502","3pm",81614.687,19821.994,17071.917,27815.657,40628.307
"7503","3pm",83853.883,16913.016,19931.391,40589.569,58904.799
"7504","3pm",30711.314,13905.908,9732.473,6874.317,17511.241
"7505","3pm",29925.515,6143.26,7823.275,5853.529,7744.701
"7506","3pm",29459.514,9375.919,21459.261,4642.909,22668.338
"7507","3pm",30274.225,7128.875,17029.227,12962.273,28495.542
"7508","3pm",17166.833,4335.066,8828.757,11906.566,12235.032
"7509","3pm",35111.186,7198.721,12332.112,30469.81,28820.469
"7510","3pm",23894.809,5344.378,7582.338,17163.303,19800.139
"7511","3pm",22143.464,9087.282,6957.414,10150.485,20477.103
"7512","3pm",14436.957,9801.88,0,6404.552,13433.791
"7513","3pm",16558.879,7859.325,2785.558,5329.676,15763.31
"7514","3pm",11776.914,11090.532,0,0,6715.717
"7701","3pm",0,9252.234,7392.504,0,29497.43
"7702","3pm",8374.687,4596.709,11762.557,0,23931.347
"7703","3pm",0,8874.078,0,0,16085.84
"7704","3pm",0,0,0,0,12248.083
"7705","3pm",0,0,0,0,3497.268
"7706","3pm",0,0,0,0,0
"7707","3pm",0,0,0,0,2479.817
"7708","3pm",0,0,0,0,7221.712
"7709","3pm",0,0,2632.764,0,10104.618
"7710","3pm",0,0,3025.93,0,5329.08
"7711","3pm",0,0,0,0,19816.434
"7712","3pm",0,0,0,0,9941.015
"7713","3pm",0,0,0,0,2934.794
"7714","3pm",0,0,0,0,11410.394
"7715","3pm",0,0,0,0,0
"7716","3pm",0,0,3136.27,0,24427.183
"7801","3pm",0,0,0,0,7371.451
"7802","3pm",0,0,0,0,6432.365
"7803","3pm",0,0,0,0,27158.932
"7804","3pm",0,0,0,0,3429.697
"7805","3pm",0,0,0,0,13786.162
"7806","3pm",0,0,0,0,8968.68
"7807","3pm",0,0,0,0,8731.787
"7808","3pm",0,0,0,0,5628.215
"7809","3pm",0,0,0,0,14710.02
"7810","3pm",0,0,0,0,0
"7811","3pm",0,0,0,0,10133.987
"7812","3pm",9221.571,0,0,16736.48,53554.628
"7813","3pm",0,0,0,0,5175.576
"7814","3pm",0,0,0,0,2441.026
"7815","3pm",0,0,0,0,4208.498
"7816","3pm",5357.885,0,0,8722.695,38050.496
"9101","3pm",0,0,3169.575,0,28422.91
"9102","3pm",0,0,0,0,7760.323
"9103","3pm",0,0,0,0,7906.907
"9104","3pm",0,0,0,0,10397.527
"9105","3pm",0,0,0,0,15358.881
"9106","3pm",0,0,0,0,14815.831
"9107","3pm",0,0,0,0,4255.972
"9108","3pm",0,0,0,0,7684.77
"9109","3pm",0,0,0,0,13553.023
"9110","3pm",0,0,0,0,8826.636
"9111","3pm",0,0,0,0,20688.726
"9112","3pm",0,0,0,0,11650.777
"9113","3pm",0,0,0,7117.22,29883.168
"9114","3pm",0,0,0,0,7486.881
"9201","3pm",4592.068,9972.161,0,11775.41,12455.784
"9202","3pm",0,0,0,7062.178,11084.405
"9203","3pm",23150.004,7082.578,6233.089,28091.084,23581.047
"9204","3pm",11581.452,6089.446,4976.282,25530.443,31002.673
"9205","3pm",41623.293,9109.016,8254.055,34388.387,51017.865
"9206","3pm",7390.95,3475.015,0,20370.067,16116.857
"9207","3pm",9218.404,0,0,10798.999,9742.161
"9208","3pm",12418.596,0,0,11930.317,6593.442
"9209","3pm",17454.822,0,7803.612,12918.821,18758.816
"9210","3pm",9962.042,0,5898.693,9667.804,16594.375
"9211","3pm",5472.689,0,0,8032.827,3543.947
"9212","3pm",0,0,0,9282.648,11259.41
"9302","3pm",0,0,0,0,0
"9303","3pm",7785.43,20870.027,4062.119,0,7846.084
"9304","3pm",13197.78,11513.08,8657.163,5021.839,11066.247
"9305","3pm",0,5652.779,0,0,3897.038
"9306","3pm",0,16733.182,0,0,3028.303
"9307","3pm",0,5090.331,0,0,0
"9308","3pm",0,5525.154,0,0,7223.257
"9309","3pm",0,11252.035,0,0,16900.529
"9310","3pm",0,10328.11,0,0,0
