"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"7501","4am",2.291142,6.043973,17.14562,31.029262,43.4900079
"7502","4am",14.406597,5.133996,12.51557,29.358767,38.5850714
"7503","4am",10.763177,5.920396,12.98258,29.312932,41.0209155
"7504","4am",11.345309,8.88397,16.41412,32.26313,31.0934725
"7505","4am",11.143134,10.578414,15.25734,27.648352,35.3727552
"7506","4am",10.418936,8.662896,23.04577,23.138044,34.7343487
"7507","4am",11.178169,5.188961,26.71923,27.242721,29.6709207
"7508","4am",9.779563,5.594855,19.67939,29.231994,35.7141956
"7509","4am",11.575361,8.046434,16.01465,32.352631,32.0109275
"7510","4am",15.639037,2.597356,15.66486,31.016764,35.0819796
"7511","4am",15.30344,8.182649,13.31912,29.279739,33.915053
"7512","4am",13.263126,8.927622,20.37401,28.630933,28.8043118
"7513","4am",19.241993,10.671854,26.59685,22.807764,20.6815342
"7514","4am",14.562306,9.878697,18.05845,31.649387,25.8511566
"7701","4am",7.297309,21.967455,33.15165,28.140512,9.4430772
"7702","4am",11.549194,23.700812,18.85373,36.696621,9.1996439
"7703","4am",10.529001,22.80272,33.79963,28.378672,4.489973
"7704","4am",20.826894,25.298796,32.87594,16.239813,4.758553
"7705","4am",6.090628,37.975478,23.25689,31.754032,0.9229723
"7706","4am",16.169236,27.659511,28.06572,26.471878,1.6336573
"7707","4am",22.571585,28.052311,23.43671,22.235725,3.7036726
"7708","4am",8.96976,19.135739,28.55511,32.267354,11.0720367
"7709","4am",14.737172,30.614868,29.01521,20.669172,4.9635766
"7710","4am",8.486839,28.38152,28.19759,26.110302,8.8237451
"7711","4am",8.982449,26.677827,42.30572,7.497592,14.5364105
"7712","4am",25.361055,20.781134,23.9741,23.982584,5.9011257
"7713","4am",20.237027,25.781558,26.80386,20.565795,6.6117552
"7714","4am",16.312311,19.558679,26.32515,26.060678,11.7431786
"7715","4am",21.055823,32.518551,22.72839,18.569338,5.1279005
"7716","4am",14.146284,25.367296,31.39903,21.561009,7.5263769
"7801","4am",5.241457,22.50349,25.35785,33.023707,13.8734925
"7802","4am",26.021557,3.630711,21.8178,30.997079,17.5328563
"7803","4am",13.117251,11.090628,29.27824,29.150768,17.3631113
"7804","4am",16.324934,18.492436,24.09015,28.368982,12.7235017
"7805","4am",16.266348,17.19838,28.99784,20.15299,17.384443
"7806","4am",14.275443,27.812053,26.97142,23.957037,6.984044
"7807","4am",26.920376,21.987918,26.17697,19.977254,4.9374821
"7808","4am",16.864619,23.568174,31.06277,21.72613,6.7783069
"7809","4am",15.802184,12.706706,33.35499,27.930438,10.2056801
"7810","4am",16.787018,14.821478,15.9629,46.411558,6.0170505
"7811","4am",12.173078,11.319461,18.25127,39.635202,18.6209928
"7812","4am",15.76318,2.847626,23.31828,35.457001,22.6139121
"7813","4am",23.676677,10.071772,28.68381,22.943343,14.6243939
"7814","4am",13.615104,8.592185,25.50842,37.281165,15.0031279
"7815","4am",16.333799,18.997901,26.57742,28.877055,9.2138266
"7816","4am",10.734945,19.504443,24.669,29.677574,15.4140359
"9101","4am",18.164455,23.819142,24.14366,25.414588,8.4581535
"9102","4am",12.300264,18.736126,27.89547,33.138808,7.9293319
"9103","4am",13.194194,24.266669,25.55321,27.272726,9.7132047
"9104","4am",10.220912,13.019088,32.04784,34.401266,10.3108912
"9105","4am",11.113705,23.990639,26.85285,26.001678,12.041126
"9106","4am",17.587753,26.360217,26.88364,18.810574,10.3578194
"9107","4am",14.335711,20.921486,21.77326,33.517578,9.451967
"9108","4am",14.286561,14.916285,29.75244,31.113662,9.9310554
"9109","4am",6.135456,21.664459,39.23098,22.362465,10.6066367
"9110","4am",20.417721,25.870476,30.71672,18.167511,4.8275726
"9111","4am",17.94473,19.188857,29.45136,19.989355,13.4256967
"9112","4am",10.494131,16.595879,26.31107,36.343196,10.2557232
"9113","4am",7.786446,12.628657,26.42587,34.107788,19.0512389
"9114","4am",14.119504,13.860759,13.15376,29.097859,29.7681215
"9201","4am",13.306422,21.235213,27.83811,24.267536,13.3527181
"9202","4am",13.628564,18.42566,27.12947,27.604134,13.2121681
"9203","4am",16.88819,8.718204,20.60697,28.990446,24.7961946
"9204","4am",16.135525,15.081985,32.00271,19.428313,17.3514655
"9205","4am",6.095375,12.792592,23.63274,24.432697,33.0465976
"9206","4am",12.534541,11.591904,20.93202,31.077625,23.8639127
"9207","4am",15.708231,2.139388,20.99951,32.201296,28.9515798
"9208","4am",11.872239,4.93614,20.97583,33.520672,28.6951215
"9209","4am",10.742667,6.937307,26.8166,31.707906,23.7955184
"9210","4am",10.474782,13.454501,17.4071,26.422729,32.240888
"9211","4am",13.297556,15.562449,30.84691,24.071668,16.2214215
"9212","4am",9.286004,13.825833,25.30366,28.7136,22.8709003
"9302","4am",9.416746,25.297507,35.74054,21.880475,7.6647346
"9303","4am",25.829759,22.625308,21.44313,20.596758,9.5050441
"9304","4am",18.847121,26.97675,22.46092,20.243055,11.4721548
"9305","4am",19.422321,28.814462,27.45297,15.894743,8.415505
"9306","4am",8.530578,20.460813,32.90531,25.971483,12.1318155
"9307","4am",31.149608,20.572231,25.1518,19.735691,3.3906707
"9308","4am",22.803632,34.724564,21.02831,14.114181,7.3293101
"9309","4am",21.280682,24.602931,29.185,19.759002,5.1723888
"9310","4am",22.402509,28.738174,27.82088,16.25179,4.7866474
"9311","4am",25.515509,28.72555,25.06188,16.450372,4.2466931
"9312","4am",27.802541,27.388624,23.67759,15.442336,5.6889126
"9402","4am",14.039403,30.191231,20.82025,23.834361,11.1147593
"9403","4am",9.992771,21.209731,24.66251,28.156319,15.9786682
"9404","4am",15.195837,24.305365,31.85019,19.905075,8.743535
"9405","4am",8.688677,18.334056,25.96722,37.166239,9.8438076
"9406","4am",16.837612,23.718416,28.77733,21.563102,9.1035425
"9407","4am",12.515612,19.53021,22.83008,27.474891,17.649204
"9408","4am",9.387258,15.329898,19.21761,36.79998,19.26525
"9409","4am",8.75596,10.00786,21.77893,33.738259,25.7189866
"9410","4am",15.493208,19.631787,32.58976,22.661127,9.6241191
"9411","4am",20.796287,25.18908,31.14302,17.127687,5.7439262
"9412","4am",15.213126,22.949442,25.68013,26.762075,9.3952256
"9413","4am",17.65479,24.985081,33.73582,17.297202,6.3271117
"9414","4am",16.38249,16.390405,27.72216,28.279165,11.2257811
"9501","4am",9.590887,23.158396,27.91254,32.244059,7.0941163
"9502","4am",16.964444,31.066763,21.99623,23.067449,6.9051135
"9503","4am",11.926121,29.743235,20.88269,30.902545,6.5454068
"9504","4am",12.180887,24.060314,22.6765,30.851782,10.230521
"9505","4am",16.168241,26.46283,34.3316,19.750599,3.2867286
"9506","4am",23.72969,32.021309,27.72337,10.879592,5.6460359
"9507","4am",26.645173,41.886358,21.18483,8.196795,2.0868443
"9508","4am",25.351475,19.930056,32.87848,16.045332,5.7946592
"9509","4am",13.999028,20.742136,26.52701,32.968654,5.7631721
"9510","4am",13.05013,18.656661,30.92577,28.795004,8.5724367
"9511","4am",7.281534,16.47007,27.4077,32.8828,15.9578917
"9512","4am",16.158876,12.552957,28.69633,27.137335,15.4545006
"9513","4am",17.079682,20.024175,17.05761,34.35737,11.4811599
"7501","5am",2.222113,6.585903,18.61632,30.395947,42.1797142
"7502","5am",14.342416,5.556623,12.45981,29.227974,38.4131753
"7503","5am",11.012655,7.74137,12.90349,28.482994,39.8594887
"7504","5am",10.723554,8.90681,15.90823,32.81262,31.6487859
"7505","5am",11.086415,10.886962,15.17968,27.654231,35.1927075
"7506","5am",10.771962,8.935513,22.75487,23.220419,34.3172345
"7507","5am",11.266397,5.165352,26.88419,26.778952,29.9051107
"7508","5am",9.36043,5.988105,19.64626,29.182781,35.8224222
"7509","5am",11.567508,8.370548,16.13168,31.941053,31.9892121
"7510","5am",16.067267,3.327118,15.54259,30.530754,34.5322708
"7511","5am",15.445071,8.76186,13.6214,28.805698,33.3659661
"7512","5am",13.080401,8.932534,20.52022,28.646687,28.8201618
"7513","5am",19.388499,10.627506,26.06428,23.324121,20.5955899
"7514","5am",14.846541,9.008483,18.13821,31.651036,26.3557331
"7701","5am",7.542242,23.718598,33.18008,25.799052,9.7600333
"7702","5am",11.716205,23.249082,18.8763,36.825735,9.3326791
"7703","5am",10.055915,23.095352,34.93606,27.457266,4.4554025
"7704","5am",21.271711,25.162632,32.11881,16.58666,4.8601853
"7705","5am",5.955835,38.000647,23.05782,32.007406,0.9782941
"7706","5am",16.379448,27.79317,28.88036,25.252558,1.694465
"7707","5am",22.602054,28.380753,22.46931,22.757329,3.790553
"7708","5am",8.443058,16.167326,29.43345,34.215615,11.7405517
"7709","5am",14.612589,32.878328,28.40211,19.185354,4.9216164
"7710","5am",8.039197,28.463858,28.59321,26.087648,8.8160895
"7711","5am",9.34313,24.921375,42.29229,8.911407,14.5317961
"7712","5am",24.606731,21.199625,23.70814,24.465546,6.0199627
"7713","5am",20.388437,25.330402,26.53997,20.944621,6.7965742
"7714","5am",16.635345,19.095845,25.95207,26.341015,11.9757294
"7715","5am",20.977579,31.908767,23.24687,18.621904,5.2448788
"7716","5am",14.350248,24.825085,31.63635,21.434315,7.754006
"7801","5am",5.373273,22.450799,25.03116,33.854209,13.2905611
"7802","5am",26.22019,3.204007,21.98434,30.924768,17.6666921
"7803","5am",13.126771,10.520481,29.01938,29.171924,18.1614487
"7804","5am",16.279742,18.258577,24.48295,28.290448,12.6882788
"7805","5am",16.477073,16.97714,29.11998,19.702808,17.7230016
"7806","5am",13.947137,28.167074,26.38016,24.54943,6.9561959
"7807","5am",27.876797,22.044429,26.54097,18.424902,5.1128998
"7808","5am",17.098649,21.908373,31.44589,22.520843,7.0262485
"7809","5am",14.727618,12.564577,33.50063,28.714866,10.4923072
"7810","5am",16.997898,15.007667,16.16342,45.738375,6.0926374
"7811","5am",12.553253,11.280359,18.53815,39.071569,18.5566681
"7812","5am",15.798889,2.854077,22.90406,35.777832,22.6651403
"7813","5am",25.088757,9.835039,28.16418,22.35193,14.5600906
"7814","5am",13.915141,7.929912,25.27125,37.549944,15.3337529
"7815","5am",16.596122,18.605723,27.00426,29.340826,8.4530716
"7816","5am",10.765839,18.365196,24.50756,30.647933,15.7134691
"9101","5am",17.734841,23.9349,24.82401,25.139612,8.3666395
"9102","5am",12.206313,19.10339,27.0933,33.493352,8.1036475
"9103","5am",13.468934,24.156038,25.78689,26.672673,9.9154607
"9104","5am",10.308405,13.172795,31.96013,34.159512,10.3991545
"9105","5am",11.245459,23.446837,27.17119,25.952636,12.1838745
"9106","5am",17.958291,25.661463,27.03955,19.206874,10.1338212
"9107","5am",13.942959,20.774471,22.37552,33.603772,9.3032777
"9108","5am",14.576479,13.643528,30.10989,31.53752,10.1325869
"9109","5am",6.243331,21.304791,39.60924,22.189673,10.6529617
"9110","5am",20.652112,26.119068,30.39215,17.860777,4.9758953
"9111","5am",17.402514,20.577119,28.84525,20.025727,13.1493933
"9112","5am",10.578476,16.843211,26.28065,35.959511,10.338152
"9113","5am",7.686675,11.986603,26.49791,34.537536,19.2912786
"9114","5am",14.119504,13.860759,13.15376,29.097859,29.7681215
"9201","5am",13.330979,21.777524,26.96476,24.549381,13.3773603
"9202","5am",13.75896,17.312662,28.12997,27.459823,13.3385808
"9203","5am",15.996136,8.865354,20.8133,29.280728,25.0444792
"9204","5am",15.985689,14.23537,31.48651,20.844656,17.4477762
"9205","5am",6.112335,11.954347,24.5345,24.260262,33.1385516
"9206","5am",12.645256,11.492864,21.38976,30.812102,23.6600227
"9207","5am",15.762929,2.146837,21.24474,31.793104,29.0523936
"9208","5am",11.860848,5.658211,20.32484,33.488511,28.6675899
"9209","5am",10.761866,7.115024,26.68115,31.603909,23.838046
"9210","5am",10.487338,13.689872,17.66449,26.454403,31.7039009
"9211","5am",13.359356,15.917535,30.65781,23.768493,16.29681
"9212","5am",9.141244,13.898292,25.10562,28.864084,22.9907637
"9302","5am",9.933983,23.73757,35.78042,22.527765,8.0202605
"9303","5am",25.653047,22.725861,21.40738,20.673333,9.5403824
"9304","5am",19.06411,27.97093,21.41469,19.946038,11.6042351
"9305","5am",19.18128,27.786575,28.0921,16.23028,8.7097619
"9306","5am",8.446122,20.460284,32.55494,26.268223,12.270429
"9307","5am",30.892758,20.056862,25.49533,20.06294,3.4921055
"9308","5am",24.328652,32.279757,21.48371,14.419843,7.4880368
"9309","5am",21.246359,23.913134,29.52519,20.109305,5.2060162
"9310","5am",22.59048,26.835812,28.99779,16.666983,4.9089344
"9311","5am",26.246239,27.715124,25.20788,16.401209,4.4295448
"9312","5am",28.172333,27.292042,23.07037,15.606176,5.8590827
"9402","5am",13.338299,30.434811,20.99139,23.757078,11.478421
"9403","5am",10.135407,20.860962,25.02627,27.920897,16.0564611
"9404","5am",15.598337,23.815095,32.39771,19.461049,8.7278084
"9405","5am",8.973695,19.5522,25.49388,36.112587,9.8676429
"9406","5am",16.672526,24.752732,27.39613,22.044543,9.1340677
"9407","5am",12.545362,18.39201,22.94717,28.165936,17.9495179
"9408","5am",9.567359,14.290576,19.00119,37.506012,19.6348668
"9409","5am",8.864067,10.051621,21.79327,33.93017,25.3608747
"9410","5am",15.645917,19.825289,31.92533,22.884488,9.7189798
"9411","5am",21.003602,25.01444,30.88234,17.298431,5.8011866
"9412","5am",14.961055,24.823888,23.87569,27.187628,9.1517354
"9413","5am",17.886684,24.692314,34.17893,16.831853,6.4102176
"9414","5am",17.537155,15.334492,27.37069,28.390521,11.3671423
"9501","5am",9.813969,21.904747,29.14504,32.065487,7.0707573
"9502","5am",17.03901,31.618934,21.42021,22.986383,6.9354645
"9503","5am",12.403316,28.814198,21.71826,30.256916,6.8073058
"9504","5am",12.529578,23.49359,22.02222,31.431233,10.5233809
"9505","5am",16.601581,25.512297,34.38507,20.308172,3.1928799
"9506","5am",22.392056,32.648122,28.16873,11.054362,5.7367344
"9507","5am",26.898031,41.91483,20.53084,8.549647,2.106648
"9508","5am",25.410271,19.786163,32.14705,16.645215,6.0113028
"9509","5am",14.019734,20.958465,26.5621,32.573288,5.8864177
"9510","5am",13.236906,19.28248,30.47095,28.469534,8.5401333
"9511","5am",7.295881,16.50252,27.26468,32.947588,15.989333
"9512","5am",16.590335,12.117702,27.94776,27.861931,15.4822761
"9513","5am",17.831156,19.330896,17.04183,34.32558,11.4705368
"7501","6am",2.166863,6.859378,19.23153,31.075765,40.666467
"7502","6am",14.835172,7.091739,12.40829,28.846597,36.818198
"7503","6am",10.820538,12.135396,15.71636,25.36901,35.958699
"7504","6am",9.4983,12.626125,15.97012,31.988278,29.917177
"7505","6am",11.372614,9.125382,15.00807,28.093536,36.400397
"7506","6am",12.419929,10.035074,23.60033,22.202153,31.742514
"7507","6am",10.958635,5.556708,27.09808,26.907617,29.478962
"7508","6am",9.306303,6.21662,20.34582,28.325441,35.805816
"7509","6am",12.216336,7.517954,16.18602,31.824543,32.255151
"7510","6am",16.036714,4.716868,15.52521,29.6816,34.039604
"7511","6am",15.658578,8.34772,13.7055,28.738233,33.549972
"7512","6am",12.976849,9.762948,20.596,27.934722,28.729478
"7513","6am",19.925779,8.584307,27.3486,22.392884,21.748432
"7514","6am",15.345849,8.086471,17.29314,33.253507,26.021031
"7701","6am",7.64041,27.917196,30.49312,24.628599,9.320673
"7702","6am",11.810304,22.593516,20.06841,36.37393,9.15384
"7703","6am",10.251076,23.521635,34.37906,26.71746,5.130767
"7704","6am",21.732616,25.40533,30.90701,16.730851,5.224192
"7705","6am",6.383133,40.272696,20.55646,31.739234,1.048481
"7706","6am",15.440271,27.179313,29.94267,25.606773,1.830977
"7707","6am",22.419669,27.814437,22.60417,23.544818,3.616909
"7708","6am",9.643171,13.993695,28.33401,37.017591,11.011537
"7709","6am",14.066321,32.107361,29.6312,18.845114,5.350004
"7710","6am",7.955692,28.75001,28.66948,25.982894,8.641926
"7711","6am",9.545897,24.498251,43.50599,8.660621,13.789243
"7712","6am",25.957963,20.392294,22.54627,24.752938,6.350538
"7713","6am",21.405172,23.68807,27.17787,20.726035,7.002851
"7714","6am",16.073711,19.060839,26.55906,26.418878,11.887507
"7715","6am",21.371454,33.462991,20.43682,19.262002,5.466732
"7716","6am",14.917959,23.262456,32.34364,21.140083,8.33586
"7801","6am",5.839797,20.601908,26.04267,34.333686,13.181934
"7802","6am",26.829458,3.516223,22.90502,29.549908,17.199391
"7803","6am",13.914114,10.086337,28.95755,30.082177,16.959819
"7804","6am",16.637327,19.38965,22.41245,28.479698,13.080878
"7805","6am",17.008303,18.513938,28.39958,18.633725,17.444451
"7806","6am",14.313288,27.39797,26.23089,24.737177,7.320674
"7807","6am",25.995413,21.956157,26.41108,20.334334,5.303014
"7808","6am",18.163275,22.450578,32.00209,21.449772,5.934289
"7809","6am",14.299022,13.654644,32.01396,29.483798,10.54858
"7810","6am",16.045379,13.992651,16.6504,47.241011,6.070564
"7811","6am",14.137572,10.678758,17.1157,39.225587,18.842378
"7812","6am",15.353007,2.838236,23.51345,35.242934,23.052371
"7813","6am",25.524665,10.966684,28.62096,20.01483,14.87286
"7814","6am",14.310019,8.173694,25.60084,36.34656,15.568883
"7815","6am",16.188782,18.162106,27.96638,28.56112,9.121617
"7816","6am",11.312168,17.568048,26.00047,29.493646,15.625672
"9101","6am",17.820298,24.841958,23.37666,25.794424,8.166662
"9102","6am",13.822039,17.506784,26.86522,34.314446,7.49151
"9103","6am",13.896858,23.132325,25.86569,26.350683,10.754443
"9104","6am",11.915048,13.991558,31.5058,31.653605,10.933988
"9105","6am",11.438961,23.524784,26.64641,26.174707,12.215135
"9106","6am",18.512751,24.396289,28.15797,18.209413,10.723574
"9107","6am",14.111106,20.430081,22.11708,33.797615,9.544115
"9108","6am",15.249842,12.841788,31.26157,30.418477,10.228324
"9109","6am",5.858845,22.309865,38.24814,22.063301,11.519844
"9110","6am",21.929125,25.875058,30.62531,16.30527,5.265234
"9111","6am",16.360811,22.197925,28.40981,20.895782,12.135667
"9112","6am",9.771719,17.995211,26.18821,34.907006,11.137853
"9113","6am",7.544843,12.716355,25.29904,35.058661,19.381105
"9114","6am",15.002283,13.034226,11.97609,28.985391,31.002012
"9201","6am",11.477641,22.599406,26.64812,25.170304,14.104531
"9202","6am",13.104957,16.52787,27.78728,29.1264,13.453495
"9203","6am",15.73551,8.962814,22.00499,29.990568,23.30612
"9204","6am",14.827762,18.665646,29.14479,20.862497,16.499301
"9205","6am",6.023377,11.954788,24.81625,24.674971,32.530612
"9206","6am",12.380654,10.966301,21.69928,30.821309,24.132452
"9207","6am",14.925766,2.202402,21.79459,32.518575,28.558667
"9208","6am",12.005755,6.088296,20.52831,33.117702,28.259934
"9209","6am",10.229165,6.666351,26.17252,32.372904,24.559057
"9210","6am",10.929089,12.487147,17.42877,27.317367,31.837625
"9211","6am",13.182134,15.235263,31.41005,24.107313,16.065237
"9212","6am",9.033791,13.666657,24.45659,29.524465,23.318501
"9302","6am",10.695303,23.27108,36.43329,20.561562,9.038764
"9303","6am",26.452881,22.954091,20.47737,20.142266,9.973391
"9304","6am",18.634205,26.099369,22.18628,21.287636,11.792514
"9305","6am",19.613987,26.425385,28.18022,16.613858,9.166546
"9306","6am",8.590119,19.254926,33.44956,26.907043,11.798356
"9307","6am",31.643185,18.633296,25.60203,20.374962,3.746526
"9308","6am",22.300336,33.639729,21.47735,14.754467,7.828122
"9309","6am",21.370822,22.978516,30.89631,19.8736,4.880748
"9310","6am",23.429444,25.524442,29.67753,16.192863,5.175717
"9311","6am",27.332826,27.226866,24.93365,16.028423,4.478233
"9312","6am",27.434076,27.212214,23.03584,16.499262,5.818605
"9402","6am",12.972038,29.992259,21.30836,24.132035,11.595311
"9403","6am",9.282541,23.034471,25.47503,26.384726,15.823228
"9404","6am",15.872535,23.191803,31.18905,20.21703,9.529577
"9405","6am",10.517724,18.923893,26.82555,33.718655,10.014173
"9406","6am",16.759943,25.741901,27.46184,21.169406,8.866908
"9407","6am",12.401406,18.075343,22.04613,28.812688,18.664437
