"district","hour","rev1","rev2","rev3","rev4"
"9513","4am",11.812639,45.04801,28.032391,15.106963
"7501","5am",13.561961,23.55714,29.188841,33.692058
"7502","5am",17.092584,19.55661,19.625189,43.725618
"7503","5am",20.361203,18.40006,30.621398,30.617335
"7504","5am",18.762329,30.00592,30.736328,20.495419
"7505","5am",15.681569,30.48725,31.427897,22.40328
"7506","5am",15.321485,30.86559,32.597356,21.215574
"7507","5am",23.622995,30.9432,23.946538,21.487263
"7508","5am",13.260251,25.48876,31.612092,29.6389
"7509","5am",12.947943,33.95322,22.65937,30.439467
"7510","5am",17.24272,18.2581,18.124896,46.374287
"7511","5am",19.246705,23.98119,17.893899,38.878203
"7512","5am",28.64255,29.37292,21.831188,20.153341
"7513","5am",30.130127,28.38223,26.626483,14.861156
"7514","5am",25.658931,30.70772,24.148634,19.484718
"7701","5am",14.57168,49.20726,29.7737,6.447358
"7702","5am",14.077068,46.46736,21.874828,17.580746
"7703","5am",17.160731,39.30328,31.940514,11.595477
"7704","5am",34.900742,41.01519,19.489244,4.594827
"7705","5am",18.565726,44.10163,29.24346,8.089183
"7706","5am",19.729185,52.30812,22.829587,5.133106
"7707","5am",17.991629,58.02357,18.979232,5.005567
"7708","5am",19.924691,34.27344,34.72726,11.074609
"7709","5am",12.492056,45.79037,33.894626,7.822948
"7710","5am",10.264819,55.53282,21.323236,12.879129
"7711","5am",25.324524,47.89691,15.14484,11.633729
"7712","5am",32.63657,36.78033,22.044634,8.538464
"7713","5am",36.433133,33.40087,22.770672,7.395329
"7714","5am",23.309622,33.56558,32.96826,10.156535
"7715","5am",29.66596,48.53653,16.530425,5.267083
"7716","5am",21.331561,45.33626,26.062,7.270183
"7801","5am",9.567173,32.8111,23.107767,34.513956
"7802","5am",11.533225,16.85746,31.819326,39.789991
"7803","5am",11.580935,20.83393,31.132113,36.453024
"7804","5am",15.830956,30.87586,30.255368,23.037818
"7805","5am",15.771541,35.3701,27.381074,21.477288
"7806","5am",19.53329,39.04157,27.812815,13.612325
"7807","5am",48.214861,23.59296,23.931872,4.26031
"7808","5am",25.378999,34.86619,29.559903,10.194907
"7809","5am",16.119665,32.5451,32.596858,18.738373
"7810","5am",10.008706,35.70794,31.510165,22.773187
"7811","5am",9.154398,23.99715,32.902487,33.945963
"7812","5am",9.436876,27.94727,25.853926,36.761929
"7813","5am",9.365639,25.78862,31.817067,33.028675
"7814","5am",9.394044,28.67706,36.457305,25.471595
"7815","5am",12.748449,38.44933,31.502157,17.300062
"7816","5am",14.82661,35.59428,29.725617,19.85349
"9101","5am",38.340388,32.30191,18.224446,11.133253
"9102","5am",14.27416,39.94538,25.47139,20.309072
"9103","5am",26.216774,35.63056,27.019868,11.132799
"9104","5am",18.016341,32.29437,30.462854,19.22644
"9105","5am",11.53031,42.33816,26.777858,19.353671
"9106","5am",25.476843,28.64783,30.195661,15.679667
"9107","5am",20.819404,31.7394,35.322787,12.11841
"9108","5am",18.236704,37.71102,26.293577,17.758696
"9109","5am",21.665977,35.81569,25.749544,16.768793
"9110","5am",36.515552,34.44662,19.058767,9.979062
"9111","5am",12.998016,36.03015,35.054345,15.917487
"9112","5am",12.665799,33.83582,37.434507,16.063876
"9113","5am",15.501821,34.72075,28.004361,21.773068
"9114","5am",9.015125,21.2781,38.356783,31.349993
"9201","5am",26.959074,37.0305,25.610577,10.399851
"9202","5am",27.495062,27.12817,28.476163,16.900602
"9203","5am",17.896317,24.92483,28.137521,29.041336
"9204","5am",23.16846,37.86976,24.698823,14.26296
"9205","5am",18.814111,18.00463,30.741399,32.439856
"9206","5am",16.207996,21.412,29.231723,33.148283
"9207","5am",7.409948,19.08318,30.192208,43.314668
"9208","5am",10.768811,24.22341,29.114973,35.892801
"9209","5am",13.053648,34.68779,29.656612,22.60195
"9210","5am",11.607917,25.55227,30.592711,32.247097
"9211","5am",26.373016,41.26641,18.069896,14.290678
"9212","5am",17.197527,33.64343,26.251299,22.907747
"9302","5am",22.11757,41.46328,30.446137,5.973014
"9303","5am",41.483939,36.37263,18.473867,3.669566
"9304","5am",36.797124,39.30764,21.24316,2.652073
"9305","5am",42.454833,27.25581,19.130663,11.158693
"9306","5am",17.535239,44.016,25.878127,12.57064
"9307","5am",34.464364,34.56847,20.247952,10.719209
"9308","5am",34.517518,40.20044,21.376628,3.90541
"9309","5am",42.632869,31.21157,17.843071,8.312491
"9310","5am",36.16859,42.53836,17.116906,4.176146
"9311","5am",49.223285,37.16937,9.993245,3.614101
"9312","5am",44.12,38.12851,13.731449,4.020036
"9402","5am",31.056632,45.92497,17.971547,5.046853
"9403","5am",25.783407,37.72273,30.680657,5.813206
"9404","5am",29.394986,37.83869,24.660058,8.106266
"9405","5am",17.419882,46.19083,27.737271,8.652019
"9406","5am",29.952853,44.30311,18.761637,6.982399
"9407","5am",23.581384,30.02535,29.891012,16.502258
"9408","5am",6.481575,39.5529,35.370303,18.595226
"9409","5am",14.589952,35.05482,30.573008,19.782215
"9410","5am",15.570798,43.18174,26.30712,14.940343
"9411","5am",41.599678,36.69751,12.372783,9.330027
"9412","5am",24.170037,39.91289,17.784755,18.132315
"9413","5am",37.268101,40.13187,18.107086,4.492944
"9414","5am",11.458114,33.77447,35.010261,19.757159
"9501","5am",26.007306,39.48387,27.68971,6.819109
"9502","5am",29.222319,40.04653,22.423297,8.307852
"9503","5am",18.770605,40.22321,23.150658,17.85553
"9504","5am",17.319334,32.33354,36.948245,13.398879
"9505","5am",19.078542,46.23228,26.5548,8.134377
"9506","5am",32.372978,39.50046,21.819213,6.307346
"9507","5am",38.306623,55.50759,4.21435,1.971437
"9508","5am",28.198409,44.00131,21.80624,5.99404
"9509","5am",17.301542,33.04819,25.657724,23.992542
"9510","5am",20.878128,30.38976,31.845553,16.886554
"9511","5am",10.18043,36.06919,38.721241,15.029143
"9512","5am",18.647877,37.21701,27.52629,16.608822
"9513","5am",12.637112,44.26704,28.004117,15.091726
"7501","6am",13.828216,25.6295,28.604879,31.937405
"7502","6am",17.523028,20.74025,18.377335,43.359391
"7503","6am",22.668443,22.27911,27.07205,27.980401
"7504","6am",19.272726,29.51293,31.268933,19.945415
"7505","6am",16.037622,30.37798,31.675414,21.908987
"7506","6am",16.088665,32.09513,32.701492,19.114709
"7507","6am",23.174281,30.9543,24.082154,21.789261
"7508","6am",13.420785,25.65849,31.966592,28.954137
"7509","6am",13.391658,32.90449,22.58733,31.116519
"7510","6am",17.628682,19.18409,18.753831,44.4334
"7511","6am",18.944418,23.93303,17.813791,39.308764
"7512","6am",29.056246,29.35744,21.775015,19.811298
"7513","6am",32.507894,24.98495,26.810634,15.696527
"7514","6am",25.990031,28.07688,26.622948,19.310137
"7701","6am",17.806495,48.36352,29.0237,4.806283
"7702","6am",15.077134,46.84106,20.731902,17.349904
"7703","6am",17.455116,38.69749,31.29019,12.557206
"7704","6am",35.987445,39.58139,19.48796,4.943201
"7705","6am",20.006218,44.01415,27.854972,8.124661
"7706","6am",20.241053,52.25987,22.665992,4.833087
"7707","6am",17.006924,59.76906,18.73089,4.493122
"7708","6am",18.951833,34.3044,36.060779,10.68299
"7709","6am",13.771276,48.2669,30.157767,7.804056
"7710","6am",10.870011,54.02962,21.446616,13.653754
"7711","6am",25.196211,50.23095,14.774369,9.798471
"7712","6am",32.54161,36.0699,22.34778,9.040711
"7713","6am",37.20309,32.3989,22.423568,7.974439
"7714","6am",24.177818,33.83128,31.789606,10.201292
"7715","6am",31.986868,46.29512,15.971852,5.746163
"7716","6am",21.934723,44.70355,26.263768,7.097963
"7801","6am",9.220813,34.03134,21.675046,35.072805
"7802","6am",12.302872,18.09168,30.216419,39.389025
"7803","6am",11.576429,21.3099,31.538475,35.575194
"7804","6am",15.292208,32.02438,30.164746,22.518662
"7805","6am",17.569881,33.83208,27.045769,21.55227
"7806","6am",19.297038,40.09331,27.006271,13.603384
"7807","6am",46.494715,23.74133,25.063644,4.700308
"7808","6am",25.8012,36.04641,27.970006,10.18238
"7809","6am",16.352099,32.77801,34.293131,16.576762
"7810","6am",10.964126,35.2583,32.078987,21.698586
"7811","6am",10.681761,22.93042,31.97107,34.416753
"7812","6am",8.092382,27.9261,26.488386,37.493133
"7813","6am",10.461826,25.72749,31.31743,32.493258
"7814","6am",9.821082,29.26454,36.605774,24.308604
"7815","6am",12.889169,40.19987,29.134065,17.776895
"7816","6am",15.52285,34.10591,30.054358,20.316883
"9101","6am",38.057252,33.86677,17.325699,10.750282
"9102","6am",13.369784,38.94865,27.65869,20.022873
"9103","6am",27.114646,34.79497,26.365318,11.725068
"9104","6am",18.772012,33.63439,28.696447,18.897151
"9105","6am",12.090558,41.80983,28.006394,18.093221
"9106","6am",26.826309,26.5629,30.163047,16.447748
"9107","6am",21.472075,29.84727,36.276241,12.404419
"9108","6am",19.066937,36.73911,26.756149,17.437804
"9109","6am",20.944479,35.531,25.778014,17.746509
"9110","6am",37.824213,35.19648,16.800883,10.17842
"9111","6am",14.521679,36.52592,32.915649,16.036752
"9112","6am",13.229745,34.53615,35.474532,16.759573
"9113","6am",14.998301,34.49569,28.38841,22.117596
"9114","6am",8.805656,22.04175,39.091899,30.060691
"9201","6am",25.597047,36.28566,27.374934,10.742361
"9202","6am",27.10261,25.97959,28.105212,18.812585
"9203","6am",18.747862,25.77098,27.967399,27.513764
"9204","6am",24.178709,37.36096,25.253504,13.206824
"9205","6am",18.312579,19.49847,30.303413,31.885542
"9206","6am",15.654708,21.22341,30.157607,32.964279
"9207","6am",7.541658,19.42238,30.247131,42.788834
"9208","6am",11.793346,23.92209,28.979794,35.304772
"9209","6am",12.46124,34.52575,30.129606,22.883408
"9210","6am",11.259768,25.97142,30.360778,32.40803
"9211","6am",25.948578,41.10566,18.385164,14.560602
"9212","6am",17.888021,31.47492,28.086283,22.550773
"9302","6am",22.059368,41.49083,30.968316,5.48149
"9303","6am",42.08754,35.49611,18.374012,4.042341
"9304","6am",36.170301,38.9411,21.99915,2.889446
"9305","6am",41.615295,25.84887,19.4148,13.121033
"9306","6am",17.427939,45.77908,25.702403,11.090582
"9307","6am",35.244226,34.14153,19.925229,10.689016
"9308","6am",35.100197,39.1808,21.526377,4.192627
"9309","6am",42.566338,32.04136,16.992296,8.400001
"9310","6am",36.594901,43.74517,15.508868,4.151064
"9311","6am",49.037714,36.46949,10.742129,3.750668
"9312","6am",43.161983,38.39513,14.165424,4.277459
"9402","6am",30.242314,46.34686,18.290607,5.120224
"9403","6am",26.297548,37.02673,30.849878,5.825847
"9404","6am",30.393373,36.50042,25.507533,7.598677
"9405","6am",19.79951,42.44537,28.14727,9.607848
"9406","6am",29.978858,46.0638,16.586578,7.370763
"9407","6am",23.334844,30.36769,29.290807,17.006657
"9408","6am",7.156975,39.52141,35.545557,17.776058
"9409","6am",14.976449,34.46863,30.402454,20.152468
"9410","6am",15.368771,41.41432,27.403224,15.813689
"9411","6am",41.232464,38.28385,11.710417,8.773272
"9412","6am",23.644325,39.64788,18.514124,18.193676
"9413","6am",37.796232,38.98961,18.866452,4.347708
"9414","6am",12.285802,32.85964,34.546709,20.307848
"9501","6am",27.45363,38.68368,27.044886,6.817803
"9502","6am",31.019468,38.72906,21.50355,8.747925
"9503","6am",20.446828,40.24513,22.269896,17.038144
"9504","6am",17.837507,32.96668,36.092252,13.103557
"9505","6am",20.401769,45.29463,26.98239,7.321213
"9506","6am",31.064419,40.28166,22.332515,6.321402
"9507","6am",38.574841,54.90728,4.380741,2.137137
"9508","6am",27.743436,43.96637,22.470887,5.819311
"9509","6am",18.188143,33.07816,24.318375,24.41532
"9510","6am",21.26131,31.04339,32.369743,15.325555
"9511","6am",9.80691,35.87796,38.526092,15.789039
"9512","6am",18.778439,39.19994,25.791765,16.229856
"9513","6am",13.310959,43.19355,27.858562,15.63693
"7501","7am",12.772854,27.80844,30.336473,29.0822338
"7502","7am",17.417875,20.24233,22.210789,40.1290044
"7503","7am",22.524912,24.02087,27.715794,25.7384272
"7504","7am",20.538918,32.94994,29.164934,17.3462045
"7505","7am",16.206444,32.53569,31.055337,20.2025295
"7506","7am",16.292634,33.8491,32.152866,17.7053968
"7507","7am",23.754651,31.43565,22.400013,22.4096837
"7508","7am",14.938433,25.88403,32.169767,27.0077676
"7509","7am",13.473227,33.42271,24.303799,28.8002609
"7510","7am",17.243315,22.92727,19.322715,40.5066998
"7511","7am",17.993179,24.09455,21.516618,36.3956518
"7512","7am",31.696611,27.40201,21.911523,18.9898607
"7513","7am",31.755534,26.84765,26.72905,14.6677685
"7514","7am",29.383335,27.62647,23.646144,19.3440511
"7701","7am",20.38022,50.06235,26.424209,3.1332184
"7702","7am",15.515395,44.23262,23.378949,16.8730403
"7703","7am",19.005888,40.15277,29.087873,11.7534731
"7704","7am",36.583738,40.66317,17.952252,4.8008441
"7705","7am",20.571978,45.796,24.56481,9.067217
"7706","7am",21.465116,51.97116,21.664179,4.8995424
"7707","7am",17.774312,58.311,18.995727,4.918961
"7708","7am",20.00627,38.18826,32.946508,8.8589621
"7709","7am",18.749465,48.10864,24.702791,8.4391074
"7710","7am",9.283225,56.61982,20.623811,13.4731399
"7711","7am",27.304365,45.85567,18.111954,8.7280094
"7712","7am",32.787265,35.04963,23.450601,8.7125035
"7713","7am",40.297507,32.12498,19.13886,8.438654
"7714","7am",25.447369,33.12259,31.421793,10.0082471
"7715","7am",32.88958,46.00986,16.168099,4.9324616
"7716","7am",24.810734,44.07141,25.451426,5.6664323
"7801","7am",10.570896,34.99346,22.000343,32.4352983
"7802","7am",12.39014,16.58606,30.249539,40.7742654
"7803","7am",13.264078,20.35902,34.651293,31.7256085
"7804","7am",17.827541,29.13282,30.045862,22.993775
"7805","7am",19.300799,35.05906,25.420513,20.2196295
"7806","7am",20.751995,41.83597,26.183582,11.22845
"7807","7am",45.438944,25.35409,24.109206,5.0977558
"7808","7am",29.580021,36.591,22.87541,10.9535734
"7809","7am",17.577633,31.256,33.919557,17.2468065
"7810","7am",11.964438,37.40822,29.757452,20.8698941
"7811","7am",11.849891,22.16511,32.394579,33.5904154
"7812","7am",8.706827,28.90724,26.771829,35.6140991
"7813","7am",13.105693,26.31287,32.934447,27.6469908
"7814","7am",11.052084,31.83174,35.495405,21.6207706
"7815","7am",12.541932,43.46364,24.869687,19.1247419
"7816","7am",14.657242,33.56925,32.449948,19.3235574
"9101","7am",35.946784,34.91913,17.216903,11.9171864
"9102","7am",14.855521,37.69651,26.570998,20.8769667
"9103","7am",29.923569,33.50169,26.061929,10.5128123
"9104","7am",19.431652,36.04439,29.012726,15.5112297
"9105","7am",14.687168,42.49678,27.568704,15.2473436
"9106","7am",27.263512,26.05233,31.149257,15.5349045
"9107","7am",21.124657,31.81279,37.018097,10.0444571
"9108","7am",21.786326,38.93522,24.196104,15.0823476
"9109","7am",20.153756,35.56729,25.8661,18.4128548
"9110","7am",40.393814,32.21026,16.902595,10.4933356
"9111","7am",16.654349,39.23799,30.01801,14.0896514
"9112","7am",13.579733,39.61717,28.462181,18.3409136
"9113","7am",14.606508,32.64652,32.365484,20.3814858
"9114","7am",8.970992,20.81228,43.523556,26.693174
"9201","7am",27.057531,34.75225,27.536651,10.6535708
"9202","7am",26.244245,26.54332,26.461234,20.7512008
"9203","7am",19.390099,26.03321,27.340037,27.2366508
"9204","7am",23.290595,38.53065,25.048976,13.1297831
"9205","7am",18.092492,20.89439,27.330385,33.6827363
"9206","7am",16.035017,24.57809,30.502168,28.8847212
"9207","7am",8.287388,22.35873,27.677257,41.6766234
"9208","7am",12.974039,26.03867,28.045642,32.9416515
"9209","7am",12.35956,36.73121,27.921051,22.9881764
"9210","7am",11.819799,27.97411,30.15252,30.0535674
"9211","7am",24.73411,45.35836,16.966943,12.9405899
"9212","7am",19.19115,30.72433,27.144129,22.9403859
"9302","7am",22.785347,40.07806,31.729361,5.4072279
"9303","7am",40.47695,37.12009,19.104817,3.2981423
"9304","7am",33.361537,38.16559,23.660858,4.812016
"9305","7am",48.584047,28.51693,14.879922,8.0191041
"9306","7am",18.034316,49.50875,22.146908,10.3100277
"9307","7am",37.264176,31.34723,19.221923,12.1666702
"9308","7am",34.751546,39.71014,20.79212,4.7461898
"9309","7am",41.463538,32.22523,18.214681,8.0965484
"9310","7am",36.344864,44.5854,15.57377,3.495961
"9311","7am",50.402073,35.96453,10.193005,3.4403942
"9312","7am",39.707046,39.24439,15.7066,5.341961
"9402","7am",30.878968,46.56514,17.196075,5.3598122
"9403","7am",28.617143,36.60366,28.433189,6.3460048
"9404","7am",30.769299,38.98994,21.573276,8.6674902
"9405","7am",22.179223,41.98396,25.948369,9.8884478
"9406","7am",30.21599,46.23889,16.210578,7.334541
"9407","7am",23.611046,28.87759,31.472158,16.0392041
"9408","7am",7.512873,42.98141,32.386131,17.1195852
"9409","7am",17.996871,35.94145,31.194801,14.866874
"9410","7am",15.424411,43.1224,25.262889,16.1903046
"9411","7am",39.473464,40.79378,10.533942,9.1988172
"9412","7am",26.085978,39.42238,16.92046,17.5711819
"9413","7am",42.284767,35.9217,21.002942,0.7905946
"9414","7am",13.625718,36.80903,32.621334,16.9439175
"9501","7am",29.257254,36.95306,27.182345,6.6073417
"9502","7am",33.17141,37.69342,22.247749,6.8874182
"9503","7am",20.789734,45.16248,20.632185,13.4155975
"9504","7am",20.279176,31.45948,37.280542,10.9808061
"9505","7am",22.380312,44.0985,27.506914,6.014272
"9506","7am",35.825533,41.1418,15.295382,7.7372893
"9507","7am",39.209902,54.05011,3.736262,3.0037287
"9508","7am",27.810573,45.58721,18.330592,8.2716221
"9509","7am",21.272342,33.85755,20.088568,24.7815358
"9510","7am",23.348391,30.48973,34.32317,11.8387127
"9511","7am",12.008164,36.14678,35.390655,16.4543995
"9512","7am",23.064344,38.21859,21.306854,17.4102133
"9513","7am",14.204711,42.15389,30.32027,13.3211267
"7501","8am",13.279065,28.23703,31.044473,27.4394305
"7502","8am",16.920058,25.39539,22.268928,35.4156237
"7503","8am",17.398869,25.35133,27.463042,29.7867553
"7504","8am",19.839868,36.41903,27.001128,16.7399692
"7505","8am",20.502574,32.0444,29.736926,17.7160973
"7506","8am",17.01715,34.50869,31.227324,17.2468319
"7507","8am",22.486297,32.76192,22.922799,21.8289821
"7508","8am",16.552685,31.78432,29.796817,21.8661765
"7509","8am",15.120318,34.23625,23.364957,27.2784717
"7510","8am",18.232215,27.07791,20.787333,33.9025432
"7511","8am",18.704483,28.2536,26.127768,26.9141464
"7512","8am",32.675951,31.02872,20.809146,15.4861867
"7513","8am",30.16357,28.59078,25.237762,16.007884
"7514","8am",31.182719,29.04963,21.521613,18.2460398
"7701","8am",18.638789,48.35243,25.285701,7.7230788
"7702","8am",15.171613,41.98791,29.346107,13.4943689
"7703","8am",20.355655,37.80368,29.728428,12.1122325
"7704","8am",32.409657,41.12408,19.67326,6.7930023
"7705","8am",19.852362,45.78229,28.122956,6.2423873
"7706","8am",22.644616,49.0806,22.854688,5.4200962
"7707","8am",17.100031,57.63414,19.934452,5.3313779
"7708","8am",22.024455,40.55446,30.855281,6.5658021
"7709","8am",15.026373,54.67922,24.075415,6.2189895
"7710","8am",12.486815,59.47958,19.04079,8.9928152
"7711","8am",33.609318,39.65104,20.941973,5.7976655
"7712","8am",33.549478,32.66162,24.072232,9.7166727
"7713","8am",41.296938,32.44576,17.905698,8.3516042
"7714","8am",27.689744,33.41058,30.06118,8.8384951
"7715","8am",33.664194,44.69053,17.393595,4.251682
"7716","8am",21.877212,48.07205,22.176853,7.8738839
"7801","8am",12.08219,35.36958,24.757381,27.7908493
"7802","8am",14.010069,19.78183,28.831637,37.3764686
"7803","8am",12.626548,24.29804,36.140272,26.9351411
"7804","8am",17.946914,32.91143,26.92691,22.2147459
"7805","8am",17.096677,40.83257,23.309795,18.7609604
"7806","8am",22.362464,40.15954,26.789373,10.6886265
"7807","8am",46.352291,25.56597,24.804298,3.277436
"7808","8am",32.036645,35.21474,17.538575,15.210042
"7809","8am",17.337325,31.76331,34.54002,16.3593484
"7810","8am",12.89846,37.64854,25.83808,23.6149236
"7811","8am",12.296108,20.73044,32.919754,34.0536983
"7812","8am",9.610259,30.23603,26.983545,33.1701623
"7813","8am",14.681936,28.4861,31.510824,25.3211391
"7814","8am",12.783005,36.94415,28.663808,21.6090388
"7815","8am",14.8421,42.80599,26.093571,16.2583358
"7816","8am",13.743993,32.60148,30.359983,23.2945454
"9101","8am",31.921706,35.62132,20.156006,12.3009674
"9102","8am",14.825388,36.24072,29.242525,19.6913626
"9103","8am",29.240872,35.72164,24.043213,10.9942726
"9104","8am",22.785456,38.67862,25.447178,13.0887496
"9105","8am",13.489177,45.46865,26.315097,14.7270742
"9106","8am",29.727112,26.21209,29.021059,15.0397378
"9107","8am",24.372669,33.31872,33.776422,8.5321874
"9108","8am",20.840034,41.44503,23.812852,13.9020872
"9109","8am",21.793862,38.01194,21.401469,18.7927312
"9110","8am",38.540911,31.39114,17.561188,12.5067638
"9111","8am",16.991915,38.16568,28.316393,16.5260145
"9112","8am",15.758314,39.64863,26.465988,18.1270669
"9113","8am",15.555909,31.17209,35.27778,17.9942177
"9114","8am",9.155521,22.56804,44.535519,23.7409154
"9201","8am",29.972806,34.46898,26.88508,8.67313
"9202","8am",25.185921,30.60449,20.380116,23.8294677
"9203","8am",20.046992,28.57229,27.426243,23.9544748
"9204","8am",21.06286,33.51542,28.261382,17.160335
"9205","8am",14.531484,21.47853,29.697036,34.2929534
"9206","8am",15.467393,26.86828,32.247892,25.4164312
"9207","8am",8.800355,27.1966,24.99538,39.0076672
"9208","8am",15.733467,27.05716,25.97347,31.2359055
"9209","8am",10.89071,34.98304,29.71475,24.4115039
"9210","8am",15.356135,29.80176,30.577176,24.2649311
"9211","8am",26.067524,43.10563,16.583971,14.2428745
"9212","8am",18.193198,28.70325,25.820932,27.2826211
"9302","8am",26.904762,38.40534,27.10404,7.5858586
"9303","8am",41.066458,35.34846,19.584653,4.0004245
"9304","8am",29.574404,36.53314,25.550098,8.3423561
