"district","hour","sex1","sex2"
"7501","4am",50.97519,49.02481
"7502","4am",45.84649,54.15351
"7503","4am",48.61131,51.38869
"7504","4am",49.15356,50.84644
"7505","4am",48.40687,51.59313
"7506","4am",46.89578,53.10422
"7507","4am",44.96261,55.03739
"7508","4am",44.74742,55.25258
"7509","4am",44.28662,55.71338
"7510","4am",43.07924,56.92076
"7511","4am",44.54295,55.45705
"7512","4am",48.57031,51.42969
"7513","4am",47.80335,52.19665
"7514","4am",45.09121,54.90879
"7701","4am",49.22071,50.77929
"7702","4am",48.38274,51.61726
"7703","4am",47.67346,52.32654
"7704","4am",47.01477,52.98523
"7705","4am",44.82489,55.17511
"7706","4am",48.72562,51.27438
"7707","4am",50.85036,49.14964
"7708","4am",44.57146,55.42854
"7709","4am",48.77654,51.22346
"7710","4am",44.22037,55.77963
"7711","4am",43.58456,56.41544
"7712","4am",48.18991,51.81009
"7713","4am",47.01902,52.98098
"7714","4am",47.47789,52.52211
"7715","4am",46.92091,53.07909
"7716","4am",48.89868,51.10132
"7801","4am",49.56882,50.43118
"7802","4am",45.45093,54.54907
"7803","4am",44.5342,55.4658
"7804","4am",48.48397,51.51603
"7805","4am",49.32852,50.67148
"7806","4am",46.39282,53.60718
"7807","4am",43.67839,56.32161
"7808","4am",45.82094,54.17906
"7809","4am",47.95007,52.04993
"7810","4am",49.30177,50.69823
"7811","4am",44.9414,55.0586
"7812","4am",47.55393,52.44607
"7813","4am",48.73697,51.26303
"7814","4am",50.61357,49.38643
"7815","4am",44.81683,55.18317
"7816","4am",45.95018,54.04982
"9101","4am",47.11806,52.88194
"9102","4am",45.02763,54.97237
"9103","4am",49.99709,50.00291
"9104","4am",48.56909,51.43091
"9105","4am",50.41125,49.58875
"9106","4am",48.33879,51.66121
"9107","4am",46.83507,53.16493
"9108","4am",45.22599,54.77401
"9109","4am",49.51952,50.48048
"9110","4am",47.22405,52.77595
"9111","4am",50.49136,49.50864
"9112","4am",48.9464,51.0536
"9113","4am",48.33433,51.66567
"9114","4am",44.47753,55.52247
"9201","4am",47.07901,52.92099
"9202","4am",45.93297,54.06703
"9203","4am",44.75676,55.24324
"9204","4am",48.6583,51.3417
"9205","4am",46.28363,53.71637
"9206","4am",46.61517,53.38483
"9207","4am",45.78426,54.21574
"9208","4am",45.69864,54.30136
"9209","4am",48.13641,51.86359
"9210","4am",45.95009,54.04991
"9211","4am",42.84406,57.15594
"9212","4am",46.88686,53.11314
"9302","4am",46.98276,53.01724
"9303","4am",47.36191,52.63809
"9304","4am",48.05258,51.94742
"9305","4am",47.97894,52.02106
"9306","4am",46.28087,53.71913
"9307","4am",44.58133,55.41867
"9308","4am",48.59997,51.40003
"9309","4am",46.40602,53.59398
"9310","4am",46.42917,53.57083
"9311","4am",47.61128,52.38872
"9312","4am",49.5285,50.4715
"9402","4am",45.75164,54.24836
"9403","4am",45.48748,54.51252
"9404","4am",43.48335,56.51665
"9405","4am",49.1327,50.8673
"9406","4am",46.07186,53.92814
"9407","4am",45.15917,54.84083
"9408","4am",45.06387,54.93613
"9409","4am",44.97929,55.02071
"9410","4am",47.59258,52.40742
"9411","4am",47.34647,52.65353
"9412","4am",50.1122,49.8878
"9413","4am",45.87325,54.12675
"9414","4am",47.41071,52.58929
"9501","4am",49.07278,50.92722
"9502","4am",44.55181,55.44819
"9503","4am",45.45113,54.54887
"9504","4am",51.41418,48.58582
"9505","4am",44.91015,55.08985
"9506","4am",43.86502,56.13498
"9507","4am",49.09089,50.90911
"9508","4am",47.00957,52.99043
"9509","4am",47.39842,52.60158
"9510","4am",46.87612,53.12388
"9511","4am",45.51609,54.48391
"9512","4am",44.30827,55.69173
"9513","4am",48.68585,51.31415
"7501","5am",51.68502,48.31498
"7502","5am",45.72643,54.27357
"7503","5am",48.1297,51.8703
"7504","5am",48.90218,51.09782
"7505","5am",48.54163,51.45837
"7506","5am",47.19658,52.80342
"7507","5am",44.54262,55.45738
"7508","5am",44.83545,55.16455
"7509","5am",44.32172,55.67828
"7510","5am",43.51131,56.48869
"7511","5am",44.94419,55.05581
"7512","5am",48.48285,51.51715
"7513","5am",48.65126,51.34874
"7514","5am",45.48963,54.51037
"7701","5am",47.24214,52.75786
"7702","5am",47.67226,52.32774
"7703","5am",48.50556,51.49444
"7704","5am",45.88312,54.11688
"7705","5am",42.53997,57.46003
"7706","5am",47.97312,52.02688
"7707","5am",49.69991,50.30009
"7708","5am",42.90876,57.09124
"7709","5am",49.22396,50.77604
