"district","hour","mode1","mode2","mode3"
"7501","4am",27227.38,10772.86,42291.347
"7502","4am",37437.907,16955.011,71279.313
"7503","4am",25693.654,6562.361,42087.728
"7504","4am",25842.695,8317.068,37928.639
"7505","4am",40577.496,20326.573,52432.27
"7506","4am",46167.733,15227.244,44911.692
"7507","4am",51420.606,20102.625,58213.959
"7508","4am",38537.897,17877.144,45356.461
"7509","4am",70363.638,33305.136,73596.681
"7510","4am",42304.096,34725.842,45135.269
"7511","4am",47747.692,17903.918,60544.821
"7512","4am",53995.011,22494.38,71826.261
"7513","4am",59411.207,23126.511,46646.298
"7514","4am",56082.463,16522.605,65388.689
"7701","4am",10845.591,59366.079,23391.459
"7702","4am",18135.079,58246.701,24456.233
"7703","4am",7814.426,51184.443,12090.91
"7704","4am",9881.691,38780.405,13500.737
"7705","4am",5247.222,31716.517,6181.86
"7706","4am",3816.377,29009.752,8278.12
"7707","4am",2797.209,33301.401,8411.24
"7708","4am",18114.629,37889.607,11202.914
"7709","4am",4560.134,27580.605,12862.189
"7710","4am",8837.285,38092.713,9400.635
"7711","4am",13892.874,43300.438,15220.687
"7712","4am",8060.253,33388.386,8693.101
"7713","4am",2708.451,15491.46,6471.551
"7714","4am",10250.534,34722.731,14960.442
"7715","4am",3837.778,18744.898,6623.299
"7716","4am",13135.35,45742.747,10624.749
"7801","4am",22859.506,32341.814,18211.72
"7802","4am",18528.538,26627.807,16336.531
"7803","4am",18596.5,50471.381,18438.238
"7804","4am",11968.323,20757.908,10110.115
"7805","4am",12735.091,45359.555,17995.054
"7806","4am",10899.14,52718.32,9861.383
"7807","4am",5228.721,21796.446,15813.88
"7808","4am",4489.953,39272.387,10581.021
"7809","4am",7682.046,38749.615,11309.287
"7810","4am",2046.804,17076.642,2655.202
"7811","4am",11933.677,40323.408,20492.148
"7812","4am",35857.413,59691.369,24907.202
"7813","4am",5885.992,24285.052,4833.988
"7814","4am",2413.966,15163.553,3746.68
"7815","4am",5898.503,19322.95,6895.679
"7816","4am",17330.641,59416.053,21319.218
"9101","4am",12863.356,26204.253,16152.75
"9102","4am",4955.53,30540.748,7072.949
"9103","4am",3671.751,41892.325,10336.534
"9104","4am",6892.469,34182.006,7740.138
"9105","4am",8254.369,50513.403,9013.848
"9106","4am",12761.467,45024.388,13584.883
"9107","4am",20729.38,39537.392,17973.051
"9108","4am",9985.372,31782.048,10766.106
"9109","4am",10542.243,34569.688,14935.206
"9110","4am",9722.297,25753.372,15021.399
"9111","4am",12443.614,28184.361,13303.549
"9112","4am",4589.389,30321.631,9286.694
"9113","4am",13063.293,46324.975,14986.575
"9114","4am",4117.059,28179.954,7122.572
"9201","4am",26364.074,29242.562,45112.499
"9202","4am",17046.703,27105.277,32228.699
"9203","4am",44195.128,32260.865,50656.192
"9204","4am",22862.998,28295.993,25808.41
"9205","4am",29989.426,19061.264,43914.875
"9206","4am",22211.507,41648.271,23709.144
"9207","4am",20691.287,38542.183,19873.824
"9208","4am",21563.479,27445.702,34743.029
"9209","4am",38474.258,29744.433,54888.699
"9210","4am",29149.433,55113.808,26014.558
"9211","4am",16595.509,27291.627,23894.143
"9212","4am",18822.65,31817.169,18310.342
"9302","4am",10308.348,19302.226,13194.143
"9303","4am",36232.219,21946.787,33433.484
"9304","4am",36225.302,35592.711,30530.6
"9305","4am",18320.769,32786.547,24357.305
"9306","4am",26212.258,35758.705,24869.722
"9307","4am",15706.941,36433.226,16461.974
"9308","4am",13118.968,24984.271,14462.878
"9309","4am",16292.352,36705.867,27409.081
"9310","4am",27535.303,38878.557,24104.276
"9311","4am",38229.216,30906.612,39638.978
"9312","4am",57273.276,31325.221,57328.344
"9402","4am",31351.498,32408.504,30352.684
"9403","4am",28381.527,34309.591,36450.887
"9404","4am",13835.643,23639.039,22829.219
"9405","4am",7622.672,31621.036,16842.011
"9406","4am",17965.86,30765.667,21883.775
"9407","4am",30549.848,28102.291,43486.181
"9408","4am",18835.017,30575.349,17429.894
"9409","4am",48176.846,34305.909,53020.913
"9410","4am",10134.778,23288.69,9410.418
"9411","4am",11690.219,17891.521,14811.774
"9412","4am",6815.424,17558.546,8806.836
"9413","4am",11057.424,25750.145,16743.783
"9414","4am",5494.7,19160.913,3798.283
"9501","4am",13942.086,36144.947,16098.943
"9502","4am",10467.57,33802.871,9485.265
"9503","4am",5382.007,27496.123,9673.829
"9504","4am",7413.387,29872.536,9309.237
"9505","4am",10850.21,30522.28,8881.973
"9506","4am",15064.927,18071.631,13641.588
"9507","4am",17173.23,20694.341,24859.914
"9508","4am",18187.566,36593.143,25941.787
"9509","4am",11785.95,31384.164,15579.316
"9510","4am",13150.829,38875.777,15923.762
"9511","4am",12332.343,39997.314,18607.108
"9512","4am",13612.869,28258.515,26480.399
"9513","4am",7055.794,32938.14,6814.707
