"district","hour","cs1","cs2","cs3","cs4","cs5"
"7501","4am",1.889235,4.836701,14.01725,27.20147,52.055343
"7502","4am",10.320685,4.00331,12.01177,23.51202,50.15222
"7503","4am",7.901212,5.181315,14.54665,23.4727,48.898124
"7504","4am",7.208123,7.42966,16.21725,29.4337,39.71127
"7505","4am",8.974645,7.732083,14.52304,25.71388,43.056352
"7506","4am",5.631615,5.801039,21.07306,24.66425,42.830038
"7507","4am",6.942342,6.662608,21.56273,25.50687,39.325453
"7508","4am",6.249245,2.456289,18.67333,28.05571,44.56542
"7509","4am",8.707632,5.626495,12.95117,28.41841,44.2963
"7510","4am",12.443511,3.516885,13.02085,26.26714,44.751608
"7511","4am",8.696204,5.662078,16.39305,27.03414,42.214529
"7512","4am",10.087597,10.47366,18.89441,24.50956,36.034781
"7513","4am",11.543014,10.909351,24.80472,26.5427,26.200207
"7514","4am",10.740907,8.285419,20.9153,28.39066,31.667712
"7701","4am",5.863744,12.599805,32.06565,33.49201,15.97879
"7702","4am",9.26629,15.003226,20.25531,31.62237,23.8528
"7703","4am",6.601562,14.390203,30.80045,32.2869,15.920885
"7704","4am",14.179703,21.992694,29.44679,25.26905,9.111763
"7705","4am",4.323946,20.949015,24.08587,44.45688,6.184286
"7706","4am",8.331826,19.48645,26.47394,34.59024,11.117545
"7707","4am",11.926047,22.140595,24.55657,31.69306,9.683723
"7708","4am",7.117384,13.057529,26.23991,36.57257,17.012615
"7709","4am",4.801075,23.314188,26.49043,31.33188,14.06243
"7710","4am",6.749242,18.296456,28.0644,29.64222,17.247687
"7711","4am",8.345136,17.078927,32.52078,23.46708,18.588076
"7712","4am",13.315244,16.947193,21.38067,31.70402,16.652873
"7713","4am",14.854943,22.097494,26.13377,24.44846,12.465332
"7714","4am",7.531063,14.223103,27.36259,30.76306,20.120184
"7715","4am",9.956832,25.398611,28.25897,26.80356,9.582025
"7716","4am",6.843172,17.943089,30.02959,30.41928,14.764874
"7801","4am",4.363086,9.910591,26.51529,29.107,30.104031
"7802","4am",13.411947,5.124137,21.27432,24.00881,36.180793
"7803","4am",7.610533,6.252374,23.81667,26.92309,35.39733
"7804","4am",9.618406,16.37239,18.18049,28.90342,26.925291
"7805","4am",12.130896,10.470194,22.74194,25.75966,28.897307
"7806","4am",8.586379,22.417795,23.711,29.82898,15.455842
"7807","4am",14.231872,19.175452,29.16384,29.45392,7.97491
"7808","4am",9.837056,17.020838,31.93991,26.022,15.180193
"7809","4am",6.973841,8.475933,24.91926,32.01742,27.613555
"7810","4am",11.119341,11.203437,13.00705,42.36972,22.300449
"7811","4am",6.541438,7.759509,15.15872,38.23409,32.306244
"7812","4am",7.909149,4.175953,20.32571,32.47628,35.112911
"7813","4am",13.127694,9.28482,22.03151,26.68679,28.869182
"7814","4am",7.629047,6.161487,20.48921,35.80767,29.912587
"7815","4am",12.97467,13.658626,21.03963,30.9558,21.371272
"7816","4am",7.19701,12.438382,23.65564,30.74933,25.959638
"9101","4am",10.575408,16.548172,29.44491,26.89763,16.533872
"9102","4am",7.718968,11.898869,25.40536,34.57306,20.403749
"9103","4am",6.619051,18.658324,24.86288,31.69198,18.167758
"9104","4am",8.964388,11.457442,23.67659,37.21516,18.686422
"9105","4am",7.174659,15.132792,25.24376,30.95181,21.496983
"9106","4am",9.355517,19.611245,29.79409,26.23284,15.006308
"9107","4am",7.260087,15.171314,27.64403,31.01884,18.905731
"9108","4am",8.874329,9.874665,25.5378,33.47663,22.236584
"9109","4am",4.363036,14.497178,31.97598,29.89542,19.268385
"9110","4am",11.458527,19.876282,32.58885,24.16158,11.914759
"9111","4am",8.890373,17.242113,25.32306,28.72089,19.823564
"9112","4am",6.583667,12.428918,24.79466,32.91572,23.27704
"9113","4am",5.086626,7.897381,21.20317,33.64085,32.171974
"9114","4am",8.502827,8.983011,14.44812,26.35393,41.712115
"9201","4am",8.602352,15.214811,25.8522,30.64965,19.680983
"9202","4am",8.449249,13.949702,25.74114,28.96877,22.891143
"9203","4am",10.866063,8.554414,17.54842,26.27585,36.755257
"9204","4am",11.520032,12.444617,27.05632,26.00327,22.975759
"9205","4am",6.023858,7.620287,19.71771,26.81659,39.821558
"9206","4am",7.75502,8.838107,16.61567,27.93807,38.853131
"9207","4am",7.650142,3.705432,15.53351,29.89841,43.212513
"9208","4am",7.158406,4.703848,17.74349,28.53254,41.861722
"9209","4am",6.083911,7.73522,22.50839,30.98511,32.687371
"9210","4am",8.650959,9.411283,17.40755,26.54575,37.984464
