"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213";"3.19148936170213"
"max";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598";"73.1958762886598"
"4am";" 5.882353";"15.098468";"10.638298";"11.089494";"13.284804";"14.952532";"10.295082";"11.205433";"14.285714";" 9.572301";"16.333938";"12.996390";"15.024233";"13.580247";" 9.090909";"14.626391";"12.898331";"16.666667";"13.513514";"10.526316";"10.994764";" 6.618962";"14.625229";"13.566740";"10.281924";" 9.355509";"11.255411";"11.181435";" 9.090909"
"5am";" 5.668934";"15.000000";"10.810811";"11.187439";"13.333333";"14.924182";"10.369881";"11.320755";"14.440994";" 9.572301";"16.483516";"13.086643";"15.121951";"13.652482";" 9.137056";"14.869281";"13.157895";"16.894977";"13.450292";"10.599078";"10.934744";" 6.690778";"14.363636";"13.716814";"10.385260";" 9.623431";"10.917031";"11.228814";" 9.322034"
"6am";" 5.598456";"14.498934";"10.742188";"11.012783";"13.047445";"14.731785";"10.612245";"12.095400";"14.778325";" 9.979210";"17.153996";"13.640640";"15.585510";"13.848921";" 7.619048";"15.318417";"13.731826";"17.857143";"13.778706";"10.551559";"10.902256";" 7.103825";"14.204545";"13.752914";"10.869565";"10.239651";"11.235955";"11.428571";" 7.903780"
"7am";" 7.928994";"21.126761";"10.000000";"11.541930";"17.235637";"12.084871";" 8.682855";"14.352574";"15.306122";" 9.027778";"15.328467";"13.244353";"12.202097";"13.000000";" 6.003160";"15.208333";"12.929293";"15.959596";"13.216958";" 9.264305";"10.633484";" 7.207207";"11.618257";"14.102564";"10.698690";" 9.198113";"10.757946";"12.926829";" 7.384615"
"8am";" 9.674582";"27.366021";" 8.316430";"11.384111";"19.023569";"11.087645";" 6.549886";"19.886364";"12.195122";" 8.883249";"14.133333";"13.894523";" 9.368635";"11.538462";" 5.271829";"12.195122";"12.850467";"15.839243";"13.314448";" 8.011869";"10.459184";" 6.854130";"10.561798";"13.978495";" 7.940447";" 8.762887";" 9.254499";"13.802083";" 7.874865"
"9am";" 9.372385";"27.934783";" 8.506224";"10.485736";"19.934372";"11.048478";" 7.010786";"20.285714";"12.195122";" 8.673469";"12.868633";"13.547758";" 9.264854";"11.088296";" 5.546218";"12.051282";"12.646370";"16.326531";"13.353116";" 7.951070";"10.621762";" 7.027027";"10.638298";"14.285714";" 8.021390";" 8.638743";" 9.893048";"14.209115";" 7.714844"
"10am";" 9.950658";"28.751312";" 7.755102";"10.814815";"20.637584";"10.726644";" 6.910246";"20.596591";"12.609971";" 8.750000";"13.404826";"12.943432";" 8.835759";"10.691824";" 5.333333";"11.590296";"12.814070";"16.129032";"12.923077";" 8.437500";"10.955056";" 7.155963";"10.679612";"14.484680";" 7.977208";" 8.967391";" 9.890110";"14.565826";" 7.636364"
"11am";" 9.849750";"29.260450";" 8.085106";"11.567164";"20.546810";"10.011249";" 7.188498";"19.942611";"11.232877";" 8.651399";"13.178295";"13.865147";" 9.081420";"11.018711";" 4.966887";"12.303665";"11.970075";"15.079365";"13.538462";" 8.463950";"10.335196";" 6.715064";"10.426540";"13.960114";" 8.683473";" 8.602151";"10.000000";"14.285714";" 7.434270"
"12am";"10.449050";"29.411765";" 7.500000";"11.524164";"20.977254";" 9.777778";" 6.946688";"19.061584";"11.053985";" 8.418367";"13.554987";"13.528855";" 9.138655";"11.320755";" 5.149502";"13.110540";"11.138015";"15.223097";"13.312693";" 8.536585";" 9.803922";" 6.751825";"10.817308";"13.370474";" 9.065934";" 8.355795";" 9.589041";"14.285714";" 7.380738"
"1pm";" 9.934853";"29.617834";" 7.547170";"11.360449";"22.643172";" 9.585799";" 6.472492";"20.566319";"11.484594";" 8.728180";"12.623762";"13.346044";" 8.863399";"11.392405";" 5.396290";"11.968085";"10.526316";"15.159574";"13.271605";" 9.120521";" 9.943182";" 7.222222";"11.194030";"13.872832";" 9.439528";" 8.356546";"10.364146";"14.480874";" 7.271172"
"2pm";"10.049423";"28.972973";" 7.991361";"11.414214";"22.024867";"10.143198";" 6.737013";"19.856115";"12.640449";" 9.018568";"12.304251";"13.193117";" 9.324759";"11.434511";" 5.263158";"12.151899";" 9.885057";"15.025907";"14.197531";" 8.910891";"10.803324";" 6.884058";"11.025641";"13.611111";" 9.329446";" 8.815427";"10.481586";"14.171123";" 7.807018"
"3pm";" 6.991720";"25.988024";" 8.506224";"11.241218";"20.683453";"12.221041";" 8.267091";"13.893130";"12.658228";" 9.489051";"15.489749";"12.774451";"11.888112";"10.860656";" 6.070826";"12.442396";"11.182796";"15.439430";"14.204545";" 8.653846";"11.311054";" 6.181818";"11.627907";"13.368984";" 8.831169";" 8.943089";"10.991957";"13.953488";" 8.290155"
"4pm";" 7.537688";"21.763085";" 9.513742";"11.402027";"18.037383";"13.243762";" 9.520124";"11.987860";"12.236287";" 9.750567";"15.899582";"11.251212";"14.685315";"11.928429";" 6.457565";"12.948207";"11.450382";"15.200000";"14.143921";" 9.770115";"10.738255";" 5.293006";"11.807229";"13.670886";" 9.935205";" 8.888889";"10.687023";"13.300493";" 9.897611"
"5pm";" 8.838821";"19.666667";"10.450820";"11.320755";"16.345271";"13.805310";" 9.606987";"11.624204";"12.662942";"10.845987";"16.733871";"11.017740";"14.347079";"12.256809";" 7.495430";"12.724014";"11.130435";"14.510490";"13.752914";" 9.399478";"10.865191";" 5.370370";"12.235294";"13.908873";" 9.883721";" 8.353222";"10.679612";"12.093023";"12.972973"
