"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149";"0.643365360744149"
"max";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666";"67.349478714666"
"4am";"13.851146";"15.816563";"13.996400";"17.700678";"26.257366";"14.505266";"23.895632";"10.995769";"12.094728";"27.370001";"15.851358";"18.059064";" 8.904722";"27.234638";"15.235764";"19.107036";"27.995067";"16.101618";"11.696816"
"5am";"13.470966";"15.886218";"13.766636";"17.458780";"26.505139";"14.483958";"23.895632";"10.999120";"12.216039";"27.893223";"16.127430";"16.628733";" 9.000349";"28.724557";"15.143046";"18.567859";"27.111604";"16.555360";"11.756795"
"6am";"17.218907";"16.454015";"14.343152";"17.412339";"26.260773";"16.127725";"23.638997";"11.660930";"12.551322";"26.736629";"16.127430";"17.171438";" 9.735377";"22.490671";"15.182338";"18.798469";"27.201843";"16.040838";"11.779151"
"7am";"17.375451";"16.711321";"15.927707";"16.525356";"19.875969";"17.311270";"21.314533";"13.933580";"13.178209";"20.423922";"16.588028";"20.050680";" 9.889208";"20.609946";"15.934556";"23.023042";"21.865347";"16.952691";"14.072648"
"8am";"17.83348";"17.48971";"15.34634";"16.81860";"19.06456";"12.33985";"23.82329";"15.07631";"13.32704";"17.40560";"17.77966";"23.37182";"11.07205";"16.98471";"15.88699";"26.17167";"20.90583";"16.40785";"14.07342"
"9am";"17.56638";"18.70717";"15.47066";"15.53234";"19.69738";"13.39759";"19.67169";"14.52015";"12.96950";"19.69807";"17.35028";"20.48865";"10.27672";"17.33997";"15.83379";"23.14461";"21.38341";"16.95271";"16.86802"
"10am";"16.52510";"16.55099";"12.97379";"16.34692";"17.44669";"15.44975";"22.19573";"14.80488";"10.44740";"21.66981";"15.72099";"19.49136";"12.07450";"16.34135";"15.15447";"20.50430";"17.37762";"16.07747";"16.48068"
"11am";"15.63685";"21.01633";"12.83721";"14.32994";"20.85976";"15.48347";"21.07390";"14.73307";"13.20202";"17.90197";"18.92495";"18.72766";"10.91779";"14.75994";"13.17369";"27.04864";"20.99936";"13.19528";"15.67473"
"12am";"16.45407";"17.73269";"14.94076";"11.22668";"15.31434";"15.64272";"23.60676";"11.52431";"12.51041";"22.38050";"17.26304";"20.09298";"10.36925";"18.72675";"15.51727";"26.58843";"28.31463";"16.13162";"13.83160"
"1pm";"18.165376";"19.799414";"14.958732";"14.761271";"16.641235";"14.768435";"18.188530";"12.695493";"13.331928";"19.904610";"18.836552";"22.830432";" 9.827288";"14.879230";"13.550371";"28.113249";"24.855847";"15.917940";"15.661182"
"2pm";"18.99351";"19.10033";"10.27126";"21.04913";"18.29291";"13.17172";"18.67484";"14.91965";"10.08148";"18.52767";"17.27516";"27.41693";"11.21495";"15.78142";"13.53493";"25.97698";"20.68642";"19.44442";"13.48448"
"3pm";"21.42768";"17.20288";"11.03396";"22.34691";"20.84010";"11.81976";"19.08666";"13.83773";"12.11126";"17.80997";"18.81015";"29.40187";"12.53634";"15.30163";"13.19743";"23.86361";"19.26908";"16.38919";"16.49605"
"4pm";"20.906895";"16.236752";" 8.191881";"16.660989";"18.609709";"13.201249";"19.130920";"14.271340";"15.830608";"18.344099";"19.982494";"25.184284";"11.052732";"18.950721";"14.268660";"23.169764";"21.448162";"15.501930";"15.672734"
"5pm";"21.43505";"15.36537";"12.21855";"18.86397";"21.28284";"13.66662";"22.86922";"12.26928";"10.19814";"18.51467";"19.26066";"20.60808";"10.33483";"22.30099";"15.26131";"22.20346";"17.29536";"17.66404";"13.95634"
"6pm";"20.393839";"15.499268";"12.160155";"16.765980";"22.600722";"15.705119";"21.691307";"12.031665";"10.584417";"22.154344";"19.196845";"19.097986";" 9.230805";"22.996057";"15.773363";"19.982278";"21.903344";"15.794203";"12.635622"
"7pm";"12.618659";"15.084899";"14.360248";"17.392677";"25.683027";"17.947729";"24.155317";"10.880767";"11.574940";"21.470287";"19.280134";"17.276596";" 9.704912";"23.560664";"13.520794";"18.906629";"25.193857";"15.859035";"11.287241"
"8pm";"13.206338";"14.445222";"12.681117";"18.291140";"26.592426";"17.829815";"21.107371";" 8.574306";"14.087163";"26.165948";"18.702536";"17.823753";" 9.533549";"24.175446";"13.730774";"18.277536";"27.893175";"17.609882";"11.997941"
"9pm";"12.747995";"15.538962";"12.602358";"18.728892";"28.568800";"15.210808";"22.783494";" 9.873635";"13.320110";"26.259278";"17.897234";"19.428595";" 9.429204";"23.548617";"12.545016";"20.027057";"27.812169";"16.572605";"12.704416"
"10pm";"13.877950";"16.676132";"11.378637";"17.633476";"29.650363";"13.275749";"23.462050";" 9.692674";"11.974159";"27.151178";"17.265276";"18.719745";" 9.539746";"26.352343";"12.224998";"20.136468";"28.349738";"16.763801";"13.832020"
"11pm";"14.883890";"16.466179";"12.662897";"17.040137";"27.297938";"13.067642";"24.021228";"10.350180";"12.221615";"27.710042";"17.079055";"18.417106";" 9.755934";"26.015657";"13.311061";"19.804778";"27.680614";"16.459797";"12.728186"
"12pm";"14.684598";"16.466179";"13.345616";"17.344808";"27.154527";"12.743997";"23.085779";"10.350180";"12.221615";"28.743145";"17.079055";"18.417106";" 9.515004";"26.015657";"13.311061";"19.804778";"27.520770";"16.334826";"12.681717"
"1am";"15.307558";"16.466179";"13.345616";"17.344808";"27.154527";"12.486675";"22.778325";"10.350180";"12.291774";"28.743145";"16.657058";"18.730022";" 9.276609";"25.910115";"14.403153";"20.252026";"27.205443";"16.136561";"12.697651"
"2am";"15.549016";"16.466179";"13.395666";"17.344808";"27.154527";"12.081106";"23.601451";"10.350180";"12.404345";"28.614112";"16.565501";"18.730022";" 9.276609";"26.074939";"15.343573";"20.252026";"27.205443";"16.136561";"11.569856"
"3am";"14.566632";"15.419117";"13.395666";"17.344808";"27.154527";"12.782262";"23.601451";"10.350180";"12.404345";"28.614112";"16.565501";"18.730022";" 9.276609";"26.074939";"15.343573";"20.252026";"27.205443";"16.136561";"11.569856"
