"district","hour","act1","act2","act3","act4","act5"
"101","4am",8246.704,166.26445,0,0,204.37282
"102","4am",14370.202,0,0,0,319.98938
"103","4am",22561.445,361.13703,0,0,24.5376
"104","4am",8387.844,67.44511,0,0,0
"105","4am",15606.924,1884.67943,108.1296,0,0
"106","4am",18926.781,1021.54631,0,0,276.0772
"107","4am",12879.852,60.97675,0,0,109.7945
"108","4am",15394.741,0,0,0,0
"109","4am",18443.07,172.97492,0,0,118.7292
"110","4am",8794.977,63.8989,0,0,0
"111","4am",13738.793,231.2925,0,0,0
"112","4am",8885.135,359.1583,0,0,0
"113","4am",19496.201,528.36918,0,0,0
"114","4am",9779.07,528.7109,92.52746,0,0
"115","4am",8118.137,0,0,0,0
"116","4am",8071.697,317.93221,0,0,0
"117","4am",11545.77,547.48099,0,0,0
"118","4am",4846.752,0,0,0,0
"119","4am",4859.758,67.96784,0,0,0
"120","4am",8434.196,18.77439,0,0,0
"121","4am",7661.044,114.6054,0,0,0
"122","4am",7221.241,42.421,0,0,107.7844
"123","4am",5825.002,17.89584,0,0,24.5376
"124","4am",4804.195,25.78541,0,0,114.6386
"125","4am",8816.208,83.84793,0,0,80.04842
"126","4am",3817.929,0,0,0,0
"127","4am",9795.092,91.27228,0,0,0
"128","4am",13920.402,318.01784,0,0,213.7416
"129","4am",5532.603,0,0,0,73.87042
"130","4am",4389.642,220.38504,0,0,0
"131","4am",5930.705,0,0,0,0
"132","4am",5545.591,477.38933,0,0,0
"201","4am",8740.042,19.10511,0,0,0
"202","4am",7753.281,0,0,0,0
"203","4am",12965.508,813.02655,0,0,177.79258
"204","4am",7846.701,0,0,0,0
"205","4am",5783.846,0,0,0,0
"206","4am",5555.325,0,0,0,0
"207","4am",11214.292,151.80467,0,0,0
"208","4am",7550.556,62.74417,0,0,0
"209","4am",12480.93,0,0,0,0
"210","4am",12979.897,221.7577,0,0,19.9251
"211","4am",4511.436,0,0,0,0
"212","4am",4128.564,0,0,0,0
"213","4am",6632.149,106.1423,0,0,0
"214","4am",5145.779,79.89385,0,0,0
"215","4am",6614.776,282.29161,0,0,0
"216","4am",10061.768,158.58847,0,0,0
"217","4am",6848.853,285.32854,0,0,32.95134
"218","4am",7027.182,131.73675,0,0,0
"219","4am",7763.16,0,0,0,32.87339
"220","4am",14275.529,110.29495,0,0,90.76436
"221","4am",9981.792,1006.11024,0,0,0
"222","4am",7879.214,0,0,0,0
"223","4am",7122.627,18.0197,0,0,0
"224","4am",4839.584,91.91637,0,0,0
"101","5am",8055.438,166.26445,0,0,248.80353
"102","5am",14247.232,440.46295,0,0,319.98938
"103","5am",22426.895,810.69918,0,0,24.5376
"104","5am",8387.844,275.8757,0,0,0
