"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"101","4am",9.9560691,11.06429,25.78711,36.097636,17.0948919
"102","4am",1.2659762,9.750431,34.35899,33.774749,20.8498531
"103","4am",10.46278,16.42854,38.14752,23.615746,11.3454126
"104","4am",12.5091172,25.366917,11.38514,40.401408,10.3374142
"105","4am",3.935068,34.63209,38.93141,17.971643,4.5297919
"106","4am",8.5578145,18.448653,39.51942,25.468459,8.0056485
"107","4am",17.6905116,42.785227,31.0688,7.376019,1.0794475
"108","4am",9.7760693,11.775923,26.35533,40.073527,12.0191465
"109","4am",4.5630478,9.938621,30.90678,38.011514,16.5800322
"110","4am",3.8430475,12.356866,51.47938,25.403353,6.9173526
"111","4am",11.0335766,22.375655,24.64557,18.68839,23.2568081
"112","4am",8.5461349,19.015146,39.08543,20.095517,13.2577704
"113","4am",15.6557486,16.6448,47.22791,17.772291,2.6992545
"114","4am",12.1926809,29.623353,36.05445,20.512116,1.6174028
"115","4am",9.576222,38.381158,20.14211,26.292781,5.6077322
"116","4am",9.5255188,37.629632,34.97102,17.015809,0.8580204
"117","4am",4.2034596,30.850635,26.33654,24.656737,13.9526321
"118","4am",4.4249716,15.636562,31.84449,33.324835,14.7691421
"119","4am",7.1807528,16.573733,20.40219,40.069192,15.7741326
"120","4am",3.87488,28.966478,40.21476,18.054042,8.889835
"121","4am",3.8918563,19.452451,48.84421,19.279383,8.532095
"122","4am",3.2598624,27.932172,47.50821,13.935609,7.3641498
"123","4am",4.4490911,46.331536,25.81457,21.339763,2.0650368
"124","4am",4.1616174,21.108269,37.60297,29.11439,8.0127566
"125","4am",4.9511964,28.511313,33.86583,28.726389,3.9452755
"126","4am",9.2950297,39.317078,21.82899,21.537184,8.021719
"127","4am",3.7502917,43.337497,28.26729,15.888478,8.7564391
"128","4am",6.1739779,27.567368,32.02616,23.198593,11.0339028
"129","4am",3.2747861,27.213876,26.77203,32.718731,10.0205778
"130","4am",0.7866008,25.444781,35.00303,24.821784,13.9437999
"131","4am",7.2968475,20.948478,24.49422,38.10938,9.1510706
"132","4am",8.2285015,40.590874,21.34596,18.692561,11.1420998
"201","4am",1.8982024,12.288972,55.05962,25.036343,5.716861
"202","4am",3.7261296,11.311463,54.19962,14.972806,15.7899775
"203","4am",6.462062,12.174884,50.28616,13.306888,17.7700103
"204","4am",2.5714145,10.696502,56.28932,19.711953,10.7308118
"205","4am",3.9052449,25.554429,45.48368,16.340842,8.7157996
"206","4am",7.6605788,24.044414,48.8729,12.508229,6.9138782
"207","4am",3.8077154,13.708376,47.05152,15.82059,19.6117965
"208","4am",5.7705536,23.02683,49.32421,13.953787,7.9246226
"209","4am",3.9805625,8.956201,54.8814,21.115693,11.0661489
"210","4am",4.3874976,21.910523,54.09539,12.251965,7.3546211
"211","4am",0,17.191563,55.11671,19.157784,8.5339398
"212","4am",5.482382,13.258092,47.73785,27.050204,6.4714688
"213","4am",6.6570785,6.345417,53.24984,22.146069,11.6015941
"214","4am",6.4750904,9.011409,58.47688,15.077542,10.9590802
"215","4am",2.6759841,10.708008,56.59451,23.169385,6.8521165
"216","4am",0.9656032,10.826357,59.15028,19.154589,9.903169
"217","4am",7.4092615,7.946319,63.0815,6.130513,15.4324105
"218","4am",1.6615698,5.887862,55.99816,13.861701,22.590704
"219","4am",9.1384174,9.635858,51.21825,17.998089,12.0093891
"220","4am",3.7183015,9.0627,54.43654,16.614381,16.1680784
"221","4am",2.241809,8.407153,61.50407,13.087945,14.7590239
"222","4am",4.6861707,11.213374,47.07259,25.516668,11.511193
"223","4am",3.8245296,10.890028,53.4453,14.480458,17.3596814
"224","4am",5.4120198,18.058377,55.6093,11.558225,9.3620814
"101","5am",8.859433,11.334124,25.31666,36.977979,17.511799
"102","5am",1.2349294,10.396809,34.13603,33.893701,20.3385323
"103","5am",10.1948215,16.46752,38.51072,23.289382,11.5375519
"104","5am",11.9591134,24.251578,15.28138,38.625029,9.8828964
"105","5am",3.8687718,34.048417,39.51974,18.109591,4.4534761
"106","5am",8.800011,19.270588,38.50661,25.35216,8.0706332
"107","5am",17.7666184,41.657143,32.0844,7.407752,1.0840915
"108","5am",9.7760693,11.775923,26.35533,40.073527,12.0191465
"109","5am",4.5303404,10.803725,31.12808,37.076666,16.4611883
"110","5am",3.8267533,13.576379,51.26111,24.447731,6.8880235
"111","5am",10.9692241,22.828394,24.50183,18.579392,23.1211644
"112","5am",6.7203064,25.247815,37.79688,18.882738,11.3522583
"113","5am",15.6894725,16.005258,47.51112,18.144618,2.6495284
"114","5am",13.3156841,28.317907,35.97209,20.757559,1.6367562
"115","5am",9.7196918,37.457992,20.44387,26.686697,5.6917466
"116","5am",9.2680815,39.315258,34.02589,16.555938,0.8348315
"117","5am",4.2995505,30.536369,25.6721,25.220389,14.2715888
