"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"101","4am",614.06052,682.4123,1590.4718,2226.3941,1054.36173
"102","4am",159.87698,1231.3577,4339.1114,4265.3289,2633.07604
"103","4am",1789.5708,2809.9641,6524.8136,4039.2754,1940.5377
"104","4am",566.91953,1149.6415,515.9805,1831.0123,468.49685
"105","4am",639.31982,5626.5817,6325.08,2919.8041,735.943
"106","4am",1656.8387,3571.758,7651.1722,4930.83,1549.9364
"107","4am",2308.722,5583.7387,4054.6714,962.6164,140.87463
"108","4am",1465.88168,1765.7516,3951.8748,6008.8618,1802.22196
"109","4am",838.735,1826.8205,5680.9841,6986.9063,3047.58
"110","4am",337.27128,1084.456,4517.9033,2229.4342,607.07664
"111","4am",1541.40004,3125.898,3443.0071,2610.784,3248.99588
"112","4am",615.55465,1369.6088,2815.2164,1447.425,954.92083
"113","4am",3115.63376,3312.4638,9398.7749,3536.8447,537.17575
"114","4am",1268.07644,3080.9202,3749.7737,2133.3234,168.21488
"115","4am",777.41078,3115.8348,1635.1637,2134.4839,455.24336
"116","4am",784.68601,3099.8255,2880.8163,1401.7155,70.68136
"117","4am",508.33493,3730.8448,3184.9435,2981.8011,1687.32686
"118","4am",213.13405,753.1537,1533.8279,1605.1306,711.3734
"119","4am",353.8478,816.7081,1005.3639,1974.4998,777.30598
"120","4am",327.54245,2448.5278,3399.3421,1526.1028,751.45511
"121","4am",302.6171,1512.5544,3797.9549,1499.0972,663.4258
"122","4am",240.299,2059.005,3502.0418,1027.2559,542.84433
"123","4am",261.04755,2718.473,1514.6534,1252.0968,121.1647
"124","4am",205.77612,1043.7235,1859.3234,1439.5956,396.20028
"125","4am",444.62259,2560.3456,3041.1865,2579.6596,354.28985
"126","4am",354.87765,1501.0982,833.4154,822.2744,306.26355
"127","4am",370.76749,4284.5027,2794.6076,1570.7928,865.69345
"128","4am",892.27325,3984.0806,4628.4721,3352.698,1594.63744
"129","4am",183.60001,1525.7387,1500.9666,1834.3669,561.80102
"130","4am",36.26251,1173.0113,1613.6494,1144.291,642.81297
"131","4am",432.7545,1242.3924,1452.6801,2260.1549,542.723
"132","4am",495.60099,2444.7802,1285.6631,1125.8492,671.08643
"201","4am",166.26634,1076.4091,4822.7533,2192.9701,500.74827
"202","4am",277.86714,843.5251,4041.8064,1116.5609,1177.49953
"203","4am",852.23327,1605.6548,6631.8669,1754.9464,2343.55442
"204","4am",199.98125,831.8767,4377.6717,1533.0166,834.54503
"205","4am",222.71365,1457.3529,2593.9058,931.9079,497.05655
"206","4am",397.32806,1247.1016,2534.8705,648.7591,358.59925
"207","4am",426.52646,1535.5626,5270.5407,1772.1651,2196.84229
"208","4am",435.23458,1736.761,3720.1977,1052.4416,597.70171
"209","4am",488.43703,1098.9754,6734.2507,2591.0122,1357.87766
"210","4am",558.93968,2791.2632,6891.4139,1560.8235,936.9326
"211","4am",0,769.4102,2466.7544,857.4087,381.93739
"212","4am",222.3948,537.8193,1936.5032,1097.3013,262.51746
"213","4am",438.74476,418.2043,3509.5108,1459.57,764.62049
"214","4am",338.36706,470.9068,3055.8106,787.9031,572.68571
"215","4am",178.65956,714.9101,3778.4789,1546.8822,457.47511
"216","4am",97.6807,1095.1973,5983.6594,1937.6838,1001.80741
"217","4am",521.49496,559.2954,4439.9407,431.4913,1086.19791
"218","4am",116.92326,414.3239,3940.5434,975.4362,1589.68873
"219","4am",712.43408,751.2147,3992.9917,1403.137,936.256
"220","4am",506.97327,1235.6573,7422.1712,2265.2943,2204.44296
"221","4am",233.43607,875.4237,6404.3228,1362.8273,1536.83412
"222","4am",364.46346,872.1119,3661.0362,1984.54,895.27452
"223","4am",268.33558,764.0631,3749.8144,1015.9738,1217.98513
"224","4am",265.25245,885.0723,2725.5078,566.4886,458.8518
"101","5am",533.41448,682.4123,1524.2822,2226.3941,1054.36173
"102","5am",159.87698,1345.9963,4419.3334,4387.9613,2633.07604
"103","5am",1789.5708,2890.663,6760.0662,4088.1537,2025.26998
"104","5am",566.91953,1149.6415,724.4111,1831.0123,468.49685
"105","5am",639.31982,5626.5475,6530.6915,2992.6347,735.943
"106","5am",1737.48474,3804.8079,7602.791,5005.5609,1593.4755
"107","5am",2308.722,5413.2284,4169.2768,962.6164,140.87463
"108","5am",1465.88168,1765.7516,3951.8748,6008.8618,1802.22196
"109","5am",838.735,2000.1724,5762.969,6864.2739,3047.58
"110","5am",337.27128,1196.5555,4517.9033,2154.7032,607.07664
"111","5am",1541.40004,3207.8556,3443.0071,2610.784,3248.99588
"112","5am",515.13395,1935.3295,2897.2574,1447.425,870.18855
"113","5am",3180.94506,3244.9686,9632.5912,3678.7108,537.17575
"114","5am",1368.49714,2910.3255,3696.9717,2133.3234,168.21488
"115","5am",777.41078,2996.0052,1635.1637,2134.4839,455.24336
"116","5am",784.68601,3328.6428,2880.8163,1401.7155,70.68136
"117","5am",508.33493,3610.3083,3035.2072,2981.8011,1687.32686
"118","5am",213.13405,710.314,1500.7657,1605.1306,711.3734
"119","5am",353.8478,792.1705,980.8263,1974.4998,777.30598
"120","5am",327.54245,2384.6289,3339.517,1526.1028,751.45511
"121","5am",302.6171,1348.6393,3519.8214,1400.2376,663.4258
"122","5am",240.299,1995.5346,3368.1188,1027.2559,542.84433
"123","5am",261.04755,2676.052,1514.6534,1252.0968,121.1647
"124","5am",205.77612,1017.9381,1859.3234,1439.5956,396.20028
"125","5am",444.62259,2625.2231,2933.5051,2629.6409,354.28985
"126","5am",354.87765,1446.5231,806.5155,822.2744,306.26355
"127","5am",370.76749,4278.5432,2672.5372,1497.9623,875.97151
"128","5am",988.90968,4040.4604,4728.0095,3432.5919,1594.63744
"129","5am",183.60001,1602.4928,1588.8654,1834.3669,561.80102
"130","5am",36.26251,1146.6966,1613.6494,1144.291,642.81297
"131","5am",432.7545,1139.9837,1452.6801,2260.1549,542.723
"132","5am",495.60099,2487.6199,1285.6631,1125.8492,671.08643
"201","5am",166.26634,460.9925,4695.1313,2192.9701,500.74827
"202","5am",277.86714,843.5251,3889.8362,1034.5199,1130.23077
"203","5am",852.23327,1583.1984,6905.3633,1754.9464,2343.55442
"204","5am",199.98125,831.8767,4082.0175,1533.0166,844.61323
"205","5am",222.71365,1457.3529,2508.5155,931.9079,497.05655
"206","5am",397.32806,1247.1016,2534.8705,648.7591,358.59925
