"district","hour","sex1","sex2"
"101","4am",47.78851,52.21149
"102","4am",54.6234,45.3766
"103","4am",51.019,48.981
"104","4am",47.21431,52.78569
"105","4am",50.32446,49.67554
"106","4am",45.73193,54.26807
"107","4am",46.72718,53.27282
"108","4am",47.54938,52.45062
"109","4am",40.90347,59.09653
"110","4am",46.42034,53.57966
"111","4am",48.03018,51.96982
"112","4am",49.20953,50.79047
"113","4am",47.72779,52.27221
"114","4am",49.27741,50.72259
"115","4am",49.51187,50.48813
"116","4am",51.83841,48.16159
"117","4am",46.11442,53.88558
"118","4am",44.24788,55.75212
"119","4am",49.8635,50.1365
"120","4am",54.55004,45.44996
"121","4am",43.47597,56.52403
"122","4am",43.66508,56.33492
"123","4am",45.01791,54.98209
"124","4am",48.83758,51.16242
"125","4am",47.83996,52.16004
"126","4am",46.7162,53.2838
"127","4am",49.17195,50.82805
"128","4am",44.91743,55.08257
"129","4am",46.89534,53.10466
"130","4am",50.40325,49.59675
"131","4am",44.71422,55.28578
"132","4am",51.86938,48.13062
"201","4am",47.79444,52.20556
"202","4am",51.17379,48.82621
"203","4am",37.8165,62.1835
"204","4am",45.0356,54.9644
"205","4am",44.93639,55.06361
"206","4am",46.04022,53.95978
"207","4am",49.33368,50.66632
"208","4am",46.29352,53.70648
"209","4am",42.98521,57.01479
"210","4am",42.90122,57.09878
"211","4am",46.84381,53.15619
"212","4am",44.8402,55.1598
"213","4am",50.71708,49.28292
"214","4am",36.39759,63.60241
"215","4am",47.45925,52.54075
"216","4am",51.2409,48.7591
"217","4am",44.44862,55.55138
"218","4am",44.1624,55.8376
"219","4am",33.77087,66.22913
"220","4am",41.93742,58.06258
"221","4am",41.50147,58.49853
"222","4am",43.10934,56.89066
"223","4am",45.33115,54.66885
"224","4am",40.5062,59.4938
"101","5am",47.66484,52.33516
"102","5am",54.81822,45.18178
"103","5am",49.92849,50.07151
"104","5am",46.59511,53.40489
"105","5am",51.90827,48.09173
"106","5am",45.91619,54.08381
"107","5am",46.498,53.502
"108","5am",47.54938,52.45062
"109","5am",40.68684,59.31316
"110","5am",46.6454,53.3546
"111","5am",48.33329,51.66671
"112","5am",53.53752,46.46248
"113","5am",47.96254,52.03746
"114","5am",49.35328,50.64672
"115","5am",48.75546,51.24454
"116","5am",51.19856,48.80144
"117","5am",45.71075,54.28925
"118","5am",44.25884,55.74116
"119","5am",50.36508,49.63492
"120","5am",53.87492,46.12508
"121","5am",42.20049,57.79951
"122","5am",42.79891,57.20109
"123","5am",45.34575,54.65425
"124","5am",48.56938,51.43062
"125","5am",48.52363,51.47637
"126","5am",46.27425,53.72575
"127","5am",48.06686,51.93314
"128","5am",46.15602,53.84398
"129","5am",48.41044,51.58956
"130","5am",50.11852,49.88148
"131","5am",44.53254,55.46746
"132","5am",51.50306,48.49694
"201","5am",42.95534,57.04466
"202","5am",50.43373,49.56627
"203","5am",37.73474,62.26526
"204","5am",46.39489,53.60511
"205","5am",44.45733,55.54267
"206","5am",46.04022,53.95978
"207","5am",49.33368,50.66632
"208","5am",46.06777,53.93223
"209","5am",42.94468,57.05532
"210","5am",42.60068,57.39932
"211","5am",47.56677,52.43323
"212","5am",44.98492,55.01508
"213","5am",49.90741,50.09259
"214","5am",33.40183,66.59817
"215","5am",46.95796,53.04204
"216","5am",50.67434,49.32566
"217","5am",44.44862,55.55138
"218","5am",43.63958,56.36042
"219","5am",33.89143,66.10857
"220","5am",41.89904,58.10096
"221","5am",40.348,59.652
"222","5am",43.65479,56.34521
"223","5am",46.88804,53.11196
"224","5am",40.31393,59.68607
"101","6am",48.25757,51.74243
"102","6am",53.45942,46.54058
"103","6am",48.83289,51.16711
"104","6am",46.61698,53.38302
"105","6am",53.88691,46.11309
"106","6am",45.68196,54.31804
"107","6am",46.53356,53.46644
"108","6am",45.98001,54.01999
"109","6am",42.42813,57.57187
"110","6am",49.2456,50.7544
"111","6am",47.77364,52.22636
"112","6am",51.57113,48.42887
"113","6am",48.69082,51.30918
"114","6am",49.97548,50.02452
"115","6am",50.31793,49.68207
"116","6am",53.00522,46.99478
"117","6am",44.98957,55.01043
"118","6am",43.08537,56.91463
"119","6am",47.28145,52.71855
"120","6am",54.85572,45.14428
"121","6am",40.14455,59.85545
"122","6am",41.61354,58.38646
"123","6am",43.17615,56.82385
"124","6am",47.28862,52.71138
"125","6am",49.59723,50.40277
"126","6am",44.47579,55.52421
"127","6am",50.0399,49.9601
"128","6am",47.42623,52.57377
"129","6am",45.92772,54.07228
"130","6am",48.36402,51.63598
"131","6am",43.42647,56.57353
"132","6am",51.96465,48.03535
"201","6am",39.41744,60.58256
"202","6am",47.21883,52.78117
"203","6am",38.75224,61.24776
"204","6am",46.34743,53.65257
"205","6am",43.20943,56.79057
"206","6am",42.63792,57.36208
"207","6am",49.16836,50.83164
"208","6am",44.57106,55.42894
"209","6am",41.39366,58.60634
"210","6am",42.40176,57.59824
"211","6am",47.31307,52.68693
"212","6am",49.74792,50.25208
"213","6am",49.67298,50.32702
"214","6am",31.69756,68.30244
"215","6am",46.78296,53.21704
"216","6am",51.05224,48.94776
"217","6am",45.41331,54.58669
"218","6am",42.42545,57.57455
"219","6am",33.08015,66.91985
"220","6am",39.98431,60.01569
"221","6am",40.7605,59.2395
"222","6am",43.64689,56.35311
"223","6am",45.46374,54.53626
"224","6am",39.96779,60.03221
"101","7am",44.42277,55.57723
"102","7am",51.05127,48.94873
"103","7am",44.04877,55.95123
"104","7am",45.84145,54.15855
"105","7am",61.25905,38.74095
"106","7am",47.52292,52.47708
"107","7am",43.71591,56.28409
"108","7am",43.66668,56.33332
"109","7am",40.14112,59.85888
"110","7am",44.80618,55.19382
"111","7am",52.4279,47.5721
"112","7am",54.75674,45.24326
"113","7am",49.26728,50.73272
"114","7am",52.88691,47.11309
"115","7am",51.75752,48.24248
"116","7am",51.08966,48.91034
"117","7am",51.07292,48.92708
"118","7am",39.09313,60.90687
"119","7am",41.48505,58.51495
"120","7am",47.57614,52.42386
"121","7am",41.74066,58.25934
"122","7am",37.4643,62.5357
"123","7am",39.83788,60.16212
"124","7am",42.78804,57.21196
"125","7am",45.44509,54.55491
"126","7am",44.59696,55.40304
"127","7am",45.32446,54.67554
