"district","hour","resarea1","resarea2","resarea3"
"101","4am",60.05425,63.03932,8494.24808
"102","4am",242.07039,0,14448.1207
"103","4am",240.12092,0,22706.99835
"104","4am",108.1296,0,8347.15912
"105","4am",922.78149,242.77972,16434.17185
"106","4am",795.25619,111.87714,19317.2712
"107","4am",0,60.97675,12989.64637
"108","4am",0,33.22559,15361.51576
"109","4am",55.1771,18519.31124,160.28578
"110","4am",63.8989,8794.97702,0
"111","4am",55.1771,13683.61549,231.2925
"112","4am",106.1051,9138.18851,0
"113","4am",270.26647,19754.30348,0
"114","4am",139.50068,10200.43375,60.37416
"115","4am",8118.13655,0,0
"116","4am",48.39502,8228.80893,112.4248
"117","4am",477.57838,11615.67287,0
"118","4am",0,4846.75191,0
"119","4am",4859.75782,67.96784,0
"120","4am",8452.97026,0,0
"121","4am",7775.64944,0,0
"122","4am",7263.66166,0,107.7844
"123","4am",5867.43553,0,0
"124","4am",4761.18113,183.43781,0
"125","4am",8900.0557,80.04842,0
"126","4am",3817.92918,0,0
"127","4am",9886.36409,0,0
"128","4am",14234.52246,217.6389,0
"129","4am",5606.4733,0,0
"130","4am",4514.39823,95.629,0
"131","4am",5930.705,0,0
"132","4am",5908.34129,114.6386,0
"201","4am",8759.14715,0,0
"202","4am",7753.28092,0,0
"203","4am",13916.4808,39.84588,0
"204","4am",7846.70113,0,0
"205","4am",5783.84616,0,0
"206","4am",5555.32542,0,0
"207","4am",11366.09639,0,0
"208","4am",7613.2999,0,0
"209","4am",12480.93037,0,0
"210","4am",241.6828,12979.89737,0
"211","4am",4511.43582,0,0
"212","4am",4128.56365,0,0
"213","4am",6738.2912,0,0
"214","4am",5225.67316,0,0
"215","4am",6720.12418,0,176.9433
"216","4am",10185.91514,34.44167,0
"217","4am",109.84277,7057.2902,0
"218","4am",0,7158.91841,0
"219","4am",32.87339,7763.16012,0
"220","4am",0,14385.82418,90.76436
"221","4am",137.99133,10849.91131,0
"222","4am",7879.21409,0,0
"223","4am",18.0197,7122.62687,0
"224","4am",4871.99695,59.50344,0
"101","5am",60.05425,63.03932,8347.41235
"102","5am",445.26234,237.271,14325.1508
"103","5am",455.19844,234.48463,22706.99835
"104","5am",316.56019,0,8347.15912
"105","5am",1190.08307,348.94579,16339.112
