"district","hour","cs1","cs2","cs3","cs4","cs5"
"101","4am",279.22929,388.9225,1546.5733,1975.5754,1412.4494
"102","4am",159.87698,1065.7703,2940.8524,4022.489,3731.5607
"103","4am",831.4555,1738.7679,5413.4382,3665.4976,3622.6906
"104","4am",261.30582,678.3483,594.1448,1576.1393,909.1015
"105","4am",361.21785,3888.1991,5133.7839,4005.7055,1387.1449
"106","4am",704.3706,2566.7041,7331.0666,4522.1739,2311.4358
"107","4am",1051.74512,3762.1962,4857.6567,1905.1767,502.6441
"108","4am",860.37403,1391.0721,3476.7479,4488.3774,3619.0821
"109","4am",362.7679,1104.0239,4556.5441,6817.291,4212.592
"110","4am",248.87852,611.6118,3369.896,2656.7292,1473.5943
"111","4am",972.90558,2405.6817,3052.5354,2389.3588,3736.6145
"112","4am",336.6008,929.0575,2100.2291,1840.8505,1271.0064
"113","4am",1209.87169,3082.3222,6898.9519,3894.5785,2321.7652
"114","4am",610.94125,2105.6414,3195.1798,2947.9973,1018.5543
"115","4am",386.08666,1447.0366,2412.1974,2229.1542,882.2683
"116","4am",351.58507,2008.4301,2584.5273,1881.8648,548.4411
"117","4am",298.78727,2382.4245,2959.5527,3162.4964,2237.7712
"118","4am",136.49633,389.6486,1002.3508,1750.9045,1135.4817
"119","4am",159.6873,577.5012,835.5637,1771.1992,1031.4065
"120","4am",169.35632,1455.3615,2383.4334,1939.3198,1766.6601
"121","4am",182.8955,932.0853,2553.4183,1742.308,1673.0521
"122","4am",200.20118,1168.8131,2783.7682,1394.3719,1016.3375
"123","4am",172.3532,1565.8831,1954.2341,1467.7287,502.9531
"124","4am",144.03532,727.632,1500.7772,1275.5155,911.391
"125","4am",241.95754,1557.8979,2847.133,3032.4254,768.7334
"126","4am",191.14652,1065.4134,847.7829,918.7698,611.1412
"127","4am",122.0704,1965.1682,3047.172,2657.753,1195.1182
"128","4am",435.76699,2406.5337,4399.9241,3885.471,2795.8537
"129","4am",115.18737,701.2649,1204.9413,2113.0741,1041.6619
"130","4am",36.26251,666.8776,1293.4963,1304.9426,1119.609
"131","4am",128.67821,828.1479,1412.6097,2460.5572,734.8397
"132","4am",201.50824,1732.0426,1082.6434,1803.2331,904.2213
"201","4am",166.26634,460.9925,4501.2751,2067.8556,748.8381
"202","4am",224.91078,709.2917,3809.6809,1275.3969,1359.9079
"203","4am",764.48403,1420.7113,6052.0229,1646.5241,2284.6996
"204","4am",199.98125,634.6321,3779.1108,1815.9039,884.9607
"205","4am",222.71365,1121.5292,2701.4789,960.5744,497.0566
"206","4am",251.7235,1042.3104,2580.3971,742.4335,358.5992
"207","4am",281.93566,1535.5626,5062.0341,1933.078,1925.284
"208","4am",396.59945,1578.0351,3639.5136,1071.174,684.1415
"209","4am",416.96493,956.0312,6199.1652,2288.4808,1706.1175
