"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835";"8614.7835"
"4am";" 556.8064";"2324.6681";"2367.4992";"1471.1441";"2726.7982";"2417.0528";"1387.3361";"1074.7865";"2125.5581";"1336.1227";"1403.0548";" 931.3545";" 400.4330";" 797.0105";"1013.0008";"1258.4951";"1396.0721";"1130.5902";" 918.9596";"1036.8839";"1601.2958";"2951.9148";"1700.3296";"2336.3627";"2295.3878";"1805.5704";"1907.3711";"1979.2071";"2759.6184";"2798.1709";"2587.9641"
"5am";" 556.8064";"2324.6681";"2367.4992";"1471.1441";"2726.7982";"2417.0528";"1387.3361";"1074.7865";"2125.5581";"1336.1227";"1403.0548";" 931.3545";" 400.4330";" 797.0105";"1013.0008";"1258.4951";"1396.0721";"1130.5902";" 918.9596";"1036.8839";"1601.2958";"2951.9148";"1700.3296";"2336.3627";"2295.3878";"1805.5704";"1907.3711";"1979.2071";"2759.6184";"2798.1709";"2587.9641"
"6am";" 556.8064";"2324.6681";"2367.4992";"1471.1441";"2726.7982";"2417.0528";"1387.3361";"1025.5443";"2125.5581";"1336.1227";"1403.0548";" 931.3545";" 400.4330";" 846.2527";"1013.0008";"1258.4951";"1396.0721";"1111.8204";" 918.9596";"1036.8839";"1601.2958";"2877.9801";"1700.3296";"2336.3627";"2295.3878";"1805.5704";"1907.3711";"1979.2071";"2759.6184";"2798.1709";"2587.9641"
"7am";" 556.8064";"2355.3753";"2367.4992";"1471.1441";"2624.6088";"2480.2483";"1356.6288";" 976.3021";"2125.5581";"1336.1227";"1403.0548";" 931.3545";" 400.4330";" 822.3016";" 999.6503";"1216.1609";"1342.7433";"1093.0506";" 899.9923";"1036.8839";"1601.2958";"2877.9801";"1700.3296";"2336.3627";"2295.3878";"1805.5704";"1907.3711";"1938.0710";"2759.6184";"2822.1220";"2553.5360"
"8am";" 759.0352";"2161.9844";"2405.1362";"1451.8118";"2595.2796";"2271.8533";"1407.4221";" 976.3021";"1935.2723";"1310.2823";"1374.0014";" 919.2363";" 342.9308";"1053.9123";" 871.1188";"1258.4951";"1295.1681";"1033.2367";" 905.8125";"1403.3225";"1486.2575";"2910.6199";"1495.9624";"2387.4574";"2311.3109";"1805.5704";"1872.3302";"1940.9552";"2633.4242";"2590.9241";"2498.5686"
"9am";"1161.2619";"2173.6287";"2763.5030";"1560.9781";"2304.1653";"1935.2093";"1273.6620";" 995.2694";"1942.4503";"1335.7267";"1124.4175";" 830.4000";" 242.7977";"1417.5727";" 980.6425";"1185.8790";"1277.4788";" 950.5730";"1046.0872";"2363.0787";"1351.4988";"2558.3724";"1328.3292";"2270.3065";"1956.6831";"1644.3211";"1630.4193";"1920.5156";"2432.1559";"2311.2815";"2601.6283"
"10am";"1433.0548";"2215.3699";"2801.6938";"1441.7773";"2307.7621";"1937.7952";"1162.4515";" 996.8604";"1760.4887";"1202.9301";"1140.2751";" 848.8133";" 379.0403";"1285.2827";" 933.6836";"1119.4393";"1094.9874";" 948.4357";"1077.5667";"2675.6609";"1280.8932";"2516.8123";"1228.5004";"2347.7201";"1817.9801";"1537.9682";"1733.8543";"1870.7546";"2515.4513";"2088.6810";"2392.1172"
"11am";"1114.4738";"2225.8196";"2781.5973";"1371.9369";"2244.8806";"2036.4946";"1326.4785";" 917.8518";"2270.9016";"1275.5742";"1284.4106";" 979.0061";" 362.1266";" 923.8833";" 948.2323";"1180.0982";"1241.5995";"1095.1320";" 927.3542";"1768.5955";"1370.6824";"2662.4874";"1452.3294";"2231.7780";"2000.5024";"1669.0172";"1768.8952";"1824.1709";"2703.1274";"2568.1489";"2186.9973"
"12am";" 738.8415";"2140.4587";"2634.7640";"1453.4784";"2448.6996";"2096.2942";"1234.8479";" 985.7289";"2084.6357";"1332.0676";"1296.3279";" 954.2697";" 386.3144";" 973.4348";"1072.8998";"1223.7954";"1278.3520";"1116.0984";" 915.4038";"1610.1993";"1488.5266";"2719.7535";"1656.3339";"2049.3493";"2235.6456";"1645.1357";"1802.2482";"1991.5396";"2620.2119";"2554.0908";"2277.7359"
