"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525";"1.68750773112525"
"max";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778";"60.1912603945778"
"4am";"28.817439";"16.117543";"15.339924";"13.515708";" 9.383147";"10.297819";"14.846023";"17.484525";"12.857777";"15.877797";"15.201291";"20.119704";"19.203101";"20.955291";"11.855409";"14.139709";" 9.955767";"14.979066";"11.328206";"19.184171";"13.378097";"12.540823";" 9.614589";"18.493928";"12.996367";" 9.839854";"12.710375";"12.160076";"11.219071";"11.770370";"13.902865"
"5am";"28.918681";"16.458080";"15.331566";"13.632677";" 9.569578";"10.297819";"14.057672";"17.779825";"12.356806";"15.911624";"16.062768";"21.008132";"18.746054";"18.552141";"11.736255";"14.325501";" 9.880360";"14.152157";"11.876299";"18.057044";"13.239377";"12.548545";" 9.741803";"18.821008";"13.286198";"10.184098";"12.813113";"12.436584";"11.365620";"11.954588";"13.902865"
"6am";"28.078138";"15.929978";"15.274382";"15.083484";" 9.793926";"10.916315";"13.765351";"17.885568";"11.386054";"16.446973";"16.283317";"21.064507";"18.808245";"18.670784";"11.315041";"13.421117";" 9.820320";"14.883315";"10.441359";"18.521963";"14.852965";"12.769784";"10.047499";"17.594995";"11.535306";"10.150097";"12.335245";"12.429485";"10.879909";"11.632666";"13.676737"
"7am";"23.743980";"19.069116";"23.541107";"15.325459";"15.244646";" 5.776186";"12.101749";"15.086979";"17.736933";"12.690371";"16.840847";"15.757315";"11.960000";"25.159751";" 5.800848";" 9.190915";" 7.768930";"10.383764";"13.397684";"16.137712";"13.863150";"12.713141";" 8.834330";"17.571769";" 8.836517";" 8.933334";"12.763257";"13.195936";"13.581234";" 8.346070";"12.088715"
"8am";"15.319514";"24.370198";"25.594720";"16.311033";"14.209622";" 4.183816";"10.961258";"14.779254";"21.151416";"14.603477";"17.638033";"13.088746";"10.053069";"20.934085";" 5.588446";"11.483700";" 7.114652";" 9.840773";"11.808444";"16.357401";"13.047845";"15.947055";" 9.880968";"15.769703";" 9.600359";" 7.651971";"13.787801";"15.769872";" 8.729596";" 7.067068";"10.450964"
"9am";"12.862278";"26.961608";"25.070724";"17.774797";"13.427271";" 6.400630";"10.852188";"13.600851";"22.845493";"15.178990";"20.286276";"10.111232";" 9.737811";"20.275551";" 4.945810";"12.498757";" 4.947419";"12.432044";"12.552314";"12.926161";"13.679870";"17.678681";" 8.253332";"17.185495";"10.356681";" 7.928337";"15.530603";"15.540868";" 8.441173";" 6.268138";" 8.680815"
"10am";"12.129779";"28.981421";"24.719604";"18.913141";"14.255857";" 4.560840";" 9.594385";"13.539066";"23.942403";"15.879001";"20.500669";" 8.592409";" 7.591340";"20.271157";" 5.004453";"12.334222";" 6.769468";"11.093601";"11.528241";"13.877607";"12.835711";"17.929891";" 8.560452";"17.842780";"11.322266";" 7.427279";"14.003159";"15.443787";"10.325521";" 6.212137";" 8.986406"
"11am";"14.098185";"29.261068";"26.434057";"16.714649";"12.872087";" 6.183084";" 9.795193";"15.853081";"20.474362";"15.985907";"16.927671";" 9.587606";" 7.123214";"21.009954";" 4.336315";"12.744620";" 6.194016";" 8.324591";"12.554081";"15.923670";"11.856420";"17.446034";" 8.763811";"17.292392";"10.623300";" 7.706887";"10.071596";"14.136805";"11.451848";" 5.711687";"10.608304"
"12am";"20.054805";"27.397012";"25.824710";"15.800978";"12.079359";" 6.938719";"11.207002";"14.518637";"16.604037";"15.832815";"18.359867";"15.221922";"14.371447";"20.822614";" 2.376972";"11.721745";" 7.324794";" 6.878281";"13.512758";"14.912270";"11.255928";"15.528725";" 8.026179";"17.650189";" 8.905055";" 8.335806";" 9.604023";"14.904834";"12.119687";" 6.495592";"10.240046"
