"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877"
"4am";"56.732493";"46.973839";"25.588026";"22.235157";"26.584836";"29.289596";"34.769761";"27.289866";"10.886562";"15.972688";"23.708435";"11.666844";" 8.399577";"14.522207";" 7.079268"
"5am";"56.322457";"46.973839";"25.693746";"21.816045";"26.692647";"28.580362";"34.455811";"27.175433";"11.081582";"16.496883";"23.953436";"11.756691";" 8.096445";"14.522207";" 7.134289"
"6am";"56.099409";"45.919954";"26.065860";"20.958847";"26.993354";"25.242851";"34.219644";"27.767135";"11.805515";"17.381816";"24.165867";"10.938125";" 8.084077";"15.462222";" 7.134289"
"7am";"44.019790";"40.118444";"27.904961";"20.843190";"20.345572";"26.599004";"28.143304";"24.482521";"14.211408";"20.829814";"25.047171";" 9.105888";" 9.428368";"16.308004";" 8.569667"
"8am";"38.81161";"32.64831";"25.00135";"16.31133";"15.38572";"38.27214";"30.79591";"24.35583";"10.28046";"19.64931";"21.93236";"11.09198";"12.79583";"16.54895";"10.82009"
"9am";"42.29010";"32.24360";"27.15703";"16.50433";"16.12720";"37.92783";"30.37730";"22.56078";"15.31759";"17.45321";"27.22993";"12.22572";"18.50987";"10.22672";"17.65244"
"10am";"42.215042";"35.924688";"26.488590";"14.462985";"10.980489";"38.616948";"36.138027";"20.256647";"15.852312";"17.317258";"32.412636";"15.644025";"18.849530";" 7.797934";"12.874763"
"11am";"43.355673";"42.062337";"28.596364";"15.456459";"10.803177";"34.401281";"38.596267";"20.250958";"17.086867";"19.977620";"30.447706";"12.607475";"16.095852";" 8.495606";"12.946181"
"12am";"56.796472";"46.215749";"29.616669";"16.640325";"23.049930";"27.465179";"43.106425";"18.760204";"15.081590";"13.179114";"32.384926";"11.110108";"14.722626";" 6.725107";"10.100344"
"1pm";"57.568949";"41.554286";"28.960910";"15.599006";"13.778926";"34.953346";"35.140554";"23.966250";"14.813425";"17.862371";"21.814204";"12.781029";"17.123736";" 9.598774";"14.794633"
"2pm";"55.095500";"41.092973";"29.893807";"15.564358";"17.176142";"37.833307";"40.669091";"17.450624";"12.436729";"22.164996";"27.440000";"11.414039";"17.016890";" 7.869412";"17.134639"
"3pm";"51.02907";"41.59403";"28.30937";"12.26778";"22.48809";"40.65502";"35.61688";"20.11390";"13.89193";"17.54129";"26.72482";"15.50101";"13.93385";"11.57003";"13.81405"
"4pm";"50.41498";"40.72405";"28.58173";"17.14544";"24.22434";"44.31050";"41.41647";"26.06657";"12.69653";"19.02676";"24.97695";"13.44083";"12.87954";"11.77284";"12.54325"
"5pm";"52.464789";"53.480753";"31.178993";"16.231542";"28.077935";"38.921280";"41.125158";"22.238864";"12.482060";"14.806003";"22.936741";"10.938986";"10.075462";"11.164695";" 9.412156"
"6pm";"49.515897";"51.708811";"28.411314";"15.338308";"28.982570";"28.011703";"45.003023";"22.402744";"11.781991";"16.733112";"24.769709";"12.332032";" 7.475224";"10.384099";" 7.959922"
"7pm";"49.175195";"46.739781";"28.499784";"22.731851";"26.841301";"27.953238";"35.523230";"21.421662";"11.642499";"15.181960";"26.108941";"12.211830";" 7.378974";"10.897662";" 6.390613"
"8pm";"47.582966";"42.140693";"29.898435";"24.114661";"28.888620";"28.169102";"34.833915";"27.145167";"11.970069";"14.480241";"24.082691";"12.054794";" 7.783513";"12.400115";" 7.587876"
"9pm";"47.205815";"42.016724";"27.861608";"23.758638";"27.659228";"28.611589";"40.418566";"27.989592";"11.517124";"14.129262";"24.106068";"11.509349";" 8.487113";"12.713214";" 7.486017"
"10pm";"46.791591";"42.554732";"28.367010";"22.768009";"26.120082";"29.105139";"39.253562";"27.300095";"11.388297";"14.006837";"23.501672";"11.513688";" 8.497299";"13.985152";" 7.235851"
"11pm";"53.115540";"43.523709";"27.703609";"22.086220";"25.614704";"29.063950";"36.819943";"27.279306";"11.158568";"13.713254";"22.594461";"11.414132";" 8.563855";"14.181566";" 6.931434"
"12pm";"53.142620";"43.523709";"27.894530";"22.310831";"25.614704";"29.116163";"36.670197";"27.134308";"10.849608";"13.778949";"21.878732";"11.414132";" 8.399577";"14.181566";" 6.885202"
"1am";"55.032035";"45.591500";"26.247473";"22.010305";"25.614704";"28.979738";"35.122101";"27.134308";"10.774921";"13.778949";"21.878732";"11.414132";" 8.399577";"14.145479";" 6.885202"
"2am";"54.857279";"45.591500";"26.247473";"22.010305";"25.614704";"28.979738";"34.984857";"26.984111";"10.774921";"13.778949";"21.878732";"11.414132";" 8.399577";"14.145479";" 6.885202"
"3am";"54.857279";"45.591500";"25.174158";"22.010305";"25.614704";"28.979738";"34.984857";"27.275008";"10.774921";"15.100165";"21.878732";"11.414132";" 8.399577";"14.145479";" 6.885202"
