"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412"
"max";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822"
"4am";" 3.995467";"12.094271";" 9.212450";" 5.340268";" 2.360118";" 2.610065";" 7.900965";" 3.973724";" 8.872914";" 9.549520";" 2.879354";" 4.615663";" 5.277570";" 4.199871";" 4.727394";" 1.169703";" 3.635110";" 5.737863";" 7.514989"
"5am";" 3.872390";"12.148358";" 9.605353";" 5.261892";" 2.383634";" 2.484239";" 7.900965";" 3.975011";" 8.963495";" 9.393693";" 2.931786";" 4.762035";" 5.341290";" 4.106930";" 4.697295";" 1.187324";" 3.833793";" 5.914358";" 7.556927"
"6am";" 3.672972";"12.589533";"10.041555";" 5.347140";" 2.361334";" 2.597706";" 7.809914";" 4.078754";" 8.775786";" 9.408511";" 2.931786";" 4.926214";" 5.530863";" 3.849130";" 4.921734";" 1.203299";" 3.993991";" 6.018788";" 7.703845"
"7am";" 3.304261";" 6.347259";"10.033814";" 5.518859";" 2.375331";" 4.221012";" 7.503197";" 4.687313";" 9.310933";" 8.186357";" 3.470000";" 5.637339";" 5.330219";" 3.904547";" 6.290069";" 1.346106";" 3.904927";" 7.317568";" 7.868329"
"8am";" 2.577288";" 6.858899";"11.503624";" 4.295649";" 2.501945";" 3.153879";" 8.200289";" 5.318136";" 9.427338";" 7.533729";" 3.548841";" 7.283402";" 5.420923";" 4.068832";" 7.971313";" 1.442176";" 4.537286";" 9.068166";"10.159177"
"9am";" 1.704798";" 6.448616";"11.682837";" 6.102327";" 2.617136";" 3.072003";" 7.277686";" 5.450778";"11.148065";" 7.327068";" 3.633051";" 7.307455";" 6.110029";" 4.322490";" 8.326361";" 2.182392";" 3.337158";" 9.566721";" 8.168691"
"10am";" 1.544371";" 7.379193";"11.373827";" 6.729100";" 1.330279";" 3.506042";" 7.095675";" 5.625233";"11.866332";" 6.910197";" 2.958041";" 6.714459";" 5.262050";" 4.531918";" 8.803750";" 2.224224";" 3.605434";" 9.064334";" 8.204919"
"11am";" 2.1823399";" 4.7751554";"10.8196664";" 6.5347549";" 2.5825275";" 3.3348573";" 7.3043858";" 5.2472779";"11.5578247";" 7.4826793";" 2.8483096";" 7.8366240";" 6.0905176";" 4.4462733";" 9.0140147";" 0.6524841";" 4.9254511";" 8.9217496";" 8.5225896"
