"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"  0.0000000";"  0.0000000";"  0.6359252";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.0000000";"  0.0000000"
"5am";"  0.0000000";"  0.0000000";"  0.6650785";"  0.0000000";"  0.0000000";"  0.1125836";"  0.0000000";"  0.3600981";"  0.0000000";"  0.9217734";"  0.0000000";"  0.0000000";"  0.2968598";"  0.3127863";"  0.0000000";"  0.0000000";"100.0000000";"  0.0000000";"  0.0000000"
"6am";"  0.0000000";"  0.0000000";"  0.6913130";"  0.0000000";"  0.2701184";"  0.4702694";"  0.4385269";"  0.3685127";"  0.0000000";"  0.9282303";"  0.0000000";"  0.0000000";"  0.3061412";"  0.2950987";"  0.0000000";"  0.2968325";"100.0000000";"  0.0000000";"  0.3631975"
"7am";" 1.6735148";" 1.3897158";" 0.6695894";" 0.2733298";" 0.4573449";" 1.1746414";" 0.8606567";" 0.4449143";" 0.0000000";" 1.5191224";" 0.0000000";" 0.0000000";" 1.6910953";" 0.6315122";" 0.0000000";" 0.3517972";"73.4123560";" 0.3774193";" 1.8354580"
"8am";" 1.8183794";" 1.5196615";" 0.7234466";" 0.6020233";" 0.4640519";" 1.5000760";" 1.4977534";" 0.7481749";" 0.0000000";" 2.3895288";" 0.0000000";" 0.0000000";" 2.0274807";" 0.9549638";" 0.0000000";" 0.3922970";"68.3442857";" 0.4677692";" 2.9324355"
"9am";" 2.3335011";" 1.4287590";" 0.7323605";" 0.5675587";" 0.4811362";" 1.7890462";" 1.4800158";" 0.7630438";" 0.0000000";" 3.1465857";" 0.0000000";" 0.0000000";" 2.2748405";" 1.9135654";" 0.0000000";" 2.4208446";"65.1653532";" 0.5042848";" 2.9003268"
"10am";" 2.3707603";" 0.8595018";" 0.7595450";" 0.9136100";" 0.4746188";" 1.7708351";" 1.5504230";" 0.7863851";" 0.0000000";" 3.2453729";" 0.0000000";" 0.0000000";" 2.1447107";" 2.0026345";" 1.4960958";" 2.9916138";"62.4160030";" 0.9569196";" 2.8529570"
"11am";" 2.3350257";" 0.8773407";" 0.7138075";" 0.6294735";" 0.4908208";" 1.6990304";" 1.6782270";" 0.2190841";" 0.0000000";" 3.6395532";" 0.0000000";" 1.8632955";" 2.1915422";" 1.8381401";" 0.0000000";" 1.3906846";"63.7977441";" 0.9883270";" 2.8520234"
