"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669";"4403.12669"
"4am";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0";"0";"0";"0";"0";"0";" 0";"0"
"5am";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0"
"7am";"  0.0000";"  0.0000";"612.3068";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"718.8081";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"643.2274";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"8am";" 904.2298";"   0.0000";"1562.2035";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2179.6242";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1171.3959";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";" 959.4615";"   0.0000";"1707.7350";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 505.8451";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2110.5593";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1819.2260";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";"1157.2453";"   0.0000";"1705.5454";" 584.5114";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 509.9246";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2179.3490";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2166.7311";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";" 966.7941";"   0.0000";"1508.0918";" 493.7001";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 538.9469";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2163.2936";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1853.7240";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"12am";"1033.341";"   0.000";"1470.553";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1946.815";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1939.873";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"1pm";"1042.3804";"   0.0000";"1616.9903";" 611.8371";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2329.6829";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1565.0051";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"2pm";"1501.7526";"   0.0000";"1854.2289";" 490.6699";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 572.1533";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2311.2772";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 728.8827";"1830.2975";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"3pm";"1669.1257";"   0.0000";"1706.9447";" 536.7426";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2142.2538";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 705.4814";"1820.1015";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"4pm";"1372.1273";"   0.0000";"1479.0814";" 491.8988";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1846.3252";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1680.0940";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"5pm";" 965.2039";"   0.0000";" 625.2130";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1201.1308";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1546.0106";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"6pm";" 610.7917";"   0.0000";" 516.6122";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 807.3700";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1364.1227";"0";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
