"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";" 96.47163";"100.00000";" 96.70677";" 98.28096";" 93.44079";" 94.23387";"100.00000";" 98.69579";" 98.05095";" 96.93498";" 99.32337";" 99.63326";" 99.04836";" 94.63176";"100.00000";" 99.66383";" 98.56086";"100.00000"
"5am";" 93.95595";"100.00000";" 94.07272";" 98.09966";" 94.33134";" 92.48534";" 99.57568";" 98.62662";" 96.52864";" 96.94825";" 98.27070";" 99.25270";" 99.04836";" 92.94304";"100.00000";" 97.03641";" 98.55297";"100.00000"
"6am";" 88.35937";" 99.55849";" 93.11819";" 96.85762";" 93.68281";" 90.34931";" 99.32767";" 96.73366";" 92.85310";" 92.53818";" 96.93030";" 98.03292";" 92.24796";" 89.79231";" 99.47794";" 95.01457";" 98.43473";"100.00000"
"7am";"50.57620";"79.21882";"67.05509";"72.43283";"73.45200";"67.27874";"86.19660";"76.21185";"66.30901";"75.74359";"91.05262";"84.93850";"78.79426";"66.43899";"92.33803";"86.35658";"81.52038";"91.96099"
"8am";"30.75433";"58.30315";"41.57977";"52.66448";"56.92675";"46.28903";"72.76755";"65.55426";"44.79940";"53.41857";"72.87359";"59.26656";"57.24538";"42.05641";"80.89117";"68.30914";"61.00855";"85.99597"
"9am";"23.53808";"53.17242";"34.42105";"48.08336";"51.05381";"41.12314";"67.40600";"58.85323";"42.57768";"48.11202";"63.41291";"57.43228";"52.70162";"39.10584";"78.43907";"63.12486";"53.47914";"81.47963"
"10am";"23.39989";"51.50568";"33.80101";"41.66733";"50.28555";"38.44166";"63.79041";"53.78334";"37.08318";"49.44471";"58.59005";"49.61496";"52.47065";"36.84577";"75.65411";"58.31899";"47.20853";"78.66386"
"11am";"25.48863";"57.33030";"38.88154";"48.23737";"50.64211";"43.74562";"69.60322";"63.14182";"41.31652";"49.88738";"63.97456";"56.29497";"55.03251";"37.61358";"77.55136";"64.11435";"57.17363";"83.10272"
"12am";"38.37900";"68.07796";"57.04331";"65.18501";"61.55088";"59.82983";"80.27162";"72.37395";"55.69468";"63.90509";"77.65128";"68.73271";"65.73882";"51.33052";"85.62986";"75.96852";"72.50081";"88.55056"
"1pm";"30.97879";"58.45784";"46.02419";"51.40554";"58.91166";"44.29971";"73.53903";"67.64177";"43.59490";"54.08497";"68.40107";"59.35285";"57.49707";"45.86605";"84.09175";"68.06574";"63.73651";"91.85562"
"2pm";"23.72766";"54.81893";"39.81858";"47.20894";"55.17042";"38.98003";"70.87003";"62.41365";"37.05986";"48.92703";"57.89216";"54.37914";"53.18210";"41.66212";"77.95337";"62.63935";"54.17987";"88.15714"
"3pm";"19.20077";"52.21311";"34.55938";"51.30771";"57.63553";"42.64175";"66.63579";"61.59508";"39.81034";"52.02560";"64.53134";"51.57856";"52.44072";"40.72316";"79.30527";"64.83918";"45.70191";"80.03376"
"4pm";"25.25204";"53.55156";"40.75214";"56.26292";"71.95397";"51.75126";"72.49054";"70.74136";"51.37949";"56.18189";"64.45238";"54.62553";"60.46900";"44.77829";"79.43314";"71.34150";"57.05357";"85.50638"
"5pm";"36.59996";"72.14663";"60.71367";"66.12835";"81.86189";"67.51202";"84.07768";"82.18456";"70.23821";"68.15565";"74.59953";"66.73557";"72.02629";"64.76224";"87.79244";"83.00147";"70.96007";"91.00884"
"6pm";"56.48105";"86.73725";"71.11093";"82.15660";"94.28288";"74.84985";"89.31175";"86.97451";"83.98186";"82.48460";"80.54350";"79.31361";"84.76699";"78.96231";"92.53461";"88.19510";"83.86785";"91.82783"
"7pm";"63.49648";"91.41534";"77.25197";"86.91022";"93.14759";"91.73741";"93.36204";"94.53902";"91.41497";"87.71961";"82.51894";"91.51382";"91.58727";"90.21675";"96.51857";"90.15543";"87.35165";"89.50410"
"8pm";"68.09842";"96.55151";"82.44432";"91.06644";"90.20233";"96.89067";"95.39994";"94.97844";"95.88764";"89.05653";"92.80896";"94.11341";"93.53233";"91.11948";"95.60664";"92.74659";"90.15204";"92.18228"
"9pm";"65.52104";"96.32778";"86.59846";"91.32021";"93.66195";"96.92879";"94.19508";"95.03976";"95.29109";"90.83418";"93.34076";"95.70757";"94.20786";"91.20731";"99.08899";"95.15611";"92.91796";"92.34543"
"10pm";"76.08334";"95.31000";"90.32351";"92.91309";"93.11928";"97.04168";"97.91812";"97.42336";"93.33771";"94.55856";"98.05370";"97.23004";"97.28567";"94.12351";"99.69168";"98.54892";"94.36742";"93.43042"
