"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753";"21509.1753"
"4am";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0"
"7am";"   0.0000";"6415.8645";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1001.5614";"   0.0000";"1057.4510";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1881.2539";"   0.0000";"   0.0000";"   0.0000";"1453.3262";"   0.0000";"   0.0000";" 664.8834";"6028.1434";"   0.0000";"   0.0000";"   0.0000";"1832.2579";"   0.0000";"1377.1370";"   0.0000";"   0.0000";"1066.0417";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
"8am";"1416.3642";"9071.3094";"1238.7014";"1506.0631";" 754.7054";"   0.0000";"1484.4268";"   0.0000";"1730.8395";"   0.0000";"   0.0000";"   0.0000";"1682.9894";"   0.0000";"   0.0000";"2504.9951";"   0.0000";"   0.0000";"   0.0000";"1831.6108";"1842.3445";"   0.0000";"1164.5142";"8948.8368";"   0.0000";"   0.0000";"   0.0000";"6158.7676";" 899.6739";"2062.1576";"   0.0000";"   0.0000";"1272.8381";"   0.0000";"   0.0000";"   0.0000";"1447.3051";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1263.7488";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
"9am";" 1465.0423";"11281.2690";" 1436.6917";" 1892.8093";"  903.9839";"    0.0000";" 1484.4268";"    0.0000";" 1800.2887";"    0.0000";"    0.0000";"    0.0000";" 1682.9894";"    0.0000";"    0.0000";" 2545.4108";"    0.0000";"    0.0000";"    0.0000";" 1798.2960";" 2009.8823";"    0.0000";" 1266.4307";"10803.0651";"    0.0000";"    0.0000";"    0.0000";" 7531.0447";" 1039.7755";" 2371.5898";"    0.0000";"  950.0951";" 1272.8381";"    0.0000";"    0.0000";"    0.0000";" 1447.3051";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"  585.4872";" 1381.2936";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"0";"    0.0000";"    0.0000";"    0.0000"
"10am";" 1389.1508";"11887.9487";" 1615.7131";" 1928.9444";"  880.0575";"    0.0000";" 1534.2127";"    0.0000";" 1689.7532";"    0.0000";"    0.0000";"    0.0000";" 1727.0113";"    0.0000";"    0.0000";" 2545.4108";"    0.0000";"    0.0000";"    0.0000";" 1904.7081";" 2059.9663";"    0.0000";" 1435.2816";"11316.3128";"    0.0000";"    0.0000";"    0.0000";" 8864.6022";" 1039.7755";" 2433.1772";"    0.0000";"  879.5991";" 1283.0570";"    0.0000";"    0.0000";"    0.0000";" 1447.3051";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"  828.9334";" 1381.2936";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"0";"    0.0000";"    0.0000";"    0.0000"
"11am";" 1298.6591";"11147.8594";" 1563.5963";" 1834.0963";"  880.0575";"    0.0000";" 1534.2127";"    0.0000";" 1689.7532";"    0.0000";"    0.0000";"    0.0000";" 1727.0113";"    0.0000";"    0.0000";" 2270.5416";"    0.0000";"    0.0000";"    0.0000";" 1695.9323";" 2059.9663";"    0.0000";" 1330.0550";"11036.7678";"    0.0000";"    0.0000";"    0.0000";" 8673.7053";" 1039.7755";" 2373.5011";"    0.0000";"    0.0000";" 1218.5759";"    0.0000";"    0.0000";"    0.0000";" 1447.3051";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"  828.9334";" 1366.8452";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"0";"    0.0000";"    0.0000";"    0.0000"
