"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085";"32.2033898305085"
"max";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915";"67.7966101694915"
"4am";"46.35294";"40.70022";"44.87427";"45.71984";"44.67698";"48.57595";"43.34426";"49.23599";"48.38710";"44.39919";"50.27223";"45.48736";"47.98061";"48.50088";"53.53535";"51.19237";"50.53111";"48.34835";"51.15830";"50.57208";"50.61082";"45.61717";"47.53199";"52.29759";"50.08292";"47.81705";"48.48485";"49.36709";"58.44156"
"5am";"46.25850";"40.86957";"44.78764";"45.33857";"44.10959";"48.60335";"43.26288";"48.71355";"48.29193";"44.19552";"50.54945";"45.30686";"47.64228";"48.40426";"53.63790";"50.49020";"50.00000";"48.55403";"51.07212";"50.46083";"49.73545";"45.20796";"47.45455";"51.99115";"49.74874";"47.69874";"48.25328";"49.15254";"67.79661"
"6am";"49.22780";"40.51173";"44.92188";"44.93609";"43.15693";"48.99920";"42.10884";"48.38160";"46.79803";"43.45114";"48.53801";"44.77893";"46.75653";"48.02158";"57.77778";"49.39759";"49.27302";"47.56494";"49.68685";"50.35971";"48.87218";"43.89800";"46.40152";"51.28205";"49.27536";"46.40523";"48.08989";"47.91209";"67.35395"
"7am";"51.00592";"41.00156";"46.07843";"44.90532";"41.04913";"49.35424";"40.54452";"51.79407";"44.48980";"43.51852";"47.68856";"44.35318";"46.80648";"48.00000";"61.61137";"47.70833";"48.28283";"47.47475";"50.87282";"52.31608";"49.54751";"41.44144";"46.88797";"52.05128";"48.47162";"46.93396";"46.69927";"48.29268";"59.53846"
"8am";"47.31750";"41.73318";"45.43611";"43.40704";"39.73064";"50.47518";"39.98477";"51.84659";"46.09756";"42.38579";"47.20000";"44.92901";"47.55601";"47.97571";"63.09720";"49.51220";"49.29907";"48.46336";"53.25779";"51.63205";"49.48980";"40.94903";"48.31461";"53.22581";"48.38710";"49.48454";"45.50129";"48.95833";"56.74218"
"9am";"47.69874";"40.32609";"44.39834";"43.40786";"39.78671";"50.95829";"40.21572";"51.57143";"47.69648";"40.81633";"47.45308";"44.83431";"47.02920";"48.04928";"64.03361";"51.28205";"50.81967";"47.70408";"53.70920";"51.37615";"50.00000";"39.45946";"49.17258";"54.12088";"49.19786";"50.00000";"45.98930";"49.06166";"55.66406"
"10am";"47.28618";"39.66422";"44.08163";"42.51852";"39.59732";"51.55709";"39.87292";"51.98864";"47.80059";"42.50000";"46.38070";"43.81592";"47.40125";"48.84696";"63.50000";"51.48248";"50.50251";"48.11828";"53.84615";"52.81250";"50.84270";"40.55046";"50.00000";"53.20334";"49.57265";"49.72826";"46.42857";"49.01961";"55.09091"
"11am";"47.07846";"39.33548";"45.10638";"42.76119";"40.26512";"51.51856";"40.33546";"51.36298";"46.57534";"44.02036";"47.02842";"43.77968";"47.07724";"48.44075";"63.07947";"52.35602";"50.37406";"50.26455";"53.53846";"51.72414";"50.55866";"40.47187";"49.52607";"52.99145";"48.73950";"49.73118";"45.94595";"50.27473";"55.03173"
"12am";"46.45941";"39.54248";"44.79167";"41.78439";"40.01685";"51.44444";"40.71082";"51.17302";"47.55784";"43.36735";"46.03581";"42.38411";"48.52941";"48.00839";"63.62126";"50.64267";"51.33172";"50.91864";"54.79876";"50.91463";"51.26050";"40.51095";"50.00000";"53.48189";"50.00000";"48.51752";"46.84932";"50.27473";"54.90549"
"1pm";"46.66124";"39.80892";"45.91195";"41.44460";"40.00000";"53.37278";"39.64401";"51.86289";"48.17927";"43.64090";"43.06931";"43.46997";"47.02815";"48.94515";"64.41821";"51.86170";"50.23923";"50.26596";"52.16049";"51.79153";"51.70455";"39.44444";"50.49751";"53.75723";"48.96755";"49.86072";"46.77871";"50.81967";"54.31993"
"2pm";"47.85832";"39.02703";"43.84449";"41.42139";"41.11901";"52.86396";"39.93506";"53.23741";"47.75281";"43.23607";"43.62416";"43.97706";"46.51661";"47.81705";"64.68591";"51.89873";"50.34483";"49.48187";"52.46914";"51.81518";"49.86150";"40.39855";"49.74359";"53.61111";"48.39650";"50.41322";"47.59207";"51.06952";"55.08772"
"3pm";"47.47010";"37.72455";"42.94606";"42.93521";"40.37770";"50.58448";"41.89189";"52.97710";"46.58228";"43.79562";"43.73576";"44.81038";"47.45255";"47.54098";"63.40641";"52.30415";"50.10753";"49.40618";"52.27273";"53.20513";"49.87147";"41.27273";"48.83721";"54.27807";"47.79221";"49.59350";"46.64879";"50.90439";"54.92228"
"4pm";"50.75377";"39.53168";"44.18605";"43.07432";"42.05607";"49.71209";"42.33746";"50.83460";"45.99156";"41.95011";"47.07113";"45.39282";"46.85315";"49.30417";"60.14760";"52.19124";"51.14504";"50.00000";"51.61290";"52.01149";"49.44072";"42.91115";"48.19277";"54.43038";"47.94816";"47.16049";"47.83715";"50.49261";"56.65529"
"5pm";"49.04679";"40.16667";"43.64754";"45.10332";"42.79155";"49.64602";"42.21252";"48.56688";"47.29981";"41.43167";"48.58871";"45.19141";"45.61856";"48.63813";"57.03839";"51.97133";"50.26087";"50.00000";"50.58275";"51.95822";"50.70423";"44.25926";"48.23529";"53.95683";"49.80620";"48.21002";"47.81553";"50.93023";"52.70270"
"6pm";"46.79054";"40.17699";"44.13519";"44.78417";"43.13346";"48.65832";"43.42013";"48.80763";"47.67857";"41.94260";"49.69819";"44.75588";"46.41314";"48.34951";"55.89837";"50.88028";"51.43824";"51.00671";"50.68807";"53.04569";"50.99602";"44.54713";"47.68519";"53.69928";"49.14934";"48.21853";"47.98100";"50.82742";"52.25989"
"7pm";"47.87776";"40.21739";"45.13619";"44.89051";"43.23557";"48.36717";"43.23944";"50.69337";"47.84946";"42.58065";"48.57685";"44.42446";"46.38448";"47.87645";"55.37341";"49.91424";"51.26476";"50.67340";"51.27021";"53.28283";"50.98039";"45.00942";"48.03695";"53.28638";"49.04943";"48.10427";"47.05882";"50.35800";"53.33333"
"8pm";"46.46840";"40.18868";"45.41985";"44.33873";"43.60902";"48.70912";"43.21855";"50.70866";"47.26631";"42.18415";"49.80843";"44.74886";"46.67243";"47.20617";"54.43038";"50.67340";"51.14379";"50.08130";"51.35747";"52.73632";"50.66667";"45.11278";"47.19101";"53.59629";"48.98336";"47.44186";"47.68519";"49.88345";"57.14286"
"9pm";"48.27586";"39.32136";"44.89403";"45.58093";"43.75578";"48.46473";"42.87700";"49.49324";"47.17608";"42.13974";"50.57252";"44.81793";"46.99407";"47.36842";"54.49640";"50.82237";"50.86614";"49.36709";"50.54230";"51.71569";"50.46041";"44.82109";"47.55556";"53.57968";"49.46619";"46.60633";"47.91667";"49.77273";"61.61616"
"10pm";"47.53363";"40.55202";"44.44444";"44.99504";"44.08799";"48.20847";"42.55172";"49.74359";"47.79051";"42.24138";"50.65666";"44.99072";"47.92359";"47.28972";"54.60993";"51.54976";"50.86072";"48.35681";"50.53533";"51.57385";"50.18182";"44.98141";"48.11530";"53.30296";"49.30796";"46.51685";"47.58621";"49.77578";"63.12057"
