"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61"
"4am";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"5am";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"7am";"1358.002";"1235.904";"   0.000";"   0.000";" 633.731";"1467.623";"   0.000";"   0.000";" 620.183";"   0.000";"   0.000";"1175.661";"   0.000";"   0.000";" 846.576";"   0.000";"1392.850";" 498.712";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 548.374";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 706.224";"   0.000";"   0.000";"   0.000";"   0.000";" 683.818";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000"
"8am";"3624.007";"2278.177";" 973.132";"   0.000";"1231.020";"2285.651";"1480.948";"   0.000";" 884.242";"   0.000";" 549.670";"2026.611";"   0.000";"   0.000";"1452.331";"   0.000";"2162.720";" 987.857";"   0.000";"   0.000";"   0.000";" 772.095";"   0.000";" 677.166";" 641.503";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1131.985";"   0.000";"   0.000";"   0.000";"   0.000";"1682.027";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"4262.904";"2854.021";" 973.585";"   0.000";"1481.047";"2132.445";"1882.950";"   0.000";"1034.953";"   0.000";" 667.289";"2223.738";" 748.741";"   0.000";"1569.317";"   0.000";"2477.553";"1318.151";"   0.000";"   0.000";"   0.000";"1280.022";"   0.000";" 702.559";" 683.248";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1480.102";"   0.000";"   0.000";"   0.000";"   0.000";"1935.120";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0"
"10am";"4727.819";"3107.992";"1094.630";"   0.000";"1646.686";"2225.444";"2072.399";"   0.000";"1055.141";"   0.000";"   0.000";"2202.494";" 754.549";" 624.135";"1590.709";"   0.000";"2467.232";"1242.489";"   0.000";" 571.805";"   0.000";"1260.985";"   0.000";" 810.490";" 637.765";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1297.690";"   0.000";"   0.000";"   0.000";"   0.000";"1975.726";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";"4342.976";"2635.186";"1190.822";"   0.000";"1526.637";"2040.080";"1669.832";"   0.000";" 957.299";"   0.000";"   0.000";"2024.261";"   0.000";"   0.000";"1283.759";"   0.000";"2293.740";"1126.959";"   0.000";"   0.000";"   0.000";"1203.479";"   0.000";" 560.040";" 558.107";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1168.115";"   0.000";"   0.000";"   0.000";"   0.000";"1621.443";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0"
"12am";"3371.588";"2381.564";"1012.560";"   0.000";"1403.589";"1692.601";"1608.768";"   0.000";" 940.372";"   0.000";"   0.000";"1672.787";"   0.000";"   0.000";"1049.348";"   0.000";"2310.611";"1120.767";"   0.000";"   0.000";"   0.000";" 854.637";"   0.000";"   0.000";" 587.858";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 785.119";"   0.000";"   0.000";"   0.000";"   0.000";"1235.678";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0"
