"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442";"22512.442"
"4am";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0"
"5am";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0"
"6am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1807.116";"1095.230";"   0.000";"   0.000";"   0.000";"1099.320";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1483.836";"   0.000";"   0.000";"   0.000";"1566.178";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1182.676";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1137.324";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"7am";"2176.889";"   0.000";"   0.000";"2662.168";"4990.913";"3024.931";"   0.000";"3577.691";"5483.999";"2930.523";"3318.341";"2412.410";"2957.916";"4092.739";"4664.781";"2670.848";"   0.000";"   0.000";"   0.000";"4558.466";"   0.000";"1942.301";"4261.604";"1780.724";"2615.177";"3228.140";"1117.075";"1915.600";"   0.000";"2853.175";"3283.941";"3082.735";"2825.379";"3745.626";"3939.437";"   0.000";"   0.000";"2335.632";"2253.884";"1231.073";"1295.802";"   0.000";"0";"1411.997";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2061.264";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1598.524";"   0.000";"   0.000";"   0.000";"1758.538";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1878.281";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";" 7005.283";" 1669.287";" 2415.599";" 4538.646";"12176.431";" 4074.111";" 1615.579";" 6830.578";" 9709.006";" 4400.517";" 5180.635";" 4838.560";" 5165.602";" 9640.130";"10053.804";" 4303.346";"    0.000";" 1998.824";" 2599.918";" 5664.513";" 3803.779";" 2943.465";" 4994.359";" 4139.887";" 4932.840";" 4731.570";" 1404.002";" 2483.828";" 1497.079";" 3965.536";" 4593.324";" 4334.122";" 3188.953";" 7392.912";" 6725.166";" 1062.050";"    0.000";" 4858.407";" 3370.920";" 1858.088";" 3204.607";" 1944.081";"0";" 1644.453";"    0.000";"    0.000";"    0.000";"    0.000";" 2145.788";"  789.595";" 3357.780";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 2894.292";"    0.000";"    0.000";"    0.000";" 2334.492";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 2786.330";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000"
"9am";" 8696.794";" 1983.240";" 2900.937";" 5167.505";"19401.755";" 4539.640";" 1991.359";" 9611.026";"11376.917";" 6139.143";" 6277.632";" 7547.009";" 7636.590";"10760.501";"11259.292";" 4600.103";" 1140.113";" 2025.892";" 2547.963";" 5437.518";" 4411.954";" 3889.191";" 4884.757";" 5660.812";" 6824.249";" 7200.597";" 1863.690";" 2510.299";" 2008.503";" 4795.648";" 5043.391";" 4413.146";" 3959.880";" 7922.911";" 7779.520";" 1221.692";"    0.000";" 7123.141";" 4415.791";" 3154.581";" 4002.889";" 2821.469";"0";" 2054.560";"    0.000";"    0.000";" 1347.368";"    0.000";" 2235.511";" 1363.094";" 3949.672";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 1252.405";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 3203.890";"    0.000";"    0.000";"    0.000";" 2409.423";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 1615.351";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 3762.553";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000"
"10am";" 9464.171";" 2559.411";" 3682.458";" 5139.693";"21746.815";" 4921.818";" 2482.448";"10209.948";"12337.525";" 6727.016";" 5814.519";" 7086.298";" 7072.380";"11258.558";"12242.047";" 4618.317";" 1104.668";" 2718.008";" 2252.308";" 6277.928";" 4458.775";" 3964.982";" 5264.897";" 6909.591";" 7288.275";" 7396.052";" 1738.087";" 2510.299";" 2344.885";" 5014.352";" 4865.188";" 5466.500";" 4233.678";" 8457.414";" 7818.042";" 2118.222";"    0.000";" 7179.264";" 4724.316";" 4372.285";" 3478.037";" 2921.305";"0";" 2450.725";"    0.000";"    0.000";" 1590.144";"    0.000";" 2192.543";" 1235.398";" 4979.265";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 1688.709";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 3479.074";"    0.000";"    0.000";"    0.000";" 2468.209";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 2247.602";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 3989.174";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000"
"11am";"10553.244";" 2284.990";" 2668.619";" 5262.951";"20697.463";" 4360.557";" 2021.191";" 9422.177";"12000.455";" 6526.564";" 5530.966";" 7361.605";" 5650.689";"10104.145";"10486.622";" 4416.421";" 1028.242";" 1513.853";" 2629.390";" 6099.675";" 3440.922";" 3407.722";" 5254.163";" 6390.572";" 6192.519";" 5011.273";" 1302.831";" 2613.792";" 1964.812";" 4228.226";" 4678.111";" 4489.810";" 4041.043";" 8016.303";" 8008.997";" 1751.219";"    0.000";" 7415.150";" 2754.822";" 3695.449";" 2927.325";" 2947.611";"0";" 1963.707";"    0.000";"    0.000";" 1969.660";"    0.000";" 2355.643";" 1032.385";" 4079.018";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 1884.207";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 3085.552";"    0.000";"    0.000";"    0.000";" 2372.033";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 2279.676";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 4179.276";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000"
