"variable","code_sec","ressect","poidsp"
"h10","7501","7503",179.988626216915
"h10","7501","7504",513.669434815524
"h10","7501","7505",222.535050031375
"h10","7501","7507",394.974981467413
"h10","7501","7508",548.380411562401
"h10","7501","7511",290.861012210928
"h10","7501","7513",618.05176856403
"h10","7501","7708",858.222745938852
"h10","7501","7803",473.145949849735
"h10","7501","9305",784.3256853088
"h10","7502","7503",184.866843246421
"h10","7502","7504",234.326880782298
"h10","7502","7506",667.050068731369
"h10","7502","7507",444.504559256784
"h10","7502","7510",631.069486260054
"h10","7502","7810",463.086397479213
"h10","7502","9107",219.135429233132
"h10","7502","9112",338.425143060343
"h10","7502","9205",560.826419198964
"h10","7502","9211",327.380539565846
"h10","7502","9310",1127.24405179469
"h10","7503","7501",248.453623918039
"h10","7503","7502",455.494052029921
"h10","7503","7504",774.391605770354
"h10","7503","7507",394.974981467413
"h10","7503","7508",325.172894246451
"h10","7503","7510",1409.1042217501
"h10","7503","7512",1663.95416070503
"h10","7503","9105",259.94967807651
"h10","7503","9203",707.829783493528
"h10","7503","9204",779.551030772065
"h10","7503","9208",536.299572991708
"h10","7503","9404",732.752473894207
"h10","7509","7502",330.677138338731
"h10","7509","7504",305.737844205758
"h10","7509","7505",324.158676063657
"h10","7509","7508",319.983531409698
"h10","7509","7510",367.662823529682
"h10","7509","7812",490.378745882313
"h10","7509","9206",387.598658371264
"h10","7509","9208",223.21232670951
"h10","7509","9209",635.321819984309
"h10","7509","9210",346.354866127078
"h10","7509","9212",566.245989198683
"h10","7510","7503",844.862705230797
"h10","7510","7508",548.380411562401
"h10","7510","7509",453.834748057489
"h10","7510","7512",699.252231973557
"h10","7510","9102",210.557392434884
"h10","7510","9203",718.677642784793
"h10","7510","9208",244.508558699645
"h10","7510","9212",888.566354157925
"h10","7510","9408",190.068398921297
"h11","7501","7503",315.112120823346
"h11","7501","7504",508.57839704878
"h11","7501","7505",222.535050031375
"h11","7501","7507",394.974981467413
"h11","7501","7508",1119.23871182997
"h11","7501","7510",891.100838343508
"h11","7501","7513",618.05176856403
"h11","7501","7708",858.222745938852
"h11","7501","7803",473.145949849735
"h11","7501","7805",352.749230696517
"h11","7501","9113",326.417261533318
"h11","7501","9207",284.887843311826
"h11","7501","9209",1334.6882044982
"h11","7501","9304",451.616982330959
"h11","7501","9305",784.3256853088
"h11","7501","9306",213.59754494563
"h11","7501","9403",711.812030202974
"h11","7502","7503",184.866843246421
"h11","7502","7504",234.326880782298
"h11","7502","7505",222.535050031375
"h11","7502","7508",228.396880152703
"h11","7502","7509",907.669496114978
"h11","7502","7510",631.069486260054
"h11","7502","7514",465.300302262146
"h11","7502","7810",91.5326280107474
"h11","7502","7812",490.378745882313
"h11","7502","9107",438.270858466264
"h11","7502","9112",338.425143060343
"h11","7502","9203",463.868882472185
"h11","7502","9205",560.826419198964
"h11","7502","9209",416.169691872961
"h11","7502","9210",444.040332211607
"h11","7502","9211",327.380539565846
"h11","7502","9310",1127.24405179469
"h11","7502","9402",632.664977577298
"h11","7503","7502",455.494052029921
"h11","7503","7504",540.064724988056
"h11","7503","7507",394.974981467413
"h11","7503","7508",941.715360117164
"h11","7503","7510",523.438014813826
"h11","7503","7805",709.97457960079
"h11","7503","9105",259.94967807651
"h11","7503","9113",103.809462011093
"h11","7503","9203",707.829783493528
"h11","7503","9204",779.551030772065
"h11","7503","9206",955.59287811106
"h11","7503","9208",205.743197724818
"h11","7503","9210",567.76297151701
"h11","7503","9302",222.315390430285
"h11","7503","9404",732.752473894207
"h11","7503","9408",264.996791702826
"h11","7503","9414",83.6200722078982
"h11","7509","7502",660.997489181461
"h11","7509","7504",733.764052356506
"h11","7509","7505",324.158676063657
"h11","7509","7508",941.715360117164
"h11","7509","7510",367.662823529682
"h11","7509","7806",272.63665073648
"h11","7509","7812",876.629343875235
"h11","7509","9206",387.598658371264
"h11","7509","9208",223.21232670951
"h11","7509","9210",346.354866127078
"h11","7509","9407",605.508049812439
"h11","7510","7503",844.862705230797
"h11","7510","7504",300.646806439014
"h11","7510","7508",548.380411562401
"h11","7510","7509",453.834748057489
"h11","7510","7511",290.861012210928
"h11","7510","7512",699.252231973557
"h11","7510","7702",395.533466638063
"h11","7510","9102",210.557392434884
"h11","7510","9203",699.597112686723
"h11","7510","9208",481.869261797263
"h11","7510","9212",888.566354157925
"h11","7510","9304",593.449701526258
"h11","7510","9403",274.983252897814
"h11","7510","9406",156.762635731014
"h11","7510","9408",190.068398921297
"h12","7501","7505",222.535050031375
"h12","7501","7507",789.949962934826
"h12","7501","7508",1052.26605700817
"h12","7501","7510",891.100838343508
"h12","7501","7511",285.80967814832
"h12","7501","7513",618.05176856403
"h12","7501","7708",858.222745938852
"h12","7501","7803",473.145949849735
"h12","7501","7805",352.749230696517
"h12","7501","7811",599.14978085842
"h12","7501","9101",177.375334664506
"h12","7501","9113",326.417261533318
"h12","7501","9207",284.887843311826
"h12","7501","9209",366.146857648486
"h12","7501","9304",451.616982330959
"h12","7501","9305",784.3256853088
"h12","7501","9306",213.59754494563
"h12","7501","9312",716.355885451547
"h12","7501","9402",632.664977577298
"h12","7501","9407",342.27514288844
"h12","7501","9413",359.984193482644
"h12","7502","7501",442.162147028923
"h12","7502","7503",184.866843246421
"h12","7502","7504",534.973687221312
"h12","7502","7505",222.535050031375
"h12","7502","7507",385.998389383182
"h12","7502","7508",548.380411562401
"h12","7502","7509",453.834748057489
"h12","7502","7511",352.757494520918
"h12","7502","7810",91.5326280107474
"h12","7502","7812",876.629343875235
"h12","7502","9107",438.270858466264
"h12","7502","9112",338.425143060343
"h12","7502","9113",345.691423642904
"h12","7502","9203",463.868882472185
"h12","7502","9205",560.826419198964
"h12","7502","9209",416.169691872961
"h12","7502","9210",790.395198338685
"h12","7502","9212",888.566354157925
"h12","7502","9310",1127.24405179469
"h12","7502","9402",514.503308965174
"h12","7502","9408",264.996791702826
"h12","7503","7502",910.988104059842
"h12","7503","7504",305.737844205758
"h12","7503","7507",394.974981467413
"h12","7503","7508",245.685406021118
"h12","7503","7510",523.438014813826
"h12","7503","7805",709.97457960079
"h12","7503","9113",103.809462011093
"h12","7503","9203",489.465974457419
"h12","7503","9204",779.551030772065
"h12","7503","9206",1376.75078071127
"h12","7503","9208",205.743197724818
"h12","7503","9210",567.76297151701
"h12","7503","9302",222.315390430285
"h12","7503","9404",732.752473894207
"h12","7503","9414",167.240144415796
"h12","7508","7509",1088.88127686823
"h12","7508","7510",359.682464394628
"h12","7508","7511",352.757494520918
"h12","7508","7814",69.9337318384419
"h12","7508","9203",201.8484119737
"h12","7508","9205",674.876452215537
"h12","7508","9208",307.325984070844
"h12","7508","9209",239.845728786061
"h12","7508","9210",567.76297151701
"h12","7508","9305",1255.65887598458
"h12","7508","9403",274.983252897814
"h12","7508","9411",1130.69390669455
"h12","7509","7502",330.32035084273
"h12","7509","7504",733.764052356506
"h12","7509","7505",324.158676063657
"h12","7509","7508",941.715360117164
"h12","7509","7510",1056.85779618244
"h12","7509","7806",272.63665073648
"h12","7509","9205",287.049721008875
"h12","7509","9206",387.598658371264
"h12","7509","9207",596.133849620917
"h12","7509","9208",223.21232670951
"h12","7509","9210",346.354866127078
"h12","7509","9302",623.671067041093
"h12","7509","9407",605.508049812439
"h12","7509","9408",190.068398921297
"h12","7510","7503",294.042955925765
"h12","7510","7504",300.646806439014
"h12","7510","7512",699.252231973557
"h12","7510","7702",395.533466638063
"h12","7510","7812",386.250597992922
"h12","7510","9102",210.557392434884
"h12","7510","9202",756.628503109658
"h12","7510","9203",252.279567660311
"h12","7510","9208",214.477762217164
"h12","7510","9209",698.262857821918
"h12","7510","9304",593.449701526258
"h12","7510","9403",274.983252897814
"h12","7510","9408",190.068398921297
"h12","7512","7510",885.66620693627
"h12","7512","7511",806.884127820132
"h12","7512","7514",1370.11717861289
"h12","7512","9111",249.126486602233
"h12","7512","9203",157.753466985095
"h12","7512","9304",1057.98737630052
"h12","7512","9312",384.554991161374
"h12","7512","9506",210.459656765917
"h12","7512","9511",811.73816668877
"h12","7812","7707",585.734361993843
"h12","7812","7803",2676.20719276317
"h12","7812","7805",426.171892174519
"h12","7812","7807",446.932119437484
"h12","7812","7809",259.820685570899
"h12","7812","7811",599.14978085842
"h12","7812","7816",389.794372186982
"h12","7812","9104",134.520403611345
"h12","7812","9204",212.932473728619
"h12","7812","9206",318.893062554463
"h12","7812","9207",789.667886657411
"h13","7501","7502",594.084482162675
"h13","7501","7505",736.087063906817
"h13","7501","7507",789.949962934826
"h13","7501","7508",823.869176855462
"h13","7501","7509",994.374745284114
"h13","7501","7511",285.80967814832
"h13","7501","7513",618.05176856403
"h13","7501","7708",858.222745938852
"h13","7501","7714",260.661863380639
"h13","7501","7805",352.749230696517
"h13","7501","7811",599.14978085842
"h13","7501","9101",177.375334664506
"h13","7501","9113",326.417261533318
"h13","7501","9203",460.7734421879
"h13","7501","9207",881.021692932743
"h13","7501","9302",222.315390430285
"h13","7501","9304",451.616982330959
"h13","7501","9305",784.3256853088
"h13","7501","9306",213.59754494563
"h13","7501","9312",1336.19778400455
"h13","7501","9402",1147.16828654247
"h13","7501","9407",342.27514288844
"h13","7501","9408",167.717594335037
"h13","7501","9409",716.530147546317
"h13","7501","9413",359.984193482644
