"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418"
"4am";"197.795";"186.606";"492.042";" 39.557";" 28.913";" 28.876";"417.278";"470.002";"183.858";"180.546";" 58.757";" 31.329";"153.177";" 91.657";" 37.975"
"5am";"197.795";"186.606";"492.042";" 39.557";" 28.913";" 28.876";"417.278";"470.002";"183.858";"180.546";" 58.757";" 31.329";"153.177";" 91.657";" 25.505"
"6am";"197.795";"186.606";"492.042";" 17.175";" 28.913";" 28.876";"417.278";"470.002";"183.858";"180.546";" 58.757";" 31.329";"153.177";" 91.657";" 25.505"
"7am";"197.795";"186.606";"492.042";" 39.557";" 19.681";" 28.876";"417.278";"497.904";"183.858";"180.546";" 58.757";"  0.000";"125.275";" 55.432";" 25.505"
"8am";"226.363";"283.218";"384.087";" 39.557";" 19.681";" 89.900";"320.666";"417.544";"183.858";"180.546";" 58.757";"  0.000";"125.275";" 55.432";" 95.683"
"9am";"233.383";"152.908";"526.012";" 42.700";" 19.681";" 89.900";"169.780";"651.513";"183.858";"180.546";" 65.767";" 69.106";" 60.037";"  0.000";" 76.378"
"10am";"111.247";"203.781";"229.012";"107.938";" 19.681";" 89.900";"266.392";"611.799";"190.868";"180.546";" 58.757";" 31.329";" 60.037";"362.881";" 25.505"
"11am";"136.771";"169.354";"384.087";" 39.634";" 19.681";" 89.900";"266.392";"524.311";"221.635";"115.773";"113.037";" 31.329";"125.275";" 55.432";" 95.683"
"12am";"136.771";"151.623";"492.042";" 39.557";" 28.913";" 89.900";"266.392";"497.904";"183.858";"180.546";" 58.757";" 31.329";"125.275";" 55.432";" 25.505"
"1pm";"136.771";"151.623";"492.042";" 39.557";" 19.681";" 89.900";"266.392";"497.904";"159.693";"180.546";" 58.757";" 31.329";"125.275";" 55.432";" 25.505"
"2pm";"330.810";"186.606";"549.696";"151.953";" 19.681";"179.492";"229.409";"123.814";"138.554";"180.546";" 58.757";" 31.329";"125.275";" 35.098";" 25.505"
"3pm";"330.061";"162.264";"581.634";"162.446";" 64.134";" 99.132";"170.836";"159.999";"141.580";"180.546";" 32.845";" 46.748";"125.275";" 76.510";" 25.505"
"4pm";"270.555";"206.717";"543.857";" 39.557";" 28.913";" 89.900";"170.836";"306.377";"141.580";"180.546";" 81.115";" 46.748";"125.275";" 76.510";" 25.505"
"5pm";"258.068";"186.606";"492.042";" 39.557";" 28.913";" 89.900";"207.819";"368.067";"162.719";"180.546";" 58.757";" 31.329";" 87.939";" 76.510";" 25.505"
"6pm";"216.483";"337.492";" 87.087";" 39.557";" 28.913";" 89.900";"207.819";"479.830";"162.719";"515.323";" 58.757";" 31.329";"153.177";" 91.657";" 25.505"
"7pm";"288.683";"337.492";"157.265";" 39.557";" 28.913";" 28.876";"207.819";"409.652";"162.719";"515.323";" 47.581";" 31.329";"153.177";" 91.657";" 37.975"
"8pm";"288.683";"337.492";"157.265";" 39.557";" 28.913";" 28.876";"207.819";"409.652";"162.719";"515.323";" 47.581";" 31.329";"153.177";" 91.657";" 37.975"
"9pm";"230.110";"337.492";"157.265";" 39.557";" 28.913";" 28.876";"266.392";"409.652";"162.719";"515.323";" 47.581";" 31.329";"153.177";" 91.657";" 37.975"
"10pm";"218.934";"337.492";"157.265";" 39.557";" 28.913";" 28.876";"266.392";"409.652";"162.719";"515.323";" 58.757";" 31.329";"153.177";" 91.657";" 37.975"
"11pm";"218.934";"337.492";"157.265";" 39.557";" 28.913";" 28.876";"266.392";"409.652";"162.719";"515.323";" 58.757";" 31.329";"153.177";" 91.657";" 37.975"
"12pm";"218.934";"337.492";"157.265";" 39.557";" 28.913";" 28.876";"266.392";"409.652";"162.719";"515.323";" 58.757";" 31.329";"153.177";" 91.657";" 37.975"
"1am";"218.934";"186.606";"157.265";" 39.557";" 28.913";" 28.876";"417.278";"409.652";"162.719";"515.323";" 58.757";" 31.329";"153.177";" 91.657";" 37.975"
"2am";"218.934";"186.606";"157.265";" 39.557";" 28.913";" 28.876";"417.278";"409.652";"162.719";"515.323";" 58.757";" 31.329";"153.177";" 91.657";" 37.975"
"3am";"218.934";"186.606";"492.042";" 39.557";" 28.913";" 28.876";"417.278";"409.652";"162.719";"180.546";" 58.757";" 31.329";"153.177";" 91.657";" 37.975"
