"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604"
"4am";"438.75707";"  0.00000";"374.31666";"581.67480";"303.57337";"699.49042";"511.32901";"341.91749";"301.23718";"911.96598";"259.07585";"405.58484";"552.41293";"293.87618";"293.38549";"312.06326";"624.00190";"338.54116";"164.90832";"394.93634";" 80.55553";" 13.76954";" 53.83474";" 81.72930";" 46.13362";" 81.21858";" 83.07415";" 62.27670"
"5am";"438.75707";"  0.00000";"374.31666";"581.67480";"303.57337";"699.49042";"511.32901";"341.91749";"301.23718";"911.96598";"259.07585";"405.58484";"552.41293";"293.87618";"293.38549";"312.06326";"624.00190";"338.54116";"164.90832";"394.93634";" 80.55553";" 13.76954";" 53.83474";" 81.72930";" 46.13362";" 81.21858";" 83.07415";" 62.27670"
"6am";"438.75707";"  0.00000";"374.31666";"581.67480";"303.57337";"699.49042";"511.32901";"341.91749";"301.23718";"911.96598";"259.07585";"405.58484";"552.41293";"293.87618";"293.38549";"312.06326";"624.00190";"338.54116";"164.90832";"394.93634";" 80.55553";" 13.76954";" 53.83474";" 81.72930";" 46.13362";" 81.21858";" 83.07415";" 62.27670"
"7am";"363.14161";"  0.00000";"400.59615";"581.67480";"303.57337";"699.49042";"511.32901";"341.91749";"301.23718";"911.96598";"222.25240";"419.31609";"552.41293";"293.87618";"293.38549";"312.06326";"660.82535";"338.54116";"164.90832";"394.93634";" 80.55553";" 13.76954";" 40.10349";" 81.72930";" 46.13362";" 54.93909";" 83.07415";" 62.27670"
"8am";"396.89213";"  0.00000";"332.94029";"581.67480";"303.57337";"740.86679";"401.36931";"341.91749";"301.23718";"911.96598";"184.16352";"343.25080";"634.86709";"362.45407";"293.38549";"312.06326";"660.82535";"342.87952";" 82.45416";"394.93634";" 80.55553";" 13.76954";" 53.83474";" 81.72930";" 46.13362";" 81.21858";" 83.07415";" 62.27670"
"9am";"396.89213";"  0.00000";"390.29396";"581.67480";"342.45230";"748.16062";"511.32901";"397.95040";"301.23718";"806.73978";"222.25240";"260.60645";"571.54035";"337.64160";"293.38549";"254.70959";"723.15939";"304.79064";" 82.45416";"394.93634";" 80.55553";" 13.76954";" 53.83474";" 81.72930";" 46.13362";" 81.21858";" 83.07415";" 62.27670"
"10am";"363.14161";"  0.00000";"348.91759";"435.49328";"342.45230";"776.62433";"511.32901";"495.33741";"201.00388";"806.73978";"222.25240";"322.94049";"552.41293";"337.64160";"293.38549";"254.70959";"731.32750";"304.54904";"164.90832";"394.93634";" 80.55553";" 13.76954";" 53.83474";" 81.72930";" 46.13362";" 54.93909";" 83.07415";" 62.27670"
"11am";"515.13070";" 82.64435";"213.21579";"401.50116";"190.46321";"832.65724";"511.32901";"297.69483";"301.23718";"687.25128";"222.25240";"322.94049";"552.41293";"254.99725";"413.10999";"356.28592";"660.82535";"338.54116";"164.90832";"394.93634";" 80.55553";" 13.76954";" 53.83474";" 81.72930";" 46.13362";" 81.21858";" 83.07415";" 62.27670"
