"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"12am";" 9375.92";" 5764.38";" 5875.04";" 9657.60";" 9486.58";" 4768.44";"10472.46";" 6981.64";" 5341.86";"18379.62";"12585.06";" 8882.98";" 9466.46";" 3953.58";" 3692.02";" 5794.56";" 3852.98";" 3430.46";" 4466.64";" 4124.60";" 6086.30";" 4567.24";" 4828.80";" 4426.40";" 4838.86";" 4295.62";"12635.36";" 4778.50";" 9778.32"
"1pm";" 9858.80";" 5854.92";" 5945.46";" 9677.72";" 9486.58";" 4627.60";"10583.12";" 6941.40";" 5392.16";"18480.22";"12866.74";" 8832.68";" 9627.42";" 3832.86";" 3581.36";" 5673.84";" 3712.14";" 3400.28";" 4426.40";" 4195.02";" 5885.10";" 4496.82";" 4818.74";" 4496.82";" 4728.20";" 4225.20";"12766.14";" 4547.12";" 9828.62"
"2pm";" 9637.48";" 5875.04";" 6025.94";" 9818.56";" 9486.58";" 4677.90";"10391.98";" 6941.40";" 5382.10";"18228.72";"12464.34";" 9003.70";" 9406.10";" 3913.34";" 3671.90";" 5804.62";" 3802.68";" 3360.04";" 4597.42";" 4184.96";" 5834.80";" 4627.60";" 4919.34";" 4567.24";" 4828.80";" 4335.86";"12766.14";" 4567.24";" 9536.88"
"3pm";" 9365.86";" 5975.64";" 6005.82";" 9627.42";" 9023.82";" 4808.68";"10150.54";" 6689.90";" 5673.84";"17705.60";"11850.68";" 8772.32";" 9074.12";" 4235.26";" 4024.00";" 6106.42";" 4295.62";" 3581.36";" 4768.44";" 4486.76";" 6056.12";" 4909.28";" 5221.14";" 4778.50";" 4949.52";" 4456.58";"12967.34";" 4858.98";" 7846.80"
"4pm";" 7534.94";" 5965.58";" 6086.30";" 8812.56";" 7746.20";" 5321.74";" 9235.08";" 6518.88";" 5985.70";"14627.24";"10945.28";" 9164.66";" 7685.84";" 5432.40";" 4999.82";" 7575.18";" 5130.60";" 4416.34";" 5814.68";" 5110.48";" 6217.08";" 5573.24";" 5533.00";" 5331.80";" 5533.00";" 5140.66";"12393.92";" 5663.78";" 5231.20"
"5pm";" 6679.84";" 5744.26";" 6468.58";" 8390.04";" 7102.36";" 5734.20";" 9144.54";" 6428.34";" 6619.48";"13208.78";"10009.70";" 9476.52";" 7907.16";" 6056.12";" 5925.34";" 8259.26";" 5885.10";" 4909.28";" 6760.32";" 5774.44";" 6428.34";" 5915.28";" 5905.22";" 5784.50";" 5844.86";" 5804.62";"12051.88";" 6247.26";" 3722.20"
"6pm";" 7293.50";" 5714.08";" 6629.54";" 8329.68";" 7313.62";" 5724.14";" 8782.38";" 6639.60";" 6689.90";"13108.18";" 9587.18";" 9557.00";" 7675.78";" 6076.24";" 5965.58";" 8641.54";" 6036.00";" 5060.18";" 6870.98";" 5955.52";" 6498.76";" 6086.30";" 6096.36";" 5864.98";" 5895.16";" 5995.76";"12283.26";" 6448.46";" 3440.52"
"7pm";" 7233.14";" 5673.84";" 6659.72";" 8450.40";" 7233.14";" 5784.50";" 8842.74";" 6730.14";" 6720.08";"12826.50";" 9486.58";" 9577.12";" 7545.00";" 6106.42";" 6056.12";" 8772.32";" 6227.14";" 5231.20";" 6921.28";" 6146.66";" 6549.06";" 6086.30";" 6156.72";" 5975.64";" 5915.28";" 6076.24";"12212.84";" 6478.64";" 3249.38"
"8pm";" 7233.14";" 5774.44";" 6780.44";" 8148.60";" 7042.00";" 5854.92";" 8792.44";" 6639.60";" 6891.10";"12735.96";" 8691.84";" 9607.30";" 7534.94";" 6317.68";" 6388.10";" 8852.80";" 6237.20";" 5382.10";" 7112.42";" 6327.74";" 6569.18";" 6196.96";" 6357.92";" 6056.12";" 6056.12";" 6257.32";"12152.48";" 6589.30";" 2997.88"
"9pm";" 6679.84";" 5764.38";" 6649.66";" 8088.24";" 6639.60";" 5925.34";" 8772.32";" 6659.72";" 7253.26";"12444.22";" 8118.42";" 9546.94";" 7605.36";" 6549.06";" 6689.90";" 8681.78";" 6408.22";" 5573.24";" 7414.22";" 6498.76";" 6569.18";" 6468.58";" 6508.82";" 6267.38";" 6307.62";" 6367.98";"12051.88";" 6740.20";" 2625.66"
"10pm";" 6408.22";" 5814.68";" 6689.90";" 8078.18";" 6287.50";" 6056.12";" 8862.86";" 6579.24";" 7303.56";"11790.32";" 7836.74";" 9728.02";" 7575.18";" 6941.40";" 6931.34";" 8651.60";" 6518.88";" 5744.26";" 7585.24";" 6589.30";" 6569.18";" 6639.60";" 6659.72";" 6327.74";" 6418.28";" 6458.52";"12041.82";" 6891.10";" 2444.58"
"11pm";" 6116.48";" 5875.04";" 6750.26";" 8178.78";" 6277.44";" 6086.30";" 8812.56";" 6559.12";" 7353.86";"11770.20";" 7705.96";" 9717.96";" 7625.48";" 7001.76";" 7031.94";" 8711.96";" 6639.60";" 5875.04";" 7595.30";" 6649.66";" 6609.42";" 6679.84";" 6699.96";" 6367.98";" 6518.88";" 6559.12";"12082.06";" 6951.46";" 2213.20"
"12pm";" 5945.46";" 5935.40";" 6790.50";" 8178.78";" 6317.68";" 6116.48";" 8762.26";" 6569.18";" 7404.16";"11780.26";" 7705.96";" 9738.08";" 7545.00";" 7021.88";" 7042.00";" 8701.90";" 6649.66";" 5864.98";" 7625.48";" 6689.90";" 6619.48";" 6730.14";" 6750.26";" 6357.92";" 6498.76";" 6559.12";"12112.24";" 6951.46";" 2122.66"
"1am";" 5895.16";" 5955.52";" 6810.62";" 8148.60";" 6317.68";" 6136.60";" 8732.08";" 6569.18";" 7424.28";"11760.14";" 7695.90";" 9788.38";" 7524.88";" 7031.94";" 7042.00";" 8701.90";" 6659.72";" 5864.98";" 7645.60";" 6689.90";" 6619.48";" 6740.20";" 6780.44";" 6357.92";" 6508.82";" 6579.24";"12122.30";" 6951.46";" 2062.30"
"2am";" 5714.08";" 5975.64";" 6830.74";" 8128.48";" 6277.44";" 6186.90";" 8722.02";" 6579.24";" 7434.34";"11840.62";" 7675.78";" 9818.56";" 7524.88";" 7052.06";" 7052.06";" 8701.90";" 6679.84";" 5834.80";" 7655.66";" 6669.78";" 6619.48";" 6760.32";" 6770.38";" 6378.04";" 6508.82";" 6579.24";"12132.36";" 6951.46";" 2052.24"
"3am";" 5643.66";" 5975.64";" 6830.74";" 8108.36";" 6287.50";" 6196.96";" 8722.02";" 6579.24";" 7444.40";"11870.80";" 7675.78";" 9808.50";" 7534.94";" 7062.12";" 7052.06";" 8711.96";" 6679.84";" 5834.80";" 7655.66";" 6679.84";" 6639.60";" 6770.38";" 6770.38";" 6378.04";" 6508.82";" 6579.24";"12132.36";" 6951.46";" 2012.00"
