"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592"
"max";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395"
"4am";"6890.972";"6060.517";"5356.632";"4925.986";"3748.567";"6224.776";"6412.982";"5898.890";"2965.725";"3779.011";"3503.816";"4668.369";"7112.802";"7297.344";"7155.925";"4050.368";"4948.840";"7377.307";"1991.113";"3959.268";"3665.522";"3902.367";"1708.270";"5544.814";"5939.021";"1321.848";"2907.798";"2504.786";"1446.015";"4432.697";" 773.614";"4818.273";"1954.649";"5807.169";"2587.401";"2980.753";"1291.085";"3108.071";"4310.573";"1948.388";"3928.932";"2676.285";"2872.764";"1325.728";"4678.791";"8406.080";"3474.923";"6308.370";"5663.444";"3566.025";"1120.010";"1938.290"
"5am";"7038.282";"5998.105";"5608.196";"4871.956";"3693.757";"6350.192";"6184.140";"5833.800";"2962.825";"3711.317";"3367.347";"4565.399";"6971.706";"7443.658";"7073.199";"3901.128";"5220.716";"7047.716";"1905.151";"3896.369";"3785.992";"3699.157";"1653.133";"5737.860";"5859.134";"1228.563";"2690.365";"2464.209";"1381.598";"4282.728";" 730.201";"4792.134";"1894.220";"5775.172";"2587.401";"2857.725";"1291.085";"3104.210";"4624.842";"1919.933";"3954.636";"2625.619";"2852.356";"1280.773";"4718.831";"8403.236";"3585.212";"6392.448";"5727.579";"3565.083";"1101.136";"1867.998"
"6am";"6691.920";"5887.468";"5348.903";"4739.060";"3638.513";"6559.094";"6054.004";"5874.197";"2932.166";"3666.845";"3691.984";"5095.341";"7071.317";"7417.382";"7099.074";"3937.299";"5280.626";"7203.452";"1748.229";"3598.528";"3425.681";"3904.998";"2014.042";"5590.680";"5389.093";"1070.478";"2609.343";"2305.430";"1258.077";"4205.623";" 681.803";"4381.143";"1843.293";"5438.559";"2538.585";"2597.478";"1195.687";"3163.044";"4821.370";"1973.030";"4000.329";"2573.555";"2852.356";"1257.507";"4504.908";"7974.328";"3472.851";"6397.212";"5655.287";"3519.960";"1072.273";"1618.202"
"7am";"7211.031";"5906.775";"5550.604";"4613.413";"3563.675";"8059.080";"6229.441";"5758.091";"2635.995";"3673.598";"3713.969";"5348.797";"6358.078";"7223.646";"6864.701";"3745.747";"5424.318";"6934.592";"1596.744";"3661.954";"3136.466";"4080.510";"1891.522";"5591.181";"5493.375";" 959.345";"2234.508";"1847.784";"1131.128";"4156.694";" 569.311";"4190.108";"1596.262";"5534.825";"2401.337";"2147.681";"1057.301";"3061.036";"5180.497";"1919.913";"3693.664";"2442.208";"2636.371";"1175.077";"4266.230";"7744.834";"3629.684";"5922.128";"5716.429";"2996.521";" 913.878";"1491.272"
"8am";"8926.572";"6661.272";"5121.300";"3943.800";"3549.849";"8093.631";"6250.121";"4854.451";"2875.824";"3543.660";"3492.757";"5205.438";"6777.692";"7088.088";"7355.337";"3725.848";"6332.276";"6923.836";"1588.419";"3903.387";"2879.329";"4304.482";"1935.524";"5333.862";"5655.660";" 862.488";"2161.486";"1803.961";"1006.556";"3780.915";" 432.511";"4199.132";"1592.808";"6068.192";"2279.901";"1921.172";"1036.409";"2895.047";"5461.511";"1748.195";"3816.928";"2367.314";"2418.133";"1121.464";"4108.760";"7525.047";"3688.799";"5898.220";"5460.704";"2914.229";" 916.291";"1297.006"
"9am";"9618.860";"7143.679";"4601.904";"3730.257";"3813.009";"7710.886";"6856.297";"4809.632";"2835.188";"3172.464";"3474.087";"5375.127";"6654.018";"6877.618";"7838.395";"3495.434";"7054.567";"6266.799";"1469.466";"3544.683";"2943.617";"4647.515";"1825.244";"5260.006";"5223.579";" 927.179";"2344.215";"1885.755";" 990.027";"3537.845";" 400.179";"4153.298";"1796.464";"6520.841";"2229.453";"1525.998";"1007.916";"2867.256";"5664.248";"1751.785";"3521.363";"2361.099";"2314.132";"1131.496";"4094.832";"7278.458";"3514.345";"5797.695";"5533.934";"2995.952";" 916.291";"1255.870"
"10am";"10230.962";" 6525.278";" 4680.534";" 3521.506";" 4028.252";" 7661.025";" 6937.275";" 4864.688";" 3129.642";" 3176.500";" 2996.923";" 5426.579";" 6613.865";" 7069.585";" 7946.424";" 2950.538";" 6801.618";" 6341.354";" 1547.097";" 3714.120";" 3032.192";" 4577.724";" 1774.810";" 5259.028";" 5242.954";" 1044.978";" 2232.673";" 1758.080";"  976.277";" 3240.614";"  411.584";" 4189.728";" 1724.852";" 6146.659";" 2081.886";" 1568.155";"  892.250";" 2923.236";" 5872.031";" 1760.356";" 3554.767";" 2342.882";" 2472.922";" 1073.929";" 4224.447";" 7291.769";" 3284.448";" 5891.102";" 4914.488";" 2741.691";"  798.681";" 1372.949"
"11am";"9708.610";"6674.549";"4905.727";"4102.292";"3571.020";"7602.186";"6736.989";"5221.523";"3025.899";"3351.260";"3281.750";"5214.017";"6425.745";"7238.585";"7718.799";"3297.732";"6504.650";"6303.423";"1690.807";"3692.386";"3022.547";"4481.183";"1737.651";"5513.644";"5232.201";"1052.924";"2084.459";"1845.913";" 887.828";"3518.017";" 485.516";"4266.008";"1673.620";"6215.028";"2044.561";"1637.407";" 909.164";"2808.324";"5454.655";"1750.713";"3660.758";"2364.292";"2521.113";"1151.798";"4250.486";"7205.337";"3095.618";"5927.091";"5146.352";"2833.821";" 820.990";"1273.720"
"12am";"8880.987";"6936.125";"5096.275";"4299.182";"3812.793";"7053.053";"6597.807";"5853.105";"2806.622";"3312.506";"3299.311";"4855.238";"6760.437";"6936.948";"7083.675";"3978.398";"6593.734";"6759.250";"1619.637";"3651.767";"3457.491";"4323.664";"1688.741";"5557.064";"5472.658";"1025.590";"2017.650";"2075.144";" 938.506";"3840.829";" 569.614";"4401.162";"1727.043";"5806.197";"2132.526";"1890.553";"1135.785";"3242.530";"5252.908";"1676.493";"3544.846";"2571.719";"2522.338";"1173.314";"4126.063";"7099.085";"3667.190";"5979.694";"5574.935";"2798.214";" 866.314";"1331.165"
