"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055";"6.08274603260055"
"max";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142";"57.1275631661142"
"4am";"36.301060";"19.886141";"20.639827";"27.864908";"34.283056";"37.619173";"37.631537";"20.694944";"21.410201";"19.575458";"25.139961";"20.693648";"22.706271";"15.940683";"27.994833";" 9.905041";"19.120855";"25.426023";"24.372550"
"5am";"35.18283";"19.97507";"21.51217";"27.45595";"33.62826";"36.22343";"37.63154";"20.70165";"21.62877";"20.26005";"23.77679";"20.25966";"22.98042";"15.58793";"27.81659";"10.05425";"18.50046";"26.20812";"23.66288"
"6am";"34.35992";"20.70048";"22.47990";"25.20806";"33.25042";"37.94782";"37.19787";"21.65931";"22.13822";"20.29201";"23.77679";"20.95814";"23.79604";"14.60944";"27.82158";"10.70038";"19.27352";"26.67088";"24.07788"
"7am";"38.182091";"16.659931";"24.867723";"21.117488";"35.314923";"36.272299";"34.035212";"15.143974";"22.497715";"15.285798";"21.121650";"22.879536";"20.637313";"14.145489";"29.414318";" 8.940175";"37.034982";"24.542750";"22.387348"
"8am";"43.428035";"13.454001";"20.072753";"18.114872";"35.362444";"33.786414";"30.992650";"15.434983";"19.291118";"16.978757";"16.887111";"17.930929";"23.725179";"13.548067";"22.061329";" 9.497045";"40.894353";"21.953986";"24.470215"
"9am";"42.053161";"16.914621";"21.295607";"23.183526";"32.898490";"31.168420";"29.505349";"18.761279";"14.992719";"14.959711";"15.525544";"17.717762";"24.101555";"11.551218";"22.282270";" 9.234373";"44.008611";"19.592896";"24.808378"
"10am";"42.69226";"19.84358";"22.07959";"20.06315";"33.99554";"30.53112";"29.36769";"20.22318";"16.10300";"14.22945";"20.87413";"14.23110";"25.25479";"12.11088";"22.56594";"10.06223";"42.67210";"19.26313";"26.12776"
"11am";"41.39558";"14.65178";"20.07302";"22.53839";"30.87459";"30.18185";"27.71108";"18.86440";"15.57748";"14.12150";"20.29416";"16.51326";"23.22667";"12.89736";"20.50025";"10.48053";"44.13316";"22.17529";"26.00210"
"12am";"41.691568";"18.322427";"19.988758";"22.502859";"32.994697";"29.797022";"33.138735";"23.851119";"16.753131";"17.059081";"21.681158";"22.531048";"19.163328";" 9.332010";"23.914370";" 9.808375";"13.399732";"23.196811";"24.462673"
"1pm";"41.66530";"14.84212";"17.86467";"17.61171";"28.32939";"34.13082";"23.40075";"13.89592";"17.93402";"14.76495";"21.78295";"18.84791";"27.28351";"11.28424";"25.22076";"11.54007";"39.24103";"16.71034";"28.09165"
"2pm";"42.26248";"15.08349";"14.21343";"26.21384";"27.27035";"30.99000";"24.97585";"15.90481";"17.44941";"14.32633";"21.83112";"15.74776";"23.84503";"12.41882";"24.31191";"13.85650";"39.32850";"19.44405";"27.77057"
"3pm";"42.00883";"15.09887";"14.27426";"25.55710";"29.09620";"30.53021";"26.86250";"16.43434";"16.32493";"14.33707";"19.69523";"17.21295";"24.96311";"14.95295";"23.02466";"14.21553";"38.07707";"16.63645";"27.74707"
"4pm";"40.63839";"11.97539";"14.83552";"18.38668";"33.34247";"32.76374";"26.39182";"16.50616";"21.73384";"17.09697";"19.97053";"17.87161";"23.65274";"18.42181";"25.72946";"12.94693";"36.98491";"18.22846";"28.77542"
"5pm";"37.38344";"13.45888";"12.43309";"23.37713";"33.66439";"32.13811";"29.68500";"14.99384";"19.46952";"16.23152";"21.90343";"17.49851";"28.49041";"16.54759";"24.98947";"15.85681";"33.18475";"20.53061";"27.50940"
"6pm";"31.35323";"19.44718";"18.05272";"25.13605";"36.44493";"34.17165";"33.33635";"20.79883";"21.67343";"19.37540";"22.94607";"19.01084";"26.76233";"17.01054";"25.00089";"15.41894";"13.40347";"21.83410";"25.18216"
"7pm";"33.24931";"18.27331";"19.22980";"25.23094";"34.17666";"33.08173";"38.55286";"20.37959";"19.76495";"16.95404";"21.79226";"18.73814";"23.96647";"17.27929";"29.06687";"14.12885";"14.06385";"26.35068";"25.69345"
"8pm";"34.84315";"21.38465";"18.90152";"23.98434";"35.77272";"36.45616";"39.46711";"17.93139";"21.52389";"22.83630";"22.39915";"20.56778";"20.65382";"15.51483";"26.33772";"11.84012";"19.11451";"26.08221";"25.08669"
"9pm";"35.30952";"20.32608";"19.11596";"25.36857";"36.88971";"37.47599";"38.43903";"19.20633";"20.35618";"24.56931";"23.24791";"17.83230";"19.05575";"17.35716";"27.45116";"11.15179";"19.53327";"25.62137";"22.90923"
"10pm";"36.485302";"20.921926";"20.456798";"25.833237";"37.191011";"34.282008";"38.478512";"19.633128";"20.940482";"24.056948";"24.169706";"21.496719";"19.812147";"16.829574";"28.317852";" 9.941251";"20.594662";"25.876107";"24.913586"
"11pm";"39.321119";"20.945503";"20.490361";"27.014827";"36.460376";"35.060622";"38.279784";"19.408385";"21.034409";"23.663746";"24.589597";"21.128169";"20.150311";"17.286580";"28.852337";" 9.820353";"20.334147";"26.411760";"23.780495"
"12pm";"38.693103";"20.945503";"20.181225";"26.908191";"36.258116";"36.965675";"36.685910";"19.408385";"21.034409";"21.244347";"24.589597";"21.128169";"22.311306";"17.286580";"28.852337";" 9.820353";"20.209838";"26.194921";"24.077626"
"1am";"40.382245";"20.945503";"20.181225";"26.908191";"36.258116";"37.647152";"36.164001";"19.408385";"21.157261";"21.244347";"24.330978";"21.042250";"22.311306";"17.212379";"28.958257";" 9.761638";"19.964858";"25.851460";"24.109933"
