"hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"4am",0.0489150823498453,0.38130566397614,0.492480156242021,0.369034022001022,0.288382486985487
"5am",0.0323048423799643,0.361421691792039,0.488037177489727,0.359023077250295,0.292217092678178
"6am",0.0126133207825731,0.374798907514694,0.472866029714434,0.339060990511259,0.279900091387414
"7am",-0.0308567390605557,0.353066737423818,0.43730066041325,0.250602152735011,0.256970842151084
"8am",-0.0238106243517689,0.358864120039442,0.427099592130863,0.233310614270566,0.26809621464839
"9am",0.00831394024351435,0.351518276092339,0.458134669134186,0.193431923083242,0.289809239051188
"10am",0.0327434736588027,0.319310393848726,0.429762927671057,0.153091188342454,0.273135778321582
"11am",0.0556097909385602,0.360512526539222,0.416589150065359,0.224626779498902,0.307080288350321
"12am",-0.0218762517153306,0.373562832047524,0.433189406415572,0.278917859203198,0.297828517068517
"1pm",0.00744029123393829,0.359270700249826,0.503839326028269,0.242872441594754,0.234309971544919
"2pm",0.0142451010627254,0.349138871326076,0.474160838070773,0.239694202661376,0.241456143151431
"3pm",-0.000735855111078007,0.419798826050742,0.49669597591844,0.335168192220437,0.273347300617768
"4pm",-0.0366009433234494,0.391481682467169,0.443712163123289,0.183835988597264,0.251053801066436
"5pm",-0.0430713812645355,0.425386521050918,0.478957473981881,0.229286100539479,0.285548658233683
"6pm",0.0296588509974139,0.399259780273727,0.489042604764837,0.361123086404681,0.291099440877013
"7pm",-0.00495270415957061,0.375844213205812,0.497473269547465,0.392433789505935,0.287129058547423
"8pm",0.0242793006653533,0.377484320893319,0.513213524708218,0.394262072637181,0.266997469573326
"9pm",0.0443011336951243,0.355483788782375,0.493309675923475,0.38012211546882,0.286626171308415
"10pm",0.0700529714821825,0.366555214397006,0.480715495566485,0.353666563257467,0.282983982264787
"11pm",0.0495196628135906,0.356806841640429,0.48210137761157,0.367424919769568,0.288398237240582
"12pm",0.0522274635031911,0.367040881084135,0.485886933593496,0.389067815360363,0.288914789332397
"1am",0.0520370170443178,0.371547626271751,0.487849132960221,0.390258104781593,0.297470504437498
"2am",0.0512613588320997,0.373935448873119,0.488818553859187,0.387836494332531,0.297195600093048
"3am",0.0514628808072346,0.372548698990819,0.488444231852431,0.390774753632501,0.301216719696437
