"hour","educmen1","educmen2","educmen3","educmen4"
"4am",0.38423303142924,0.37557751835821,0.0312756009845222,0.444280656509537
"5am",0.401022039741986,0.359581688150689,0.0250739267181786,0.433571595397527
"6am",0.420415243684939,0.347256892371482,-0.0361638454450217,0.389036259448563
"7am",0.427188303166369,0.386588409967241,-0.0501875656556419,0.396081079330444
"8am",0.410430427628056,0.389704318439408,0.0412565165988927,0.308814897870223
"9am",0.400807777260287,0.367115264899012,0.0227758159574884,0.268979825640192
"10am",0.407409021125814,0.379290746288585,0.0461726877172197,0.264642699986345
"11am",0.430411634407236,0.403217835014968,0.0635177023221842,0.308076224050816
"12am",0.456151797680359,0.431176821265236,0.0308503775322777,0.393046347220324
"1pm",0.438248015064194,0.393050100307328,0.0545065089529973,0.278694971496307
"2pm",0.38118885264768,0.414817788681507,0.104823273200928,0.269659089914487
"3pm",0.401369674228162,0.436869629318174,0.0843268222665984,0.28960383194984
"4pm",0.388237091922736,0.420308305669577,0.0397787456378758,0.265097129154932
"5pm",0.397927850838149,0.375721122385015,0.00876321305469776,0.388891399080144
"6pm",0.394651790715283,0.398241763413405,0.0351087650247407,0.425331725106109
"7pm",0.385875667405914,0.391366595029591,0.0237171629197842,0.423457209276171
"8pm",0.368110955096704,0.38474113529697,0.0362482509858675,0.409441292754598
"9pm",0.364031765866405,0.386942221930821,0.0230938830745519,0.435625872972434
"10pm",0.360554933550733,0.369073926860885,0.0142119453302785,0.409441893216221
"11pm",0.358278526886659,0.361459106388818,0.0220345096575854,0.41715167327562
"12pm",0.36519817850951,0.362056273157251,0.027382668436019,0.448533802283395
"1am",0.366711476702157,0.367443183864463,0.0301931383777875,0.448403101498998
"2am",0.368738526337112,0.369003837688471,0.0233459534312462,0.446344140646411
"3am",0.372756299548894,0.369670248428168,0.0228381069473457,0.448452216207132
