"district","hour","cs1","cs2","cs3","cs4","cs5"
"001","4am",143.087,483.013,930.166,862.561,582.221
"002","4am",134.329,84.574,305.74,432.657,981.852
"003","4am",195.786,185.958,704.38,1107.308,1029.452
"004","4am",482.263,619.765,1767.282,1483.248,929.387
"005","4am",725.364,728.151,1458.331,1027.92,1184.396
"006","4am",547.223,2803.641,5614.802,4190.928,1947.231
"007","4am",370.058,1630.046,3349.842,1686.472,669.147
"008","4am",508.768,1122.492,1513.244,3597.241,2411.953
"009","4am",594.195,527.535,1746.561,2533.403,4877.656
"010","4am",354.619,664.791,1407.408,1356.501,1615.815
"011","4am",217.487,551.733,1819.822,2485.789,2284.739
"012","4am",417.756,790.421,1465.037,3537.23,2638.341
"013","4am",164.464,1622.827,3802.489,3313.86,2241.918
"014","4am",62.671,835.262,1473.556,512.548,383.099
"015","4am",498.13,1366.592,2390.133,1041.62,598.56
"016","4am",314.942,881.171,926.606,224.557,41.639
"019","4am",687.204,296.102,2553.278,2507.857,2817.444
"020","4am",480.542,1201.184,1869.798,2180.838,2501.625
"021","4am",410.486,372.288,1501.663,2028.171,1115.158
"022","4am",0,1828.371,4052.842,4218.64,2968.962
"023","4am",763.663,1891.825,4161.483,4627.604,3117.962
"024","4am",322.258,979.85,1777.766,1433.876,660.626
"025","4am",120.605,1771.932,3714.414,3576.106,972.046
"026","4am",61.76,2033.252,3697.315,1901.661,486.465
"027","4am",1063.74,2040.419,5685.987,5696.688,3113.063
"028","4am",742.658,1025.942,3386.584,3379.584,2468.113
"029","4am",75.326,541.816,1692.499,1417.045,1144.389
"030","4am",304.095,477.003,1642.197,1668.036,977.378
"031","4am",802.009,2206.277,4415.213,5657.698,3682.974
"033","4am",801.442,1027.902,2144.348,1887.002,1774.121
"034","4am",980.698,1329.907,3439.13,2101.207,1741.486
"035","4am",216.021,1216.443,3211.122,1889.312,1348.946
"036","4am",361.312,975.238,893.43,1075.768,514
"037","4am",603.644,2080.943,4929.243,4826.922,3173.125
"038","4am",268.84,919.21,2192.689,1932.434,1551.903
"039","4am",911.75,978.274,4015.562,5769.129,4519.887
"040","4am",805.804,1898.239,4572.526,5131.429,1580.805
"041","4am",177.973,323.107,793.969,774.071,253.457
"042","4am",945.155,3015.359,6170.554,3332.919,1617.009
"043","4am",190.046,434.745,1753.313,1743.993,1568.556
"044","4am",181.635,724.591,2030.525,2604.643,1795.475
"046","4am",221.108,2340.342,2531.15,1896.216,938.786
"047","4am",89.08,1675.486,3099.217,2795.328,1972.648
"049","4am",299.797,746.958,2819.975,3105.642,2657.59
"050","4am",362.598,446.087,2188.719,2556.995,2552.106
"052","4am",165.842,2698.306,2757.075,4390.881,2598.086
"054","4am",438.261,1484.995,1885.959,538.652,305.611
"055","4am",252.332,992.356,1246.954,729.472,101.973
"056","4am",404.995,1292.675,1442.219,835.88,141.817
"057","4am",1125.88,3100.524,3537.038,1704.395,845.697
"058","4am",869.62,2738.775,5234.73,2194.496,984.349
"059","4am",485.775,926.642,2717.82,1234.967,689.505
"060","4am",315.873,599.869,3284.806,3765.116,1804.956
"061","4am",191.337,2640.113,3020.172,2064.006,1502.259
"062","4am",167.477,1281.224,3593.091,3368.326,1948.558
"063","4am",657.809,1239.45,2406.995,2522.514,894.175
"064","4am",646.705,2322.757,4138.373,2986.949,1407.562
"065","4am",544.542,1407.319,3912.039,4117.755,1080.49
"066","4am",614.326,3746.985,4997.829,2379.191,877.962
"067","4am",421.238,2475.233,3593.2,2193.083,822.733
"068","4am",92.996,366.109,1738.705,1368.888,560.511
"069","4am",82.821,245.388,604.249,447.314,678.45
"070","4am",368.742,1615.184,2543.708,2746.967,1486.998
"071","4am",88.699,691.142,573.377,437.903,193.898
"072","4am",624.911,1599.732,3073.976,2967.163,2855.259
"073","4am",302.214,1291.455,1542.102,1361.361,1126.1
"074","4am",81.64,524.558,1340.611,1056.482,659.495
"075","4am",118.073,546.493,1672.947,2055.575,1084.958
"076","4am",134.856,376.224,1895.697,1766.018,1591.409
"077","4am",442.602,1553.724,3477.039,2658.067,1713.077
"078","4am",233.803,873.1,1810.951,1956.534,1179.089
"079","4am",128.388,217.571,830.463,1049.067,1116.807
"080","4am",178.971,219.025,1111.005,1181.429,1179.705
"081","4am",172.929,280.802,860.961,1555.117,763.763
"082","4am",200.168,563.899,1685.653,2070.604,1095.176
