"district","hour","age1","age2","age3","age4"
"001","4am",35.215342,29.171944,31.01943,4.593285
"002","4am",24.203101,22.680054,38.42124,14.695601
"003","4am",30.135547,20.694917,33.36766,15.801878
"004","4am",34.290714,33.224026,25.76293,6.722332
"005","4am",38.3858,20.315533,35.38176,5.916904
"006","4am",13.582972,23.635454,49.61738,13.164189
"007","4am",16.882161,8.341047,42.94924,31.827553
"008","4am",13.901374,18.498503,49.88718,17.712943
"009","4am",16.935873,10.70428,43.91351,28.446334
"010","4am",16.092617,18.206756,40.87797,24.822659
"011","4am",23.994072,21.601476,32.99759,21.406862
"012","4am",29.299635,12.040665,42.0424,16.617303
"013","4am",32.61368,16.084871,35.34812,15.953332
"014","4am",13.670197,17.670919,56.72238,11.936502
"015","4am",15.456294,19.061785,50.50253,14.979389
"016","4am",15.427086,25.792895,51.80276,6.977264
"019","4am",10.489299,15.23261,40.74029,33.537797
"020","4am",14.498879,9.465947,46.12372,29.911457
"021","4am",20.071563,14.385332,45.36078,20.182327
"022","4am",19.71658,15.306911,50.42438,14.552133
"023","4am",25.742001,7.869518,49.76082,16.627664
"024","4am",11.330415,9.194182,55.53602,23.939385
"025","4am",11.737274,11.001833,54.75901,22.501882
"026","4am",9.301047,8.296842,61.34373,21.058378
"027","4am",9.125874,12.295702,48.83242,29.746001
"028","4am",17.892997,10.895298,44.03419,27.177514
"029","4am",18.049684,13.156329,53.66589,15.128098
"030","4am",16.61535,10.089829,51.8397,21.455118
"031","4am",9.521169,18.165847,52.07169,20.241291
"033","4am",13.54803,10.50941,49.60811,26.334451
"034","4am",13.001926,19.38742,46.70685,20.9038
"035","4am",11.164648,14.751695,53.84715,20.236505
"036","4am",17.405083,19.426158,54.32397,8.844791
"037","4am",13.841864,7.507294,58.67047,19.980369
"038","4am",17.776448,2.826071,55.78422,23.613266
"039","4am",21.255962,7.079275,49.26682,22.397948
"040","4am",13.500699,8.67241,53.95535,23.871544
"041","4am",15.002115,8.490203,57.64268,18.865001
"042","4am",14.414962,6.752932,68.60149,10.230612
"043","4am",7.183797,11.575143,59.67387,21.567195
"044","4am",16.403303,5.034865,63.45661,15.105218
"046","4am",13.699261,16.604472,55.58018,14.116085
"047","4am",7.109409,18.371536,66.25567,8.263382
"049","4am",13.691388,6.933492,59.99391,19.381214
"050","4am",15.27566,9.301469,58.15467,17.268202
"052","4am",15.865558,9.089944,65.53119,9.513312
"054","4am",14.824887,14.878044,45.00699,25.290084
"055","4am",10.090559,13.156162,55.41256,21.340714
"056","4am",17.704773,12.562805,50.39309,19.339331
"057","4am",8.843472,22.415037,51.08981,17.651686
"058","4am",13.118236,8.929382,58.94303,19.009356
"059","4am",10.452624,13.153387,63.41395,12.980034
"060","4am",8.028696,13.544727,57.19969,21.226888
"061","4am",10.732006,15.543264,58.09637,15.628356
"062","4am",14.966177,2.585579,67.34407,15.104178
"063","4am",10.348562,7.836795,58.67029,23.144356
"064","4am",11.12306,17.309105,54.48535,17.082481
"065","4am",11.528449,16.995762,54.79718,16.67861
"066","4am",11.065759,18.996174,56.156,13.782067
"067","4am",15.122624,12.776904,52.46016,19.640311
"068","4am",13.72116,6.479071,68.1135,11.686265
"069","4am",9.199761,9.05226,63.36662,18.381358
"070","4am",9.153112,23.589154,51.50649,15.751247
"071","4am",10.226267,19.643228,53.92071,16.209792
"072","4am",10.445631,8.372896,50.0389,31.142568
"073","4am",16.037106,5.668073,45.16889,33.125929
"074","4am",6.546232,18.681275,66.47431,8.298182
"075","4am",8.069204,17.280792,45.13684,29.51316
"076","4am",6.980392,12.271571,51.98196,28.766076
"077","4am",15.10287,12.408967,51.00139,21.486774
"078","4am",14.155875,17.583153,46.11241,22.148565
"079","4am",10.614948,4.36003,70.41088,14.614137
"080","4am",9.487122,6.199388,74.20457,10.108919
"081","4am",7.231062,9.738721,73.83925,9.190964
"082","4am",8.599054,5.034147,65.28504,21.081756
"083","4am",9.640594,14.348162,62.97201,13.039239
"001","5am",35.453606,29.369319,30.55271,4.624363
"002","5am",24.203101,22.680054,38.42124,14.695601
"003","5am",30.545595,19.301853,34.13566,16.016891
"004","5am",34.290714,33.224026,25.76293,6.722332
"005","5am",38.820662,19.732309,35.69999,5.74704
"006","5am",13.483828,23.266157,50.18191,13.068101
"007","5am",17.153446,8.475082,42.03247,32.339002
"008","5am",12.122335,18.198726,51.6096,18.06934
"009","5am",17.61357,11.132617,41.66918,29.584629
"010","5am",17.373501,18.729967,39.79777,24.098767
"011","5am",24.688971,21.535486,32.43408,21.341467
"012","5am",28.87341,11.865508,42.88551,16.375569
"013","5am",32.782286,16.685005,34.4969,16.035808
"014","5am",14.191586,19.420468,53.99618,12.391766
"015","5am",13.813688,20.085828,51.63538,14.465106
"016","5am",15.679024,26.214115,51.01565,7.091209
"019","5am",10.246436,14.879924,42.11236,32.761283
"020","5am",14.565021,9.509129,45.87794,30.047909
"021","5am",19.151616,12.967244,48.62384,19.257303
