"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"001","4am",258.487,449.414,1057.166,963.763,469.419
"002","4am",297.464,119.357,418.728,637.606,780.582
"003","4am",301.734,306.108,848.972,1271.556,745.466
"004","4am",898.603,881.945,2003,1436.855,735.107
"005","4am",1381.444,1028.757,1164.86,1295.892,945.793
"006","4am",993.483,3721.509,6365.396,3598.333,1089.667
"007","4am",930.208,2628.8,3385.021,1262.978,274.503
"008","4am",701.028,1259.416,2044.847,3973.067,1593.304
"009","4am",960.96,1078.743,1675.476,3015.159,4642.724
"010","4am",722.761,959.807,1579.956,1502.905,933.254
"011","4am",503.31,920.312,2465.627,2367.736,1806.446
"012","4am",939.42,863.187,1842.231,4008.888,2113.939
"013","4am",328.928,2556.144,4299.926,3678.311,1970.191
"014","4am",145.236,1407.912,1263.158,426.866,246.019
"015","4am",1008.816,2151.196,1870.319,919.618,335.331
"016","4am",602.035,1061.922,811.124,99.463,16.185
"019","4am",1193.248,651.885,3111.203,2426.812,2330.941
"020","4am",773.738,1328.232,2666.237,2384.636,1696.881
"021","4am",782.354,768.495,1469.261,2300.366,559.09
"022","4am",0,3400.529,5364.222,3565.216,2147.288
"023","4am",1784.469,3240.817,5705.973,4469.101,2915.297
"024","4am",796.112,1534.387,2046.479,1136.146,152.644
"025","4am",128.006,3215.406,4602.521,2814.808,363.832
"026","4am",61.76,3301.217,3691.894,1335.918,78.673
"027","4am",1605.017,2945.343,6819.93,4510.612,2919.472
"028","4am",1385.282,1916.398,4180.48,3380.712,1591.803
"029","4am",115.994,1174.656,2047.51,1278.445,990.648
"030","4am",555.274,944.219,2150.24,1576.789,518.154
"031","4am",1329.053,3071.845,5027.901,6577.186,1946.416
"033","4am",1498.88,1428.024,2690.622,1795.996,935.883
"034","4am",2137.914,1893.017,3587.111,1837.024,780.351
"035","4am",399.853,1914.398,3995.766,1671.396,621.456
"036","4am",724.012,1532.28,898.562,851.543,338.42
"037","4am",406.518,4032.397,5848.124,5011.425,2057.495
"038","4am",737.742,1961.724,2979.95,2241.113,400.996
"039","4am",1988.984,1307.88,5483.126,6740.369,2955.747
"040","4am",2019.573,1948.361,6422.732,4387.128,632.156
"041","4am",451.216,404.518,911.426,697.775,123.26
"042","4am",1946.244,5072.403,5755.337,2644.439,772.308
"043","4am",304.547,896.772,2403.951,1642.25,731.672
"044","4am",405.894,1108.051,3281.134,3258.553,401.078
"046","4am",500.572,3719.545,2470.92,1271.57,455.095
"047","4am",267.24,3047.665,4044.72,1822.901,1011.303
"049","4am",846.609,1292.888,3805.341,3221.012,1828.09
"050","4am",768.771,1083.559,3404.764,2321.669,1841.717
"052","4am",331.684,5898.256,2648.175,4868.74,1120.564
"054","4am",923.027,1763.099,1547.201,505.294,275.411
"055","4am",468.584,1193.081,1398.951,444.312,33.201
"056","4am",943.702,1680.35,1404.28,392.27,40.705
"057","4am",2086.613,3608.365,3350.193,1299.316,569.575
"058","4am",1829.012,4070.757,4872.295,2029.034,627.241
"059","4am",1025.138,1580.142,2551.118,920.69,338.727
"060","4am",559.745,1677.671,5196.669,2574.077,681.681
"061","4am",447.485,4412.232,2493.405,1798.834,809.034
"062","4am",228.756,2536.444,5604.839,2532.052,981.899
"063","4am",1575.374,1790.41,2710.411,1679.245,412.186
"064","4am",1457.179,3870.656,3949.322,2531.824,569.25
"065","4am",1067.068,1855.261,4727.279,3006.56,994.419
"066","4am",1545.06,6246.587,4440.41,1032.375,145.9
"067","4am",684.81,3870.408,4089.441,1444.295,156.556
"068","4am",185.992,743.219,2592.037,899.633,155.423
"069","4am",141.941,491.733,705.147,414.084,487.751
"070","4am",924.488,2092.846,2644.532,2680.924,928.844
"071","4am",220.018,966.716,411.008,392.371,89.727
"072","4am",1249.822,2700.294,3233.107,2895.539,1826.043
"073","4am",616.045,1770.589,1622.006,1289.433,954.458
"074","4am",158.836,924.205,1557.944,949.182,308.65
"075","4am",207.644,1077.212,2026.801,2105.562,685.279
"076","4am",250.275,592.89,2396.237,1972.356,840.795
"077","4am",1617.908,2163.918,3605.537,2057.799,1080.207
"078","4am",456.469,1647.77,2339.681,1702.048,487.956
"079","4am",410.72,396.313,1142.428,1355.171,396.168
"080","4am",266.143,296.944,1749.822,1354.527,476.36
"081","4am",313.002,440.855,1563.504,1381.266,254.582
"082","4am",315.668,977.299,2509.425,1863.504,476.396
"083","4am",629.029,1390.349,1416.683,1147.359,269.808
"001","5am",258.487,421.727,1057.166,963.763,469.419
"002","5am",297.464,119.357,418.728,637.606,780.582
"003","5am",301.734,247.534,848.972,1271.556,745.466
"004","5am",898.603,881.945,2003,1436.855,735.107
"005","5am",1381.444,1045.109,1164.86,1381.963,945.793
"006","5am",1110.85,3721.509,6371.981,3598.333,1089.667
"007","5am",930.208,2628.8,3248.352,1262.978,274.503
"008","5am",701.028,1259.416,2118.064,3812.858,1593.304
"009","5am",960.96,1078.743,1532.43,2784.543,4563.895
"010","5am",722.761,1076.357,1657.608,1502.905,933.254
"011","5am",503.31,920.312,2421.526,2367.736,1806.446
"012","5am",1018.868,908.965,1842.231,4051.579,2113.939
"013","5am",246.696,2473.912,4299.926,3678.311,1970.191
"014","5am",65.788,1445.331,1260.05,340.795,246.019
"015","5am",1008.816,2543.035,1820.454,876.927,335.331
"016","5am",602.035,1045.737,785.68,99.463,16.185
"019","5am",1193.248,821.968,3173.512,2426.812,2330.941
"020","5am",773.738,1362.89,2589.79,2384.636,1696.881
"021","5am",782.354,1021.973,1589.524,2300.366,559.09
"022","5am",0,3286.249,5364.222,3494.472,2147.288
"023","5am",1784.469,3154.547,5705.973,4469.101,2915.297
"024","5am",796.112,1534.387,2046.479,1136.146,152.644
"025","5am",128.006,3110.808,4602.521,2932.175,363.832
"026","5am",61.76,3477.925,4049.217,1335.918,78.673
"027","5am",1605.017,2945.343,6959.352,4510.612,2919.472
"028","5am",1286.584,1916.398,4307.721,3251.548,1591.803
"029","5am",198.909,1245.188,1938.12,1278.445,953.647
"030","5am",555.274,777.143,2113.456,1576.789,518.154
"031","5am",1329.053,3095.875,4763.578,6313.664,1946.416
"033","5am",1427.06,1371.864,2550.622,1795.996,935.883
"034","5am",2054.999,1753.819,3587.111,1837.024,780.351
"035","5am",399.853,1858.775,4030.226,1671.396,621.456
"036","5am",794.941,1628.666,949.626,870.081,320.37
"037","5am",406.518,4064.308,6011.719,5011.425,2057.495
