"district","hour","sex1","sex2"
"001","4am",55.59685,44.40315
"002","4am",47.82712,52.17288
"003","4am",40.71721,59.28279
"004","4am",39.56238,60.43762
"005","4am",51.37965,48.62035
"006","4am",44.72964,55.27036
"007","4am",39.63776,60.36224
"008","4am",44.89233,55.10767
"009","4am",40.44737,59.55263
"010","4am",46.29129,53.70871
"011","4am",45.22816,54.77184
"012","4am",46.84413,53.15587
"013","4am",43.04264,56.95736
"014","4am",47.51052,52.48948
"015","4am",47.78286,52.21714
"016","4am",42.53934,57.46066
"019","4am",39.2243,60.7757
"020","4am",42.7887,57.2113
"021","4am",41.87215,58.12785
"022","4am",42.73404,57.26596
"023","4am",45.62913,54.37087
"024","4am",45.77641,54.22359
"025","4am",50.50728,49.49272
"026","4am",48.03791,51.96209
"027","4am",39.50162,60.49838
"028","4am",47.01326,52.98674
"029","4am",43.91921,56.08079
"030","4am",40.45151,59.54849
"031","4am",46.35392,53.64608
"033","4am",45.36655,54.63345
"034","4am",43.47461,56.52539
"035","4am",51.28812,48.71188
"036","4am",49.3844,50.6156
"037","4am",47.90327,52.09673
"038","4am",45.74192,54.25808
"039","4am",46.95202,53.04798
"040","4am",47.42559,52.57441
"041","4am",47.07648,52.92352
"042","4am",53.05762,46.94238
"043","4am",47.42724,52.57276
"044","4am",44.26922,55.73078
"046","4am",49.51524,50.48476
"047","4am",49.52704,50.47296
"049","4am",41.68945,58.31055
"050","4am",47.74764,52.25236
"052","4am",46.6951,53.3049
"054","4am",45.52504,54.47496
"055","4am",42.25524,57.74476
"056","4am",42.53934,57.46066
"057","4am",45.76469,54.23531
"058","4am",43.15521,56.84479
"059","4am",41.30512,58.69488
"060","4am",48.30667,51.69333
"061","4am",50.86873,49.13127
"062","4am",48.00025,51.99975
"063","4am",46.10876,53.89124
"064","4am",47.61666,52.38334
"065","4am",44.76657,55.23343
"066","4am",49.58117,50.41883
"067","4am",46.5939,53.4061
"068","4am",48.92933,51.07067
"069","4am",44.29319,55.70681
"070","4am",51.35544,48.64456
"071","4am",52.88173,47.11827
"072","4am",39.96665,60.03335
"073","4am",45.87325,54.12675
"074","4am",45.81609,54.18391
"075","4am",37.97625,62.02375
"076","4am",44.44655,55.55345
"077","4am",48.95211,51.04789
"078","4am",46.2251,53.7749
"079","4am",51.36443,48.63557
"080","4am",44.09573,55.90427
"081","4am",48.68407,51.31593
"082","4am",44.75844,55.24156
"083","4am",45.82523,54.17477
"001","5am",55.29642,44.70358
"002","5am",47.82712,52.17288
"003","5am",40.1548,59.8452
"004","5am",39.56238,60.43762
"005","5am",52.56248,47.43752
"006","5am",44.6809,55.3191
"007","5am",39.19886,60.80114
"008","5am",44.68406,55.31594
"009","5am",42.0659,57.9341
"010","5am",47.85757,52.14243
"011","5am",44.32179,55.67821
"012","5am",47.46067,52.53933
"013","5am",42.23121,57.76879
"014","5am",47.1498,52.8502
"015","5am",50.60884,49.39116
"016","5am",41.60096,58.39904
"019","5am",38.93692,61.06308
"020","5am",42.14937,57.85063
"021","5am",43.89073,56.10927
"022","5am",42.05391,57.94609
"023","5am",45.38105,54.61895
"024","5am",45.77641,54.22359
"025","5am",50.56338,49.43662
"026","5am",50.11323,49.88677
"027","5am",39.94204,60.05796
"028","5am",46.10395,53.89605
"029","5am",42.77475,57.22525
"030","5am",39.21262,60.78738
"031","5am",46.26028,53.73972
"033","5am",45.14335,54.85665
"034","5am",43.07164,56.92836
"035","5am",51.168,48.832
"036","5am",50.69293,49.30707
"037","5am",48.05493,51.94507
"038","5am",46.80336,53.19664
"039","5am",47.03879,52.96121
"040","5am",46.61236,53.38764
"041","5am",46.52111,53.47889
"042","5am",54.72908,45.27092
"043","5am",46.73104,53.26896
"044","5am",43.5259,56.4741
"046","5am",49.645,50.355
"047","5am",47.64319,52.35681
"049","5am",40.74409,59.25591
"050","5am",48.73146,51.26854
"052","5am",46.82845,53.17155
"054","5am",46.12457,53.87543
"055","5am",42.65551,57.34449
"056","5am",41.42757,58.57243
"057","5am",46.33717,53.66283
"058","5am",42.17814,57.82186
"059","5am",40.04986,59.95014
"060","5am",47.73201,52.26799
"061","5am",50.86873,49.13127
"062","5am",48.92839,51.07161
"063","5am",46.14225,53.85775
"064","5am",46.69961,53.30039
"065","5am",45.53208,54.46792
"066","5am",49.85062,50.14938
"067","5am",46.90189,53.09811
"068","5am",49.37818,50.62182
"069","5am",44.0161,55.9839
"070","5am",50.56357,49.43643
"071","5am",53.37983,46.62017
"072","5am",39.6028,60.3972
"073","5am",45.40435,54.59565
"074","5am",44.25429,55.74571
"075","5am",37.52469,62.47531
"076","5am",44.0067,55.9933
"077","5am",48.87258,51.12742
"078","5am",45.64508,54.35492
"079","5am",51.96312,48.03688
"080","5am",42.57039,57.42961
"081","5am",48.68407,51.31593
"082","5am",46.45996,53.54004
"083","5am",45.44154,54.55846
"001","6am",53.51237,46.48763
