"district","hour","mode1","mode2","mode3"
"001","4am",25.6883258,9.082887,65.228787
"002","4am",14.9369294,30.762089,54.300982
"003","4am",16.6580208,16.126801,67.215178
"004","4am",22.7918451,11.846306,65.361849
"005","4am",27.7403769,15.776616,56.483007
"006","4am",21.1430918,44.054175,34.802733
"007","4am",17.425392,42.882399,39.692209
"008","4am",16.9642752,37.114989,45.920736
"009","4am",9.8076575,38.226888,51.965455
"010","4am",16.1006543,37.477628,46.421718
"011","4am",17.6923757,29.103108,53.204516
"012","4am",18.1928212,36.401876,45.405302
"013","4am",19.7364477,36.845442,43.41811
"014","4am",19.811261,51.464792,28.723947
"015","4am",18.8748477,57.09512,24.030032
"016","4am",28.5426718,43.009427,28.447901
"019","4am",8.214415,69.972661,21.812924
"020","4am",17.3052996,56.099747,26.594953
"021","4am",8.3153607,59.389156,32.295483
"022","4am",14.8042803,58.884133,26.311586
"023","4am",13.6973126,71.037041,15.265647
"024","4am",7.8282899,79.746826,12.424884
"025","4am",9.7201694,76.146271,14.13356
"026","4am",9.0334146,68.954388,22.012197
"027","4am",9.3458998,72.327906,18.326194
"028","4am",12.108142,67.832537,20.059321
"029","4am",14.1304965,75.905502,9.964002
"030","4am",12.8382863,82.330657,4.831056
"031","4am",6.7812095,72.81347,20.40532
"033","4am",10.3410887,73.190126,16.468786
"034","4am",9.0401778,74.212761,16.747061
"035","4am",11.4933209,75.980002,12.526677
"036","4am",9.3889597,80.708293,9.902747
"037","4am",10.3631645,79.320093,10.316743
"038","4am",5.0355009,80.577866,14.386634
"039","4am",14.6870843,79.760923,5.551992
"040","4am",0.8754959,92.612004,6.5125
"041","4am",7.8018013,81.80312,10.395078
"042","4am",2.5841711,87.430039,9.985789
"043","4am",5.0710348,81.591426,13.337539
"044","4am",8.7331781,87.557762,3.70906
"046","4am",0.5872767,93.813704,5.59902
"047","4am",3.3846278,90.189446,6.425926
"049","4am",4.3526481,84.775118,10.872234
"050","4am",6.2854486,87.242058,6.472494
"052","4am",0,85.161994,14.838006
"054","4am",20.2899253,50.165476,29.544599
"055","4am",11.2220235,71.123743,17.654234
"056","4am",15.9330268,64.979504,19.087469
"057","4am",20.4742856,59.748541,19.777173
"058","4am",24.3305514,53.033003,22.636446
"059","4am",12.7692569,75.981325,11.249418
"060","4am",3.7255116,84.03775,12.236738
"061","4am",2.3532267,90.651953,6.994821
"062","4am",3.6515697,91.905575,4.442856
