"district","hour","mode1","mode2","mode3"
"001","4am",919.593,325.15,2335.066
"002","4am",299.233,616.26,1087.817
"003","4am",661.498,640.403,2669.147
"004","4am",1766.915,918.373,5067.112
"005","4am",1736.906,987.82,3536.566
"006","4am",3081.298,6420.255,5071.992
"007","4am",1231.044,3029.494,2804.118
"008","4am",1577.796,3451.953,4270.949
"009","4am",1023.932,3990.936,5425.26
"010","4am",899.327,2093.371,2592.957
"011","4am",1423.292,2341.247,4280.124
"012","4am",1869.28,3740.228,4665.314
"013","4am",2783.118,5195.728,6122.567
"014","4am",581.871,1511.558,843.643
"015","4am",964.245,2916.775,1227.604
"016","4am",665.296,1002.499,663.087
"019","4am",724.171,6168.689,1922.996
"020","4am",1320.615,4281.126,2029.534
"021","4am",453.955,3242.193,1763.086
"022","4am",2095.839,8336.215,3724.926
"023","4am",2311.453,11987.664,2576.113
"024","4am",369.563,3764.74,586.562
"025","4am",970.865,7605.603,1411.681
"026","4am",631.6,4821.166,1539.053
"027","4am",1492.713,11552.104,2927.032
"028","4am",1331.66,7460.259,2206.135
"029","4am",726.966,3905.08,512.614
"030","4am",628.112,4028.02,236.359
"031","4am",1118.661,12011.661,3366.16
"033","4am",787.98,5577.01,1254.904
"034","4am",816.257,6700.829,1512.128
"035","4am",816.156,5395.441,889.536
"036","4am",325.442,2797.527,343.251
"037","4am",1614.466,12357.19,1607.234
"038","4am",375.192,6003.806,1071.939
"039","4am",2477.806,13456.183,936.657
"040","4am",117.367,12415.356,873.051
"041","4am",173.294,1817.015,230.896
"042","4am",344.895,11668.803,1332.748
"043","4am",262.933,4230.513,691.551
"044","4am",606.813,6083.832,257.719
"046","4am",45.35,7244.373,432.361
"047","4am",302.175,8051.992,573.698
"049","4am",437.513,8521.299,1092.839
"050","4am",544.989,7564.45,561.207
"052","4am",0,11865.492,2067.357
"054","4am",912.75,2256.713,1329.075
"055","4am",314.004,1990.117,493.984
"056","4am",574.837,2344.352,688.644
"057","4am",1815.485,5297.991,1753.671
"058","4am",2904.117,6330.068,2701.907
"059","4am",731.042,4349.943,644.031
"060","4am",339.705,7662.852,1115.788
"061","4am",213.12,8209.895,633.486
"062","4am",374.356,9422.086,455.478
"063","4am",192.39,6560.014,152.024
"064","4am",84.936,9226.944,769.55
"065","4am",243.424,9136.803,1025.293
"066","4am",574.131,9901.683,1026.257
"067","4am",665.013,7015.259,1204.329
"068","4am",552.143,3376.516,71.092
"069","4am",150.238,1698.726,99.941
